General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,84,20.95286243,113.995265,0.00179581,0.04687759,1.005598,1.005529,-1.057614,0.0017,102.1262,0,270.026,324.435,326.055,1142.107,0,0
Events,,85,20.950582,112.080083,0.00165599,0.04496594,1.004818,1.005745,-1.057614,0.0007,102.1256,0,270.011,324.373,325.982,1142.127,0,0
Number of events,0,86,20.94593306,114.955577,0.00139673,0.04398026,1.004977,1.005905,-1.057614,0.0008,102.1259,0,270.01,324.309,325.905,1142.116,0,0
,,87,20.94626831,111.954422,0.00131924,0.04441157,1.004222,1.00592,-1.057614,0.0025,102.1255,0,270.016,324.253,325.827,1142.153,0,0
,,88,20.95000198,112.228016,0.0014521,0.04658414,1.006074,1.005951,-1.057614,0.0037,102.1257,0,270.004,324.194,325.822,1144.634,0,0
,,89,20.95257021,109.426648,0.00184619,0.04742807,1.007242,1.006003,-1.057614,0.0026,102.1281,0,270.023,324.281,325.909,1142.747,0,0
,,90,20.95262061,108.938806,0.00205626,0.04602878,1.007173,1.006047,-1.057614,0.0012,102.1284,0,270.017,324.376,326.012,1142.212,0,0
,,91,20.94980235,113.787772,0.0020179,0.04444594,1.005374,1.0062,-1.057614,0.0024,102.127,0,270.015,324.439,326.091,1142.202,0,0
,,92,20.94445339,112.739745,0.00200023,0.04400663,1.005998,1.006311,-1.057614,0.0012,102.1275,0,270.013,324.496,326.12,1142.227,0,0
,,93,20.94591376,107.619823,0.00205892,0.04434787,1.005848,1.006317,-1.057614,0.0006,102.1274,0,269.996,324.441,326.068,1142.247,0,0
,,94,20.9502635,110.204207,0.0022314,0.04667447,1.005503,1.006403,-1.057614,-0.0004,102.1263,0,270.005,324.419,325.989,1142.257,0,0
,,95,20.95265662,111.370085,0.00236705,0.04766573,1.005703,1.006391,-1.057614,0.0007,102.1268,0,270.011,324.261,325.817,1142.217,0,0
,,96,20.95124536,112.297862,0.00237844,0.04571786,1.005646,1.006416,-1.057614,-0.0008,102.1284,0,270.009,324.075,325.669,1142.17,0,0
,,97,20.94713707,113.082358,0.00216774,0.04448839,1.006037,1.006369,-1.057614,-0.0017,102.1281,0,270.008,324.014,325.615,1142.183,0,0
,,98,20.94323321,111.999804,0.00197269,0.04410212,1.006829,1.006411,-1.057614,0.0015,102.1264,0,270.003,324.044,325.675,1142.209,0,0
,,99,20.94567411,109.405935,0.00195895,0.0452287,1.006364,1.006513,-1.057614,0.0013,102.1274,0,270.015,324.133,325.792,1142.198,0,0
,,100,20.94923978,109.348877,0.0021122,0.04767724,1.006475,1.006556,-1.057614,0.0019,102.1266,0,270.013,324.221,325.856,1142.214,0,0
,,101,20.95092484,112.349121,0.00223973,0.0477003,1.005785,1.006673,-1.057614,0.0035,102.1272,0,270.02,324.25,325.873,1142.19,0,0
,,102,20.94996387,111.750136,0.00203327,0.04533715,1.006838,1.006586,-1.057614,0.003,102.1266,0,270.009,324.295,325.992,1142.162,0,0
,,103,20.94662422,106.869432,0.00184171,0.04407291,1.00759,1.00664,-1.057614,-0.0008,102.1266,0,270.006,324.426,326.116,1142.165,0,0
,,104,20.94492117,109.229695,0.00172442,0.04387883,1.006896,1.006734,-1.057614,0.0011,102.127,0,270.001,324.512,326.223,1142.194,0,0
,,105,20.9481808,108.255739,0.00172535,0.04522527,1.006685,1.006753,-1.057614,-0.0008,102.1252,0,269.997,324.598,326.264,1142.234,0,0
,,106,20.95169183,111.545891,0.00198433,0.04764394,1.006118,1.006864,-1.057614,0.0018,102.1253,0,269.991,324.566,326.235,1142.27,0,0
,,107,20.95140598,111.970053,0.00218922,0.04703203,1.005843,1.006901,-1.057614,-0.001,102.1265,0,269.977,324.488,326.127,1142.327,0,0
,,108,20.94959455,112.592013,0.00207465,0.04492069,1.006181,1.006736,-1.057614,0.0023,102.1267,0,270.003,324.405,326.101,1142.337,0,0
,,109,20.94519499,112.819235,0.00196042,0.04405484,1.006375,1.006876,-1.057614,0.0036,102.1262,0,270.008,324.401,326.095,1142.336,0,0
,,110,20.94359473,112.130526,0.00193815,0.04414214,1.006327,1.006794,-1.057614,0.0021,102.1268,0,269.996,324.454,326.169,1142.344,0,0
,,111,20.94713204,112.606538,0.00205809,0.04561942,1.006588,1.006789,-1.057614,0.0036,102.1257,0,270.002,324.453,326.157,1142.357,0,0
,,112,20.95028103,114.68879,0.00233532,0.0477001,1.006336,1.006738,-1.057614,-0.002,102.124,0,270.004,324.448,326.144,1142.357,0,0
,,113,20.95097267,112.021825,0.00244841,0.04748125,1.005371,1.006782,-1.057614,-0.0024,102.1254,0,270.006,324.458,326.158,1142.361,0,0
,,114,20.95042157,113.502085,0.00224538,0.04504953,1.00618,1.006749,-1.057614,0.0004,102.126,0,269.988,324.424,326.133,1142.373,0,0
,,115,20.94645676,114.167258,0.00197723,0.04392853,1.006748,1.006673,-1.057614,0.0023,102.1274,0,270.008,324.325,326.013,1142.375,0,0
,,116,20.94440163,112.867312,0.00182061,0.04462814,1.005489,1.006746,-1.057614,0.0032,102.1256,0,270.006,324.22,325.924,1142.351,0,0
,,117,20.9477374,113.764889,0.00184537,0.04627511,1.004674,1.006733,-1.057614,0.0022,102.1253,0,269.99,324.123,325.791,1142.132,0,0
,,118,20.95049786,107.324505,0.00211863,0.0473855,1.006763,1.00677,-1.057614,0.0015,102.127,0,269.992,324.094,325.831,1138.001,0,0
,,119,20.95084974,110.584464,0.00221744,0.04571673,1.006692,1.006546,-1.057614,0.0021,102.1279,0,269.99,324.173,325.916,1136.117,0,0
,,120,20.9483026,108.891701,0.00205054,0.04491094,1.008162,1.006627,-1.057614,0,102.1288,0,269.992,324.282,326.001,1137.645,0,0
,,121,20.94362422,109.765534,0.0019157,0.04515951,1.007532,1.006679,-1.057614,0.0013,102.1287,0,269.991,324.309,326.047,1137.19,0,0
,,122,20.94304157,112.409046,0.0018138,0.04608098,1.008134,1.006494,-1.057614,0.0018,102.1262,0,270.01,324.39,326.125,1136.249,0,0
,,123,20.94626291,111.958011,0.00181994,0.04748737,1.008374,1.006418,-1.057614,0.0007,102.126,0,270.016,324.44,326.235,1135.448,0,0
,,124,20.94874228,108.089424,0.00200461,0.04900787,1.007163,1.0063,-1.057614,0.0017,102.1271,0,270.015,324.531,326.328,1134.783,0,0
,,125,20.94865448,111.474528,0.00205656,0.04733612,1.008206,1.00613,-1.057614,0.0025,102.1282,0,270.004,324.556,326.399,1134.218,0,0
,,126,20.94564474,108.394577,0.00182844,0.04523832,1.007075,1.006129,-1.057614,0.0015,102.1294,0,270.013,324.658,326.492,1136.584,0,0
,,127,20.94145029,110.219875,0.0016226,0.04464337,1.007887,1.005992,-1.057614,0.0006,102.1299,0,270.01,324.731,326.57,1134.07,0,0
,,128,20.94321575,109.812711,0.00151805,0.04527493,1.006246,1.005937,-1.057614,0.0011,102.1276,0,270.009,324.818,326.678,1133.086,0,0
,,129,20.94742683,108.165344,0.00157714,0.04726338,1.006062,1.005809,-1.057614,0.0014,102.1278,0,270.017,324.928,326.781,1132.796,0,0
,,130,20.95059647,107.741894,0.0017901,0.04695349,1.007047,1.005658,-1.057614,0.0026,102.128,0,270.013,325.019,326.919,1132.561,0,0
,,131,20.95183599,107.400071,0.0017155,0.04556986,1.005939,1.005462,-1.057614,0.0008,102.1286,0,269.999,325.162,327.074,1132.72,0,0
,,132,20.94864905,109.77537,0.00145084,0.04414192,1.007594,1.005403,-1.057614,-0.0014,102.1268,0,270.007,325.258,327.182,1133.078,0,0
,,133,20.94526587,108.044703,0.00133092,0.04400844,1.005968,1.00532,-1.057614,-0.0002,102.1272,0,270.007,325.324,327.264,1133.416,0,0
,,134,20.94796462,109.310663,0.0013057,0.04536144,1.005926,1.005125,-1.057614,0.0011,102.1282,0,270.003,325.31,327.292,1133.788,0,0
,,135,20.95137755,114.100681,0.00140319,0.04744269,1.005924,1.005161,-1.057614,0.002,102.1275,0,269.997,325.294,327.285,1135.812,0,0
,,136,20.95291,111.361147,0.00156389,0.04673983,1.003901,1.005123,-1.057614,0.0001,102.1271,0,269.99,325.233,327.226,1135.004,0,0
,,137,20.95179125,107.640979,0.00147697,0.04550719,1.006288,1.005133,-1.057614,0.0012,102.1278,0,270,325.211,327.231,1135.107,0,0
,,138,20.94694845,108.113281,0.00124632,0.04470856,1.004988,1.005071,-1.057614,0,102.1286,0,269.987,325.277,327.349,1135.489,0,0
,,139,20.9436595,108.884249,0.00118398,0.04584895,1.004759,1.005078,-1.057614,0.0034,102.1281,0,269.994,325.356,327.463,1135.211,0,0
,,140,20.94529282,109.264564,0.00131056,0.04778538,1.005868,1.004971,-1.057614,0.0029,102.1286,0,269.994,325.464,327.592,1135.135,0,0
,,141,20.94800806,106.098062,0.00164644,0.04939003,1.006129,1.004812,42.79663,0.0006,102.1295,0,269.99,325.579,327.72,1134.872,0,0
,,142,20.94906785,105.225517,0.00190802,0.04869289,1.005275,1.004681,52.196802,0.0014,102.1278,0,269.995,325.685,327.863,1134.558,0,0
,,143,20.94589129,108.647337,0.00184536,0.04614406,1.005183,1.004559,52.38887,-0.0003,102.1271,0,269.996,325.771,327.974,1134.3,0,0
,,144,20.94096581,108.216372,0.0017065,0.04477243,1.004884,1.004458,52.854692,0.0013,102.1284,0,270.001,325.818,328.025,1134.092,0,0
,,145,20.93977747,109.815337,0.00169942,0.04479028,1.004665,1.004273,53.112686,0.001,102.1284,0,269.989,325.858,328.052,1133.935,0,0
,,146,20.94342135,108.833629,0.00182936,0.04649089,1.004835,1.004201,53.397396,0.0016,102.127,0,269.988,325.815,328.042,1133.828,0,0
,,147,20.94641041,111.347393,0.00205615,0.04847526,1.005325,1.00406,53.445272,0.0015,102.1254,0,269.987,325.821,328.09,1133.847,0,0
,,148,20.94722504,112.194897,0.00224458,0.04701127,1.001862,1.004118,53.369057,0.0023,102.1259,0,270.005,325.845,328.14,1133.654,0,0
,,149,20.94477297,104.198979,0.00216985,0.04556385,1.004035,1.00396,53.102517,0.0038,102.1268,0,269.99,325.884,328.214,1133.423,0,0
,,150,20.94018747,107.116771,0.0020746,0.04472866,1.003307,1.003696,53.092745,0.0025,102.1276,0,269.999,325.97,328.351,1133.296,0,0
,,151,20.94194732,106.968562,0.00210046,0.04523948,1.003165,1.003668,53.222021,0.0014,102.125,0,269.972,326.14,328.547,1133.219,0,0
,,152,20.94617974,110.287393,0.00224454,0.04795531,1.002476,1.003685,53.247982,0.0024,102.1274,0,269.996,326.318,328.771,1133.195,0,0
,,153,20.9487125,108.86854,0.00239096,0.04877993,1.000826,1.003609,53.16861,0.0008,102.1275,0,270,326.483,329,1133.174,0,0
,,154,20.94882464,105.899302,0.00231606,0.04610946,0.99838,1.003436,53.149444,0.0025,102.1274,0,270.001,326.652,329.19,1133.248,0,0
,,155,20.94601133,105.115331,0.00204168,0.04422701,0.99663,1.003422,53.149932,0.0014,102.1263,0,269.995,326.811,329.377,1133.333,0,0
,,156,20.94164748,107.635467,0.00182994,0.04399146,0.994472,1.003338,53.065523,0.0006,102.1282,0,269.99,326.936,329.593,1133.441,0,0
,,157,20.94306467,108.991576,0.00179441,0.04488455,0.995537,1.003384,52.96855,0.0021,102.1273,0,269.981,327.066,329.777,1133.603,0,0
,,158,20.94676326,108.458807,0.00194975,0.04744065,0.996133,1.00331,52.951041,0.001,102.1268,0,269.982,327.21,329.926,1133.823,0,0
,,159,20.94896757,104.34116,0.00223431,0.04711549,0.992989,1.00329,52.866869,0.0013,102.127,0,269.967,327.307,330.076,1134.027,0,0
,,160,20.94849653,110.039538,0.00225262,0.04587596,0.991258,1.003245,52.76895,0.0008,102.1281,0,269.992,327.409,330.252,1134.258,0,0
,,161,20.94545377,106.796157,0.00212582,0.04494467,0.986867,1.003157,52.750472,0.0012,102.1283,0,269.972,327.503,330.389,1134.519,0,0
,,162,20.9414395,107.569424,0.0020666,0.04530829,0.986511,1.003106,52.75079,0.0013,102.1281,0,269.977,327.546,330.427,1134.759,0,0
,,163,20.94343132,107.726377,0.00213964,0.04719233,0.98242,1.003076,52.666159,0.0022,102.1291,0,269.974,327.546,330.459,1135.014,0,0
,,164,20.9472788,108.473324,0.00241147,0.05062622,0.96753,1.002938,52.567808,0.0017,102.1275,0,269.975,327.586,330.553,1138.103,0,0
,,165,20.94903048,105.590588,0.00276639,0.05158772,0.960694,1.002885,52.549322,0.0035,102.1276,0,269.982,327.666,330.731,1136.17,0,0
,,166,20.94819976,112.031179,0.00293408,0.05019394,0.960687,1.002724,52.549724,0.0049,102.1293,0,269.975,327.832,330.918,1135.715,0,0
,,167,20.9443408,107.20926,0.00302232,0.04993904,0.965349,1.002643,52.466232,0.0027,102.1289,0,269.978,327.956,331.076,1135.886,0,0
,,168,20.93986278,108.581407,0.00323549,0.0509473,0.926011,1.002589,52.362152,0.0023,102.1279,0,269.985,327.992,331.115,1136.088,0,0
,,169,20.94251919,110.050008,0.00355281,0.05389325,0.923127,1.002489,52.339404,-0.0002,102.1277,0,269.97,327.998,331.182,1136.302,0,0
,,170,20.94588841,110.546699,0.00403304,0.05592394,0.896075,1.002447,52.3427,-0.0003,102.1269,0,269.991,328.09,331.331,1138.169,0,0
,,171,20.94717883,103.515869,0.00451525,0.05532365,0.888572,1.002498,52.26384,0.003,102.1294,0,269.99,328.287,331.598,1137.065,0,0
