General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95577218,102.997797,0.00188022,0.04263515,1.003559,0.999469,54.052443,-0.0019,102.1319,0,270.077,329.21,332.044,1140.353,0,0
Standard used,ISO 5660-1,1,20.9525261,106.549972,0.00184568,0.043802,1.000861,0.999496,54.052443,-0.0019,102.1322,0,270.087,329.188,331.986,1140.375,0,0
Date of test,08/11/2018,2,20.94928002,110.102147,0.00181113,0.04496884,0.998163,0.999523,54.052443,-0.002,102.1325,0,270.097,329.166,331.929,1140.397,0,0
Time of test,11:37,3,20.95210724,109.278808,0.00198724,0.04696323,0.996652,0.999387,54.052443,-0.0004,102.1326,0,270.094,329.099,331.849,1140.349,0,0
Heat flux (kW/m²),50,4,20.95477954,109.001322,0.00225844,0.04798251,0.997523,0.99946,54.052443,0.0001,102.1344,0,270.116,328.998,331.714,1140.329,0,0
Nominal duct flow rate (l/s),24,5,20.95502527,108.556821,0.00233265,0.04626799,0.997746,0.999455,54.052443,0.0008,102.1336,0,270.106,328.85,331.56,1140.259,0,0
Sampling interval (s),1,6,20.95244211,108.926189,0.00211633,0.0446302,0.997988,0.999359,54.052443,-0.0015,102.1346,0,270.1,328.712,331.403,1140.192,0,0
Separation (mm),60,7,20.94948262,106.900149,0.00186984,0.0440564,0.999577,0.999371,54.052443,-0.001,102.1365,0,270.105,328.665,331.385,1140.118,0,0
Orientation,Horizontal,8,20.95098727,106.220214,0.00168773,0.04516507,0.998479,0.999303,54.052443,-0.0002,102.1358,0,270.119,328.69,331.423,1140.056,0,0
Edge frame?,Yes,9,20.95466717,111.458095,0.00162316,0.04709495,0.998668,0.999338,54.052443,0.0017,102.1343,0,270.114,328.759,331.422,1140.013,0,0
Grid?,No,10,20.95698702,113.411588,0.00179747,0.04718652,0.998695,0.999189,54.052443,0.0015,102.1342,0,270.094,328.742,331.389,1139.972,0,0
Non-scrubbed?,Yes,11,20.95527456,108.896058,0.00171631,0.0455823,0.997753,0.99905,54.052443,0.0009,102.1361,0,270.099,328.708,331.346,1139.942,0,0
Substrate used? {Y/N},No,12,20.95199233,107.960501,0.00160409,0.04446346,0.99727,0.999057,54.052443,0.0032,102.1355,0,270.102,328.664,331.269,1139.86,0,0
Substrate,none,13,20.94778954,113.165478,0.00155936,0.04415004,0.997962,0.998756,54.052443,0.0018,102.1352,0,270.095,328.577,331.131,1139.791,0,0
Additional specimen preparation details,,14,20.94952009,112.75365,0.00164886,0.04523086,0.998018,0.998532,54.052443,0.0004,102.136,0,270.106,328.456,331.036,1139.785,0,0
,,15,20.95316804,109.699012,0.00181589,0.0476405,0.998232,0.998355,54.052443,0.0012,102.137,0,270.107,328.376,330.957,1139.805,0,0
Specimen,,16,20.95521619,109.630339,0.00195099,0.04759222,0.997639,0.998221,54.052443,0.0007,102.1362,0,270.108,328.347,330.897,1139.8,0,0
Sample description,after weatherbility test_PG_1,17,20.95452356,110.468629,0.00183246,0.04556834,0.996263,0.997921,54.052443,-0.0006,102.1367,0,270.107,328.328,330.886,1139.803,0,0
Material name/ID,,18,20.95073543,112.342737,0.00156212,0.04418839,0.995439,0.997789,54.052443,0.0009,102.1369,0,270.074,328.342,330.873,1139.811,0,0
Specimen number,,19,20.94757373,114.722584,0.00141644,0.04449029,0.997049,0.997618,54.052443,0.0001,102.1355,0,270.077,328.392,330.947,1139.834,0,0
E (MJ/kg),13.1,20,20.9504679,111.08214,0.0014502,0.04614527,0.996534,0.997306,54.052443,0.0004,102.1344,0,270.098,328.475,331.022,1139.881,0,0
Initial mass (g),53.744,21,20.95392696,106.11389,0.00172388,0.04791468,0.996133,0.996954,54.052443,0.0021,102.1361,0,270.089,328.549,331.09,1139.955,0,0
Thickness (mm),12.5,22,20.95526313,109.35395,0.00194939,0.04729817,0.995713,0.996812,54.052443,0.003,102.1344,0,270.096,328.572,331.1,1140.019,0,0
Surface area (cm²),88.4,23,20.95412595,111.678162,0.00188698,0.04537227,0.994165,0.996596,54.052443,0.0019,102.1355,0,270.091,328.544,331.068,1139.601,0,0
Sponsor,,24,20.94993701,110.194478,0.00178114,0.04420284,0.994514,0.996504,54.052443,-0.0009,102.1375,0,270.089,328.511,331.063,1140.028,0,0
Manufacturer,,25,20.94764896,111.323122,0.00165573,0.04427132,0.994638,0.996187,54.052443,0.0001,102.1368,0,270.079,328.528,331.077,1140.168,0,0
Test start time (s),110,26,20.95102786,112.900633,0.00160502,0.04577564,0.993764,0.99608,54.052443,-0.0003,102.1373,0,270.084,328.502,331.074,1140.194,0,0
Time to ignition (s),9,27,20.95423823,110.77247,0.00174125,0.04788559,0.996011,0.995763,54.052443,0.0018,102.1375,0,270.08,328.562,331.135,1141.078,0,0
Time to flameout (s),839,28,20.95525797,105.359166,0.00188919,0.04687799,0.993538,0.995558,54.052443,0.0008,102.1359,0,270.098,328.629,331.201,1140.516,0,0
End of test criterion,ISO 5660-1:2002,29,20.95347494,109.362538,0.0017598,0.04503987,0.992993,0.995262,54.052443,0.0006,102.1337,0,270.091,328.691,331.27,1140.378,0,0
User EOT time (s),,30,20.94900979,112.597606,0.00160355,0.04410533,0.993222,0.995068,54.052443,0.0015,102.1349,0,270.095,328.683,331.265,1140.436,0,0
MLR EOT mass (g/m²),150,31,20.94820513,110.578493,0.0015655,0.04491893,0.993689,0.994841,54.052443,-0.0009,102.1355,0,270.101,328.644,331.227,1140.507,0,0
MLR EOT time period (s),60,32,20.95188104,112.49929,0.00160502,0.04708446,0.993581,0.994563,54.052443,0.0002,102.1364,0,270.089,328.668,331.255,1140.551,0,0
Truncate graphs at EOT?,No,33,20.95465573,109.126642,0.00176718,0.04801092,0.993141,0.99443,54.052443,-0.0008,102.1366,0,270.08,328.697,331.282,1140.566,0,0
Smooth data?,No,34,20.9552011,108.173553,0.00178841,0.04660248,0.992128,0.994324,54.052443,0.0002,102.1363,0,270.085,328.72,331.309,1140.607,0,0
Correct O2 for pressure?,No,35,20.95302039,110.39374,0.00152763,0.04454102,0.9941,0.994215,54.052443,0.0022,102.1365,0,270.094,328.731,331.33,1140.682,0,0
,,36,20.94831718,109.829629,0.00133207,0.04397598,0.991955,0.994106,54.052443,0.0032,102.1344,0,270.066,328.672,331.241,1143.561,0,0
Specifications: apparatus,,37,20.9474416,108.51314,0.00120317,0.04492078,0.990526,0.993875,54.052443,0.0023,102.1326,0,270.075,328.595,331.163,1141.481,0,0
C-factor (SI units),0.045488,38,20.9522257,108.691249,0.0012803,0.04710862,0.990553,0.993694,54.052443,-0.002,102.1326,0,270.087,328.527,331.111,1140.853,0,0
OD correction factor,0.97963,39,20.95498659,110.177041,0.00141426,0.04804274,0.989806,0.993519,54.052443,0.0013,102.1318,0,270.087,328.502,331.115,1140.905,0,0
Duct diameter (m),0.114,40,20.95498259,108.516928,0.00147856,0.04572155,0.991732,0.993164,54.052443,0.001,102.1324,0,270.092,328.501,331.076,1140.959,0,0
O2 delay time (s),0,41,20.95211552,110.63607,0.00135937,0.04427187,0.991189,0.993179,54.052443,-0.0001,102.1331,0,270.106,328.448,331.034,1141.057,0,0
CO2 delay time (s),0,42,20.94790548,111.546791,0.00132286,0.04401357,0.990306,0.993091,54.052443,0.0004,102.1333,0,270.099,328.42,330.985,1141.121,0,0
CO delay time (s),0,43,20.94916779,110.564464,0.00141391,0.04483416,0.992007,0.992911,54.052443,0.002,102.1322,0,270.101,328.357,330.934,1141.168,0,0
,,44,20.95305851,107.666668,0.0016479,0.04672659,0.991142,0.992797,54.052443,0.0009,102.133,0,270.105,328.323,330.886,1141.219,0,0
Laboratory,,45,20.9551381,108.81036,0.00196007,0.04750681,0.991141,0.992635,54.052443,0.0004,102.1341,0,270.084,328.328,330.917,1142.539,0,0
Laboratory name,FTT Cone - NIST,46,20.95467553,108.978956,0.00204254,0.04567255,0.991016,0.992502,54.052443,0.0017,102.134,0,270.085,328.371,330.935,1141.604,0,0
Operator,Shields,47,20.95275539,107.475292,0.00174677,0.04366351,0.991205,0.992368,54.052443,0.0018,102.1326,0,270.094,328.376,330.937,1141.35,0,0
Filename,C:\CC5\DATA\18110007.CSV,48,20.94951072,109.555414,0.00151761,0.04345829,0.98904,0.992221,54.052443,0.0014,102.1318,0,270.085,328.351,330.898,1141.442,0,0
Report name,,49,20.95204783,113.975179,0.00140207,0.04498843,0.991213,0.992138,54.052443,0.0013,102.1311,0,270.077,328.287,330.843,1141.53,0,0
,,50,20.95560067,111.59276,0.00149897,0.04724289,0.991152,0.992092,54.052443,0.0011,102.1331,0,270.092,328.262,330.865,1141.583,0,0
,,51,20.95723642,109.517193,0.00169405,0.04751939,0.990127,0.992073,54.052443,0.0009,102.1333,0,270.08,328.281,330.896,1141.589,0,0
Pre-test conditions,,52,20.95639834,110.661702,0.0016167,0.04555894,0.990432,0.99183,54.052443,-0.0008,102.1348,0,270.068,328.291,330.894,1141.606,0,0
Ambient temperature (°C),22.3,53,20.95265085,109.647452,0.00144896,0.04417665,0.990476,0.991672,54.052443,-0.0006,102.1334,0,270.088,328.294,330.92,1141.605,0,0
Barometric pressure (Pa),102127,54,20.94966024,109.245006,0.00140059,0.04416597,0.989042,0.991594,54.052443,0.0025,102.1337,0,270.087,328.321,330.907,1141.614,0,0
Relative humidity (%),25.9,55,20.95108195,110.48469,0.00145668,0.04601665,0.98994,0.991295,54.052443,0.0033,102.1334,0,270.088,328.301,330.856,1141.662,0,0
,,56,20.95407737,112.409344,0.0015692,0.04774727,0.989941,0.991028,54.052443,0,102.133,0,270.089,328.236,330.796,1141.702,0,0
,,57,20.95532569,111.625684,0.00179077,0.04673862,0.989966,0.990794,54.052443,0.0012,102.1329,0,270.076,328.189,330.772,1141.741,0,0
Conditioning,,58,20.95382247,112.182392,0.00169314,0.04505969,0.988598,0.990441,54.052443,0.0012,102.1351,0,270.086,328.119,330.673,1141.719,0,0
Conditioned? {Y/N},Yes,59,20.94941116,111.586011,0.00150615,0.04407461,0.988205,0.990181,54.052443,0.0025,102.1348,0,270.095,328.012,330.538,1141.72,0,0
Conditioning temperature (°C),23,60,20.94768786,110.227014,0.00149503,0.0445766,0.986865,0.989872,54.052443,0.0016,102.1359,0,270.069,327.928,330.447,1141.743,0,0
Conditioning RH (%),50,61,20.95139689,113.270955,0.00168922,0.0464128,0.98714,0.989505,54.052443,-0.0001,102.1346,0,270.098,327.807,330.32,1141.782,0,0
,,62,20.95445041,110.774663,0.00196196,0.04799638,0.987434,0.989026,54.052443,0.0002,102.1353,0,270.071,327.748,330.308,1141.834,0,0
Data collected,,63,20.9552605,108.479098,0.00205337,0.04676692,0.987648,0.989091,54.052443,-0.0015,102.1345,0,270.073,327.806,330.373,1141.88,0,0
CO/CO2 data collected?,Yes,64,20.95330775,109.381712,0.00190724,0.04502384,0.988221,0.989174,54.052443,0.003,102.1332,0,270.068,327.869,330.414,1141.901,0,0
Mass data collected?,Yes,65,20.94746984,106.418795,0.00169888,0.04408328,0.988857,0.989317,54.052443,0.0005,102.1351,0,270.076,327.89,330.414,1141.952,0,0
Smoke data collected?,Yes,66,20.94660755,110.348842,0.00163423,0.04460146,0.98589,0.989425,54.052443,-0.0012,102.135,0,270.066,327.856,330.308,1141.963,0,0
Soot mass data collected?,No,67,20.95027524,112.262505,0.00180426,0.04713805,0.985349,0.989576,54.052443,-0.0006,102.1357,0,270.068,327.712,330.18,1141.992,0,0
Soot mass ratio (1:x),N/A,68,20.95288412,112.127216,0.00212282,0.04774729,0.987332,0.989917,54.052443,-0.0011,102.1338,0,270.083,327.597,330.089,1142.012,0,0
Soot mass (g),N/A,69,20.95320449,112.634392,0.0022269,0.04615796,0.988827,0.990132,54.052443,0.0008,102.1359,0,270.072,327.542,330.022,1142.026,0,0
,,70,20.95087564,109.874134,0.00198828,0.04458026,0.989195,0.990383,54.052443,0,102.135,0,270.059,327.539,330.023,1142.046,0,0
Comments,,71,20.94771158,109.84341,0.00176025,0.04405914,0.98972,0.990448,54.052443,-0.0009,102.1351,0,270.086,327.54,329.998,1142.095,0,0
Pre-test comments,,72,20.94879305,110.585377,0.00167274,0.0451888,0.989149,0.990746,54.052443,-0.0012,102.1342,0,270.069,327.504,329.943,1141.949,0,0
After-test comments,,73,20.95261384,110.411348,0.00172482,0.04739331,0.989108,0.991081,54.052443,0.0007,102.136,0,270.06,327.421,329.842,1141.858,0,0
,,74,20.95355642,111.094506,0.00186074,0.04780509,0.990001,0.991211,54.052443,0.0005,102.136,0,270.073,327.363,329.799,1144.796,0,0
,,75,20.95305517,110.985908,0.00185648,0.04595085,0.98912,0.991479,54.052443,-0.0006,102.1362,0,270.082,327.325,329.725,1142.767,0,0
,,76,20.94983498,109.748047,0.00166913,0.04443716,0.988885,0.991694,54.052443,-0.0017,102.1365,0,270.083,327.264,329.675,1142.135,0,0
,,77,20.94577245,108.655325,0.00156304,0.04418425,0.989211,0.991896,54.052443,-0.0003,102.1344,0,270.075,327.244,329.621,1142.123,0,0
,,78,20.94783383,112.749948,0.0016562,0.0458235,0.989916,0.992111,54.052443,0.0019,102.1345,0,270.078,327.19,329.592,1142.104,0,0
,,79,20.95151299,110.285211,0.00186169,0.04768456,0.991074,0.992163,54.052443,0.0039,102.1359,0,270.074,327.186,329.573,1142.105,0,0
,,80,20.95331311,109.64624,0.0021667,0.04737611,0.991599,0.992494,54.052443,0.0031,102.1354,0,270.062,327.178,329.53,1142.098,0,0
,,81,20.9526507,110.304477,0.00207711,0.04525897,0.992598,0.992847,54.052443,0.0013,102.1358,0,270.057,327.149,329.506,1142.086,0,0
,,82,20.94928981,107.247446,0.00189259,0.04412881,0.991592,0.993045,54.052443,0.0003,102.1348,0,270.062,327.174,329.548,1142.089,0,0
,,83,20.94582976,107.969093,0.00174316,0.04419538,0.990808,0.993209,54.052443,0.0018,102.137,0,270.055,327.278,329.661,1144.533,0,0
,,84,20.94831784,110.101633,0.00176725,0.04537434,0.990809,0.993515,54.052443,0.002,102.1357,0,270.063,327.417,329.814,1142.654,0,0
Events,,85,20.95192595,107.575873,0.00196816,0.04771282,0.990943,0.993724,54.052443,0.0028,102.1352,0,270.064,327.506,329.865,1142.068,0,0
Number of events,0,86,20.95345645,109.474204,0.00218562,0.04736572,0.992011,0.993923,54.052443,0.0036,102.1355,0,270.055,327.557,329.906,1142.084,0,0
,,87,20.95223931,115.964313,0.00204766,0.04505271,0.992149,0.994073,54.052443,0.0019,102.1364,0,270.058,327.563,329.943,1142.073,0,0
,,88,20.94936579,112.04232,0.00189277,0.04406821,0.993231,0.994309,54.052443,0.0026,102.1376,0,270.075,327.629,330.032,1142.084,0,0
,,89,20.94622971,107.446816,0.00180111,0.04423516,0.993616,0.994623,54.052443,0.0022,102.1357,0,270.071,327.694,330.132,1142.111,0,0
,,90,20.9491894,108.443284,0.00187198,0.04646089,0.993693,0.994815,54.052443,-0.0001,102.1368,0,270.069,327.779,330.216,1142.124,0,0
,,91,20.95244924,111.738553,0.00214857,0.04801551,0.994339,0.995011,54.052443,0.0008,102.138,0,270.077,327.836,330.324,1142.126,0,0
,,92,20.95336027,109.905962,0.00233417,0.04652784,0.99333,0.995171,54.052443,0.0012,102.1371,0,270.066,327.934,330.431,1142.136,0,0
,,93,20.95182605,108.497332,0.00235488,0.04517822,0.993954,0.995288,54.052443,0.0006,102.135,0,270.068,327.979,330.482,1142.187,0,0
,,94,20.94738417,109.146157,0.00233012,0.0441214,0.995082,0.995507,54.052443,0.0004,102.1356,0,270.059,328.043,330.602,1138.279,0,0
,,95,20.9462078,109.60947,0.00239509,0.04471752,0.993785,0.995742,54.052443,-0.0009,102.1351,0,270.062,328.15,330.703,1137.531,0,0
,,96,20.9498769,109.904735,0.00253818,0.04643478,0.993877,0.995852,54.052443,0.0015,102.1344,0,270.074,328.23,330.756,1141.363,0,0
,,97,20.95284334,108.932366,0.00277299,0.04800363,0.995705,0.996155,54.052443,0.0015,102.1359,0,270.088,328.171,330.736,1142.285,0,0
,,98,20.95330011,109.225466,0.00282726,0.04610936,0.994712,0.996343,54.052443,0.0019,102.1365,0,270.077,328.154,330.698,1142.763,0,0
,,99,20.95234429,108.873014,0.00255186,0.04447514,0.995406,0.996438,54.052443,0.0019,102.1355,0,270.082,328.035,330.629,1143.237,0,0
,,100,20.94855922,107.677886,0.00226458,0.04401925,0.994672,0.996453,54.052443,0.0008,102.1368,0,270.085,328.018,330.621,1143.618,0,0
,,101,20.94868101,110.219724,0.00206221,0.04444491,0.995928,0.996682,54.052443,0.0016,102.1356,0,270.095,328.006,330.645,1143.856,0,0
,,102,20.95232259,104.213006,0.00202855,0.04679159,0.995635,0.996783,54.052443,0.0014,102.1347,0,270.074,328.059,330.749,1144.11,0,0
