Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
Peaks,,0,-0.151319315369519,-0.00192385124391505,0.249478376979244,0.695304666666639,78.6543740573121,-4.39413515639538E-05,0.00296221708697913,0,26.6108104619368,0.00684419064405754,25.0809954890491,25.3446300325805,0.000173463479746087,0.0196225655821366,0,0,-3.05526268020565E-05,0.00205964336425625,0.000420603976730999,0,0,52.3733
peak HRR (kW/m²),202.364091402103,1,-1.96620985818252,0,0,-0.594991999999988,-67.3067873303153,0,0,0,26.9519860966168,0.00819629155208208,25.4034731962256,25.6723192631673,0.000210417813499052,0.0238029200790783,0.00019194064662257,0.0217127428306075,-2.01221619433328E-06,0.00316840500399762,-0.000377175901282728,0.0002103019883655,0,52.536002
peak EHC (MJ/kg),79.742262158308,2,-1.84169454396608,0,0,-0.133327666666667,-15.0823152337858,0,0,0,26.3355688068904,0.00893713669715841,24.830897853279,25.0994859004721,0.000224317536520919,0.0253752869367556,0.000409308321632556,0.0463018463385244,-2.31817436862006E-05,0.00255323029701234,-0.000416665207890976,0.0002103019883655,0,52.979297
peak MLR (g/s),0.624436083333332,3,0.741637028683969,0.0214901135962154,-0.193104707051367,0.305073833333337,34.510614630468,-0.000231799611878929,0.0059235960238624,0.000370818514341985,26.5436733143742,-0.00232845702605181,25.0288409813274,25.3005284425468,-5.89111932148717E-05,-0.00666416212837915,0.000521467089893015,0.0589894898069022,-7.07159961610848E-05,0.00180713414611782,0.00084829607532945,0.000634450026030225,0.123606171447328,52.753563
peak SEA (m²/kg),3787.70036038568,4,4.3053605791094,0.275953302666478,-0.327783253755235,0.137919666666669,15.6017722473608,-0.000812648899067778,0.00933013088387557,0.00289431731823867,26.3894244898652,-0.00179652762537075,24.8879528994257,25.1639643378759,-4.52077570968383E-05,-0.00511399967158804,0.000521467089893015,0.0589894898069022,-0.000112080265276464,0.00128680854146051,0.00267757994510777,0.00239738803624884,0.723579329559667,52.513856
peak COY (kg/kg),243.056630102475,5,3.77225040181061,0.680102930790026,-2.29009752809229,0.04903183333333,5.54658748114593,-0.00240559716809216,0.0296943171717968,0.00693312280869867,26.311599740144,-0.00447331453963546,24.8222294678108,25.1016733385448,-0.000112287680314492,-0.01270222627992,0.000521467089893015,0.0589894898069022,-0.000117950839413025,0.00145596681051458,0.00241229241631274,0.00494232421695909,1.38662456173973,52.47336
peak CO2Y (kg/kg),3446.80654962579,6,1.6542738860498,0.264317445098203,7.06326714117957,0.0553265833333363,6.25866327300184,-0.00149433323401372,0.0369810557894633,0.00964638495262888,26.4961681737899,0.0154539643442574,25.0039275196574,25.2871321161875,0.000390786438092088,0.0442066106439013,0.000716860308939059,0.0810927951288528,-8.26763521994343E-05,0.0020460354648905,0.00137281438357748,0.00683487761690421,1.60773082543815,52.392709
,,7,-0.313212032376392,-0.240892155955564,59.8278851321364,0.0114939166666682,1.30021681749641,-0.000661180979431694,0.158786991390458,0.0104735218956538,26.8747517768878,0.0268006019879317,25.3639289786964,25.658256719809,0.000687656726051776,0.0777892224040471,0.00125608189101099,0.142090711652827,-7.59955907917398E-06,0.00182508444679289,0.000308423829174285,0.00767549672328009,1.49621741366483,52.372769
Time To Peaks,,8,-0.0460613868347347,0,0,-0.060695833333338,-6.86604449472149,0,0,0.0104735218956538,26.6022036504076,0.0246620920600677,25.1118245890163,25.4083645997151,0.000626623426853941,0.0708850030377761,0.00191322196746385,0.216427824373739,-1.48520272348471E-05,0.000672609057351348,0.000272228890661766,0.00796582308319812,1.30919023695672,52.373047
t peak HRR (s),441,9,1.75736769987093,0.496431818030627,26.6774367442202,0.0312935833333322,3.53999811463034,-0.00109056990176098,0.00358657787681085,0.0113522057455892,26.4081677041375,0.0330847804721976,24.9356879986784,25.2331307011844,0.000834832589874954,0.0944380757777098,0.0026439499758283,0.299089363781482,-3.41278401015813E-05,0.000112236873669466,0.00115235852048883,0.00867811678877342,1.26135619395436,52.453991
t peak EHC (s),587,10,4.09666761424115,0.375870321903195,9.77880275535039,0.0963485000000048,10.899151583711,-0.00077632641464857,-0.00310086920481546,0.0142792234026453,26.5894218283504,0.0370738704825818,25.1123314795633,25.4133966863962,0.000942172977273924,0.106580653537774,0.00353245275940274,0.399598728439224,-7.47978855617715E-05,-0.000298764096580177,0.00233943844444892,0.0104240152712423,1.42792234026453,52.314135
t peak MLR (s),38,11,2.72093127433286,0.251538048901026,3.28598108488178,0.0956238333333292,10.81717571644,-0.000988979264317849,0.00144580722774806,0.0176880228469323,26.5426066873374,0.0123853076380368,25.0702212760711,25.3702303390677,0.000314218107597208,0.0355450347960643,0.0041606483018383,0.470661572606143,-9.45699883412485E-05,0.000138253629378304,0.00165426365876167,0.0124208663228476,1.60800207699385,52.276996
t peak SEA (s),450,12,-0.364049067327439,-0.0201126215361749,2.79492634300194,0.160008666666663,18.1005279034687,-0.000386773011951648,0.00667469245514772,0.0190484884840987,26.4894002966246,0.0176597164634025,25.0211664089562,25.323874168765,0.000447212437575274,0.0505896422596464,0.00454136357442454,0.513728911133998,-6.18870339450326E-05,0.00106800864015822,0.00014125178532004,0.0133186240448884,1.58737404034156,52.113269
t peak COY (s),617,13,-1.37099824998734,-0.163862301780811,4.55333902361425,0.0739622500000022,8.3667703619912,-0.000114470978108823,0.00713789606559923,0.0190484884840987,26.4891168189611,0.0132963454531704,25.025548713113,25.3284032357193,0.000336775199199323,0.0380967419908736,0.00493335739281184,0.558072103259258,-8.46653110062952E-06,0.000527934853277882,-0.000464078413524418,0.0133892499375485,1.46526834493067,51.994549
t peak CO2Y (s),617,14,-0.733609524527813,0,0,-0.0371485833333338,-4.2023284313726,0,0,0.0190484884840987,26.4397665938728,0.00795242395121051,24.980048091534,25.2855574245004,0.000201081472482306,0.0227467729052382,0.00520228572865266,0.588493860707314,-3.65236375297374E-05,-0.000189661003428522,-0.000240483714851131,0.0133892499375485,1.36060632029277,51.974663
,,15,1.50724955889108,0,0,-0.0997515000000029,-11.284106334842,0,0,0.0198021132635443,26.2401502233169,0.0075446623691094,24.794275637671,25.1004502677608,0.000189374422582877,0.0214224459935381,0.00539751367618525,0.610578470156702,-9.08303490338725E-05,-0.000603949512398114,0.000884418079541453,0.0138314589773192,1.32014088423628,52.055695
Test Results (between 30 and 720 s),,16,3.14915373226158,0,0,-0.106727583333335,-12.0732560331827,0,0,0.0221303149091206,26.4867965400159,0.0140148112728934,25.0325809631665,25.3482330257502,0.000355250701957213,0.0401867309906349,0.00566982623845529,0.641383058648789,-0.000135508984990551,-0.00062677968334912,0.00175258782059395,0.0151499619273869,1.38314468182004,52.156654
mean HRR (kW/m²),87.6773532645509,17,0.53608995256916,0,0,-0.0611458333333316,-6.91694947209633,0,0,0.023972936751536,26.4705512811298,0.0320660406883524,25.0212748463652,25.3395064052207,0.000812537643412571,0.0919160230104718,0.00625372041114018,0.707434435649342,-0.000125147719146577,0.000167683098041378,0.000465360232095411,0.0162589359537316,1.41017275009035,52.253459
mean EHC (MJ/kg),12.8557833962582,18,-1.83962435781707,0,0,-0.0153122500000009,-1.73215497737567,0,0,0.0242409817278205,26.422416977917,0.0380374503572493,24.9795913468516,25.2967953568028,0.000962225597581879,0.108849049500213,0.00714110203163741,0.807816971904684,-7.29763443241423E-05,0.00090290027881747,-0.000686086400617051,0.0164916160697793,1.34672120710114,52.276044
mean MLR (g/s),0.0603439232487922,19,-2.44276229606952,-0.346701111392613,25.4358654944179,0.0622842499999976,7.04572963800878,-0.000581928685315363,0.00819596924102722,0.0242409817278205,26.3932635763126,0.0626995446596378,24.9508342238005,25.2673893250852,0.00158425380542063,0.179214231382425,0.00841434173313867,0.951848612346003,-3.6244991718352E-05,0.00051047979720043,-0.00105749807802998,0.0164916160697793,1.2758411435695,52.277065
mean SEA (m²/kg),60.8635222741796,20,-1.43511914967771,-0.131378705140122,32.0727806583299,0.0965640000000014,10.9235294117649,-0.000652965387738427,-0.00347244135452482,0.0242409817278205,26.6584969237171,0.121312370915332,25.204591420012,25.5297622832923,0.00309707599149101,0.35034796283835,0.0107550066315945,1.21662970945639,-6.30529497015743E-05,-0.000335312826958339,-0.000650558791961781,0.0164916160697793,1.21204908639103,52.161755
