General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95127697,137.540019,-0.00019117,0.03632396,2.746555,1.541936,31.279252,0.0003,70.1814,0,265.475,312.911,315.005,975.321,0,0
Standard used,ASTM E 1354,1,20.95282187,139.644241,-7.348E-05,0.04046643,2.224754,1.441502,31.279252,0.0002,70.1462,0,265.475,312.956,315.047,972.296,0,0
Date of test,12/06/2024,2,20.95436677,141.748463,4.421E-05,0.0446089,1.702953,1.341068,31.279252,0.0002,70.1111,0,265.475,313.001,315.088,969.272,0,0
Time of test,15:47,3,20.95054889,137.87789,-9.831E-05,0.04321094,1.098015,0.051992,31.279252,-0.0001,69.9862,0,265.47,313.056,315.077,968.884,0,0
Heat flux (kW/m²),35,4,20.95206535,140.208693,-1.312E-05,0.04175276,0.704558,-0.045341,31.279252,-0.0001,69.9127,0,265.469,313.02,315.021,969.049,0,0
Nominal duct flow rate (l/s),24,5,20.95371056,140.516634,0.00020931,0.04283427,0.342332,0.58148,31.279252,-0.0001,69.9184,0,265.493,312.87,314.844,969.251,0,0
Sampling interval (s),1,6,20.95017496,145.3109,-2.824E-05,0.04346452,0.747093,1.112941,31.279252,0,70.0131,0,265.478,312.75,314.78,969.518,0,0
Separation (mm),25,7,20.95098474,146.143166,-5.271E-05,0.04172079,1.189248,0.991369,31.279252,0,70.0888,0,265.464,312.764,314.776,967.512,0,0
Orientation,Horizontal,8,20.95390307,142.547395,0.00017746,0.04251308,1.128985,0.480152,31.279252,0,70.1277,0,265.454,312.814,314.817,969.276,0,0
Edge frame?,Yes,9,20.95158336,142.209215,1.06E-06,0.04408595,1.144146,-0.418142,31.279252,0,70.0643,0,265.457,312.855,314.841,969.954,0,0
Grid?,No,10,20.9512801,138.536733,-0.00011755,0.04185684,0.551609,0.172806,31.279252,-0.0002,69.9658,0,265.48,312.888,314.875,970.09,0,0
Non-scrubbed?,Yes,11,20.95259653,138.032344,0.00015858,0.04252269,0.26891,0.302207,31.279252,0,69.9212,0,265.461,312.928,314.865,970.23,0,0
Substrate used? {Y/N},No,12,20.95025914,137.685526,0.00011731,0.04242878,0.341189,0.609858,31.279252,0.0001,69.9401,0,265.455,312.923,314.847,970.31,0,0
Substrate,none,13,20.94690745,137.087496,-3.126E-05,0.04186951,0.47487,1.025117,31.279252,0,69.9721,0,265.455,312.904,314.83,970.376,0,0
Additional specimen preparation details,al foil pan. 3 kaowool blankets. retainer frame used,14,20.94500765,138.40889,-0.00013171,0.04135381,0.594461,1.288226,31.279252,0,70.0133,0,265.455,312.888,314.806,970.443,0,0
,,15,20.95054654,143.072683,5.365E-05,0.04346666,0.995887,0.652965,31.279252,0,70.1004,0,265.46,312.86,314.748,970.506,0,0
Specimen,,16,20.94909247,140.882135,-1.991E-05,0.04330179,0.988063,0.25331,31.279252,-0.0001,70.1283,0,265.458,312.817,314.699,970.542,0,0
Sample description,Composite3_Horiz_35kWm-2_R3,17,20.94821573,138.66803,-0.00011524,0.04131249,0.683611,-0.546581,31.279252,0,70.0646,0,265.457,312.722,314.617,970.57,0,0
Material name/ID,Composite3,18,20.95230248,137.713203,9.834E-05,0.04312352,0.510953,-0.743388,31.279252,0.0002,69.9596,0,265.458,312.653,314.559,970.595,0,0
Specimen number,5,19,20.94974055,140.964718,5.019E-05,0.04400016,0.20848,0.14477,31.279252,0.0002,69.9355,0,265.459,312.654,314.553,970.607,0,0
E (MJ/kg),13.1,20,20.94775818,141.66183,-0.00010752,0.04213533,0.318881,0.95127,31.279252,0.0001,69.9975,0,265.454,312.698,314.581,970.606,0,0
Initial mass (g),31.84,21,20.95213646,141.826381,0.00010358,0.04242506,0.72494,1.352957,31.279252,-0.0001,70.0588,0,265.448,312.718,314.573,970.593,0,0
Thickness (mm),3.9,22,20.95412516,138.649451,0.0001468,0.04453785,0.892986,0.851012,31.279252,-0.0001,70.1144,0,265.452,312.668,314.508,970.576,0,0
Surface area (cm²),100.35,23,20.95108736,138.528682,-5.801E-05,0.04313826,0.952713,-0.188376,31.279252,-0.0001,70.112,0,265.453,312.643,314.485,970.569,0,0
Sponsor,,24,20.95305577,141.94795,8.34E-05,0.04240828,0.69222,-0.531933,31.279252,0,70.0456,0,265.443,312.675,314.55,971.731,0,0
Manufacturer,,25,20.95521957,140.690709,0.00013776,0.04442573,0.246672,-0.398763,31.279252,0.0001,69.9577,0,265.448,312.77,314.655,971.391,0,0
Test start time (s),96,26,20.95114928,140.357421,-6.685E-05,0.04318357,0.18711,0.378502,31.279252,-0.0002,69.9679,0,265.448,312.853,314.698,970.262,0,0
Time to ignition (s),85,27,20.95221901,142.806555,-2.721E-05,0.0415569,0.404904,1.004048,31.279252,-0.0002,70.0483,0,265.438,312.847,314.67,970.196,0,0
Time to flameout (s),351,28,20.95530506,143.452912,9.632E-05,0.04375474,0.763992,0.628011,31.279252,-0.0001,70.1127,0,265.442,312.809,314.616,970.1,0,0
End of test criterion,ASTM E 1354,29,20.95032485,140.276223,-3.248E-05,0.04341387,0.916901,-0.029071,31.279252,-0.0002,70.1432,0,265.432,312.779,314.605,970.021,0,0
User EOT time (s),,30,20.94922692,136.379969,-7.778E-05,0.04146569,0.658425,-0.574311,31.279252,-0.0003,70.0756,0,265.425,312.8,314.643,969.938,0,0
MLR EOT mass (g/m²),150,31,20.9531822,140.632569,0.00013017,0.04316092,0.251814,-1.01022,31.279252,-0.0004,69.9785,0,265.432,312.835,314.626,969.838,0,0
MLR EOT time period (s),60,32,20.95103662,140.208553,7.131E-05,0.04435888,0.042224,-0.536749,31.279252,-0.0001,69.9231,0,265.444,312.77,314.521,969.741,0,0
Truncate graphs at EOT?,No,33,20.95065546,140.432348,-7.176E-05,0.04248696,0.149973,0.534391,31.279252,0.0001,69.9529,0,265.447,312.678,314.46,969.636,0,0
Smooth data?,No,34,20.95560731,143.636385,0.00011172,0.04303365,0.512367,0.939779,31.279252,-0.0001,70.0301,0,265.444,312.652,314.45,969.562,0,0
Correct O2 for pressure?,No,35,20.95525692,140.598151,6.748E-05,0.04418293,0.614109,0.745468,31.279252,-0.0002,70.1041,0,265.437,312.652,314.446,969.476,0,0
,,36,20.95317419,136.559632,-7.529E-05,0.04240605,0.460603,-0.319467,31.279252,0,70.0805,0,265.435,312.644,314.407,970.674,0,0
Specifications: apparatus,,37,20.9557675,140.159693,0.00012042,0.04296767,0.264569,-0.769941,31.279252,0.0001,70.0004,0,265.438,312.611,314.334,970.401,0,0
C-factor (SI units),0.041198,38,20.95494381,142.217466,9.101E-05,0.04445288,-0.069007,-0.171927,31.279252,-0.0002,69.9397,0,265.438,312.536,314.291,969.197,0,0
OD correction factor,0.97963,39,20.95110154,141.580341,-9.882E-05,0.04269141,-0.119426,0.355842,31.279252,-0.0003,69.9319,0,265.44,312.509,314.279,969.11,0,0
Duct diameter (m),0.114,40,20.95346912,141.479415,1.404E-05,0.04171998,0.128022,0.840481,31.279252,0,70.0012,0,265.431,312.505,314.246,968.898,0,0
O2 delay time (s),12,41,20.95413162,143.367059,6.853E-05,0.04375269,0.503186,0.802564,31.279252,0.0001,70.0953,0,265.432,312.414,314.169,968.778,0,0
CO2 delay time (s),12,42,20.9504176,145.266492,-4.977E-05,0.04300914,0.577895,-0.175034,31.279252,-0.0001,70.1262,0,265.428,312.357,314.113,966.71,0,0
CO delay time (s),12,43,20.95181965,143.754414,4.611E-05,0.04179348,0.254292,-0.727197,31.279252,-0.0001,70.0291,0,265.422,312.314,314.018,966.878,0,0
,,44,20.95195951,142.493419,3.154E-05,0.04326818,-0.006315,0.094386,31.279252,-0.0001,69.9441,0,265.424,312.221,313.906,968.529,0,0
Laboratory,,45,20.94871007,139.776544,-9.76E-05,0.04275707,0.113206,0.567225,31.279252,-0.0001,69.9661,0,265.432,312.119,313.81,968.419,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.95048398,140.594157,1.74E-05,0.04184404,0.594468,0.825348,31.279252,-0.0001,70.0503,0,265.431,312.031,313.705,968.265,0,0
Operator,Michael Heck,47,20.95201613,139.527484,4.067E-05,0.04313368,0.741307,0.647462,31.279252,-0.0003,70.1208,0,265.419,311.966,313.621,968.174,0,0
Filename,C:\CC5\DATA\24060008.CSV,48,20.94859987,138.669415,-9.511E-05,0.04262283,0.471298,-0.406422,31.279252,-0.0003,70.0596,0,265.422,311.921,313.584,968.093,0,0
Report name,Fencing_Composites,49,20.95080817,139.489291,7.363E-05,0.04243026,0.325331,-0.411359,31.279252,-0.0001,69.949,0,265.414,311.943,313.587,967.984,0,0
,,50,20.95272479,140.454936,9.694E-05,0.04401371,0.155113,0.12241,31.279252,-0.0002,69.9201,0,265.413,311.988,313.614,967.918,0,0
,,51,20.94855268,144.016689,-0.00010922,0.04329082,0.219497,0.647435,31.279252,-0.0004,69.9602,0,265.426,312.036,313.675,967.852,0,0
Pre-test conditions,,52,20.95020078,142.486018,-2.815E-05,0.041969,0.605149,0.993364,31.279252,-0.0003,70.0514,0,265.428,312.092,313.727,967.791,0,0
Ambient temperature (°C),18.9,53,20.95213865,139.737036,0.00012636,0.04372786,0.741482,0.435559,31.279252,-0.0002,70.1195,0,265.421,312.157,313.766,967.747,0,0
Barometric pressure (Pa),99950,54,20.94838265,138.230564,-9.62E-06,0.04350354,0.509299,-0.63353,31.279252,-0.0004,70.0636,0,265.427,312.219,313.803,967.673,0,0
