General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94420988,106.612016,0.00131387,0.04531595,1.000967,1.00346,5.804578,0.0059,102.3,0,270.098,322.531,326.019,1054.955,0,0
Standard used,ISO 5660-1,1,20.94986857,109.526372,0.00170277,0.0471018,1.002682,1.003603,5.804578,0.0025,102.3023,0,270.118,322.569,326.079,1054.949,0,0
Date of test,01/05/2019,2,20.95552726,112.440729,0.00209167,0.04888764,1.004398,1.003745,5.804578,-0.0008,102.3046,0,270.138,322.606,326.138,1054.943,0,0
Time of test,10:08,3,20.95630956,112.144096,0.0019959,0.04736903,1.004531,1.003993,5.804578,-0.0031,102.3019,0,270.137,322.636,326.152,1054.947,0,0
Heat flux (kW/m²),50,4,20.95511556,109.937196,0.00172373,0.04571957,1.005134,1.004232,5.804578,0.0022,102.3032,0,270.144,322.657,326.176,1054.943,0,0
Nominal duct flow rate (l/s),24,5,20.95116933,110.733952,0.00148379,0.04533256,1.004865,1.004324,5.804578,0.0015,102.3026,0,270.146,322.661,326.22,1054.964,0,0
Sampling interval (s),1,6,20.9522324,110.790434,0.00138682,0.04666068,1.00441,1.004508,5.804578,0.002,102.3029,0,270.146,322.707,326.248,1057.72,0,0
Separation (mm),25,7,20.95616405,111.469758,0.00143711,0.04892667,1.004311,1.004644,5.804578,0.001,102.3036,0,270.14,322.688,326.247,1055.724,0,0
Orientation,Horizontal,8,20.95684846,114.200214,0.00159883,0.04880533,1.005521,1.004759,5.804578,-0.0001,102.3016,0,270.131,322.688,326.223,1055.04,0,0
Edge frame?,Yes,9,20.95456224,113.550048,0.0015091,0.04688366,1.004785,1.004828,5.804578,0.0001,102.3034,0,270.135,322.655,326.156,1055.071,0,0
Grid?,No,10,20.94963315,108.006126,0.00132766,0.0458113,1.005453,1.004966,5.804578,0.0013,102.3024,0,270.136,322.631,326.139,1055.112,0,0
Non-scrubbed?,Yes,11,20.94513853,109.62087,0.00121078,0.04569284,1.005661,1.005123,5.804578,0.0003,102.3026,0,270.149,322.637,326.166,1055.156,0,0
Substrate used? {Y/N},No,12,20.94552349,109.097207,0.00123059,0.04705074,1.005914,1.005202,5.804578,-0.0009,102.3017,0,270.126,322.649,326.191,1055.226,0,0
Substrate,none,13,20.94890489,108.694904,0.00142363,0.0491234,1.00614,1.005283,5.804578,-0.0004,102.3009,0,270.125,322.654,326.217,1055.308,0,0
Additional specimen preparation details,,14,20.95071789,108.449022,0.00154032,0.04867745,1.00519,1.005404,5.804578,-0.0003,102.302,0,270.12,322.688,326.246,1055.386,0,0
,,15,20.94993149,109.882288,0.00138846,0.04660823,1.00363,1.005545,5.804578,-0.0002,102.3019,0,270.119,322.683,326.191,1055.455,0,0
Specimen,,16,20.94623281,112.10207,0.00114884,0.04552937,1.00454,1.005597,5.804578,0.0008,102.3004,0,270.133,322.638,326.105,1055.566,0,0
Sample description,PS-3,17,20.94316739,112.194524,0.00098533,0.04565347,1.005587,1.005672,5.804578,-0.0014,102.3003,0,270.141,322.575,326.043,1055.626,0,0
Material name/ID,polystyrene,18,20.94588717,113.755871,0.00096353,0.04708752,1.006352,1.005782,5.804578,-0.0003,102.2996,0,270.137,322.556,326.015,1055.67,0,0
Specimen number,,19,20.94809292,110.998813,0.00110589,0.04917477,1.005587,1.005827,5.804578,0.0009,102.301,0,270.141,322.564,326.062,1055.702,0,0
E (MJ/kg),13.1,20,20.94896255,110.126244,0.00122019,0.04925704,1.006065,1.006019,5.804578,-0.0007,102.3033,0,270.107,322.574,326.126,1055.726,0,0
Initial mass (g),3.82,21,20.94749468,107.248575,0.00104621,0.04646979,1.005512,1.006075,5.804578,0.0011,102.3029,0,270.121,322.627,326.178,1055.774,0,0
Thickness (mm),13,22,20.94316977,104.988313,0.00089577,0.04536944,1.005884,1.006089,5.804578,0.0015,102.3038,0,270.113,322.652,326.232,1055.28,0,0
Surface area (cm²),88.4,23,20.94144683,107.424529,0.00087509,0.04569874,1.006135,1.00615,5.804578,0.0015,102.3046,0,270.129,322.686,326.278,1055.19,0,0
Sponsor,,24,20.9458897,107.702734,0.00098919,0.04758117,1.006102,1.006176,5.804578,-0.0014,102.3044,0,270.131,322.686,326.3,1054.454,0,0
Manufacturer,,25,20.94977694,110.363615,0.00126999,0.04926032,1.007566,1.006248,5.804578,0.0005,102.3041,0,270.114,322.725,326.328,1055.671,0,0
Test start time (s),78,26,20.95084688,113.158907,0.00138288,0.04856019,1.00646,1.006265,5.804578,-0.0022,102.3024,0,270.134,322.737,326.345,1056.082,0,0
Time to ignition (s),23,27,20.94885006,113.56432,0.00117439,0.04612185,1.006469,1.006288,5.804578,-0.0004,102.3031,0,270.148,322.757,326.365,1056.138,0,0
Time to flameout (s),141,28,20.94520575,112.148544,0.00094857,0.04531547,1.006477,1.006397,5.804578,0.0009,102.3031,0,270.135,322.766,326.377,1056.177,0,0
End of test criterion,ISO 5660-1:2002,29,20.94563347,110.590462,0.00082858,0.04618471,1.006109,1.006481,5.804578,0.0012,102.303,0,270.139,322.759,326.39,1056.233,0,0
User EOT time (s),,30,20.95099159,111.970299,0.00085023,0.0482941,1.0059,1.006577,5.804578,0.0024,102.303,0,270.155,322.765,326.41,1056.245,0,0
MLR EOT mass (g/m²),150,31,20.95418645,113.83726,0.00107392,0.04944035,1.007851,1.006654,5.804578,-0.0019,102.3044,0,270.139,322.774,326.467,1056.294,0,0
MLR EOT time period (s),60,32,20.95554133,113.104593,0.00112419,0.04842343,1.006736,1.006714,5.804578,-0.0019,102.3036,0,270.157,322.797,326.499,1056.381,0,0
Truncate graphs at EOT?,No,33,20.95389131,111.848266,0.00096445,0.04683137,1.008108,1.006667,5.804578,0.0015,102.3028,0,270.154,322.849,326.569,1056.46,0,0
Smooth data?,No,34,20.9492979,110.86287,0.00084444,0.04613782,1.006424,1.006782,5.804578,0.0019,102.3032,0,270.146,322.883,326.57,1056.524,0,0
Correct O2 for pressure?,No,35,20.94861741,109.549601,0.00088765,0.04741545,1.006008,1.006928,5.804578,0.0017,102.3034,0,270.143,322.868,326.481,1056.58,0,0
,,36,20.95204818,108.417853,0.00104742,0.04974174,1.006753,1.007061,5.804578,0.0021,102.3036,0,270.147,322.811,326.423,1056.605,0,0
Specifications: apparatus,,37,20.95442885,107.817056,0.00132774,0.04965429,1.006296,1.007272,5.804578,0.0028,102.3024,0,270.14,322.799,326.375,1056.666,0,0
