General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96330347,102.702957,0.00300539,0.04714981,1.000995,1.001447,-1.057876,0.001,101.2806,0,270.189,329.526,332.524,1146.86,0,0
Standard used,ISO 5660-1,1,20.95465534,104.494417,0.00273595,0.0463087,1.000995,1.001544,-1.057876,0.0009,101.2816,0,270.199,329.598,332.574,1146.857,0,0
Date of test,13/11/2018,2,20.94600721,106.285876,0.0024665,0.0454676,1.000995,1.00164,-1.057876,0.0008,101.2826,0,270.209,329.67,332.624,1146.854,0,0
Time of test,12:08,3,20.94883694,105.40154,0.00242151,0.04615025,1.001406,1.001836,-1.057876,0.0011,101.2851,0,270.201,329.733,332.72,1146.917,0,0
Heat flux (kW/m²),50,4,20.95283766,105.98027,0.0026454,0.0487496,1.002413,1.001928,-1.057876,0.0007,101.285,0,270.203,329.813,332.773,1146.954,0,0
Nominal duct flow rate (l/s),24,5,20.95431839,104.623823,0.00277754,0.04883089,1.002171,1.00205,-1.057876,0.0004,101.2848,0,270.22,329.796,332.711,1146.988,0,0
Sampling interval (s),1,6,20.95330081,106.861309,0.00261003,0.046908,1.001751,1.002144,-1.057876,0.0002,101.2848,0,270.212,329.713,332.638,1147.022,0,0
Separation (mm),60,7,20.94930857,112.8331,0.00235348,0.04552328,1.003234,1.002206,-1.057876,0.0032,101.2845,0,270.208,329.652,332.615,1149.74,0,0
Orientation,Horizontal,8,20.94840122,110.128575,0.00207846,0.04546193,1.002801,1.002262,-1.057876,0.0006,101.2842,0,270.21,329.663,332.635,1147.807,0,0
Edge frame?,Yes,9,20.95198826,109.175588,0.00202713,0.04652675,1.002468,1.002416,-1.057876,0.0006,101.2836,0,270.219,329.721,332.725,1146.984,0,0
Grid?,No,10,20.95520809,107.612924,0.0022307,0.0489144,1.002129,1.002412,-1.057876,-0.0012,101.2847,0,270.219,329.813,332.833,1146.975,0,0
Non-scrubbed?,Yes,11,20.95628385,107.609414,0.00241563,0.04884725,1.002451,1.002466,-1.057876,-0.0001,101.2848,0,270.202,329.879,332.88,1147.03,0,0
Substrate used? {Y/N},No,12,20.95461181,110.245281,0.00229771,0.04651647,1.00233,1.002418,-1.057876,0.0026,101.2832,0,270.206,329.857,332.853,1147.061,0,0
Substrate,none,13,20.95031125,107.84341,0.00204191,0.0453329,1.002007,1.002345,-1.057876,0.0009,101.2833,0,270.224,329.825,332.837,1147.065,0,0
Additional specimen preparation details,,14,20.94930763,108.782888,0.00194442,0.04584161,1.002618,1.002353,-1.057876,-0.0008,101.2829,0,270.222,329.862,332.891,1147.047,0,0
,,15,20.95274809,106.456524,0.00204289,0.04785517,1.002054,1.002414,-1.057876,-0.0002,101.2843,0,270.221,329.9,332.96,1147.018,0,0
Specimen,,16,20.95562913,106.194731,0.00225198,0.04923199,1.002619,1.002558,-1.057876,0.0011,101.2832,0,270.223,329.944,332.977,1148.033,0,0
Sample description,after WT_Chi+G_2,17,20.95622063,108.883588,0.00234871,0.047893,1.001606,1.002485,-1.057876,0.001,101.2851,0,270.216,329.908,332.9,1147.373,0,0
Material name/ID,,18,20.95394415,109.531503,0.00218691,0.04577394,1.001695,1.0025,-1.057876,-0.0001,101.2837,0,270.217,329.762,332.761,1147.143,0,0
Specimen number,,19,20.94947393,107.385767,0.00211356,0.04518166,1.00138,1.00238,-1.057876,0.0007,101.2849,0,270.215,329.652,332.668,1147.187,0,0
E (MJ/kg),13.1,20,20.9497137,106.269326,0.00209802,0.04613931,1.001685,1.002366,-1.057876,0.0005,101.2839,0,270.222,329.614,332.641,1147.2,0,0
Initial mass (g),56.643,21,20.95343665,108.165836,0.00228048,0.04851921,1.002682,1.002339,-1.057876,0.0002,101.2842,0,270.216,329.587,332.618,1147.204,0,0
Thickness (mm),12.5,22,20.95593115,106.376656,0.00257038,0.04941367,1.001747,1.00233,-1.057876,0.0035,101.2857,0,270.222,329.629,332.668,1147.16,0,0
Surface area (cm²),88.4,23,20.95596372,108.047574,0.00267497,0.04761041,1.002308,1.002408,-1.057876,0.0008,101.2843,0,270.206,329.684,332.72,1151.136,0,0
Sponsor,,24,20.95341733,107.977441,0.00246403,0.04587302,1.003132,1.00235,-1.057876,-0.0016,101.2838,0,270.225,329.748,332.793,1152.151,0,0
Manufacturer,,25,20.9479033,104.151464,0.00228851,0.04527946,1.00276,1.002397,-1.057876,-0.0006,101.2851,0,270.221,329.829,332.89,1148.139,0,0
Test start time (s),81,26,20.94835045,106.64435,0.00224934,0.04600973,1.001512,1.00237,-1.057876,0.0005,101.2859,0,270.202,329.902,332.918,1147.153,0,0
Time to ignition (s),12,27,20.95359413,108.002226,0.00232557,0.04857527,1.002688,1.002347,-1.057876,-0.0017,101.2861,0,270.198,329.904,332.951,1147.19,0,0
Time to flameout (s),1146,28,20.95611778,107.812961,0.00251604,0.04909913,1.001719,1.002278,-1.057876,-0.0012,101.284,0,270.203,329.914,332.959,1147.185,0,0
End of test criterion,ISO 5660-1:2002,29,20.95566411,107.956503,0.00254558,0.04778208,1.001774,1.002227,-1.057876,-0.0013,101.285,0,270.204,329.892,332.923,1147.169,0,0
User EOT time (s),,30,20.95230011,105.242793,0.00231605,0.04563288,1.00146,1.002219,-1.057876,0,101.2865,0,270.199,329.88,332.942,1147.158,0,0
MLR EOT mass (g/m²),150,31,20.94869188,107.189909,0.00226269,0.04512028,1.000519,1.002219,-1.057876,0.0003,101.2857,0,270.206,329.896,332.969,1147.164,0,0
MLR EOT time period (s),60,32,20.95106637,108.335476,0.00222305,0.04676764,1.001175,1.002286,-1.057876,0.0013,101.2857,0,270.2,329.881,332.939,1147.181,0,0
Truncate graphs at EOT?,No,33,20.95454865,106.619403,0.00232633,0.04897972,1.001483,1.002426,-1.057876,0.0007,101.2849,0,270.2,329.853,332.922,1147.149,0,0
Smooth data?,No,34,20.95626352,106.000449,0.0024377,0.04893175,1.001912,1.002501,-1.057876,0.001,101.2853,0,270.207,329.868,332.967,1147.132,0,0
Correct O2 for pressure?,No,35,20.95542162,109.339734,0.00226849,0.046873,1.001205,1.002501,-1.057876,0.0004,101.2854,0,270.202,329.857,332.925,1147.143,0,0
,,36,20.95150663,112.587588,0.00200167,0.04542119,1.001954,1.002476,-1.057876,0.001,101.2852,0,270.191,329.76,332.818,1147.159,0,0
Specifications: apparatus,,37,20.94864629,111.550362,0.00184126,0.04561445,1.001874,1.002525,-1.057876,-0.0004,101.2864,0,270.19,329.663,332.748,1147.157,0,0
C-factor (SI units),0.045658,38,20.9516208,109.93777,0.00188245,0.04711139,1.001348,1.00244,-1.057876,-0.0017,101.2872,0,270.183,329.649,332.703,1147.195,0,0
OD correction factor,0.97963,39,20.95503865,107.999643,0.00205996,0.04904909,1.001496,1.002347,-1.057876,0.0004,101.2861,0,270.197,329.589,332.626,1147.199,0,0
Duct diameter (m),0.114,40,20.95626319,108.727933,0.00219534,0.04813117,1.001813,1.002508,-1.057876,0.0042,101.2852,0,270.177,329.541,332.63,1147.216,0,0
O2 delay time (s),0,41,20.95478092,107.121458,0.00202453,0.04607822,1.004087,1.002587,-1.057876,0.0007,101.2856,0,270.171,329.531,332.605,1147.227,0,0
CO2 delay time (s),0,42,20.95043492,106.379699,0.00180948,0.04524004,1.002892,1.002685,-1.057876,0.0006,101.2852,0,270.163,329.515,332.607,1147.262,0,0
CO delay time (s),0,43,20.94871211,111.745992,0.00171236,0.04569699,1.00201,1.002652,-1.057876,0.0008,101.2851,0,270.172,329.483,332.542,1147.314,0,0
,,44,20.95239367,108.484866,0.00173847,0.04804017,1.002766,1.002682,-1.057876,0.0011,101.2856,0,270.169,329.42,332.437,1143.259,0,0
Laboratory,,45,20.95543349,109.209904,0.00194458,0.04915643,1.002876,1.002682,-1.057876,0.0005,101.2857,0,270.181,329.338,332.36,1145.278,0,0
Laboratory name,FTT Cone - NIST,46,20.95626169,108.458153,0.00207236,0.04747403,1.001641,1.002723,-1.057876,0.0012,101.2831,0,270.179,329.318,332.359,1147.083,0,0
Operator,Shields,47,20.95321879,109.597177,0.00191233,0.04576897,1.002379,1.002702,-1.057876,0.0021,101.2838,0,270.157,329.325,332.354,1147.398,0,0
Filename,C:\CC5\DATA\18110023.CSV,48,20.9479785,110.127806,0.00170308,0.04520285,1.003022,1.002782,-1.057876,0.0014,101.2838,0,270.189,329.337,332.347,1147.366,0,0
Report name,,49,20.94749751,109.032002,0.00163165,0.04586014,1.003422,1.002849,-1.057876,0.0006,101.2858,0,270.182,329.341,332.359,1147.386,0,0
,,50,20.95103513,109.824796,0.00174658,0.04767554,1.002115,1.002761,-1.057876,0.0007,101.2851,0,270.164,329.365,332.36,1147.43,0,0
,,51,20.95536144,108.832025,0.00207571,0.04918022,1.001913,1.002847,-1.057876,0.0042,101.2848,0,270.154,329.333,332.318,1147.471,0,0
Pre-test conditions,,52,20.95608244,109.991841,0.00232565,0.04774359,1.001508,1.002752,-1.057876,0.0016,101.2845,0,270.159,329.237,332.178,1147.525,0,0
Ambient temperature (°C),22,53,20.95373644,110.094089,0.00224211,0.04584433,1.001915,1.002811,-1.057876,0.0012,101.2855,0,270.159,329.099,332.039,1147.568,0,0
Barometric pressure (Pa),101285,54,20.94921857,109.64376,0.00218194,0.04521955,1.002125,1.002934,-1.057876,0.0009,101.2844,0,270.142,329.014,331.99,1150.423,0,0
Relative humidity (%),32.7,55,20.94999297,108.807738,0.00224543,0.04634048,1.002217,1.002925,-1.057876,0.0006,101.2844,0,270.159,328.998,331.971,1148.352,0,0
,,56,20.95367299,107.230397,0.00231853,0.04785707,1.003727,1.002839,-1.057876,-0.0017,101.2836,0,270.159,329.034,332.001,1147.633,0,0
,,57,20.9560778,108.483097,0.00256281,0.04891558,1.003928,1.002885,-1.057876,0.0005,101.2842,0,270.184,329.127,332.11,1147.611,0,0
Conditioning,,58,20.95590393,106.717565,0.00263301,0.04738588,1.003641,1.002958,-1.057876,0.0004,101.2849,0,270.167,329.235,332.2,1147.6,0,0
Conditioned? {Y/N},Yes,59,20.95281329,107.817249,0.00250263,0.04570731,1.001575,1.002885,-1.057876,0.0007,101.2846,0,270.161,329.272,332.206,1147.548,0,0
Conditioning temperature (°C),23,60,20.94887119,107.03404,0.00235398,0.04547154,1.001704,1.00285,-1.057876,-0.0006,101.2842,0,270.159,329.238,332.196,1147.534,0,0
Conditioning RH (%),50,61,20.95079096,109.117187,0.00233218,0.04625872,1.002059,1.002913,-1.057876,0.0003,101.2841,0,270.164,329.241,332.179,1147.534,0,0
,,62,20.95435726,110.539467,0.00239258,0.0484634,1.002041,1.002986,-1.057876,-0.0003,101.2849,0,270.175,329.206,332.185,1147.526,0,0
Data collected,,63,20.95614593,106.608628,0.0025392,0.04897391,1.002927,1.003045,-1.057876,-0.0009,101.2861,0,270.164,329.204,332.156,1147.532,0,0
CO/CO2 data collected?,Yes,64,20.95571778,107.611334,0.00236403,0.04711739,1.002128,1.002945,-1.057876,-0.0005,101.2859,0,270.167,329.161,332.112,1147.493,0,0
Mass data collected?,Yes,65,20.95208069,109.065352,0.00202581,0.04547612,1.002548,1.002861,-1.057876,0,101.2855,0,270.155,329.083,332.024,1147.469,0,0
Smoke data collected?,Yes,66,20.94866086,112.280682,0.00177097,0.04541898,1.003333,1.002968,-1.057876,-0.0018,101.2857,0,270.17,328.976,331.875,1147.491,0,0
Soot mass data collected?,No,67,20.94982637,109.675658,0.00168729,0.04698232,1.002588,1.002989,-1.057876,-0.002,101.2855,0,270.154,328.902,331.791,1147.496,0,0
Soot mass ratio (1:x),N/A,68,20.95284548,107.858673,0.00178391,0.04906656,1.002129,1.002953,-1.057876,-0.0023,101.287,0,270.162,328.843,331.748,1147.45,0,0
Soot mass (g),N/A,69,20.95431204,107.24798,0.00195028,0.04836386,1.001582,1.002933,-1.057876,-0.0001,101.2848,0,270.17,328.829,331.719,1147.455,0,0
,,70,20.95312165,110.969976,0.00187241,0.04618652,1.002462,1.002752,-1.057876,-0.0005,101.2854,0,270.166,328.795,331.696,1147.467,0,0
Comments,,71,20.95003255,112.536326,0.00176497,0.04522721,1.001182,1.002685,-1.057876,0.0008,101.2871,0,270.162,328.774,331.645,1147.483,0,0
Pre-test comments,,72,20.94865039,109.678327,0.00179417,0.045725,1.003223,1.002713,-1.057876,0.003,101.2871,0,270.165,328.803,331.697,1147.411,0,0
After-test comments,,73,20.95233874,106.943734,0.00191203,0.04757788,1.003363,1.002609,-1.057876,0.0017,101.2863,0,270.166,328.887,331.809,1147.394,0,0
,,74,20.95680078,103.93766,0.00216885,0.04905946,1.0026,1.002736,-1.057876,0.0006,101.285,0,270.164,328.956,331.866,1147.377,0,0
,,75,20.95826745,106.311483,0.00228129,0.04823438,1.001342,1.002644,-1.057876,0.0005,101.2832,0,270.165,328.982,331.897,1147.38,0,0
,,76,20.9567368,106.817882,0.00214873,0.04638193,1.002182,1.00251,-1.057876,0.0005,101.2833,0,270.161,328.991,331.875,1147.38,0,0
,,77,20.95086413,111.667298,0.00200472,0.04529772,1.001976,1.002417,-1.057876,0.0022,101.2832,0,270.173,328.946,331.82,1147.387,0,0
,,78,20.94980814,111.436455,0.00193803,0.04556692,1.00174,1.002333,-1.057876,0.0008,101.2834,0,270.166,328.871,331.694,1147.375,0,0
,,79,20.95435866,110.923747,0.00207547,0.04791061,1.001994,1.002152,-1.057876,0.0005,101.2834,0,270.161,328.768,331.615,1147.344,0,0
,,80,20.95606597,110.937788,0.00239224,0.04900125,1.001714,1.001963,-1.057876,-0.0013,101.2827,0,270.175,328.718,331.603,1147.327,0,0
,,81,20.95619177,109.371015,0.00254337,0.04788891,1.002797,1.002004,-1.057876,0.0004,101.2827,0,270.168,328.757,331.625,1148.056,0,0
,,82,20.95397595,107.685707,0.00237584,0.04588359,1.001031,1.001946,44.823568,0.0024,101.283,0,270.171,328.791,331.647,1148.17,0,0
,,83,20.94953997,107.707848,0.00222733,0.04521083,1.002224,1.002015,55.587971,0.0008,101.2839,0,270.18,328.851,331.703,1148.115,0,0
,,84,20.94948271,108.180693,0.00217933,0.04566339,1.000044,1.001882,56.124193,0.0001,101.2833,0,270.174,328.916,331.763,1148.126,0,0
Events,,85,20.9530859,110.510852,0.00226444,0.04804194,1.002265,1.001842,56.350619,-0.0015,101.2826,0,270.17,328.964,331.845,1148.126,0,0
Number of events,0,86,20.9573508,110.021744,0.00248696,0.04911434,0.997051,1.00182,56.351031,-0.0015,101.283,0,270.191,329.013,331.883,1148.142,0,0
,,87,20.95802701,108.524536,0.00253337,0.04719086,0.992109,1.001692,56.673549,0,101.2836,0,270.21,328.971,331.836,1147.866,0,0
,,88,20.95526142,107.865302,0.00234855,0.04558296,0.979991,1.001551,56.594803,0.0006,101.283,0,270.201,328.936,331.785,1147.614,0,0
,,89,20.95089986,111.23009,0.00219618,0.04536504,0.970611,1.001488,56.550553,0.0016,101.2817,0,270.187,328.944,331.824,1147.398,0,0
,,90,20.95378226,106.367747,0.00211727,0.04623788,0.96818,1.001368,56.633651,0.0011,101.2857,0,270.199,329.036,331.946,1147.237,0,0
,,91,20.95800334,106.252587,0.00218194,0.04844969,0.961233,1.001261,56.570955,0.0005,101.2828,0,270.188,329.096,332.027,1147.208,0,0
,,92,20.95849018,105.70222,0.00240092,0.04849623,0.937256,1.001365,56.47292,0.0012,101.2829,0,270.207,329.162,332.055,1149.943,0,0
,,93,20.95612744,108.48974,0.00236627,0.04787188,0.838254,1.001429,56.453483,-0.0003,101.2802,0,270.217,329.166,332.086,1147.864,0,0
,,94,20.95242478,107.543216,0.00211737,0.04640581,0.877208,1.001615,56.372021,0.0007,101.2816,0,270.216,329.201,332.183,1147.298,0,0
,,95,20.94713716,104.805637,0.00201758,0.04625258,0.916043,1.00186,56.274283,0.0012,101.2826,0,270.198,329.423,332.584,1146.573,0,0
,,96,20.9481624,97.212154,0.00203051,0.04739733,0.829713,1.002056,54.188672,0.0006,101.2854,0,270.203,330.12,333.554,1146.668,0,0
,,97,20.95081692,89.682112,0.00216494,0.04956051,0.728577,1.002149,55.16535,-0.0001,101.2845,0,270.214,331.31,334.981,1147.836,0,0
,,98,20.95236815,89.400987,0.00240007,0.04903596,0.676161,1.002174,55.458498,-0.0012,101.2854,0,270.218,332.613,336.541,1148.59,0,0
,,99,20.95149248,91.267614,0.00239616,0.04817765,0.679789,1.002255,55.446607,0.0003,101.2852,0,270.225,334.05,338.249,1149.061,0,0
,,100,20.9477112,90.192863,0.00222017,0.04646326,0.645849,1.002353,55.532589,-0.005,101.2851,0,270.235,335.468,339.874,1149.326,0,0
,,101,20.9448859,91.318235,0.00225503,0.04677104,0.658045,1.002495,55.472766,0.0005,101.2838,0,270.243,336.575,341.169,1152.399,0,0
,,102,20.94782393,91.463096,0.00254475,0.04914447,0.716727,1.002582,55.372446,0.003,101.2848,0,270.233,337.434,342.294,1150.531,0,0
,,103,20.95102569,90.529417,0.00293988,0.05130808,0.768277,1.002728,55.353206,0.0016,101.2872,0,270.241,338.275,343.396,1149.927,0,0
,,104,20.95089472,93.408615,0.00355081,0.05664036,0.802921,1.002873,55.272008,0.0008,101.2841,0,270.251,338.988,344.314,1150.053,0,0
,,105,20.94905323,96.20667,0.00411964,0.07561687,0.816324,1.003002,55.015056,0,101.2836,0,270.243,339.575,345.107,1150.221,0,0
,,106,20.94061482,96.140631,0.00464805,0.12185229,0.849631,1.003083,54.95318,0.0014,101.2843,0,270.25,340.105,345.892,1150.267,0,0
,,107,20.90035116,98.25907,0.00571169,0.20015625,0.874633,1.00322,54.871777,0.0009,101.2839,0,270.24,340.552,346.468,1150.241,0,0
,,108,20.81888422,99.857024,0.00774388,0.30071687,0.894581,1.003328,54.77595,0.001,101.2848,0,270.247,340.862,346.998,1150.262,0,0
,,109,20.71138455,100.046668,0.01010321,0.40204843,0.892023,1.003425,54.755832,0.0006,101.2848,0,270.248,341.195,347.514,1150.311,0,0
,,110,20.60466601,94.955075,0.01303504,0.48798429,0.889157,1.003536,54.673083,0.0004,101.2842,0,270.241,341.592,348.147,1150.327,0,0
,,111,20.48082336,94.396301,0.01588715,0.55115519,0.901165,1.003737,54.489593,0.0005,101.2854,0,270.254,342.083,348.874,1150.278,0,0
,,112,20.3693487,98.706479,0.01833095,0.58981346,0.927333,1.003927,54.450166,0.0011,101.2855,0,270.254,342.566,349.5,1150.243,0,0
,,113,20.29303939,95.831254,0.0201672,0.60478519,0.940649,1.004107,54.369583,0.0006,101.2859,0,270.243,342.93,349.99,1150.18,0,0
,,114,20.24619781,96.204913,0.02154493,0.60790074,0.956844,1.004277,54.272913,0.001,101.2868,0,270.272,343.141,350.349,1150.116,0,0
,,115,20.21681796,101.182834,0.02223635,0.59691386,0.96562,1.004456,54.253324,0.0002,101.2855,0,270.254,343.172,350.461,1150.005,0,0
,,116,20.21015173,100.620361,0.02227187,0.57552006,0.959675,1.004582,54.092533,0.0005,101.2866,0,270.239,343.076,350.544,1153.942,0,0
,,117,20.21661312,97.467982,0.0214817,0.55376562,0.970227,1.004794,53.810975,-0.0014,101.286,0,270.269,343.114,350.704,1154.702,0,0
,,118,20.23657517,97.131302,0.02031844,0.53426267,0.967654,1.004931,53.90708,-0.0006,101.2863,0,270.274,343.236,350.999,1150.348,0,0
,,119,20.26545001,94.696286,0.01920051,0.52288068,0.971348,1.005096,53.872339,-0.0018,101.2861,0,270.255,343.45,351.338,1149.116,0,0
,,120,20.30193649,98.425737,0.01801419,0.51684639,0.97421,1.005213,53.762164,0.0005,101.285,0,270.25,343.671,351.697,1148.962,0,0
,,121,20.3316936,100.131723,0.01695505,0.51249325,0.977171,1.005311,53.669214,-0.0006,101.2855,0,270.25,343.874,351.982,1148.852,0,0
,,122,20.34999947,98.13903,0.01570236,0.50465081,0.981666,1.005465,53.652386,0.0004,101.286,0,270.242,344.025,352.252,1148.759,0,0
,,123,20.35930226,99.863861,0.01459119,0.49265914,0.978226,1.005642,53.455407,0.0013,101.2863,0,270.25,344.125,352.471,1148.72,0,0
,,124,20.36747593,96.753402,0.0135089,0.47326144,0.991262,1.005845,53.442823,0.0004,101.2867,0,270.243,344.219,352.616,1148.761,0,0
,,125,20.38465182,100.237344,0.01255391,0.45265772,0.989843,1.006099,53.371456,0.0005,101.2854,0,270.243,344.201,352.686,1148.765,0,0
,,126,20.41570821,97.646664,0.01182092,0.43351454,0.990431,1.006386,53.267283,-0.0011,101.2843,0,270.251,344.249,352.827,1148.719,0,0
,,127,20.45472102,98.68333,0.01122362,0.41563013,0.988056,1.006469,53.246175,-0.0019,101.2865,0,270.243,344.34,353.014,1148.656,0,0
,,128,20.48852845,102.2154,0.01047337,0.40059928,0.988565,1.006563,53.168291,-0.0012,101.2847,0,270.232,344.432,353.144,1148.622,0,0
