General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9414836,125.294942,0.00076835,0.04096562,0.404487,0.675242,60.335697,0.0045,99.2345,0.033,270.839,328.567,331.859,1136.048,0,0
Standard used,ISO 5660-1,1,20.94531759,120.789166,0.00085521,0.04355747,0.3801,0.505785,60.335697,0.0028,99.2342,0.035,270.868,328.609,331.979,1140.439,0,0
Date of test,30/11/2020,2,20.94915158,116.283391,0.00094207,0.04614933,0.355713,0.336328,60.335697,0.0012,99.2338,0.037,270.898,328.651,332.099,1144.829,0,0
Time of test,12:17,3,20.95216475,111.397712,0.001204,0.04806049,0.475354,0.471685,60.335697,0.0015,99.233,0.041,270.885,328.703,332.1,1145.589,0,0
Heat flux (kW/m²),50,4,20.95302711,110.306445,0.0013249,0.04679715,0.465539,0.450149,60.335697,-0.0011,99.2333,0.042,270.893,328.655,331.962,1145.796,0,0
Nominal duct flow rate (l/s),24,5,20.95128532,113.402363,0.00116042,0.04524737,0.585919,0.596795,60.335697,0.0001,99.2337,0.039,270.911,328.488,331.766,1141.361,0,0
Sampling interval (s),1,6,20.94676736,113.185753,0.00097101,0.04421397,0.653866,0.652732,60.335697,0.0011,99.234,0.04,270.892,328.369,331.581,1140.3,0,0
Separation (mm),60,7,20.94602544,114.165664,0.00091081,0.04479879,0.504753,0.481962,60.335697,0.0005,99.2322,0.038,270.899,328.31,331.626,1140.316,0,0
Orientation,Horizontal,8,20.94963635,115.100217,0.00101116,0.04662604,0.4664,0.532363,60.335697,-0.0011,99.2313,0.04,270.905,328.389,331.742,1140.325,0,0
Edge frame?,Yes,9,20.95244915,114.774883,0.00114551,0.0481541,0.314091,0.351997,60.335697,-0.0008,99.2332,0.039,270.909,328.477,331.858,1140.339,0,0
Grid?,No,10,20.95292315,113.285537,0.00119564,0.04641264,0.108514,0.193554,60.335697,-0.0002,99.2332,0.037,270.904,328.503,331.872,1143.168,0,0
Non-scrubbed?,Yes,11,20.95081523,114.908686,0.00101574,0.04462635,0.177056,0.197601,60.335697,-0.0005,99.2334,0.035,270.909,328.511,331.85,1141.076,0,0
Substrate used? {Y/N},No,12,20.94629039,111.076856,0.00086446,0.04416713,0.30248,0.342325,60.335697,0.0023,99.234,0.039,270.913,328.522,331.873,1140.39,0,0
Substrate,none,13,20.94666839,112.671467,0.00084538,0.04522981,0.323604,0.451204,60.335697,-0.0002,99.2338,0.035,270.911,328.552,331.9,1140.397,0,0
Additional specimen preparation details,,14,20.95019276,114.970228,0.0009614,0.04746481,0.390721,0.434932,60.335697,-0.0012,99.2324,0.037,270.891,328.528,331.859,1140.369,0,0
,,15,20.95274579,114.609192,0.00119062,0.04796283,0.446451,0.433576,60.335697,0.0021,99.2332,0.037,270.916,328.506,331.802,1140.351,0,0
