General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95563769,113.289333,0.00057925,0.04037408,1.000322,0.99961,54.058714,-0.0039,101.6007,0,269.966,328.663,331.567,1140.183,0,0
Standard used,ISO 5660-1,1,20.95323129,110.12804,0.00037852,0.04159003,1.000337,0.999733,54.058714,-0.0028,101.6004,0,269.956,328.707,331.618,1140.199,0,0
Date of test,25/10/2018,2,20.95082488,106.966748,0.00017778,0.04280598,1.000351,0.999855,54.058714,-0.0017,101.6001,0,269.946,328.751,331.669,1140.215,0,0
Time of test,17:04,3,20.95344251,106.305222,0.00023975,0.04507692,0.999263,0.999904,54.058714,-0.0034,101.6,0,269.964,328.769,331.7,1140.221,0,0
Heat flux (kW/m²),50,4,20.95596605,107.211581,0.00048897,0.04579766,0.999707,0.999941,54.058714,-0.0026,101.6,0,269.963,328.792,331.716,1140.22,0,0
Nominal duct flow rate (l/s),24,5,20.95604123,106.047741,0.00056085,0.0440616,0.999797,0.999859,54.058714,-0.0023,101.6007,0,269.966,328.823,331.748,1142.858,0,0
Sampling interval (s),1,6,20.95344933,106.659116,0.0004893,0.04247555,1.000296,0.999994,54.058714,0.0004,101.5982,0,269.969,328.85,331.767,1141.077,0,0
Separation (mm),60,7,20.94912716,111.612121,0.0003827,0.04194005,0.999045,0.999963,54.058714,0.0006,101.5989,0,269.973,328.82,331.746,1140.218,0,0
Orientation,Horizontal,8,20.95042673,107.863536,0.00043275,0.0429613,0.99966,0.999906,54.058714,0.0007,101.5976,0,269.956,328.826,331.775,1140.189,0,0
Edge frame?,Yes,9,20.95409671,106.62959,0.00066223,0.04529171,0.998659,1.000032,54.058714,-0.0004,101.5995,0,269.971,328.85,331.81,1140.201,0,0
Grid?,No,10,20.9562527,107.274622,0.00088048,0.04578221,1.000528,1.000094,54.058714,-0.0003,101.5991,0,269.965,328.888,331.837,1143.115,0,0
Non-scrubbed?,Yes,11,20.95593852,108.631341,0.00094044,0.0438934,1.002297,1.000007,54.058714,-0.0035,101.5994,0,269.976,328.917,331.894,1143.793,0,0
Substrate used? {Y/N},No,12,20.95140011,110.017145,0.00079128,0.04232675,1.000762,0.999937,54.058714,-0.0022,101.5987,0,269.963,328.978,331.955,1141.024,0,0
Substrate,none,13,20.94702056,107.955878,0.00071129,0.04195498,1.001021,0.999965,54.058714,-0.0013,101.5991,0,269.965,329.01,332.013,1140.169,0,0
Additional specimen preparation details,,14,20.94910351,107.940711,0.00080061,0.04321683,0.999639,0.999906,54.058714,-0.0013,101.5993,0,269.965,329.072,332.087,1140.232,0,0
,,15,20.95270641,107.864204,0.00107648,0.04555439,0.998719,0.999935,54.058714,-0.0022,101.5996,0,269.959,329.055,332.048,1140.323,0,0
Specimen,,16,20.95431769,108.627358,0.00134527,0.04521102,0.999424,1.000003,54.058714,-0.0017,101.6004,0,269.982,328.96,331.953,1140.363,0,0
Sample description,After weatherbility test_NP3-3,17,20.95339882,109.441663,0.0014032,0.04390819,0.999365,0.999916,54.058714,-0.0013,101.5997,0,269.96,328.833,331.832,1140.403,0,0
Material name/ID,,18,20.94950858,112.377204,0.00120001,0.0423113,0.998983,0.999778,54.058714,0.0001,101.597,0,269.951,328.672,331.693,1140.454,0,0
Specimen number,,19,20.94692524,106.386882,0.00106577,0.04204123,0.998539,0.999737,54.058714,-0.0005,101.5966,0,269.959,328.594,331.632,1140.517,0,0
E (MJ/kg),13.1,20,20.94924312,111.029328,0.00104314,0.04335193,0.998981,0.999702,54.058714,-0.0004,101.599,0,269.966,328.531,331.586,1140.521,0,0
Initial mass (g),53.293,21,20.95149674,113.373458,0.00118689,0.04552211,0.999965,0.999789,54.058714,0.0006,101.5986,0,269.957,328.499,331.536,1140.513,0,0
Thickness (mm),12.5,22,20.95246021,111.641887,0.00136669,0.04497392,1.000239,0.999702,54.058714,-0.0017,101.5984,0,269.944,328.516,331.586,1140.494,0,0
Surface area (cm²),88.4,23,20.95103957,109.403052,0.00120219,0.04309611,1.000297,0.999564,54.058714,-0.0017,101.6001,0,269.949,328.617,331.638,1140.435,0,0
Sponsor,,24,20.94677868,105.276441,0.00098562,0.04201164,0.999167,0.999572,54.058714,-0.0017,101.5982,0,269.959,328.671,331.721,1140.363,0,0
Manufacturer,,25,20.94521605,107.870844,0.00084303,0.04244611,0.999086,0.999492,54.058714,-0.0013,101.5994,0,269.971,328.746,331.78,1140.326,0,0
Test start time (s),139,26,20.94844692,108.271051,0.00088775,0.04447575,0.999564,0.999504,54.058714,-0.0018,101.599,0,269.959,328.82,331.864,1140.297,0,0
Time to ignition (s),17,27,20.95161075,109.762608,0.00101271,0.04589166,0.999277,0.999383,54.058714,-0.0034,101.5974,0,269.962,328.919,331.957,1140.28,0,0
Time to flameout (s),935,28,20.95238302,112.849635,0.00109789,0.04451379,0.998225,0.999341,54.058714,-0.0037,101.5993,0,269.969,328.94,331.991,1140.25,0,0
End of test criterion,ISO 5660-1:2002,29,20.95034241,111.257334,0.00098009,0.04280919,0.999431,0.999404,54.058714,-0.0015,101.5979,0,269.955,328.941,331.983,1140.212,0,0
User EOT time (s),,30,20.94600449,111.232971,0.00080782,0.04196371,0.999835,0.999337,54.058714,-0.0021,101.5979,0,269.953,328.902,331.93,1140.213,0,0
MLR EOT mass (g/m²),150,31,20.94537723,110.008038,0.00068154,0.04241857,0.999708,0.99924,54.058714,-0.0016,101.5975,0,269.969,328.879,331.933,1140.221,0,0
MLR EOT time period (s),60,32,20.94917042,107.073572,0.00068683,0.04448799,1.00126,0.999219,54.058714,-0.0017,101.5991,0,269.969,328.841,331.921,1140.182,0,0
Truncate graphs at EOT?,No,33,20.95192671,107.470251,0.00088334,0.04540365,1.000058,0.999229,54.058714,-0.0009,101.5989,0,269.962,328.85,331.945,1140.16,0,0
Smooth data?,No,34,20.95371997,108.919517,0.00088912,0.04388665,0.999768,0.999099,54.058714,0.0011,101.5992,0,269.966,328.888,331.946,1140.127,0,0
Correct O2 for pressure?,No,35,20.95169634,111.106427,0.0006876,0.04229551,0.998556,0.999128,54.058714,-0.0035,101.5986,0,269.972,328.802,331.892,1140.079,0,0
,,36,20.94603513,110.686314,0.00064038,0.04189201,1.000805,0.999182,54.058714,-0.0036,101.6001,0,269.982,328.788,331.892,1140.054,0,0
Specifications: apparatus,,37,20.9462354,106.867532,0.00076062,0.04275187,0.999466,0.999139,54.058714,-0.0036,101.6007,0,269.971,328.859,331.951,1140.06,0,0
C-factor (SI units),0.045036,38,20.9498231,104.852601,0.00104598,0.04483696,1.000623,0.999124,54.058714,-0.0029,101.6009,0,269.965,328.879,331.93,1140.071,0,0
OD correction factor,0.97963,39,20.95219889,106.138744,0.0013885,0.04565039,0.999014,0.999051,54.058714,-0.0015,101.602,0,269.979,328.89,331.965,1140.103,0,0
Duct diameter (m),0.114,40,20.95213187,110.375919,0.0014924,0.04395421,0.999151,0.998987,54.058714,-0.0006,101.5998,0,269.966,328.926,332.018,1140.112,0,0
O2 delay time (s),0,41,20.95060883,106.542371,0.00137688,0.04233091,0.998703,0.998922,54.058714,-0.0016,101.5998,0,269.966,328.911,331.993,1140.137,0,0
CO2 delay time (s),0,42,20.94694704,106.318812,0.00118833,0.04197927,0.999031,0.998844,54.058714,0.0006,101.5992,0,269.985,328.816,331.875,1140.192,0,0
CO delay time (s),0,43,20.9487936,110.210042,0.00113049,0.04308013,0.99981,0.998887,54.058714,0.0002,101.5993,0,269.98,328.688,331.744,1142.906,0,0
,,44,20.95238795,110.609865,0.00120863,0.04543152,0.999004,0.998711,54.058714,-0.0006,101.5988,0,269.962,328.598,331.658,1141.139,0,0
Laboratory,,45,20.9532802,111.956052,0.00131973,0.04493823,1.00003,0.998721,54.058714,-0.002,101.5994,0,269.96,328.575,331.647,1140.32,0,0
Laboratory name,FTT Cone - NIST,46,20.95184947,109.570674,0.0011517,0.04320692,0.99861,0.998795,54.058714,-0.0034,101.5997,0,269.958,328.564,331.635,1140.366,0,0
Operator,Shields,47,20.94801182,109.419971,0.00081243,0.04208755,1.000678,0.99876,54.058714,-0.0014,101.5974,0,269.975,328.513,331.574,1140.408,0,0
Filename,C:\CC5\DATA\18100031.CSV,48,20.9447828,112.90058,0.00061241,0.04189874,1.00051,0.998649,54.058714,-0.001,101.5988,0,269.954,328.458,331.559,1140.435,0,0
Report name,,49,20.9472067,109.519975,0.00054434,0.04330642,0.999799,0.998496,54.058714,-0.001,101.6016,0,269.955,328.51,331.589,1140.41,0,0
,,50,20.95090076,110.015231,0.00070392,0.04561789,0.998958,0.998395,54.058714,-0.0012,101.6018,0,269.957,328.549,331.606,1140.391,0,0
,,51,20.95238024,109.070134,0.00093207,0.04478098,0.998092,0.998346,54.058714,0.0003,101.6004,0,269.947,328.553,331.591,1140.396,0,0
Pre-test conditions,,52,20.95218582,110.347756,0.00086218,0.04328518,0.99705,0.998234,54.058714,-0.0005,101.6007,0,269.954,328.473,331.495,1142.811,0,0
Ambient temperature (°C),21.8,53,20.94899632,110.982693,0.00075153,0.0420832,0.996889,0.998016,54.058714,-0.0009,101.6002,0,269.947,328.382,331.383,1141.186,0,0
Barometric pressure (Pa),101601,54,20.94699262,112.418044,0.0006719,0.04232966,0.99676,0.997782,54.058714,-0.0025,101.6007,0,269.954,328.212,331.184,1140.384,0,0
Relative humidity (%),24.9,55,20.94992764,112.554302,0.00078581,0.04432758,0.996707,0.99753,54.058714,-0.002,101.6007,0,269.965,328.061,331.042,1140.353,0,0
,,56,20.95320467,110.970129,0.0011478,0.04574407,0.998057,0.997334,54.058714,-0.0029,101.6007,0,269.975,327.934,330.894,1140.392,0,0
,,57,20.95424599,111.252631,0.00136516,0.04459502,0.996891,0.997124,54.058714,-0.0031,101.5999,0,269.961,327.84,330.799,1140.402,0,0
Conditioning,,58,20.95258506,111.860635,0.00127236,0.04294525,0.995898,0.996895,54.058714,-0.0015,101.5999,0,269.973,327.765,330.748,1140.393,0,0
Conditioned? {Y/N},Yes,59,20.94842143,107.264837,0.00105087,0.04200202,0.99615,0.996698,54.058714,-0.0006,101.5992,0,269.979,327.766,330.694,1142.893,0,0
Conditioning temperature (°C),23,60,20.94726476,105.69312,0.00086194,0.04241262,0.996452,0.996401,54.058714,-0.0037,101.5988,0,269.978,327.766,330.679,1142.114,0,0
Conditioning RH (%),50,61,20.94932605,106.2909,0.00082063,0.04461326,0.99584,0.996246,54.058714,-0.0018,101.5989,0,269.977,327.759,330.673,1140.804,0,0
,,62,20.95173546,107.803181,0.00087523,0.04587066,0.998637,0.996056,54.058714,-0.002,101.5998,0,269.979,327.763,330.677,1140.383,0,0
Data collected,,63,20.95230657,107.847467,0.00085857,0.04445881,0.996535,0.996003,54.058714,-0.0023,101.6012,0,269.986,327.784,330.685,1140.356,0,0
CO/CO2 data collected?,Yes,64,20.95012622,108.354313,0.00061195,0.04265844,0.99679,0.995849,54.058714,-0.0031,101.6004,0,269.998,327.843,330.702,1140.352,0,0
Mass data collected?,Yes,65,20.94569989,107.575804,0.00041848,0.04193902,0.994868,0.995552,54.058714,-0.0018,101.6022,0,269.984,327.848,330.702,1140.351,0,0
Smoke data collected?,Yes,66,20.94590516,107.844391,0.00042228,0.04278964,0.994765,0.995485,54.058714,-0.0018,101.6005,0,269.965,327.851,330.7,1140.325,0,0
Soot mass data collected?,No,67,20.9494476,108.806898,0.00061306,0.04516346,0.995129,0.995384,54.058714,-0.0008,101.6004,0,269.963,327.832,330.661,1140.326,0,0
Soot mass ratio (1:x),N/A,68,20.95199761,109.42654,0.00090187,0.0459368,0.995011,0.995205,54.058714,-0.0012,101.6009,0,269.974,327.775,330.595,1140.357,0,0
