General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95479186,104.43592,0.00221811,0.05247496,1.000362,0.998489,-1.057482,0.0067,101.809,0,271.201,333.349,337.03,1129.674,0,0
Standard used,ISO 5660-1,1,20.95436148,107.051216,0.00247067,0.05001553,0.998685,0.998307,-1.057482,0.0032,101.8083,0,271.223,333.358,337.071,1129.69,0,0
Date of test,02/08/2018,2,20.95393109,109.666511,0.00272323,0.04755611,0.997007,0.998124,-1.057482,-0.0002,101.8077,0,271.246,333.367,337.111,1129.706,0,0
Time of test,11:42,3,20.95090475,110.26341,0.00263685,0.04561226,0.996098,0.997874,-1.057482,-0.0019,101.8073,0,271.23,333.383,337.093,1129.731,0,0
Heat flux (kW/m²),50,4,20.94694302,110.887149,0.00259104,0.0453073,0.995926,0.997674,-1.057482,-0.0029,101.8059,0,271.218,333.348,337.05,1129.732,0,0
Nominal duct flow rate (l/s),24,5,20.94898074,109.935655,0.00261449,0.04680872,0.996892,0.997477,-1.057482,-0.0004,101.809,0,271.229,333.318,337.016,1129.721,0,0
Sampling interval (s),1,6,20.95350833,110.419354,0.00270652,0.04898769,0.996439,0.997301,-1.057482,-0.0034,101.809,0,271.222,333.311,337.008,1129.751,0,0
Separation (mm),60,7,20.95616558,107.557658,0.00288508,0.04900025,0.997541,0.997245,-1.057482,-0.0008,101.8075,0,271.217,333.289,337.012,1129.8,0,0
Orientation,Horizontal,8,20.95562003,110.373884,0.00284821,0.04701699,0.997319,0.997071,-1.057482,-0.0015,101.8072,0,271.232,333.32,337.05,1129.817,0,0
Edge frame?,Yes,9,20.95195056,105.185348,0.00268791,0.0456603,0.996572,0.996912,-1.057482,-0.0006,101.8095,0,271.218,333.336,337.066,1129.851,0,0
Grid?,No,10,20.94881139,106.680516,0.00258948,0.04554054,0.996121,0.996766,-1.057482,-0.0006,101.8078,0,271.219,333.354,337.054,1129.866,0,0
Non-scrubbed?,Yes,11,20.95155748,110.963889,0.00261214,0.04674213,0.996912,0.996539,-1.057482,0.0009,101.8059,0,271.223,333.323,337.016,1129.913,0,0
Substrate used? {Y/N},No,12,20.9550279,105.078869,0.00283401,0.04900633,0.995765,0.996299,-1.057482,-0.0002,101.8079,0,271.203,333.278,336.967,1129.971,0,0
