General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96409762,120.605366,0.00134569,0.04675252,2.736997,1.797143,138.358622,-0.0024,101.7361,0,272.581,327.757,330.847,1060.472,0,0
Standard used,ISO 5660-1,1,20.956391,115.852709,0.00108483,0.04578637,2.138689,1.662357,138.358622,-0.0021,101.7354,0,272.574,327.798,330.854,1060.453,0,0
Date of test,06/04/2021,2,20.94868438,111.100051,0.00082398,0.04482021,1.540381,1.527571,138.358622,-0.0018,101.7347,0,272.567,327.839,330.861,1060.434,0,0
Time of test,10:44,3,20.94782824,112.652671,0.00075785,0.04564274,1.8556,1.715004,138.358622,-0.0019,101.7368,0,272.572,327.859,330.862,1060.41,0,0
Heat flux (kW/m²),50,4,20.95129543,115.870668,0.00089555,0.04801442,2.350348,2.012811,138.358622,-0.0008,101.7364,0,272.584,327.818,330.82,1055.711,0,0
Nominal duct flow rate (l/s),24,5,20.95366686,111.401328,0.00118836,0.04869658,1.90576,1.82516,138.358622,0.002,101.736,0,272.575,327.816,330.8,1055.3,0,0
Sampling interval (s),1,6,20.95473867,116.11966,0.00132709,0.04676405,1.358483,1.088015,138.358622,0.0027,101.7357,0,272.565,327.787,330.814,1055.496,0,0
Separation (mm),25,7,20.95166834,115.066181,0.00110903,0.04493412,1.509834,1.281381,138.358622,0.0011,101.7359,0,272.558,327.829,330.848,1059.453,0,0
Orientation,Vertical,8,20.94780135,113.454787,0.00099562,0.04461548,1.141676,0.90343,138.358622,0.0007,101.7357,0,272.557,327.853,330.881,1060.274,0,0
Edge frame?,Yes,9,20.94990399,113.026441,0.00092163,0.04545675,1.019415,0.924506,138.358622,0.0029,101.7364,0,272.578,327.848,330.85,1060.249,0,0
Grid?,No,10,20.95369969,114.191835,0.00102051,0.04808847,0.885789,0.631692,138.358622,0.0005,101.7366,0,272.577,327.815,330.817,1060.257,0,0
Non-scrubbed?,Yes,11,20.95670688,115.062237,0.0010836,0.04884523,1.14016,0.939012,138.358622,-0.0001,101.7371,0,272.565,327.788,330.818,1060.712,0,0
Substrate used? {Y/N},No,12,20.95654049,114.3105,0.00089642,0.04612195,1.077739,1.054949,138.358622,0.0006,101.7362,0,272.563,327.79,330.8,1060.374,0,0
Substrate,none,13,20.95270832,114.117062,0.00063677,0.04478953,1.370989,1.241652,138.358622,-0.0019,101.7351,0,272.569,327.831,330.852,1060.293,0,0
Additional specimen preparation details,,14,20.94979856,112.653028,0.00052098,0.04513659,1.063555,1.202468,138.358622,0.001,101.7358,0,272.546,327.853,330.867,1060.37,0,0
,,15,20.95288261,110.655286,0.00058067,0.04606585,0.89928,0.754947,138.358622,0.0024,101.7354,0,272.554,327.887,330.875,1060.425,0,0
Specimen,,16,20.95630562,111.9776,0.00080671,0.04848422,0.793017,0.897076,138.358622,0.0011,101.7358,0,272.576,327.883,330.919,1060.473,0,0
Sample description,WPC2-Vertical,17,20.95596802,115.798196,0.00098904,0.04739793,0.694284,0.921093,138.358622,0.0005,101.7362,0,272.568,327.899,330.936,1060.484,0,0
Material name/ID,WPC2,18,20.95414893,111.835552,0.00089503,0.0454476,0.667537,0.773078,138.358622,-0.0007,101.7365,0,272.564,327.891,330.93,1060.498,0,0
Specimen number,,19,20.94978121,112.55455,0.00076443,0.04473922,0.626353,0.752946,138.358622,0.0016,101.735,0,272.552,327.895,330.915,1060.514,0,0
E (MJ/kg),13.1,20,20.9480881,111.906216,0.00074363,0.045377,0.844715,0.936826,138.358622,0.0015,101.7368,0,272.566,327.89,330.907,1063.333,0,0
Initial mass (g),139.4,21,20.95330411,114.050747,0.00086704,0.04717781,0.66655,0.814206,138.358622,-0.0014,101.7373,0,272.567,327.853,330.904,1061.11,0,0
Thickness (mm),20,22,20.95674586,116.635756,0.00104417,0.04872345,0.46948,0.576719,138.358622,-0.0007,101.7375,0,272.569,327.846,330.895,1060.51,0,0
Surface area (cm²),88.4,23,20.9574937,110.324652,0.00120838,0.04708005,0.685052,0.625378,138.358622,0.0021,101.7354,0,272.554,327.859,330.909,1060.49,0,0
Sponsor,,24,20.95544794,109.050297,0.00111321,0.0457305,0.273084,0.310609,138.358622,0.0046,101.7358,0,272.556,327.883,330.871,1060.475,0,0
Manufacturer,,25,20.95082186,112.465822,0.00083051,0.04479862,0.471987,0.473281,138.358622,0.0006,101.7354,0,272.551,327.84,330.833,1060.441,0,0
Test start time (s),136,26,20.9505804,113.297366,0.00074404,0.04529863,0.514505,0.552675,138.358622,0.0012,101.7364,0,272.572,327.814,330.827,1060.407,0,0
Time to ignition (s),31,27,20.95284423,110.633943,0.00087165,0.04770674,0.53985,0.751352,138.358622,-0.0009,101.7369,0,272.565,327.827,330.887,1060.379,0,0
Time to flameout (s),2350,28,20.95515665,113.167834,0.00105318,0.04870009,1.188929,1.014719,138.358622,-0.002,101.7388,0,272.561,327.867,330.905,1060.345,0,0
End of test criterion,ISO 5660-1:2002,29,20.95485827,112.279982,0.00115876,0.04665593,1.324521,1.061718,138.358622,0.0004,101.7365,0,272.565,327.857,330.872,1060.328,0,0
User EOT time (s),,30,20.95121217,106.510952,0.00113061,0.04545485,1.15518,1.031209,138.358622,0.0023,101.7365,0,272.55,327.834,330.849,1060.333,0,0
MLR EOT mass (g/m²),150,31,20.94640477,112.087784,0.00100364,0.04474601,1.377801,1.136357,138.358622,0.0023,101.7369,0,272.549,327.851,330.867,1060.304,0,0
MLR EOT time period (s),60,32,20.94705151,115.356725,0.00101688,0.04583854,1.432088,1.434374,138.358622,0.0022,101.7364,0,272.567,327.858,330.884,1060.292,0,0
Truncate graphs at EOT?,No,33,20.9510361,112.632916,0.00121908,0.04800026,0.936482,0.902332,138.358622,-0.0001,101.7376,0,272.556,327.877,330.913,1060.298,0,0
Smooth data?,No,34,20.95337451,111.513816,0.00142338,0.04857593,0.714228,0.891785,138.358622,0.0002,101.7371,0,272.556,327.887,330.89,1060.287,0,0
Correct O2 for pressure?,No,35,20.95312268,113.407209,0.00131555,0.04663479,0.630564,0.681513,138.358622,0.0017,101.7364,0,272.562,327.869,330.855,1060.279,0,0
,,36,20.95008174,109.462874,0.00117579,0.04540513,0.865464,0.825263,138.358622,0.0003,101.7352,0,272.55,327.839,330.827,1060.273,0,0
Specifications: apparatus,,37,20.94589109,112.396164,0.00094772,0.044788,1.32347,1.179948,138.358622,0.0011,101.7369,0,272.558,327.841,330.855,1060.308,0,0
