General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95318706,104.79824,0.00175863,0.04080238,1.000598,1.001795,57.339983,0.0003,101.6348,0,269.357,326.633,331.095,1138.965,0,0
Standard used,ISO 5660-1,1,20.95089341,106.89587,0.00149505,0.04232878,1.001934,1.00187,57.339983,0.0001,101.6367,0,269.353,326.633,331.003,1138.997,0,0
Date of test,28/06/2019,2,20.94859977,108.9935,0.00123146,0.04385519,1.00327,1.001945,57.339983,0,101.6387,0,269.349,326.633,330.911,1139.029,0,0
Time of test,10:17,3,20.95161408,110.118701,0.00116414,0.04597975,1.002653,1.002008,57.339983,0.0001,101.6377,0,269.356,326.602,330.812,1141.863,0,0
Heat flux (kW/m²),50,4,20.95403192,106.926529,0.00131012,0.04614151,1.002875,1.00202,57.339983,-0.0001,101.639,0,269.353,326.571,330.863,1139.67,0,0
Nominal duct flow rate (l/s),24,5,20.95397554,109.410437,0.00129694,0.0445361,1.001555,1.001995,57.339983,-0.0002,101.6378,0,269.357,326.594,330.904,1135.6,0,0
Sampling interval (s),1,6,20.95098971,109.64737,0.0010647,0.04295492,1.002216,1.00205,57.339983,0.0001,101.6382,0,269.361,326.612,330.925,1136.323,0,0
Separation (mm),60,7,20.94674363,108.187865,0.00088544,0.04268139,1.001736,1.002174,57.339983,0,101.6368,0,269.381,326.616,330.955,1138.667,0,0
Orientation,Horizontal,8,20.94853121,109.089723,0.0007906,0.04313643,1.00211,1.002212,57.339983,0.0001,101.6351,0,269.358,326.643,330.928,1139.169,0,0
Edge frame?,Yes,9,20.95218429,107.059885,0.00083769,0.04583474,1.002052,1.002179,57.339983,0,101.6356,0,269.338,326.638,330.925,1139.144,0,0
Grid?,No,10,20.95425329,108.274435,0.00100481,0.0461238,1.002669,1.002194,57.339983,0.0001,101.6374,0,269.337,326.649,331.001,1139.168,0,0
Non-scrubbed?,Yes,11,20.95368668,107.228078,0.00102997,0.04462655,1.002348,1.002212,57.339983,-0.0001,101.6383,0,269.344,326.667,331.018,1139.146,0,0
Substrate used? {Y/N},No,12,20.95038286,107.293409,0.00093598,0.04350852,1.000996,1.002227,57.339983,-0.0001,101.6381,0,269.345,326.663,330.992,1141.929,0,0
Substrate,none,13,20.9479166,107.51241,0.00088534,0.04304539,1.002276,1.002291,57.339983,0,101.6384,0,269.359,326.656,330.94,1139.791,0,0
Additional specimen preparation details,,14,20.94951381,109.040419,0.00098193,0.04356481,1.003779,1.002342,57.339983,-0.0001,101.6381,0,269.356,326.634,330.97,1139.123,0,0
,,15,20.95278568,107.746171,0.00128999,0.04630757,1.004138,1.002338,57.339983,0.0001,101.6378,0,269.347,326.663,331.029,1139.133,0,0
Specimen,,16,20.95429799,108.683608,0.00147988,0.04612111,1.002893,1.002348,57.339983,0.0001,101.6378,0,269.353,326.691,331.051,1139.163,0,0
