General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95048268,106.43798,0.0011104,0.04805261,1.000437,0.999923,39.129351,0.0006,100.8001,0,270.953,331.071,335.574,1132.1,0,0
Standard used,ISO 5660-1,1,20.95237737,106.43798,0.0011104,0.04805261,1.000437,0.999923,39.129351,0.0006,100.8001,0,270.984,331.139,335.619,1132.052,0,0
Date of test,17/07/2018,2,20.95427207,106.43798,0.0011104,0.04805261,1.000437,0.999923,39.129351,0.0006,100.8001,0,271.014,331.207,335.665,1132.004,0,0
Time of test,14:51,3,20.95616676,106.43798,0.0011104,0.04805261,1.000437,0.999923,39.129351,0.0006,100.8001,0,271.045,331.275,335.71,1131.956,0,0
Heat flux (kW/m²),50,4,20.9558529,105.5461,0.00126259,0.04742161,0.999612,0.999983,39.129351,-0.0001,100.8006,0,271.032,331.293,335.732,1131.945,0,0
Nominal duct flow rate (l/s),24,5,20.95235486,108.660504,0.00126343,0.04542397,1.000622,1.000125,39.129351,0.0009,100.8007,0,271.043,331.303,335.737,1131.934,0,0
Sampling interval (s),1,6,20.9512399,106.818763,0.00109848,0.04403996,0.999643,1.000227,39.129351,0.0016,100.7985,0,271.028,331.331,335.76,1131.949,0,0
Separation (mm),60,7,20.94890717,106.505147,0.00097804,0.04399527,1.001402,1.000318,39.129351,-0.0005,100.8007,0,271.023,331.371,335.804,1131.987,0,0
Orientation,Horizontal,8,20.95476744,106.00517,0.00105487,0.04443752,1.00066,1.000413,39.129351,-0.0014,100.7988,0,271.039,331.358,335.768,1132.003,0,0
Edge frame?,Yes,9,20.9581689,105.332216,0.0012724,0.04651233,1.000548,1.000589,39.129351,-0.0014,100.7985,0,271.042,331.314,335.713,1132.073,0,0
Grid?,No,10,20.95710192,103.410185,0.00148585,0.04618717,1.000116,1.000859,39.129351,-0.0028,100.7985,0,271.043,331.284,335.658,1132.137,0,0
Non-scrubbed?,Yes,11,20.95334608,110.856267,0.00139182,0.04524888,1.00014,1.001067,39.129351,-0.0028,100.7982,0,271.039,331.251,335.639,1132.194,0,0
Substrate used? {Y/N},No,12,20.95092437,107.121099,0.00114729,0.04410634,1.00103,1.001333,39.129351,-0.0011,100.7991,0,271.052,331.27,335.707,1132.248,0,0
Substrate,none,13,20.95383903,106.227715,0.00094054,0.04375113,1.001714,1.001571,39.129351,0.0006,100.8011,0,271.05,331.256,335.755,1132.305,0,0
Additional specimen preparation details,,14,20.95715316,106.251369,0.00087586,0.04528422,1.001532,1.001837,39.129351,0.0003,100.8012,0,271.047,331.272,335.749,1132.322,0,0
,,15,20.95835769,104.019702,0.00098142,0.04711358,1.001302,1.002132,39.129351,0.0003,100.7994,0,271.05,331.261,335.721,1134.859,0,0
Specimen,,16,20.95681041,107.425096,0.00112279,0.04602364,1.002606,1.00239,39.129351,-0.0004,100.7997,0,271.053,331.231,335.664,1133.237,0,0
