General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96114973,110.394844,0.00204069,0.04652638,0.998953,1.000142,-0.740513,0.0008,102.286,0,269.816,331.057,334.127,1141.971,0,0
Standard used,ISO 5660-1,1,20.95157344,109.633024,0.00180427,0.04596872,0.999159,1.000198,-0.740513,0.0014,102.2857,0,269.839,331.064,334.114,1141.912,0,0
Date of test,26/02/2019,2,20.94199716,108.871204,0.00156784,0.04541107,0.999364,1.000253,-0.740513,0.0019,102.2854,0,269.862,331.071,334.101,1141.853,0,0
Time of test,12:32,3,20.94281995,109.085568,0.00158577,0.04604744,0.998818,1.000287,-0.740513,0.0019,102.284,0,269.849,331.057,334.085,1141.796,0,0
Heat flux (kW/m²),50,4,20.94653392,112.024866,0.00179774,0.04870108,0.999317,1.000237,-0.740513,0.0008,102.2847,0,269.865,331.073,334.097,1141.619,0,0
Nominal duct flow rate (l/s),24,5,20.94836912,110.802282,0.00204233,0.04877982,1.000663,1.000267,-0.740513,0.0002,102.2844,0,269.86,331.027,334.007,1141.451,0,0
Sampling interval (s),1,6,20.94770645,108.30326,0.00202994,0.04695275,0.999692,1.000178,-0.740513,-0.0005,102.2843,0,269.855,330.971,333.911,1141.413,0,0
Separation (mm),60,7,20.94406517,107.801514,0.00184895,0.04526994,0.999716,1.000175,-0.740513,-0.0027,102.2846,0,269.846,330.927,333.888,1141.314,0,0
Orientation,Horizontal,8,20.9407372,108.84336,0.00176448,0.04508629,1.000774,1.000225,-0.740513,-0.0002,102.2841,0,269.862,330.897,333.864,1141.188,0,0
Edge frame?,Yes,9,20.94349273,103.975666,0.00172272,0.04657409,0.999101,1.000104,-0.740513,0.0007,102.284,0,269.861,330.901,333.878,1141.036,0,0
Grid?,No,10,20.94702251,110.911872,0.00181868,0.04860508,0.999722,1.000136,-0.740513,0,102.2835,0,269.868,330.896,333.858,1140.891,0,0
Non-scrubbed?,Yes,11,20.94850756,109.945628,0.00189981,0.04882568,1.000205,1.000109,-0.740513,0.0008,102.2836,0,269.841,330.851,333.806,1140.797,0,0
Substrate used? {Y/N},No,12,20.94798317,108.96551,0.00170219,0.04637542,1.000771,1.000086,-0.740513,0.0024,102.2837,0,269.831,330.827,333.787,1140.844,0,0
Substrate,none,13,20.94491734,107.74976,0.00148761,0.04518469,1.000842,1.000072,-0.740513,-0.0004,102.2823,0,269.841,330.806,333.74,1140.899,0,0
Additional specimen preparation details,,14,20.94291476,111.258844,0.00132194,0.04560127,0.998798,1.000058,-0.740513,0.0013,102.2839,0,269.852,330.751,333.681,1140.823,0,0
,,15,20.94620641,109.12891,0.00137151,0.04769733,0.998795,1.000078,-0.740513,0.0011,102.2835,0,269.84,330.716,333.659,1140.751,0,0
Specimen,,16,20.94943963,108.934782,0.00159262,0.04897334,0.999285,1.000017,-0.740513,0.0029,102.2828,0,269.845,330.687,333.578,1140.822,0,0
Sample description,After 3 mon WT_PG6,17,20.9504593,108.85282,0.00177068,0.04839598,0.999,0.999911,-0.740513,0.0004,102.2824,0,269.849,330.625,333.52,1141.002,0,0
Material name/ID,,18,20.95030644,107.761316,0.00162914,0.04599819,0.998648,0.999911,-0.740513,-0.0006,102.2823,0,269.845,330.586,333.467,1141,0,0
Specimen number,,19,20.94625005,108.660528,0.00151663,0.04505345,0.998244,0.999927,-0.740513,0.0012,102.2823,0,269.857,330.562,333.443,1140.938,0,0
E (MJ/kg),13.1,20,20.94522328,108.097836,0.00151892,0.0456373,0.998018,0.99983,-0.740513,-0.0019,102.2834,0,269.852,330.532,333.384,1140.987,0,0
Initial mass (g),47.136,21,20.95034281,107.95939,0.00164121,0.04730367,0.999097,0.99976,-0.740513,-0.003,102.2826,0,269.85,330.488,333.36,1141.081,0,0
Thickness (mm),12.5,22,20.95369257,109.526896,0.00205537,0.04864859,1.00056,0.999827,-0.740513,-0.0016,102.281,0,269.858,330.476,333.376,1141.179,0,0
Surface area (cm²),88.4,23,20.95426791,107.385926,0.00224419,0.04705439,0.99973,0.999769,-0.740513,0.0005,102.2812,0,269.852,330.521,333.402,1141.316,0,0
Sponsor,,24,20.95046662,109.67716,0.00210429,0.04558483,0.999508,0.999593,-0.740513,0.0012,102.2819,0,269.848,330.522,333.436,1142.733,0,0
Manufacturer,,25,20.94540536,107.471044,0.00198656,0.04459754,0.998314,0.999476,-0.740513,0.002,102.2823,0,269.853,330.525,333.453,1141.88,0,0
Test start time (s),88,26,20.94571851,105.57149,0.00191906,0.04495178,0.998716,0.999412,-0.740513,-0.0001,102.281,0,269.838,330.498,333.464,1141.69,0,0
Time to ignition (s),8,27,20.94951986,105.08892,0.00192786,0.04697565,1.000346,0.999345,-0.740513,-0.0019,102.2825,0,269.85,330.506,333.519,1141.858,0,0
Time to flameout (s),831,28,20.95207593,104.493654,0.00203092,0.04814345,0.999936,0.999264,-0.740513,-0.0004,102.2806,0,269.82,330.543,333.586,1141.955,0,0
End of test criterion,ISO 5660-1:2002,29,20.950605,103.619142,0.00199667,0.04632295,0.997924,0.999225,-0.740513,0.0002,102.2806,0,269.845,330.602,333.617,1142.105,0,0
User EOT time (s),,30,20.94739341,109.085834,0.00182546,0.04460406,0.998537,0.99922,-0.740513,0.0015,102.2804,0,269.848,330.602,333.623,1142.219,0,0
MLR EOT mass (g/m²),150,31,20.9430094,107.26325,0.00170676,0.04498135,0.998382,0.999142,-0.740513,0.0003,102.2817,0,269.849,330.571,333.574,1142.225,0,0
MLR EOT time period (s),60,32,20.94441474,106.704498,0.00175991,0.04652958,0.999531,0.999133,-0.740513,0.0026,102.2812,0,269.842,330.536,333.531,1142.228,0,0
Truncate graphs at EOT?,No,33,20.94811435,106.457036,0.0019321,0.04880272,0.998742,0.999036,-0.740513,0.0013,102.2816,0,269.827,330.496,333.459,1142.127,0,0
Smooth data?,No,34,20.95029169,109.205092,0.00214277,0.04840585,0.999757,0.999,-0.740513,0.0021,102.2814,0,269.834,330.48,333.438,1141.674,0,0
Correct O2 for pressure?,No,35,20.95064121,110.405352,0.00202929,0.04650658,0.99839,0.998908,-0.740513,0.0019,102.2816,0,269.829,330.42,333.318,1141.267,0,0
,,36,20.94831101,112.020924,0.00182057,0.04536507,0.998214,0.998841,-0.740513,0.0018,102.2801,0,269.833,330.288,333.13,1141.187,0,0
Specifications: apparatus,,37,20.94472806,113.968022,0.0016973,0.04527656,0.997701,0.998774,-0.740513,0.002,102.28,0,269.836,330.137,332.997,1141.112,0,0
C-factor (SI units),0.044939,38,20.94703646,110.197292,0.00176057,0.0463623,0.998695,0.998682,-0.740513,0.0022,102.2803,0,269.837,330.077,332.925,1143.836,0,0
OD correction factor,0.97963,39,20.95065579,109.615422,0.0019471,0.0487798,0.99803,0.998562,-0.740513,0.0013,102.2817,0,269.821,330.084,332.903,1141.746,0,0
Duct diameter (m),0.114,40,20.95233086,110.865068,0.00215158,0.04813691,0.997804,0.998526,-0.740513,-0.0031,102.2823,0,269.819,330.067,332.878,1141.214,0,0
O2 delay time (s),0,41,20.95143506,109.300452,0.0020071,0.04617528,0.997748,0.998356,-0.740513,-0.0003,102.2808,0,269.826,330.052,332.859,1141.202,0,0
CO2 delay time (s),0,42,20.94602422,109.830306,0.00179122,0.04514203,0.997041,0.998281,-0.740513,-0.0006,102.2812,0,269.833,330.042,332.806,1141.442,0,0
CO delay time (s),0,43,20.94276162,111.382314,0.00169013,0.04525029,0.997009,0.998116,-0.740513,0.0017,102.2822,0,269.847,329.974,332.694,1141.768,0,0
,,44,20.94730603,110.36752,0.00167023,0.0469954,0.996998,0.997944,-0.740513,0.0015,102.2829,0,269.819,329.876,332.59,1141.832,0,0
Laboratory,,45,20.9511585,110.673296,0.00178111,0.04835997,0.997889,0.997709,-0.740513,-0.0003,102.2812,0,269.818,329.82,332.504,1141.813,0,0
Laboratory name,FTT Cone - NIST,46,20.95238902,108.228652,0.0018809,0.04706098,0.99632,0.997436,-0.740513,0.0014,102.2797,0,269.847,329.771,332.462,1141.722,0,0
Operator,Shields,47,20.95192296,108.438022,0.00166795,0.04519458,0.996352,0.997214,-0.740513,-0.0005,102.281,0,269.824,329.746,332.458,1141.886,0,0
Filename,C:\CC5\DATA\19020044.CSV,48,20.94847845,108.709914,0.00145761,0.04431217,0.995089,0.99706,-0.740513,-0.0004,102.279,0,269.823,329.732,332.426,1139.562,0,0
Report name,,49,20.94695651,109.490116,0.00132292,0.0447747,0.996256,0.996776,-0.740513,0.0017,102.2802,0,269.84,329.678,332.368,1141.434,0,0
,,50,20.95039382,109.078476,0.00139793,0.04637866,0.996282,0.996567,-0.740513,0.0002,102.2804,0,269.836,329.647,332.357,1142.024,0,0
,,51,20.95348155,108.155362,0.00169925,0.04812048,0.996605,0.996241,-0.740513,0.0022,102.2806,0,269.828,329.681,332.376,1142.133,0,0
Pre-test conditions,,52,20.95280419,110.314984,0.00190666,0.0468773,0.995839,0.995968,-0.740513,0.0018,102.2799,0,269.847,329.689,332.374,1142.201,0,0
