General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95436953,113.742945,0.00222534,0.04475979,1.551976,1.244298,7.92E+38,-0.0092,99.1718,0.019,270.465,323.829,325.612,1030.049,0,0
Standard used,ISO 5660-1,1,20.95053077,115.721704,0.00209165,0.0452358,1.318518,1.131098,7.92E+38,-0.0054,99.1714,0.024,270.472,323.826,325.622,1030.091,0,0
Date of test,30/11/2020,2,20.94669201,117.700462,0.00195797,0.04571181,1.08506,1.017898,7.92E+38,-0.0016,99.1711,0.028,270.479,323.823,325.632,1030.133,0,0
Time of test,15:05,3,20.94954893,114.511574,0.00197027,0.04797618,1.165587,1.100199,7.92E+38,-0.0012,99.1708,0.028,270.501,323.881,325.654,1030.169,0,0
Heat flux (kW/m²),35,4,20.95237878,115.189667,0.00220963,0.04882749,1.223487,1.171465,7.92E+38,0.0011,99.1704,0.027,270.493,323.885,325.654,1030.203,0,0
Nominal duct flow rate (l/s),24,5,20.9526993,113.83205,0.00221843,0.04766119,1.256862,1.19611,7.92E+38,-0.0005,99.1693,0.028,270.492,323.859,325.627,1030.22,0,0
Sampling interval (s),5,6,20.95137108,119.146339,0.00193138,0.04584555,1.3246,1.313113,7.92E+38,-0.0021,99.1717,0.031,270.491,323.82,325.606,1029.899,0,0
Separation (mm),60,7,20.94741173,116.86333,0.00168648,0.04529189,1.320525,1.322543,7.92E+38,-0.0038,99.1705,0.029,270.488,323.828,325.602,1029.708,0,0
Orientation,Horizontal,8,20.94841125,117.720106,0.00153175,0.04614565,1.3925,1.318123,7.92E+38,-0.0028,99.1709,0.026,270.494,323.824,325.587,1030.102,0,0
Edge frame?,Yes,9,20.95122503,121.646337,0.00154481,0.04848109,1.134133,1.231382,7.92E+38,-0.0031,99.1721,0.03,270.499,323.783,325.522,1030.296,0,0
Grid?,No,10,20.95284653,114.990822,0.00174426,0.04901229,1.356003,1.34281,7.92E+38,-0.0008,99.1694,0.025,270.491,323.743,325.525,1030.42,0,0
Non-scrubbed?,Yes,11,20.95245527,118.129385,0.00174497,0.04765899,1.206766,1.31096,7.92E+38,-0.0004,99.1701,0.029,270.473,323.79,325.59,1030.497,0,0
Substrate used? {Y/N},No,12,20.94947321,116.354489,0.00152677,0.04577041,1.288237,1.318313,7.92E+38,0.0006,99.1722,0.027,270.486,323.847,325.631,1030.553,0,0
Substrate,none,13,20.94514196,115.829618,0.00141569,0.0452757,1.451025,1.378487,7.92E+38,0.0006,99.1714,0.027,270.5,323.847,325.644,1030.588,0,0
Additional specimen preparation details,,14,20.94559191,118.106679,0.0014503,0.04548567,1.455432,1.414513,7.92E+38,-0.0021,99.1689,0.027,270.501,323.824,325.597,1030.605,0,0
,,15,20.94891477,120.339571,0.00171359,0.04789889,1.403061,1.374262,7.92E+38,0.0005,99.1703,0.027,270.49,323.793,325.56,1030.571,0,0
Specimen,,16,20.95081259,122.618873,0.00205998,0.04846111,1.488198,1.445573,7.92E+38,0.0005,99.1689,0.029,270.51,323.748,325.523,1030.557,0,0
Sample description,Trex Fence Material,17,20.95025865,116.712741,0.00206756,0.04593158,1.394426,1.354389,7.92E+38,-0.0003,99.1735,0.03,270.503,323.732,325.527,1030.58,0,0
Material name/ID,Trex7_35,18,20.94658541,115.39559,0.00197861,0.04536181,1.40306,1.361709,7.92E+38,-0.0029,99.1733,0.03,270.519,323.748,325.553,1030.579,0,0
Specimen number,,19,20.94308579,117.156119,0.00187549,0.04554911,1.442024,1.410551,7.92E+38,0,99.1703,0.03,270.523,323.747,325.532,1030.562,0,0
E (MJ/kg),13.1,20,20.94572555,119.318028,0.00188299,0.04727911,1.367565,1.318312,7.92E+38,0.0003,99.1705,0.027,270.507,323.73,325.489,1030.528,0,0
Initial mass (g),59.7,21,20.94943572,119.542432,0.00202226,0.04921011,1.263737,1.24015,7.92E+38,0.0015,99.1715,0.024,270.511,323.703,325.481,1033.23,0,0
Thickness (mm),6,22,20.95097657,117.176663,0.00213077,0.04860404,1.361786,1.329774,7.92E+38,0.0005,99.1712,0.028,270.507,323.716,325.549,1030.967,0,0
