General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95133199,105.718082,0.00134345,0.04375446,1.000337,0.998774,-0.740697,0.0073,102.0397,0,269.228,330.582,333.543,1143.076,0,0
Standard used,ISO 5660-1,1,20.94878375,108.178222,0.0011853,0.04483693,0.999167,0.999027,-0.740697,0.0045,102.0397,0,269.247,330.563,333.543,1142.994,0,0
Date of test,26/02/2019,2,20.94623551,110.638362,0.00102714,0.0459194,0.997997,0.99928,-0.740697,0.0017,102.0397,0,269.266,330.544,333.543,1142.912,0,0
Time of test,14:57,3,20.94890038,105.71571,0.00109595,0.0477236,0.998995,0.999746,-0.740697,0.0016,102.0397,0,269.26,330.509,333.505,1142.854,0,0
Heat flux (kW/m²),50,4,20.95148191,105.730135,0.00139099,0.04843227,1.000641,1.000105,-0.740697,0.0009,102.041,0,269.275,330.481,333.46,1145.584,0,0
Nominal duct flow rate (l/s),24,5,20.95160244,109.899206,0.00147095,0.04686505,1.00033,1.000318,-0.740697,0.0003,102.0411,0,269.267,330.527,333.512,1143.467,0,0
Sampling interval (s),5,6,20.94868929,107.70195,0.00138065,0.04512238,1.00002,1.000579,-0.740697,-0.0011,102.0399,0,269.248,330.542,333.563,1141.602,0,0
Separation (mm),60,7,20.94442985,108.770332,0.00134576,0.04498787,0.999594,1.000793,-0.740697,0.0006,102.0415,0,269.242,330.545,333.6,1141.521,0,0
Orientation,Horizontal,8,20.94598789,109.802464,0.00138456,0.04644097,1.00093,1.001113,-0.740697,-0.0015,102.0409,0,269.249,330.556,333.561,1142.389,0,0
Edge frame?,Yes,9,20.94948308,110.14615,0.00158873,0.04785724,1.00076,1.001528,-0.740697,-0.0022,102.0396,0,269.259,330.501,333.519,1142.536,0,0
Grid?,No,10,20.95029761,106.603682,0.00179545,0.04833122,1.001885,1.001873,-0.740697,-0.0033,102.0399,0,269.258,330.473,333.502,1142.474,0,0
Non-scrubbed?,Yes,11,20.94954418,108.463967,0.00174505,0.04590699,1.001978,1.002237,-0.740697,-0.0039,102.0408,0,269.252,330.5,333.565,1142.445,0,0
Substrate used? {Y/N},No,12,20.94600277,109.261629,0.00156531,0.04448093,1.002354,1.00253,-0.740697,-0.0017,102.0397,0,269.245,330.528,333.602,1142.412,0,0
Substrate,none,13,20.9423172,106.792534,0.00151994,0.04443809,1.00314,1.00293,-0.740697,-0.0017,102.0419,0,269.252,330.548,333.654,1145.131,0,0
Additional specimen preparation details,,14,20.94606231,108.410793,0.00166447,0.04591765,1.003551,1.003255,-0.740697,-0.0024,102.0426,0,269.252,330.55,333.657,1143.08,0,0
,,15,20.950131,110.721584,0.00193375,0.04807508,1.004152,1.003716,-0.740697,-0.0012,102.0403,0,269.253,330.529,333.667,1142.318,0,0
Specimen,,16,20.95193075,111.048453,0.00214833,0.04771764,1.004447,1.004188,-0.740697,-0.001,102.0397,0,269.244,330.516,333.65,1142.307,0,0
Sample description,After 3 mon WT_ChPG16,17,20.9508986,105.563489,0.00203684,0.04567804,1.004806,1.004509,-0.740697,0.0008,102.0402,0,269.249,330.509,333.619,1142.252,0,0
Material name/ID,,18,20.94692726,106.478314,0.0018496,0.04443024,1.00388,1.004858,-0.740697,0.0007,102.0393,0,269.251,330.5,333.6,1142.227,0,0
Specimen number,,19,20.94435706,106.840832,0.00170024,0.04460083,1.005832,1.005167,-0.740697,-0.0017,102.0396,0,269.261,330.48,333.575,1142.206,0,0
E (MJ/kg),13.1,20,20.94737864,107.947046,0.00169828,0.04625402,1.005565,1.00554,-0.740697,0.0016,102.0407,0,269.25,330.463,333.589,1142.194,0,0
Initial mass (g),59.907,21,20.95068415,108.866216,0.00186525,0.04817951,1.006119,1.005753,-0.740697,0.0007,102.0407,0,269.242,330.473,333.612,1142.202,0,0
Thickness (mm),12.5,22,20.95196559,106.157042,0.00194188,0.04689698,1.007968,1.006079,-0.740697,0.0016,102.0401,0,269.243,330.461,333.618,1142.228,0,0
Surface area (cm²),88.4,23,20.94919157,108.219722,0.00184405,0.04591621,1.006664,1.00623,-0.740697,-0.0003,102.0376,0,269.244,330.475,333.629,1142.284,0,0
Sponsor,,24,20.94420407,106.966406,0.00155773,0.04452869,1.006673,1.006497,-0.740697,0.0019,102.0399,0,269.234,330.469,333.614,1142.288,0,0
Manufacturer,,25,20.94255855,106.739962,0.00145108,0.04451885,1.007198,1.006739,-0.740697,0.0014,102.0383,0,269.257,330.449,333.61,1142.3,0,0
Test start time (s),76,26,20.94611184,105.821574,0.00153588,0.04648367,1.007005,1.006986,-0.740697,0.0006,102.0406,0,269.238,330.45,333.597,1142.36,0,0
Time to ignition (s),8,27,20.94913348,106.094778,0.00174361,0.04825493,1.006706,1.007216,-0.740697,0.0015,102.0408,0,269.252,330.453,333.574,1142.413,0,0
Time to flameout (s),893,28,20.9499781,105.660278,0.00188481,0.04667719,1.007254,1.007429,-0.740697,0.0019,102.0394,0,269.247,330.416,333.554,1142.429,0,0
End of test criterion,ISO 5660-1:2002,29,20.94863092,107.10169,0.00175469,0.04512562,1.007109,1.007685,-0.740697,0.0008,102.0377,0,269.238,330.373,333.504,1142.495,0,0
User EOT time (s),,30,20.94501244,107.85983,0.00157794,0.04434498,1.00758,1.008019,-0.740697,-0.0004,102.0382,0,269.243,330.324,333.459,1142.571,0,0
MLR EOT mass (g/m²),150,31,20.94489592,107.641532,0.00146641,0.04441386,1.008735,1.00819,-0.740697,-0.0003,102.0376,0,269.246,330.316,333.464,1142.649,0,0
MLR EOT time period (s),60,32,20.94882765,109.684772,0.00155936,0.04775634,1.008219,1.008238,-0.740697,0.0011,102.0384,0,269.271,330.315,333.441,1142.74,0,0
Truncate graphs at EOT?,No,33,20.95154341,106.913338,0.00182351,0.04903887,1.006439,1.008356,-0.740697,0.0005,102.04,0,269.264,330.288,333.405,1142.777,0,0
Smooth data?,No,34,20.95329819,106.687942,0.00187862,0.04726429,1.00731,1.008406,-0.740697,0.0009,102.0398,0,269.247,330.244,333.371,1142.871,0,0
Correct O2 for pressure?,No,35,20.95068415,105.037956,0.00175764,0.04554548,1.008539,1.008513,-0.740697,0.0011,102.0399,0,269.252,330.233,333.35,1142.815,0,0
,,36,20.94493961,106.49408,0.00169241,0.04506334,1.008021,1.008549,-0.740697,-0.0005,102.0405,0,269.252,330.234,333.367,1142.774,0,0
