General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96012456,114.739658,0.00179634,0.04826761,1.002411,1.001173,-0.740697,-0.0002,101.3568,0,269.25,308.651,309.875,843.146,0,0
Standard used,ISO 5660-1,1,20.95414886,114.54113,0.00137019,0.04592111,1.00179,1.0012,-0.740697,-0.0001,101.3581,0,269.257,308.664,309.894,843.162,0,0
Date of test,29/11/2018,2,20.94817316,114.342601,0.00094404,0.0435746,1.001169,1.001228,-0.740697,0,101.3594,0,269.264,308.677,309.913,843.178,0,0
Time of test,09:58,3,20.94555672,111.754191,0.00076348,0.04336915,1.001568,1.00129,-0.740697,-0.0003,101.3563,0,269.259,308.674,309.898,843.196,0,0
Heat flux (kW/m²),20,4,20.95039912,111.978583,0.00078299,0.04507675,1.001065,1.00136,-0.740697,-0.0002,101.3562,0,269.266,308.681,309.899,843.215,0,0
Nominal duct flow rate (l/s),24,5,20.95394733,113.845064,0.00086289,0.04701048,1.000822,1.00129,-0.740697,-0.0004,101.3561,0,269.262,308.682,309.895,843.202,0,0
Sampling interval (s),1,6,20.95505313,115.594592,0.00103455,0.04626799,1.00081,1.001437,-0.740697,-0.0004,101.3557,0,269.281,308.679,309.928,843.233,0,0
Separation (mm),25,7,20.95198273,112.208932,0.00097099,0.04431549,1.001374,1.00148,-0.740697,-0.0001,101.3587,0,269.26,308.703,309.959,843.224,0,0
Orientation,Vertical,8,20.94713953,115.142348,0.00079879,0.04321829,1.000749,1.001436,-0.740697,-0.0002,101.3569,0,269.252,308.727,309.957,843.249,0,0
Edge frame?,Yes,9,20.9457416,117.424778,0.00070913,0.04359175,1.001177,1.001473,-0.740697,-0.0001,101.358,0,269.257,308.723,309.931,843.817,0,0
Grid?,No,10,20.94931444,116.791607,0.00075591,0.04540051,1.001178,1.001632,-0.740697,-0.0002,101.3583,0,269.264,308.694,309.924,843.259,0,0
Non-scrubbed?,Yes,11,20.95237097,115.312926,0.00101727,0.04715271,1.001275,1.001662,-0.740697,-0.0003,101.3569,0,269.248,308.7,309.915,843.17,0,0
