General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95173473,125.438205,0.00177298,0.04208381,1.001074,1.002656,-0.740513,0.0005,101.2547,0,269.317,307.08,307.99,784.988,0,0
Standard used,ISO 5660-1,1,20.95099439,120.223047,0.00166295,0.04331905,1.001707,1.002557,-0.740513,0.0001,101.2523,0,269.317,307.09,308.022,785.026,0,0
Date of test,04/12/2018,2,20.95025406,115.00789,0.00155291,0.04455429,1.00234,1.002458,-0.740513,-0.0002,101.25,0,269.317,307.1,308.055,785.065,0,0
Time of test,10:17,3,20.95336361,115.083307,0.00166203,0.04684025,1.002833,1.002512,-0.740513,-0.0003,101.2507,0,269.32,307.118,308.079,785.094,0,0
Heat flux (kW/m²),15,4,20.95536634,115.011017,0.00190301,0.04729478,1.001909,1.002387,-0.740513,-0.0003,101.2518,0,269.307,307.118,308.077,785.062,0,0
Nominal duct flow rate (l/s),24,5,20.95654983,113.320206,0.00190473,0.04516348,1.002764,1.002464,-0.740513,-0.0001,101.2508,0,269.321,307.115,308.082,785.045,0,0
Sampling interval (s),1,6,20.953619,118.020348,0.00183762,0.04393239,1.001642,1.002438,-0.740513,-0.0001,101.2498,0,269.341,307.128,308.061,785.04,0,0
Separation (mm),25,7,20.95009823,117.725791,0.00173678,0.04393797,1.002009,1.002291,-0.740513,0.0001,101.2518,0,269.322,307.048,307.99,786.856,0,0
Orientation,Vertical,8,20.95400142,118.106916,0.00178671,0.04533375,1.002302,1.002297,-0.740513,-0.0001,101.2517,0,269.312,307.025,307.984,785.296,0,0
Edge frame?,Yes,9,20.95787892,118.499696,0.00192288,0.04747703,1.001534,1.002246,-0.740513,0.0002,101.251,0,269.324,307.032,307.95,784.909,0,0
Grid?,No,10,20.95943865,118.503834,0.00209708,0.0463412,1.001791,1.002096,-0.740513,0.0001,101.2512,0,269.31,306.958,307.852,784.848,0,0
Non-scrubbed?,Yes,11,20.9586445,117.364244,0.00185983,0.04420143,1.001492,1.002057,-0.740513,-0.0001,101.251,0,269.305,306.884,307.772,780.663,0,0
Substrate used? {Y/N},No,12,20.95477706,117.40992,0.00165766,0.04301931,1.002487,1.002066,-0.740513,0,101.2496,0,269.321,306.786,307.659,783.843,0,0
Substrate,none,13,20.95164055,117.669549,0.00154459,0.04293832,1.002124,1.00201,-0.740513,-0.0001,101.2518,0,269.324,306.76,307.615,780.107,0,0
Additional specimen preparation details,,14,20.95489693,119.053373,0.00166605,0.04461191,1.001005,1.001825,-0.740513,0,101.2503,0,269.321,306.725,307.55,783.769,0,0
,,15,20.95661173,115.415916,0.00187719,0.04661506,1.00129,1.001814,-0.740513,0.0002,101.2508,0,269.32,306.692,307.516,784.642,0,0
Specimen,,16,20.95753408,116.942927,0.00214788,0.04542973,1.001025,1.001621,-0.740513,-0.0001,101.2512,0,269.315,306.659,307.461,784.646,0,0
Sample description,Uncoated red cedar no2 15kWm2,17,20.95599449,116.295191,0.00210525,0.04375935,1.000843,1.001559,-0.740513,0,101.2502,0,269.336,306.594,307.361,784.603,0,0
Material name/ID,Uncoated red cedar no2 15kWm2,18,20.95157224,114.947162,0.00191754,0.04286166,1.000996,1.001391,-0.740513,0,101.2522,0,269.318,306.531,307.3,784.577,0,0
Specimen number,,19,20.95012101,116.700506,0.00178436,0.04329462,1.001466,1.001126,-0.740513,-0.0001,101.252,0,269.331,306.535,307.322,784.592,0,0
E (MJ/kg),13.1,20,20.953777,114.093577,0.00176554,0.04503333,1.001135,1.00093,-0.740513,0.0001,101.2522,0,269.315,306.59,307.385,784.624,0,0
Initial mass (g),47.05,21,20.95681229,114.442132,0.00195547,0.04684683,1.000908,1.000985,-0.740513,-0.0001,101.2522,0,269.319,306.646,307.456,784.663,0,0
Thickness (mm),12.5,22,20.95748174,115.136817,0.00199556,0.04498687,1.00072,1.00071,-0.740513,0.0001,101.2525,0,269.315,306.662,307.461,784.692,0,0
Surface area (cm²),88.4,23,20.95543611,117.703929,0.00175479,0.04391989,1.000849,1.000548,-0.740513,-0.0001,101.2518,0,269.314,306.691,307.525,784.764,0,0
Sponsor,,24,20.95103754,115.304586,0.00158612,0.04309299,1.000856,1.000539,-0.740513,-0.0005,101.2494,0,269.325,306.748,307.601,784.795,0,0
Manufacturer,,25,20.95064578,116.927341,0.00153898,0.04346274,1.000305,1.000321,-0.740513,-0.0002,101.2514,0,269.316,306.788,307.646,784.845,0,0
Test start time (s),144,26,20.95447435,116.728469,0.00164429,0.04576151,1.000162,1.00022,-0.740513,0.0001,101.2505,0,269.327,306.851,307.692,784.862,0,0
Time to ignition (s),,27,20.95559764,115.237266,0.00185685,0.04679343,1.000291,0.99994,-0.740513,-0.0002,101.2522,0,269.33,306.867,307.708,784.869,0,0
Time to flameout (s),,28,20.95702172,118.533332,0.00199961,0.04509995,0.999182,0.999691,-0.740513,0,101.2515,0,269.325,306.868,307.686,784.857,0,0
End of test criterion,ISO 5660-1:2002,29,20.95466739,115.321167,0.00189249,0.04327991,0.999144,0.999583,-0.740513,-0.0002,101.2515,0,269.332,306.841,307.659,784.846,0,0
User EOT time (s),,30,20.95012243,115.69694,0.00184665,0.0429486,0.998863,0.999335,-0.740513,0.0001,101.2546,0,269.32,306.812,307.62,784.824,0,0
MLR EOT mass (g/m²),150,31,20.95128724,115.9199,0.00193409,0.0442784,0.999201,0.999339,-0.740513,0,101.253,0,269.323,306.75,307.591,784.793,0,0
MLR EOT time period (s),60,32,20.95506076,117.45587,0.00215554,0.047167,0.999416,0.999221,-0.740513,0.0001,101.255,0,269.33,306.742,307.585,784.767,0,0
Truncate graphs at EOT?,No,33,20.95741538,116.253353,0.00237834,0.04809348,0.999579,0.999091,-0.740513,0.0002,101.2553,0,269.345,306.715,307.555,784.768,0,0
Smooth data?,No,34,20.95717056,116.513629,0.00234474,0.04682887,0.999346,0.998943,-0.740513,0.0002,101.2571,0,269.345,306.694,307.506,784.743,0,0
Correct O2 for pressure?,No,35,20.95422385,118.502613,0.00203337,0.0449032,0.998972,0.998767,-0.740513,0,101.2594,0,269.327,306.656,307.468,784.715,0,0
,,36,20.9499164,118.603387,0.00175952,0.04508843,0.9983,0.998644,-0.740513,-0.0001,101.2576,0,269.321,306.652,307.473,785.516,0,0
Specifications: apparatus,,37,20.95188443,118.413335,0.00163541,0.04619229,0.99842,0.998521,-0.740513,0,101.2569,0,269.346,306.687,307.483,784.851,0,0
C-factor (SI units),0.044597,38,20.95570649,114.977364,0.00171347,0.04877332,0.998565,0.998186,-0.740513,0,101.2568,0,269.334,306.702,307.537,784.718,0,0
OD correction factor,0.97963,39,20.95866284,116.798403,0.00193163,0.04830905,0.997796,0.998173,-0.740513,-0.0002,101.2574,0,269.34,306.746,307.561,784.73,0,0
Duct diameter (m),0.114,40,20.95869558,118.628395,0.00195771,0.04718327,0.998063,0.997994,-0.740513,-0.0003,101.2586,0,269.35,306.776,307.613,784.78,0,0
O2 delay time (s),0,41,20.95498539,118.528152,0.00180857,0.04493758,0.998352,0.997819,-0.740513,-0.0001,101.2569,0,269.338,306.807,307.638,784.8,0,0
CO2 delay time (s),0,42,20.95168141,115.847608,0.00175866,0.04449431,0.997611,0.997596,-0.740513,0.0002,101.2551,0,269.327,306.812,307.63,784.833,0,0
CO delay time (s),0,43,20.95465032,119.321574,0.00177047,0.04639618,0.997482,0.997442,-0.740513,0.0001,101.2538,0,269.331,306.796,307.605,784.897,0,0
,,44,20.95811414,114.790955,0.00190933,0.04751834,0.997536,0.997129,-0.740513,0.0001,101.2536,0,269.34,306.806,307.657,784.94,0,0
Laboratory,,45,20.95951233,113.023013,0.00201014,0.0471966,0.997298,0.997048,-0.740513,0,101.2525,0,269.366,306.879,307.736,787.632,0,0
Laboratory name,FTT Cone - NIST,46,20.9582732,116.275784,0.0018609,0.0450002,0.997386,0.996881,-0.740513,-0.0003,101.2542,0,269.371,306.904,307.782,785.501,0,0
Operator,Shields,47,20.95402496,117.459785,0.00170544,0.04438873,0.996914,0.996721,-0.740513,-0.0003,101.2545,0,269.374,306.956,307.797,785.02,0,0
Filename,C:\CC5\DATA\18120001.CSV,48,20.95137123,115.459741,0.00161709,0.04483296,0.995846,0.996452,-0.740513,0,101.2551,0,269.394,306.949,307.796,785.053,0,0
Report name,,49,20.953164,117.652604,0.00176394,0.04677884,0.995801,0.996206,-0.740513,0.0001,101.2541,0,269.395,306.913,307.774,785.043,0,0
,,50,20.954886,116.178125,0.00199024,0.04975901,0.995952,0.996029,-0.740513,0,101.2569,0,269.387,306.902,307.759,785.079,0,0
,,51,20.95503506,118.437765,0.00221769,0.04957307,0.995661,0.995909,-0.740513,-0.0001,101.2581,0,269.396,306.882,307.749,785.083,0,0
Pre-test conditions,,52,20.95237309,112.961035,0.00210584,0.049425,0.995158,0.995753,-0.740513,0.0001,101.2551,0,269.385,306.902,307.76,785.065,0,0
Ambient temperature (°C),21.9,53,20.94771955,112.920416,0.00197299,0.04909094,0.995578,0.995737,-0.740513,0.0002,101.2554,0,269.374,306.904,307.763,785.077,0,0
Barometric pressure (Pa),101241,54,20.94656637,121.850722,0.00192225,0.04936873,0.995678,0.995658,-0.740513,0,101.2569,0,269.385,306.891,307.747,787.268,0,0
Relative humidity (%),20,55,20.95015952,117.570758,0.00190397,0.05115412,0.995293,0.995677,-0.740513,-0.0001,101.2544,0,269.388,306.882,307.747,785.518,0,0
,,56,20.95313041,118.786794,0.00207775,0.05245144,0.995157,0.995556,-0.740513,0.0002,101.2558,0,269.4,306.898,307.78,785.099,0,0
