General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94362312,112.387029,0.00126086,0.04266584,0.997122,0.999792,208.838063,0.0004,100.285,0,269.275,321.085,324.488,1055.573,0,0
Standard used,ISO 5660-1,1,20.94786034,109.076141,0.00141799,0.04510948,0.99904,0.999778,208.838063,0.0003,100.2863,0,269.265,321.141,324.554,1055.541,0,0
Date of test,29/01/2019,2,20.95209755,105.765253,0.00157511,0.04755313,1.000958,0.999765,208.838063,0.0002,100.2876,0,269.255,321.198,324.62,1055.51,0,0
Time of test,14:11,3,20.95624128,108.316668,0.00182963,0.04939815,0.999466,0.999762,208.838063,0,100.2878,0,269.278,321.216,324.634,1055.535,0,0
Heat flux (kW/m²),50,4,20.95776677,106.028492,0.00192568,0.04850009,0.999614,0.999774,208.838063,-0.0001,100.2868,0,269.275,321.223,324.64,1055.529,0,0
Nominal duct flow rate (l/s),24,5,20.95725104,104.429512,0.00177541,0.04654922,1.000335,0.999788,208.838063,-0.0002,100.2868,0,269.286,321.198,324.639,1055.521,0,0
Sampling interval (s),1,6,20.9532108,105.027899,0.00156757,0.04560141,0.999159,0.999687,208.838063,0,100.2855,0,269.289,321.213,324.614,1058.303,0,0
Separation (mm),25,7,20.95308709,111.801254,0.00151253,0.04651634,0.999206,0.999618,208.838063,0,100.2847,0,269.289,321.192,324.635,1056.141,0,0
Orientation,Horizontal,8,20.95690879,108.35145,0.00162403,0.04885287,0.998995,0.999655,208.838063,0.0002,100.2843,0,269.289,321.197,324.628,1055.543,0,0
Edge frame?,Yes,9,20.9595199,107.874126,0.00180319,0.04962482,0.998236,0.999549,208.838063,0.0004,100.2831,0,269.281,321.141,324.497,1055.511,0,0
Grid?,No,10,20.9581546,106.601476,0.00185059,0.04734052,0.998323,0.999444,208.838063,0.0004,100.2815,0,269.291,321.013,324.322,1055.493,0,0
Non-scrubbed?,Yes,11,20.95504308,109.319559,0.00168603,0.046214,0.998643,0.999241,208.838063,0.0002,100.2823,0,269.287,320.899,324.202,1055.475,0,0
Substrate used? {Y/N},No,12,20.94926345,108.016673,0.00146881,0.04573351,0.998127,0.999032,208.838063,0.0003,100.282,0,269.275,320.862,324.182,1055.465,0,0
