General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94639956,114.671784,0.00119756,0.0418788,0.991059,0.991509,-0.105774,-0.0004,101.2026,0,269.383,315.986,318.347,968.27,0,0
Standard used,ISO 5660-1,1,20.9488791,113.354297,0.00102879,0.04391301,0.99173,0.991787,-0.105774,-0.0003,101.2003,0,269.411,316.009,318.374,968.263,0,0
Date of test,15/10/2018,2,20.95135865,112.03681,0.00086002,0.04594722,0.992401,0.992065,-0.105774,-0.0002,101.1979,0,269.438,316.031,318.4,968.257,0,0
Time of test,15:03,3,20.95395207,108.301816,0.00096457,0.04818957,0.992614,0.992296,-0.105774,0.0001,101.1966,0,269.452,316.042,318.438,968.256,0,0
Heat flux (kW/m²),35,4,20.95411578,108.808746,0.00104868,0.04780155,0.992019,0.992502,-0.105774,-0.0001,101.198,0,269.436,316.031,318.435,968.246,0,0
Nominal duct flow rate (l/s),24,5,20.95256626,108.601085,0.00095515,0.04593767,0.99225,0.992739,-0.105774,-0.0001,101.1979,0,269.443,315.977,318.359,968.241,0,0
Sampling interval (s),1,6,20.9487326,109.543243,0.00088954,0.04466589,0.993312,0.992953,-0.105774,0,101.1972,0,269.447,315.898,318.294,968.225,0,0
Separation (mm),25,7,20.9450449,111.574386,0.00085754,0.04486116,0.993608,0.993183,-0.105774,0.0001,101.1976,0,269.447,315.874,318.291,969.151,0,0
Orientation,Horizontal,8,20.94790924,107.492531,0.00094042,0.04592579,0.992951,0.993438,-0.105774,0.0001,101.198,0,269.463,315.867,318.273,970.981,0,0
Edge frame?,Yes,9,20.95100352,110.023882,0.00117713,0.04817626,0.99394,0.993674,-0.105774,0.0025,101.1968,0,269.467,315.884,318.276,969.497,0,0
Grid?,No,10,20.95319036,110.187508,0.00140699,0.04720482,0.994702,0.993898,-0.105774,0.0017,101.1985,0,269.461,315.879,318.262,968.282,0,0
