General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93512383,111.213013,0.00199521,0.03930136,1.001002,1.000699,-1.05827,-0.0027,101.3717,0,269.629,330.193,332.74,1151.7,0,0
Standard used,ISO 5660-1,1,20.94055497,109.17699,0.00215351,0.04257118,1.000414,1.000882,-1.05827,0.0004,101.372,0,269.659,330.215,332.781,1148.11,0,0
Date of test,15/11/2018,2,20.94598611,107.140968,0.0023118,0.045841,0.999827,1.001066,-1.05827,0.0036,101.3724,0,269.689,330.237,332.822,1144.519,0,0
Time of test,14:58,3,20.94875888,110.268058,0.00251616,0.04625505,1.000927,1.001271,-1.05827,0.0006,101.3735,0,269.709,330.243,332.817,1143.475,0,0
Heat flux (kW/m²),50,4,20.94911859,108.36202,0.00242135,0.04418035,1.000346,1.001494,-1.05827,0.0022,101.3716,0,269.698,330.213,332.738,1143.096,0,0
Nominal duct flow rate (l/s),24,5,20.94679664,109.701161,0.00214243,0.0431285,1.001347,1.00165,-1.05827,-0.0004,101.3716,0,269.701,330.12,332.641,1142.741,0,0
Sampling interval (s),1,6,20.94216222,107.030138,0.00191031,0.04245028,1.003365,1.001846,-1.05827,0.0014,101.3726,0,269.689,330.088,332.603,1142.422,0,0
Separation (mm),60,7,20.94303323,106.776427,0.00174995,0.04329816,1.001692,1.002124,-1.05827,0.0007,101.3707,0,269.695,330.131,332.669,1142.146,0,0
Orientation,Horizontal,8,20.94677586,110.118624,0.00182291,0.04553698,1.002428,1.002241,-1.05827,0.0016,101.372,0,269.677,330.155,332.687,1141.883,0,0
Edge frame?,Yes,9,20.94906024,110.874925,0.00200414,0.04612728,1.003144,1.002535,-1.05827,-0.0028,101.3719,0,269.696,330.13,332.669,1141.63,0,0
Grid?,No,10,20.94879323,108.192341,0.00196372,0.04455172,1.002811,1.002641,-1.05827,-0.0011,101.3707,0,269.699,330.101,332.596,1141.386,0,0
Non-scrubbed?,Yes,11,20.94563526,109.430618,0.00179604,0.04342554,1.001247,1.003032,-1.05827,0.0016,101.3715,0,269.688,330.034,332.493,1141.124,0,0
Substrate used? {Y/N},No,12,20.94167965,109.966222,0.00165499,0.04329736,1.002604,1.003341,-1.05827,0.0014,101.3723,0,269.685,329.95,332.397,1140.929,0,0
Substrate,none,13,20.94193371,108.38297,0.00171626,0.04460026,1.002996,1.003451,-1.05827,0,101.373,0,269.68,329.931,332.379,1140.734,0,0
Additional specimen preparation details,,14,20.94494105,111.493244,0.00193083,0.04672335,1.003301,1.003759,-1.05827,-0.0033,101.3697,0,269.681,329.879,332.336,1140.533,0,0
,,15,20.94684277,110.081727,0.00211055,0.04666204,1.002869,1.004023,-1.05827,-0.0039,101.3701,0,269.695,329.843,332.272,1140.313,0,0
Specimen,,16,20.9465035,108.65469,0.0020235,0.04461179,1.003762,1.004316,-1.05827,0.0007,101.3705,0,269.672,329.875,332.339,1140.088,0,0
Sample description,after WT_H3,17,20.94293264,106.53568,0.0017577,0.04330707,1.005121,1.004457,-1.05827,-0.001,101.3699,0,269.673,329.948,332.443,1139.853,0,0
Material name/ID,,18,20.93976247,105.735633,0.00159585,0.04320149,1.004272,1.004712,-1.05827,0.0009,101.3735,0,269.693,329.955,332.427,1139.651,0,0
Specimen number,,19,20.94253428,104.209077,0.00154494,0.04510947,1.005559,1.005087,-1.05827,0.0023,101.372,0,269.698,329.939,332.395,1139.527,0,0
E (MJ/kg),13.1,20,20.94597572,109.692042,0.00171188,0.04706821,1.0048,1.005167,-1.05827,0.0019,101.3714,0,269.664,329.901,332.353,1139.422,0,0
Initial mass (g),54.735,21,20.9473867,109.029682,0.00188476,0.04559399,1.005803,1.005324,-1.05827,0.0008,101.3691,0,269.669,329.836,332.283,1139.315,0,0
Thickness (mm),12.5,22,20.94608916,108.915183,0.00178252,0.04327715,1.004261,1.005623,-1.05827,-0.0003,101.3695,0,269.666,329.809,332.289,1139.203,0,0
Surface area (cm²),88.4,23,20.94186599,110.315872,0.00173469,0.04239716,1.006936,1.005879,-1.05827,-0.0001,101.3701,0,269.679,329.811,332.294,1139.097,0,0
Sponsor,,24,20.93959381,107.04045,0.00177152,0.04299496,1.006397,1.006082,-1.05827,0.0002,101.3707,0,269.674,329.818,332.291,1139.047,0,0
Manufacturer,,25,20.94292685,110.238359,0.00190053,0.04393114,1.00711,1.006334,-1.05827,-0.0004,101.3718,0,269.67,329.836,332.323,1139.004,0,0
Test start time (s),72,26,20.94623513,108.665915,0.00216122,0.04611688,1.006879,1.006591,-1.05827,-0.0017,101.3711,0,269.663,329.879,332.395,1139.003,0,0
Time to ignition (s),34,27,20.94731067,107.143569,0.00238869,0.04498655,1.006375,1.006822,-1.05827,-0.0001,101.3697,0,269.66,329.914,332.436,1139.033,0,0
Time to flameout (s),1204,28,20.94557855,105.922822,0.00228161,0.04322598,1.007343,1.007059,-1.05827,-0.0007,101.3718,0,269.688,329.887,332.415,1139.038,0,0
End of test criterion,ISO 5660-1:2002,29,20.94113137,106.022981,0.00209213,0.04304086,1.007592,1.007343,-1.05827,0.001,101.3716,0,269.679,329.874,332.372,1139.063,0,0
User EOT time (s),,30,20.94029289,109.331623,0.00203658,0.04404996,1.009194,1.007549,-1.05827,-0.0001,101.3691,0,269.662,329.852,332.345,1141.865,0,0
MLR EOT mass (g/m²),150,31,20.94350834,105.881003,0.00212309,0.04585508,1.008422,1.007721,-1.05827,0.0011,101.3701,0,269.656,329.868,332.392,1139.807,0,0
MLR EOT time period (s),60,32,20.94500201,104.036096,0.00236876,0.04687674,1.008464,1.007867,-1.05827,0.0019,101.3678,0,269.674,329.891,332.405,1139.05,0,0
Truncate graphs at EOT?,No,33,20.94520459,108.980741,0.00235649,0.04534608,1.008838,1.007929,-1.05827,-0.0009,101.3693,0,269.663,329.847,332.359,1139.018,0,0
Smooth data?,No,34,20.94299065,109.573856,0.00213776,0.04326959,1.008706,1.008082,-1.05827,0.0011,101.3706,0,269.667,329.797,332.297,1139.04,0,0
Correct O2 for pressure?,No,35,20.93861306,108.486806,0.00199904,0.04241994,1.008463,1.00812,-1.05827,0.0009,101.3695,0,269.663,329.752,332.237,1139.065,0,0
,,36,20.93879055,109.132995,0.00189807,0.04320697,1.007829,1.008187,-1.05827,-0.0002,101.3671,0,269.67,329.718,332.203,1139.141,0,0
Specifications: apparatus,,37,20.94403043,111.80882,0.00196255,0.04533332,1.008173,1.008295,-1.05827,-0.0008,101.3684,0,269.643,329.688,332.196,1139.191,0,0
C-factor (SI units),0.045345,38,20.94695542,109.355698,0.00212488,0.04670358,1.00816,1.008452,-1.05827,0.0006,101.3693,0,269.662,329.743,332.244,1140.673,0,0
OD correction factor,0.97963,39,20.9469883,107.732425,0.00213307,0.04544345,1.008858,1.008531,-1.05827,-0.0048,101.3684,0,269.663,329.822,332.369,1144.552,0,0
Duct diameter (m),0.114,40,20.94415353,108.531369,0.00188289,0.04355866,1.007903,1.008677,-1.05827,-0.0002,101.3695,0,269.649,329.896,332.507,1140.72,0,0
O2 delay time (s),0,41,20.93988302,107.217455,0.00174785,0.04311356,1.009168,1.008519,-1.05827,-0.0007,101.3714,0,269.638,329.989,332.609,1139.388,0,0
CO2 delay time (s),0,42,20.94120774,107.668947,0.00178225,0.04375468,1.008543,1.008663,-1.05827,-0.0024,101.3718,0,269.644,329.991,332.586,1139.425,0,0
CO delay time (s),0,43,20.9449715,107.722049,0.00202276,0.04585435,1.00799,1.008677,-1.05827,-0.0018,101.3702,0,269.664,329.933,332.5,1139.56,0,0
,,44,20.94714202,110.157588,0.00232497,0.04617176,1.009978,1.008702,-1.05827,-0.002,101.369,0,269.656,329.88,332.483,1139.654,0,0
Laboratory,,45,20.94687007,106.32658,0.00234249,0.0446901,1.008923,1.008555,-1.05827,-0.0004,101.3712,0,269.65,329.895,332.501,1139.73,0,0
Laboratory name,FTT Cone - NIST,46,20.94364605,109.914944,0.00217357,0.04342665,1.008264,1.00857,-1.05827,-0.0006,101.3718,0,269.643,329.879,332.454,1139.879,0,0
Operator,Shields,47,20.94128601,110.144366,0.00199666,0.04318259,1.009456,1.008618,-1.05827,0.0018,101.3713,0,269.656,329.813,332.372,1139.997,0,0
Filename,C:\CC5\DATA\18110033.CSV,48,20.94406718,110.135574,0.00191175,0.04445811,1.009254,1.00857,-1.05827,0.0019,101.3693,0,269.643,329.782,332.379,1140.125,0,0
Report name,,49,20.94758279,107.131221,0.0020998,0.04689205,1.008879,1.008478,-1.05827,0.0033,101.3701,0,269.652,329.843,332.494,1140.258,0,0
,,50,20.94925662,105.474254,0.00221129,0.04674461,1.009768,1.008503,-1.05827,0.0019,101.3715,0,269.634,329.901,332.53,1140.412,0,0
