General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93661502,135.573255,-0.00044316,0.03998148,1.0001,1.000074,-1.742044,0.0027,70.0682,0,268.176,319.334,321.609,976.127,0,0
Standard used,ASTM E 1354,1,20.94393841,133.784285,-0.00023762,0.04329483,1.000074,1.000054,-1.742044,0.0022,70.0869,0,268.179,319.34,321.606,976.136,0,0
Date of test,21/06/2024,2,20.9512618,131.995315,-3.209E-05,0.04660818,1.000048,1.000033,-1.742044,0.0018,70.1057,0,268.182,319.346,321.603,976.145,0,0
Time of test,16:18,3,20.95332699,133.221033,0.00019501,0.04637061,1.000039,1.000011,-1.742044,0.0005,70.1113,0,268.191,319.308,321.592,976.16,0,0
Heat flux (kW/m²),35,4,20.951997,135.995991,5.337E-05,0.04408932,1.000013,0.999996,-1.742044,-0.0006,70.1074,0,268.196,319.33,321.584,976.153,0,0
Nominal duct flow rate (l/s),24,5,20.94634469,137.047751,-7.765E-05,0.04316265,1.000025,1.000014,-1.742044,0.0017,70.114,0,268.205,319.301,321.552,976.166,0,0
Sampling interval (s),1,6,20.94376945,135.348183,-0.00018209,0.0439538,1.000027,1.000002,-1.742044,0.0012,70.1158,0,268.185,319.293,321.547,976.128,0,0
Separation (mm),25,7,20.9472358,134.505514,-0.00015209,0.04590223,1.000027,1.000012,-1.742044,0.0001,70.1114,0,268.196,319.327,321.585,976.095,0,0
Orientation,Vertical,8,20.9504821,133.990319,1.362E-05,0.04780594,1.00003,1.000017,-1.742044,-0.0006,70.1115,0,268.194,319.349,321.61,976.09,0,0
Edge frame?,Yes,9,20.95143161,140.475897,0.00020405,0.04671381,1.000021,0.999981,-1.742044,-0.0005,70.1106,0,268.184,319.336,321.562,976.115,0,0
Grid?,No,10,20.9496114,135.560839,9.682E-05,0.04497509,0.999982,0.999962,-1.742044,0,70.1115,0,268.167,319.25,321.52,976.099,0,0
Non-scrubbed?,Yes,11,20.94656247,136.851144,-0.00010954,0.04335741,0.999996,0.999983,-1.742044,0.0005,70.1084,0,268.192,319.29,321.571,976.094,0,0
Substrate used? {Y/N},No,12,20.94625418,132.016745,-0.00019116,0.04362255,0.999992,0.999983,-1.742044,-0.0001,70.1066,0,268.182,319.323,321.618,976.114,0,0
Substrate,none,13,20.95140111,136.34254,-0.00013388,0.04558139,0.999974,0.999947,-1.742044,-0.0002,70.1042,0,268.18,319.36,321.658,976.137,0,0
Additional specimen preparation details,Kaowool blankets. al foil pan. stored w drierite. retainer frame,14,20.95472633,134.489174,9.145E-05,0.04713452,0.999954,0.999923,-1.742044,-0.001,70.1103,0,268.153,319.398,321.672,976.154,0,0
,,15,20.95514347,131.864253,0.00016774,0.04470843,0.999956,0.999937,-1.742044,-0.0017,70.093,0,268.163,319.444,321.722,976.185,0,0
Specimen,,16,20.95277021,133.848035,4.38E-06,0.04281618,0.999974,0.999957,-1.742044,0,70.0911,0,268.162,319.442,321.758,976.201,0,0
Sample description,Composite1_Vert_35kWm-2_R1,17,20.94833823,132.771628,-0.00013538,0.0422877,0.999931,0.999922,-1.742044,-0.0023,70.0971,0,268.164,319.507,321.776,976.218,0,0
Material name/ID,,18,20.94886727,133.272308,-0.0001892,0.04318556,0.999962,0.999938,-1.742044,-0.0011,70.0939,0,268.173,319.49,321.734,976.204,0,0
Specimen number,2,19,20.95263276,132.030786,-0.00010835,0.04527508,0.999944,0.999937,-1.742044,-0.0013,70.0986,0,268.183,319.449,321.719,976.2,0,0
E (MJ/kg),13.1,20,20.9549781,135.640982,5.01E-05,0.04643871,0.999927,0.999945,-1.742044,0.0003,70.1097,0,268.185,319.42,321.708,976.2,0,0
Initial mass (g),61.1,21,20.95494974,137.300082,0.0001676,0.04437848,0.999932,0.999921,-1.742044,-0.0009,70.1017,0,268.167,319.412,321.683,976.196,0,0
Thickness (mm),5.6,22,20.95197216,132.754646,1.655E-05,0.0428212,0.999924,0.999914,-1.742044,-0.0033,70.0986,0,268.183,319.411,321.684,976.927,0,0
Surface area (cm²),88.4,23,20.94769491,128.655175,-0.00015324,0.04237972,0.999921,0.999905,-1.742044,-0.0027,70.0906,0,268.175,319.413,321.692,976.335,0,0
Sponsor,,24,20.94946567,133.544234,-0.00016232,0.04382589,0.999883,0.999874,-1.742044,-0.0018,70.0736,0,268.18,319.384,321.68,976.172,0,0
Manufacturer,,25,20.95319638,140.38661,1.22E-06,0.04615773,0.999916,0.999896,-1.742044,-0.0022,70.0867,0,268.196,319.378,321.688,976.159,0,0
Test start time (s),81,26,20.95520623,131.836328,0.0001858,0.04661107,0.999954,0.999932,-1.742044,-0.0013,70.0958,0,268.179,319.376,321.724,976.12,0,0
Time to ignition (s),43,27,20.95467988,135.422046,0.00016962,0.0446033,0.999964,0.999943,-1.742044,0.0009,70.097,0,268.186,319.459,321.762,976.055,0,0
Time to flameout (s),1237,28,20.95121744,140.726395,-2.68E-06,0.04283847,0.999974,0.999968,-1.742044,0.0001,70.1047,0,268.169,319.472,321.824,976.055,0,0
End of test criterion,ASTM E 1354,29,20.94599197,134.63967,-0.00017267,0.04258648,0.999952,0.999945,-1.742044,-0.0001,70.0833,0,268.171,319.531,321.825,976.022,0,0
User EOT time (s),,30,20.94810986,136.767431,-0.00017912,0.04373656,0.999946,0.999942,-1.742044,0.0012,70.0882,0,268.174,319.499,321.76,976.038,0,0
MLR EOT mass (g/m²),150,31,20.95177829,135.785109,-2.569E-05,0.04602206,0.999984,0.999988,-1.742044,-0.0007,70.087,0,268.181,319.451,321.723,978.715,0,0
MLR EOT time period (s),60,32,20.95333958,133.634201,0.00019993,0.04558336,0.999967,0.999964,-1.742044,-0.0009,70.0874,0,268.197,319.427,321.72,976.594,0,0
Truncate graphs at EOT?,No,33,20.95238958,129.409879,0.00011302,0.04358055,0.999962,0.99995,-1.742044,-0.0006,70.0832,0,268.194,319.429,321.714,976.07,0,0
Smooth data?,No,34,20.9485214,131.417342,-6.843E-05,0.04243867,0.999979,0.999968,-1.742044,-0.0013,70.0945,0,268.188,319.46,321.735,974.618,0,0
Correct O2 for pressure?,No,35,20.94666275,134.632021,-0.00018005,0.04249938,0.999989,0.999979,-1.742044,-0.0021,70.0948,0,268.181,319.492,321.806,974.017,0,0
,,36,20.95064751,134.766148,-0.00014286,0.04442103,1.000005,1.000014,-1.742044,-0.0012,70.0844,0,268.197,319.516,321.821,975.763,0,0
Specifications: apparatus,,37,20.9540984,129.073866,2.382E-05,0.04627902,0.999997,0.99999,-1.742044,0.0006,70.0922,0,268.192,319.518,321.767,976.084,0,0
C-factor (SI units),0.041341,38,20.95534399,134.668092,0.00020853,0.04531988,0.999975,0.99995,-1.742044,0.0006,70.0954,0,268.196,319.506,321.775,976.095,0,0
OD correction factor,0.97963,39,20.95400087,135.146046,4.483E-05,0.04326393,0.999976,0.999948,-1.742044,0.0007,70.088,0,268.205,319.483,321.785,976.121,0,0
Duct diameter (m),0.114,40,20.94956876,136.379594,-0.00011006,0.04234439,0.999946,0.999951,-1.742044,-0.0003,70.0907,0,268.199,319.451,321.734,977.462,0,0
O2 delay time (s),12,41,20.94790957,136.650298,-0.00018996,0.0427602,0.999943,0.999928,-1.742044,0.001,70.0928,0,268.194,319.417,321.725,976.509,0,0
CO2 delay time (s),12,42,20.95143892,134.039207,-0.00014159,0.04462272,0.999929,0.999925,-1.742044,0.001,70.0974,0,268.185,319.422,321.746,976.247,0,0
CO delay time (s),12,43,20.95308851,134.725525,0.00010902,0.04629784,0.999964,0.999957,-1.742044,0.0005,70.1049,0,268.205,319.416,321.757,976.259,0,0
,,44,20.95342154,133.247133,0.00018942,0.04487312,0.999987,0.999977,-1.742044,0.0006,70.1009,0,268.188,319.42,321.745,976.261,0,0
Laboratory,,45,20.95134195,136.65671,5.127E-05,0.04311231,0.999963,0.999949,-1.742044,0.0001,70.1063,0,268.191,319.408,321.711,976.227,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.9466823,136.354312,-9.891E-05,0.04235323,0.999928,0.999942,-1.742044,0.0006,70.1143,0,268.201,319.379,321.667,976.194,0,0
Operator,Michael Heck,47,20.94642387,132.557377,-0.00017757,0.04305795,0.99995,0.999946,-1.742044,-0.0017,70.1004,0,268.19,319.354,321.618,976.168,0,0
Filename,C:\CC5\DATA\24060015.CSV,48,20.95015947,133.724253,-8.425E-05,0.04544969,0.999966,0.999965,-1.742044,-0.0002,70.0959,0,268.187,319.35,321.609,976.181,0,0
Report name,Fencing_Composites,49,20.95422737,133.300314,0.00012936,0.04621884,0.999946,0.999939,-1.742044,0.0003,70.1045,0,268.206,319.376,321.638,976.196,0,0
,,50,20.95620299,132.41744,0.00019794,0.0445778,0.999948,0.999939,-1.742044,-0.0008,70.1097,0,268.213,319.359,321.607,976.218,0,0
,,51,20.95441699,132.846824,4.745E-05,0.04303266,0.999927,0.999934,-1.742044,-0.0025,70.117,0,268.214,319.335,321.607,976.228,0,0
Pre-test conditions,,52,20.95154452,130.939328,-0.00011901,0.04292376,0.999949,0.999941,-1.742044,0.0003,70.1184,0,268.222,319.329,321.58,976.206,0,0
Ambient temperature (°C),22.2,53,20.95155102,133.376838,-0.00017767,0.04370942,0.999951,0.999958,-1.742044,-0.0003,70.1184,0,268.218,319.273,321.527,976.188,0,0
Barometric pressure (Pa),100290,54,20.95474637,137.265915,-0.00011811,0.04579817,0.999987,0.999987,-1.742044,0.0019,70.1185,0,268.211,319.211,321.483,976.216,0,0
Relative humidity (%),52.1,55,20.95697543,133.740263,0.00017008,0.04634143,0.999963,0.999956,-1.742044,0.0015,70.1041,0,268.213,319.207,321.483,976.228,0,0
,,56,20.95683833,131.434056,0.00017488,0.04491542,0.999953,0.999941,-1.742044,-0.0012,70.1109,0,268.222,319.202,321.49,976.245,0,0
,,57,20.95368609,130.34913,-5.162E-05,0.04339947,0.999967,0.999955,-1.742044,-0.0005,70.1131,0,268.21,319.234,321.522,976.264,0,0
Conditioning,,58,20.94955159,135.786542,-0.00015801,0.04255833,0.999964,0.999951,-1.742044,0.0008,70.123,0,268.221,319.212,321.482,976.267,0,0
Conditioned? {Y/N},Yes,59,20.95282418,139.371209,-0.00018451,0.04338627,0.999952,0.999926,-1.742044,-0.0007,70.1163,0,268.238,319.195,321.456,976.269,0,0
Conditioning temperature (°C),22,60,20.95708551,134.07063,-3.512E-05,0.04586902,0.999939,0.999933,-1.742044,-0.0004,70.1144,0,268.255,319.173,321.424,976.28,0,0
Conditioning RH (%),30,61,20.95911127,129.90073,0.00019787,0.04545344,0.999924,0.999928,-1.742044,0.0015,70.1144,0,268.238,319.149,321.442,976.326,0,0
,,62,20.95842761,129.105765,0.00017357,0.0439891,0.999937,0.999927,-1.742044,-0.0008,70.12,0,268.248,319.175,321.492,976.364,0,0
Data collected,,63,20.95481401,132.978951,-4.457E-05,0.04259487,0.999942,0.999929,-1.742044,-0.0003,70.1112,0,268.237,319.236,321.519,976.347,0,0
CO/CO2 data collected?,Yes,64,20.95007046,133.941353,-0.00017646,0.04244353,0.999931,0.999914,-1.742044,-0.0007,70.1178,0,268.245,319.255,321.543,980.914,0,0
Mass data collected?,Yes,65,20.95229879,133.949414,-0.00016064,0.04407818,0.999889,0.999872,-1.742044,-0.0016,70.1209,0,268.239,319.263,321.543,981.642,0,0
Smoke data collected?,Yes,66,20.95572947,131.960607,-2.755E-05,0.04604653,0.999865,0.999853,-1.742044,0.0003,70.12,0,268.248,319.245,321.544,977.314,0,0
Soot mass data collected?,No,67,20.95722902,133.09954,0.00019143,0.04505579,0.999884,0.999878,-1.742044,-0.0011,70.1176,0,268.243,319.249,321.534,976.375,0,0
Soot mass ratio (1:x),N/A,68,20.95611125,132.870036,9.458E-05,0.04340206,0.999903,0.999899,-1.742044,-0.0016,70.1204,0,268.274,319.24,321.491,976.35,0,0
Soot mass (g),N/A,69,20.95193882,133.975945,-0.00010984,0.04237751,0.999919,0.999918,-1.742044,0,70.12,0,268.262,319.175,321.427,978.85,0,0
,,70,20.94962233,130.495035,-0.00019116,0.04264847,0.999903,0.999888,-1.742044,0.0001,70.1176,0,268.269,319.156,321.428,976.849,0,0
Comments,,71,20.95288598,138.293367,-0.00013052,0.04482776,0.999891,0.999884,-1.742044,-0.0004,70.1193,0,268.252,319.184,321.433,976.258,0,0
Pre-test comments,,72,20.95509145,126.102682,5.511E-05,0.04634512,0.999908,0.999908,-1.742044,-0.0009,70.1198,0,268.265,319.196,321.445,976.235,0,0
After-test comments,,73,20.9554154,133.029212,0.00021472,0.04524382,0.999908,0.999909,-1.742044,0.0007,70.1176,0,268.26,319.197,321.447,976.196,0,0
,,74,20.95356944,135.566283,6.64E-05,0.04330303,0.999915,0.999919,-1.742044,-0.0048,70.116,0,268.274,319.199,321.476,976.19,0,0
,,75,20.95071841,134.623109,-0.00012869,0.04235567,0.999926,0.999918,-1.742044,-0.0011,70.1158,0,268.264,319.229,321.479,976.181,0,0
,,76,20.95000216,129.263808,-0.00018549,0.04242329,0.999945,0.999933,-1.742044,-0.0017,70.0937,0,268.275,319.209,321.455,976.179,0,0
,,77,20.95375099,136.178434,-9.233E-05,0.04496591,0.99993,0.999943,-1.742044,-0.0005,70.1098,0,268.27,319.192,321.439,976.171,0,0
,,78,20.95661555,133.96045,9.241E-05,0.04629516,0.999932,0.999922,-1.742044,0.0008,70.1144,0,268.27,319.185,321.393,978.898,0,0
,,79,20.95712113,134.104429,0.00017002,0.0445565,0.99994,0.99993,-1.742044,-0.0018,70.1177,0,268.269,319.126,321.354,976.465,0,0
,,80,20.95502181,131.481812,3.484E-05,0.04303678,0.999913,0.999905,-1.742044,-0.0021,70.114,0,268.285,319.102,321.309,975.651,0,0
,,81,20.94871728,133.338172,-0.00013566,0.04235931,0.999925,0.999908,-1.742044,-0.0006,70.1153,0,268.274,319.103,321.293,975.5,0,0
,,82,20.94859346,134.879772,-0.00019013,0.04318392,0.999928,0.999918,-1.742411,0.0027,70.1191,0,268.299,319.054,321.268,975.398,0,0
,,83,20.95238821,132.585768,-9.356E-05,0.04546138,0.999955,0.999938,-1.742305,-0.0011,70.1142,0,268.299,319.021,321.203,975.335,0,0
,,84,20.95491078,132.214933,6.545E-05,0.04645049,0.999963,0.99994,54.404799,-0.0019,70.1053,0,268.324,318.948,321.145,975.341,0,0
Events,,85,20.95500658,138.410396,0.00018287,0.04462376,0.999922,0.999898,62.36444,-0.003,70.1103,0,268.321,318.905,321.068,975.303,0,0
Number of events,2,86,20.95226245,134.702528,1.426E-05,0.04288502,0.999918,0.999898,61.180784,-0.0022,70.1106,0,268.33,318.872,321.053,975.263,0,0
157,photo near peak,87,20.94784321,132.700313,-0.00014496,0.04232868,0.99991,0.9999,61.094567,0.0003,70.1137,0,268.318,318.848,321.014,975.731,0,0
286,photo of swelling during flaming,88,20.94920849,132.068614,-0.00018329,0.0434357,0.999877,0.999856,61.094567,0.0003,70.1144,0,268.323,318.831,321.032,975.454,0,0
,,89,20.95295868,128.558979,-7.503E-05,0.04563253,0.999899,0.999876,64.505447,0.0004,70.1155,0,268.3,318.889,321.084,975.427,0,0
,,90,20.95512155,133.337105,0.00014784,0.04617868,0.999932,0.999912,69.190572,-0.0007,70.1147,0,268.331,318.966,321.142,975.503,0,0
,,91,20.95470336,133.077228,0.00016338,0.04410124,0.999941,0.999923,67.049307,-0.0013,70.1144,0,268.337,318.981,321.173,975.576,0,0
,,92,20.95141041,131.482369,-2.016E-05,0.04270362,0.999935,0.999915,63.380643,0.0023,70.1144,0,268.341,319.021,321.216,975.64,0,0
,,93,20.94752504,125.68463,-0.00016709,0.04241624,0.999947,0.999931,61.140166,0.0007,70.1122,0,268.356,319.035,321.217,975.698,0,0
,,94,20.94987129,130.380508,-0.0001608,0.04415116,0.999932,0.99991,60.963144,-0.0021,70.1195,0,268.337,319.018,321.191,975.752,0,0
,,95,20.95349737,133.434583,-3.568E-05,0.04605122,0.999922,0.999901,60.953055,0.002,70.1189,0,268.348,319.022,321.225,975.823,0,0
,,96,20.95522214,133.908907,0.00019504,0.04622299,0.99991,0.9999,60.987005,0.002,70.1141,0,268.355,319.04,321.232,975.855,0,0
,,97,20.95417352,137.628828,8.902E-05,0.04373961,0.999913,0.999903,61.077483,-0.0006,70.1175,0,268.356,319.035,321.202,975.889,0,0
,,98,20.95048575,136.676372,-7.491E-05,0.04246251,0.999893,0.999892,61.063763,0.0002,70.1184,0,268.387,319.007,321.22,975.945,0,0
,,99,20.94749743,133.336657,-0.00018181,0.04256913,0.9999,0.999899,61.087963,0.0011,70.1174,0,268.378,319.035,321.201,975.979,0,0
,,100,20.95062678,136.64217,-0.00016221,0.04413629,0.999905,0.999896,61.09553,0.0013,70.1193,0,268.379,319.03,321.201,976.012,0,0
