General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96441605,103.430363,0.00248348,0.05133754,1.000067,0.999522,-1.587012,-0.0005,100.7297,0,268.872,307.718,308.981,838.362,0,0
Standard used,ISO 5660-1,1,20.96117289,107.710003,0.0022368,0.04833336,0.999781,0.999649,-1.587012,-0.0003,100.7317,0,268.866,307.702,309.039,838.495,0,0
Date of test,30/01/2019,2,20.95792972,111.989642,0.00199011,0.04532918,0.999495,0.999777,-1.587012,0,100.7337,0,268.86,307.686,309.096,838.628,0,0
Time of test,13:47,3,20.95340379,113.387542,0.00182023,0.04454729,0.999473,0.999914,-1.587012,-0.0002,100.7328,0,268.859,307.714,309.11,838.754,0,0
Heat flux (kW/m²),20,4,20.95280318,112.321584,0.00170786,0.04506273,1.00018,1.000012,-1.587012,-0.0002,100.7319,0,268.877,307.743,309.129,838.865,0,0
Nominal duct flow rate (l/s),24,5,20.95599741,111.692509,0.00170468,0.04754167,1.000272,1.000062,-1.587012,0,100.7331,0,268.864,307.763,309.156,838.932,0,0
Sampling interval (s),1,6,20.95836193,111.236249,0.0018572,0.0480263,0.999619,1.000194,-1.587012,0,100.7329,0,268.867,307.742,309.147,838.944,0,0
Separation (mm),25,7,20.95816772,110.8424,0.00177142,0.0462112,1.000394,1.000462,-1.587012,-0.0001,100.7325,0,268.882,307.755,309.143,838.959,0,0
Orientation,Vertical,8,20.95383912,110.761852,0.00163929,0.04491169,1.001357,1.000638,-1.587012,0,100.7354,0,268.872,307.768,309.13,838.918,0,0
Edge frame?,Yes,9,20.94903235,112.173255,0.00153821,0.0446721,1.001321,1.000792,-1.587012,0.0002,100.7363,0,268.858,307.742,309.106,838.92,0,0
Grid?,No,10,20.95062878,114.09206,0.0015589,0.04572896,1.000405,1.00089,-1.587012,0.0002,100.7356,0,268.863,307.727,309.101,838.905,0,0
Non-scrubbed?,Yes,11,20.95452314,116.301057,0.00175387,0.04793864,1.000229,1.000987,-1.587012,0,100.7327,0,268.871,307.733,309.07,841.391,0,0
Substrate used? {Y/N},No,12,20.95652636,113.811057,0.00200663,0.04818486,1.00005,1.001063,-1.587012,0,100.7326,0,268.87,307.719,309.063,839.331,0,0
Substrate,none,13,20.95718871,113.585497,0.00200522,0.04600152,1.000663,1.001247,-1.587012,0.0001,100.7338,0,268.861,307.684,309.07,838.715,0,0
Additional specimen preparation details,,14,20.95409238,114.532441,0.00182832,0.04469209,1.001716,1.001266,-1.587012,0.0002,100.7328,0,268.85,307.707,309.093,838.712,0,0
,,15,20.95085213,117.443392,0.0017232,0.04469682,1.002189,1.001454,-1.587012,-0.0001,100.7335,0,268.865,307.721,309.108,838.758,0,0
Specimen,,16,20.95363206,116.262362,0.00174592,0.04642479,1.001547,1.001592,-1.587012,-0.0001,100.7322,0,268.869,307.74,309.103,838.788,0,0
Sample description,Smoldering Ipe no1 20 kWm2,17,20.95717917,113.7933,0.00195042,0.04814036,1.001487,1.00166,-1.587012,-0.0002,100.7315,0,268.871,307.76,309.14,838.813,0,0
Material name/ID,Smoldering Ipe no1 20 kWm2,18,20.95859355,115.266067,0.00212969,0.04717617,1.002817,1.001716,-1.587012,-0.0002,100.7304,0,268.866,307.785,309.157,838.85,0,0
Specimen number,,19,20.95753277,117.605227,0.00204359,0.04586521,1.002293,1.001819,-1.587012,-0.0001,100.7331,0,268.857,307.803,309.192,838.876,0,0
E (MJ/kg),13.1,20,20.95330925,116.490453,0.0017613,0.04468399,1.002748,1.00184,-1.587012,0,100.7338,0,268.866,307.827,309.216,841.412,0,0
Initial mass (g),123.57,21,20.9493188,117.246002,0.00158076,0.04497367,1.00204,1.002036,-1.587012,-0.0001,100.7319,0,268.871,307.84,309.209,839.535,0,0
Thickness (mm),12.5,22,20.95242233,117.514238,0.00154768,0.04606679,1.002237,1.002058,-1.587012,0.0001,100.7315,0,268.875,307.828,309.207,839.008,0,0
Surface area (cm²),88.4,23,20.957207,116.70484,0.00170665,0.04830805,1.001695,1.002224,-1.587012,0,100.7296,0,268.878,307.794,309.176,838.99,0,0
Sponsor,,24,20.95859377,114.265331,0.00175188,0.04724007,1.001882,1.002185,-1.587012,-0.0002,100.7313,0,268.873,307.763,309.145,838.97,0,0
Manufacturer,,25,20.95699979,115.135644,0.00149142,0.04528814,1.002013,1.002188,-1.587012,0,100.7328,0,268.872,307.784,309.158,838.941,0,0
Test start time (s),72,26,20.95347623,114.765644,0.00132612,0.04461774,1.002486,1.002217,-1.587012,-0.0002,100.7307,0,268.853,307.797,309.164,838.923,0,0
Time to ignition (s),,27,20.95320165,114.332788,0.00132427,0.04514474,1.002171,1.002188,-1.587012,0.0002,100.7301,0,268.851,307.776,309.134,838.914,0,0
Time to flameout (s),,28,20.95700188,117.519192,0.00153737,0.04728002,1.002655,1.002363,-1.587012,-0.0001,100.7301,0,268.863,307.757,309.114,838.871,0,0
End of test criterion,ISO 5660-1:2002,29,20.95981416,117.71511,0.00182998,0.04859801,1.002609,1.002406,-1.587012,-0.0002,100.7309,0,268.843,307.722,309.087,838.843,0,0
User EOT time (s),,30,20.96047354,118.559236,0.0019788,0.04660727,1.00264,1.002452,-1.587012,-0.0001,100.7306,0,268.86,307.728,309.061,838.797,0,0
MLR EOT mass (g/m²),150,31,20.95823698,119.678281,0.00187275,0.04522407,1.002105,1.002348,-1.587012,-0.0001,100.7315,0,268.849,307.72,309.051,838.787,0,0
MLR EOT time period (s),60,32,20.95352621,118.287941,0.00162382,0.04455491,1.002827,1.00231,-1.587012,0.0001,100.7312,0,268.861,307.694,309.066,838.782,0,0
Truncate graphs at EOT?,No,33,20.9538755,114.337134,0.00152146,0.04575776,1.003309,1.002501,-1.587012,-0.0001,100.7311,0,268.879,307.733,309.131,838.763,0,0
Smooth data?,No,34,20.95761374,113.835399,0.00162501,0.04757748,1.002398,1.002627,-1.587012,0.0001,100.7311,0,268.847,307.82,309.21,838.774,0,0
Correct O2 for pressure?,No,35,20.96008879,115.431111,0.00189024,0.0481938,1.002487,1.002647,-1.587012,0.0001,100.7314,0,268.852,307.846,309.213,838.78,0,0
,,36,20.95869113,115.738112,0.00201635,0.0470491,1.00253,1.002693,-1.587012,0.0001,100.7317,0,268.861,307.825,309.225,838.831,0,0
Specifications: apparatus,,37,20.95549635,118.645118,0.00185606,0.04505092,1.003069,1.002761,-1.587012,0.0001,100.7315,0,268.868,307.847,309.268,838.88,0,0
C-factor (SI units),0.044376,38,20.95109448,114.674063,0.00180096,0.0445932,1.002771,1.002958,-1.587012,0.0002,100.7307,0,268.866,307.891,309.318,838.929,0,0
OD correction factor,0.97963,39,20.95246711,116.455204,0.00179384,0.04550031,1.003051,1.002955,-1.587012,-0.0001,100.7313,0,268.868,307.898,309.326,838.991,0,0
Duct diameter (m),0.114,40,20.95624425,114.479959,0.00189855,0.04782105,1.003077,1.003025,-1.587012,0.0003,100.7298,0,268.855,307.889,309.336,839.02,0,0
O2 delay time (s),0,41,20.95841508,112.542865,0.00203795,0.04863792,1.002756,1.003055,-1.587012,0.0001,100.7316,0,268.86,307.9,309.323,839.035,0,0
CO2 delay time (s),0,42,20.95800481,116.024375,0.00195162,0.046536,1.003159,1.003308,-1.587012,0.0001,100.734,0,268.856,307.882,309.334,839.049,0,0
CO delay time (s),0,43,20.95470008,116.55743,0.00163814,0.04477002,1.004602,1.003482,-1.587012,0.0003,100.7347,0,268.861,307.916,309.353,839.017,0,0
,,44,20.95088579,115.198913,0.00145812,0.04465077,1.00402,1.003601,-1.587012,0.0002,100.7363,0,268.84,307.949,309.357,839.041,0,0
Laboratory,,45,20.95314103,113.732915,0.00140895,0.04521148,1.002975,1.003635,-1.587012,0,100.7354,0,268.841,307.945,309.391,839.037,0,0
Laboratory name,FTT Cone - NIST,46,20.95679983,114.465137,0.00166101,0.04818344,1.004126,1.003786,-1.587012,0.0003,100.7372,0,268.861,307.921,309.35,839.041,0,0
Operator,Shields,47,20.958531,114.570407,0.00200958,0.04801137,1.00413,1.004051,-1.587012,0.0002,100.7348,0,268.857,307.905,309.338,839.066,0,0
Filename,C:\CC5\DATA\19010004.CSV,48,20.95762255,109.833555,0.0020212,0.04572389,1.003861,1.004242,-1.587012,0.0001,100.7349,0,268.844,307.929,309.364,839.118,0,0
Report name,,49,20.95407025,111.514049,0.00198277,0.04462373,1.003619,1.004366,-1.587012,0.0002,100.7353,0,268.858,307.943,309.378,839.147,0,0
,,50,20.95094062,116.505289,0.00194748,0.04472283,1.004003,1.004468,-1.587012,0.0002,100.737,0,268.851,307.966,309.417,839.158,0,0
,,51,20.95262813,115.416467,0.00200378,0.04677104,1.003684,1.00466,-1.587012,0.0002,100.7376,0,268.848,307.987,309.43,839.155,0,0
Pre-test conditions,,52,20.95541621,113.759071,0.00219649,0.04850128,1.003989,1.004653,-1.587012,0.0001,100.7369,0,268.848,307.972,309.421,839.119,0,0
Ambient temperature (°C),20.3,53,20.95667273,111.076868,0.00234937,0.04784989,1.005089,1.004847,-1.587012,0.0001,100.737,0,268.843,307.997,309.439,839.101,0,0
Barometric pressure (Pa),100742,54,20.95526217,112.729684,0.00227302,0.04576696,1.00531,1.004908,-1.587012,0.0003,100.737,0,268.85,308.009,309.477,839.371,0,0
Relative humidity (%),12.5,55,20.95103196,118.451132,0.00210886,0.04463094,1.005802,1.004888,-1.587012,0.0001,100.7357,0,268.846,308.008,309.459,839.266,0,0
,,56,20.94843184,116.839928,0.00203033,0.04469147,1.005398,1.005009,-1.587012,0.0001,100.7365,0,268.853,308.022,309.451,840.685,0,0
,,57,20.95095312,117.428365,0.00210213,0.04728138,1.005152,1.005107,-1.587012,0.0002,100.7362,0,268.853,308.015,309.443,839.444,0,0
Conditioning,,58,20.95323406,120.347641,0.00230552,0.04920816,1.004953,1.005077,-1.587012,0.0001,100.7355,0,268.846,307.992,309.425,841.516,0,0
Conditioned? {Y/N},No,59,20.95452169,115.68123,0.0023776,0.04750424,1.005256,1.005147,-1.587012,0,100.7359,0,268.839,307.974,309.39,839.51,0,0
Conditioning temperature (°C),N/A,60,20.95280526,112.649549,0.00214748,0.04539754,1.004685,1.005085,-1.587012,0,100.7358,0,268.863,307.963,309.409,838.909,0,0
Conditioning RH (%),N/A,61,20.94811541,108.381089,0.00186549,0.0446218,1.004844,1.005159,-1.587012,0.0001,100.7352,0,268.841,307.999,309.42,838.93,0,0
,,62,20.94924341,116.361769,0.00171367,0.04543013,1.00501,1.005226,-1.587012,0,100.7369,0,268.854,307.976,309.414,838.942,0,0
Data collected,,63,20.95422249,117.9395,0.00172639,0.04738684,1.005142,1.005362,-1.587012,-0.0002,100.7363,0,268.853,307.96,309.412,838.989,0,0
CO/CO2 data collected?,Yes,64,20.95792536,115.440037,0.00185718,0.04819469,1.004393,1.005381,-1.587012,0.0002,100.7368,0,268.838,307.974,309.41,839.01,0,0
Mass data collected?,Yes,65,20.95846706,117.203151,0.00180969,0.04669935,1.004886,1.005344,-1.587012,0.0003,100.7378,0,268.843,307.97,309.375,839.019,0,0
Smoke data collected?,Yes,66,20.95700359,114.309027,0.00161325,0.04549702,1.005681,1.005381,-1.587012,0.0002,100.7362,0,268.837,307.96,309.356,839.051,0,0
Soot mass data collected?,No,67,20.95326862,115.473267,0.00138067,0.0446643,1.00505,1.005518,-1.587012,0.0002,100.7352,0,268.841,307.958,309.388,841.611,0,0
Soot mass ratio (1:x),N/A,68,20.95418983,115.400904,0.0013962,0.04511436,1.004978,1.005548,-1.587012,0.0004,100.7348,0,268.842,307.95,309.362,839.661,0,0
Soot mass (g),N/A,69,20.95648293,112.738702,0.00159726,0.0478818,1.005089,1.005479,-1.587012,0.0003,100.7329,0,268.847,307.941,309.375,839.041,0,0
,,70,20.95837062,115.157198,0.00190652,0.04855075,1.005109,1.005336,-1.587012,0.0002,100.7327,0,268.846,307.96,309.369,839.041,0,0
Comments,,71,20.95813602,115.191122,0.00208379,0.04669096,1.005109,1.005527,-1.587012,0.0001,100.7352,0,268.851,307.933,309.341,839.03,0,0
Pre-test comments,,72,20.95536945,113.058173,0.00193129,0.04496186,1.005036,1.005667,-1.587012,-0.0001,100.7341,0,268.852,307.907,309.327,838.96,0,0
After-test comments,,73,20.9525946,114.122977,0.00181022,0.0446596,1.006616,1.005667,-1.586853,0.0001,100.7372,0,268.866,307.888,309.248,838.3,0,0
,,74,20.95480354,116.108824,0.00174229,0.04566709,1.00601,1.005661,-1.586974,0.0001,100.7378,0,268.861,307.845,309.216,839.787,0,0
,,75,20.95848904,115.961341,0.00189104,0.0481872,1.004884,1.005673,8.660174,0.0003,100.7395,0,268.848,307.809,309.172,839.101,0,0
,,76,20.9604177,122.055953,0.00210335,0.04821263,1.005974,1.005824,102.069373,0.0002,100.7445,0,268.872,307.792,309.149,838.895,0,0
