General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95909472,112.200398,0.00278304,0.04845849,1.000448,0.998973,-0.740513,0.0008,101.7899,0,270.695,331.638,335.979,1139.782,0,0
Standard used,ISO 5660-1,1,20.95322485,109.199666,0.00246176,0.0473577,0.999396,0.999,-0.740513,-0.0003,101.7912,0,270.692,331.692,336.057,1139.798,0,0
Date of test,12/07/2018,2,20.94735497,106.198935,0.00214048,0.04625691,0.998344,0.999026,-0.740513,-0.0013,101.7925,0,270.689,331.746,336.136,1139.814,0,0
Time of test,10:15,3,20.94746376,111.660238,0.00207733,0.04669719,0.998634,0.998977,-0.740513,-0.001,101.7922,0,270.704,331.792,336.218,1139.841,0,0
Heat flux (kW/m²),50,4,20.95136428,105.155137,0.00219892,0.04908307,0.99804,0.998932,-0.740513,-0.0002,101.7905,0,270.683,331.829,336.251,1139.852,0,0
Nominal duct flow rate (l/s),24,5,20.95540203,108.109623,0.00245582,0.05008306,0.99927,0.998957,-0.740513,-0.001,101.7896,0,270.686,331.828,336.26,1139.885,0,0
Sampling interval (s),1,6,20.95605453,111.11237,0.0024615,0.0481945,0.999135,0.998954,-0.740513,0.0004,101.7924,0,270.685,331.805,336.266,1139.931,0,0
Separation (mm),60,7,20.95247062,108.445823,0.00225447,0.04714104,0.999155,0.998865,-0.740513,-0.0008,101.7915,0,270.69,331.795,336.231,1140.017,0,0
Orientation,Horizontal,8,20.94714585,107.245127,0.00210946,0.04681952,0.99897,0.998748,-0.740513,-0.0015,101.7908,0,270.691,331.722,336.131,1140.077,0,0
Edge frame?,Yes,9,20.9485122,104.430416,0.00208896,0.04811861,0.999148,0.998692,-0.740513,-0.0011,101.7892,0,270.689,331.7,336.099,1140.085,0,0
Grid?,No,10,20.95226992,104.606733,0.00219648,0.05043066,0.9983,0.998707,-0.740513,-0.001,101.792,0,270.682,331.722,336.122,1140.152,0,0
Non-scrubbed?,Yes,11,20.95433881,106.565323,0.002371,0.05059801,0.998994,0.998657,-0.740513,0.0009,101.7922,0,270.697,331.722,336.208,1143.028,0,0
Substrate used? {Y/N},No,12,20.95378305,105.497736,0.00223362,0.04856476,0.998803,0.998656,-0.740513,0.0011,101.7883,0,270.687,331.79,336.355,1140.93,0,0
Substrate,none,13,20.94882837,108.632531,0.00196896,0.047021,0.998398,0.998582,-0.740513,-0.0001,101.7899,0,270.69,331.832,336.395,1140.377,0,0
Additional specimen preparation details,,14,20.94480207,105.69635,0.00178461,0.04692134,0.997529,0.998533,-0.740513,-0.0005,101.7936,0,270.677,331.861,336.435,1140.427,0,0
,,15,20.94719581,106.666919,0.00173133,0.04722014,0.99898,0.998514,-0.740513,-0.0014,101.7933,0,270.682,331.877,336.442,1140.498,0,0
Specimen,,16,20.95079539,108.414684,0.00189597,0.04951934,0.998054,0.998415,-0.740513,-0.0008,101.7955,0,270.679,331.856,336.364,1140.555,0,0
Sample description,P/G_3,17,20.9531806,109.211908,0.00207166,0.04955724,0.998052,0.99825,-0.740513,-0.0009,101.7909,0,270.664,331.825,336.312,1140.645,0,0
Material name/ID,P/G_3,18,20.95325163,104.612443,0.00206037,0.04759381,0.997145,0.998186,-0.740513,0.0011,101.7911,0,270.686,331.806,336.316,1140.708,0,0
Specimen number,,19,20.94948773,108.034543,0.00186958,0.04618531,0.998088,0.997991,-0.740513,-0.0004,101.7914,0,270.689,331.801,336.331,1140.764,0,0
E (MJ/kg),13.1,20,20.94678306,107.690293,0.0017633,0.0464479,0.997961,0.997831,-0.740513,-0.0022,101.7895,0,270.69,331.779,336.292,1143.146,0,0
Initial mass (g),55.6,21,20.94995382,108.103327,0.00173578,0.04760534,0.998272,0.997697,-0.740513,-0.0017,101.7932,0,270.71,331.791,336.312,1141.325,0,0
Thickness (mm),12.5,22,20.95322405,104.914102,0.00184047,0.04966336,0.99761,0.997518,-0.740513,-0.0022,101.7943,0,270.695,331.844,336.399,1140.86,0,0
Surface area (cm²),88.4,23,20.95448039,108.023528,0.00193418,0.04884143,0.997783,0.997245,-0.740513,-0.0015,101.7914,0,270.696,331.859,336.452,1140.874,0,0
Sponsor,,24,20.95303317,104.128141,0.0017571,0.04687264,0.996437,0.996942,-0.740513,-0.0003,101.7919,0,270.684,331.884,336.491,1140.939,0,0
Manufacturer,,25,20.9488858,106.43682,0.00160806,0.04603941,0.99655,0.99658,-0.740513,0.0025,101.794,0,270.7,331.9,336.482,1140.998,0,0
Test start time (s),204,26,20.94704006,109.832383,0.0015902,0.04643863,0.995962,0.996206,-0.740513,0.0015,101.7928,0,270.698,331.912,336.513,1141.065,0,0
Time to ignition (s),24,27,20.9506574,109.924236,0.0017187,0.04832937,0.996448,0.995899,-0.740513,0.0017,101.7924,0,270.695,331.893,336.513,1141.173,0,0
Time to flameout (s),963,28,20.95376123,105.667501,0.0020446,0.05001036,0.995143,0.995528,-0.740513,0.0004,101.794,0,270.686,331.915,336.505,1141.256,0,0
End of test criterion,ISO 5660-1:2002,29,20.95451439,107.021158,0.00226962,0.04782837,0.994643,0.995053,-0.740513,-0.0011,101.7925,0,270.687,331.905,336.497,1141.344,0,0
User EOT time (s),,30,20.95242956,105.994226,0.00210982,0.04575394,0.993524,0.994636,-0.740513,-0.0014,101.7907,0,270.693,331.896,336.513,1141.428,0,0
MLR EOT mass (g/m²),150,31,20.94778623,107.770123,0.00196878,0.0451996,0.995266,0.994125,-0.740513,0.0002,101.794,0,270.675,331.888,336.546,1141.509,0,0
MLR EOT time period (s),60,32,20.94735356,108.285636,0.00191672,0.0459436,0.994166,0.993636,-0.740513,-0.0006,101.7923,0,270.677,331.899,336.52,1141.58,0,0
Truncate graphs at EOT?,No,33,20.95129057,107.029024,0.00197646,0.0480006,0.993329,0.993085,-0.740513,0,101.7931,0,270.683,331.918,336.519,1141.669,0,0
Smooth data?,No,34,20.95246115,104.938244,0.00210413,0.04930262,0.992146,0.99248,-0.740513,-0.0005,101.7918,0,270.69,331.941,336.543,1137.925,0,0
Correct O2 for pressure?,No,35,20.95235376,109.039845,0.00210067,0.0475442,0.991778,0.991877,-0.740513,0.0027,101.7968,0,270.693,331.923,336.502,1136.878,0,0
,,36,20.94988974,107.152732,0.00182934,0.04579789,0.991335,0.991244,-0.740513,-0.0009,101.795,0,270.716,331.883,336.473,1140.832,0,0
Specifications: apparatus,,37,20.9453168,106.022612,0.00163936,0.04533745,0.991661,0.990614,-0.740513,-0.0012,101.7957,0,270.69,331.907,336.5,1141.625,0,0
C-factor (SI units),0.044879,38,20.94673926,105.686734,0.00160431,0.04620732,0.990589,0.990042,-0.740513,-0.0016,101.7917,0,270.701,331.927,336.52,1141.698,0,0
OD correction factor,1,39,20.95173815,108.869805,0.00174033,0.0487058,0.989806,0.989504,-0.740513,-0.0023,101.7938,0,270.679,331.936,336.536,1141.716,0,0
Duct diameter (m),0.114,40,20.95430898,107.421946,0.00205134,0.04858766,0.990012,0.98887,-0.740513,-0.0033,101.7936,0,270.677,331.969,336.557,1141.71,0,0
O2 delay time (s),0,41,20.95400868,106.763929,0.0020697,0.04677547,0.989144,0.988184,-0.740513,0.0013,101.7956,0,270.68,331.967,336.522,1141.739,0,0
