General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96247832,114.661412,0.00034844,0.0471881,1.002892,1.00348,215.303348,0.0025,101.0681,0,267.828,332.541,333.465,1057.96,0,0
Standard used,ISO 5660-1,1,20.95508725,111.401037,-7.797E-05,0.04654103,1.00413,1.004429,215.303348,0.001,101.0691,0,267.828,332.597,333.502,1057.979,0,0
Date of test,01/08/2018,2,20.94769617,108.140662,-0.00050438,0.04589397,1.005369,1.005377,215.303348,-0.0005,101.0701,0,267.828,332.653,333.54,1057.997,0,0
Time of test,16:09,3,20.94859628,113.292673,-0.00065395,0.04655188,1.004472,1.006145,215.303348,0,101.0688,0,267.825,332.687,333.59,1058.07,0,0
Heat flux (kW/m²),50,4,20.95223186,111.15035,-0.00056772,0.048778,1.005208,1.006763,215.303348,-0.0009,101.0703,0,267.829,332.671,333.593,1058.157,0,0
Nominal duct flow rate (l/s),24,5,20.95413876,105.344862,-0.00028589,0.04868742,1.008184,1.007251,215.303348,-0.0003,101.0727,0,267.842,332.666,333.607,1058.161,0,0
Sampling interval (s),1,6,20.953524,109.662431,-0.00031265,0.04748556,1.008983,1.007746,215.303348,0.0009,101.0715,0,267.84,332.716,333.639,1058.242,0,0
Separation (mm),25,7,20.94871108,114.426713,-0.00043887,0.04664104,1.008906,1.00795,215.303348,-0.0003,101.0712,0,267.822,332.713,333.635,1058.384,0,0
Orientation,Horizontal,8,20.94485486,114.942742,-0.00059204,0.04651046,1.010499,1.008159,215.303348,-0.0007,101.0718,0,267.817,332.687,333.575,1058.493,0,0
Edge frame?,No,9,20.94740267,111.725995,-0.00057444,0.04803875,1.008268,1.008184,215.303348,0.0001,101.0725,0,267.809,332.638,333.539,1058.56,0,0
Grid?,No,10,20.95092991,109.866814,-0.00042028,0.05012902,1.007382,1.008145,215.303348,-0.001,101.0709,0,267.825,332.601,333.528,1058.588,0,0
Non-scrubbed?,Yes,11,20.95233193,111.234973,-0.00030823,0.0498784,1.006689,1.008045,215.303348,0.0001,101.0703,0,267.82,332.618,333.539,1058.585,0,0
Substrate used? {Y/N},No,12,20.95119208,107.924645,-0.00049607,0.04762338,1.007081,1.007643,215.303348,0.0007,101.0716,0,267.82,332.604,333.535,1058.617,0,0
Substrate,none,13,20.94715234,109.473104,-0.0007649,0.04643211,1.00708,1.007158,215.303348,-0.0008,101.0722,0,267.831,332.576,333.473,1060.721,0,0
Additional specimen preparation details,,14,20.94494095,110.875622,-0.0009192,0.04663201,1.004199,1.006545,215.303348,-0.0005,101.0698,0,267.811,332.538,333.43,1059.241,0,0
,,15,20.94797125,108.955468,-0.00091183,0.04812036,1.006228,1.005869,215.303348,0.0018,101.071,0,267.817,332.518,333.424,1058.567,0,0
Specimen,,16,20.95114595,110.627998,-0.00071023,0.05011539,1.007451,1.005013,215.303348,0.0002,101.0751,0,267.816,332.517,333.437,1058.474,0,0
Sample description,eplastics PMMA No5,17,20.95220246,109.233833,-0.00048238,0.04970478,1.003179,1.004051,215.303348,-0.0003,101.0727,0,267.822,332.52,333.449,1058.311,0,0
Material name/ID,eplastics PMMA No5,18,20.95056078,108.446971,-0.00056268,0.04732131,1.001861,1.002741,215.303348,-0.0017,101.0716,0,267.835,332.506,333.435,1058.129,0,0
Specimen number,,19,20.94614292,110.6903,-0.00069438,0.04698782,1.000447,1.00144,215.303348,-0.001,101.0709,0,267.835,332.497,333.443,1057.951,0,0
E (MJ/kg),13.1,20,20.94520932,110.950786,-0.00071348,0.04758135,0.999119,1.000184,215.303348,0.0003,101.0704,0,267.809,332.452,333.376,1057.829,0,0
Initial mass (g),209.79,21,20.95018039,109.710854,-0.00056591,0.04987892,0.997169,0.998692,215.303348,0.0002,101.0698,0,267.822,332.371,333.28,1057.765,0,0
Thickness (mm),18,22,20.95353891,108.168689,-0.00027537,0.05178701,0.9977,0.998463,215.303348,-0.0007,101.0719,0,267.815,332.325,333.264,1062.53,0,0
Surface area (cm²),100,23,20.95415614,105.924915,-0.00016858,0.05091181,0.998178,0.999029,215.303348,0.0014,101.0729,0,267.819,332.345,333.32,1059.255,0,0
Sponsor,,24,20.9519518,103.980563,-0.00026426,0.04933665,0.998769,0.999732,215.303348,0.0028,101.0712,0,267.816,332.37,333.375,1057.561,0,0
Manufacturer,,25,20.9474382,105.248452,-0.00035385,0.04869036,0.998793,1.000296,215.303348,0.0003,101.0737,0,267.814,332.397,333.399,1057.697,0,0
Test start time (s),81,26,20.94761407,108.913421,-0.00038238,0.04917843,1.001508,1.001047,215.303348,0.0006,101.0756,0,267.827,332.426,333.443,1057.827,0,0
Time to ignition (s),24,27,20.95132695,108.480166,-0.00029106,0.05084876,1.000359,1.001644,215.303348,0.0011,101.0739,0,267.802,332.437,333.434,1057.95,0,0
Time to flameout (s),761,28,20.95395434,110.787089,-3.462E-05,0.05089531,1.000908,1.002221,215.303348,0.0014,101.0715,0,267.812,332.429,333.448,1058.114,0,0
End of test criterion,User entered,29,20.95408671,112.414881,1.613E-05,0.04962137,1.003158,1.002904,215.303348,0.0002,101.0712,0,267.839,332.416,333.419,1058.239,0,0
User EOT time (s),624,30,20.95138491,110.264595,-0.0001765,0.0474244,1.003073,1.003337,215.303348,-0.0005,101.0723,0,267.837,332.386,333.377,1058.396,0,0
MLR EOT mass (g/m²),150,31,20.94697266,109.147733,-0.00034019,0.04638757,1.00238,1.003769,215.303348,-0.0029,101.0726,0,267.809,332.332,333.32,1059.334,0,0
MLR EOT time period (s),60,32,20.94826086,107.891878,-0.00037887,0.04729226,1.002925,1.004265,215.303348,-0.0013,101.0724,0,267.816,332.266,333.273,1059.105,0,0
Truncate graphs at EOT?,No,33,20.95191851,110.639733,-0.00021834,0.04900984,1.005375,1.004691,215.303348,0.0007,101.0753,0,267.829,332.244,333.236,1059.203,0,0
Smooth data?,No,34,20.95553234,114.028251,3.621E-05,0.04903824,1.006027,1.005026,215.303348,-0.0012,101.0752,0,267.826,332.203,333.172,1059.3,0,0
Correct O2 for pressure?,No,35,20.9556907,111.379006,5.151E-05,0.04738643,1.006507,1.005299,215.303348,-0.0002,101.0726,0,267.814,332.179,333.131,1059.379,0,0
,,36,20.95245968,110.375494,-0.00017254,0.0458367,1.005461,1.00545,215.303348,-0.0019,101.071,0,267.837,332.148,333.087,1059.306,0,0
Specifications: apparatus,,37,20.9486724,112.099353,-0.00023791,0.04557263,1.005573,1.005539,215.303348,-0.0016,101.0755,0,267.826,332.135,333.135,1059.225,0,0
C-factor (SI units),0.045572,38,20.95090633,108.795879,-0.00020347,0.04694299,1.004336,1.00564,215.303348,0.0004,101.0728,0,267.821,332.164,333.177,1059.293,0,0
OD correction factor,0.97963,39,20.95447278,107.250494,-3.529E-05,0.04833862,1.005799,1.005664,215.303348,-0.0002,101.0706,0,267.808,332.192,333.182,1059.394,0,0
Duct diameter (m),0.114,40,20.95612553,108.05088,9.51E-05,0.04777414,1.004728,1.005582,215.303348,-0.0006,101.0708,0,267.827,332.185,333.2,1059.396,0,0
O2 delay time (s),0,41,20.95524524,109.686797,3.094E-05,0.04682917,1.005121,1.005434,215.303348,-0.0002,101.0697,0,267.821,332.189,333.241,1059.326,0,0
CO2 delay time (s),0,42,20.95136816,108.009684,-0.00024815,0.04514177,1.004819,1.00516,215.303348,0.0001,101.0693,0,267.825,332.237,333.31,1059.292,0,0
CO delay time (s),0,43,20.94871446,107.004959,-0.00043498,0.04485344,1.004358,1.004821,215.303348,-0.0013,101.0704,0,267.825,332.266,333.305,1059.246,0,0
,,44,20.95311284,104.945749,-0.0004768,0.04742391,1.004339,1.004329,215.303348,-0.0009,101.0717,0,267.814,332.258,333.306,1059.123,0,0
Laboratory,,45,20.95687856,105.984174,-0.00040927,0.04942181,1.00231,1.003938,215.303348,0.0009,101.072,0,267.816,332.281,333.369,1058.981,0,0
Laboratory name,FTT Cone - NIST,46,20.95820629,107.65841,-0.00023573,0.04912376,1.002114,1.003352,215.303348,-0.001,101.0699,0,267.817,332.307,333.441,1058.846,0,0
Operator,Shields,47,20.95675007,108.558065,-0.00028129,0.04720933,1.001091,1.002696,215.303348,-0.0012,101.0714,0,267.817,332.302,333.464,1058.818,0,0
Filename,C:\CC5\DATA\18080007.CSV,48,20.95250595,107.163929,-0.00051595,0.04579713,1.00021,1.001957,215.303348,-0.0015,101.0715,0,267.817,332.309,333.444,1058.742,0,0
Report name,,49,20.94933942,111.51297,-0.00061846,0.04574309,1.00286,1.001163,215.303348,-0.0005,101.0721,0,267.826,332.307,333.443,1058.593,0,0
,,50,20.95223118,111.102305,-0.00056725,0.04838094,0.997745,1.000432,215.303348,-0.0008,101.071,0,267.833,332.315,333.493,1058.521,0,0
,,51,20.95387917,109.065017,-0.00033084,0.05020682,0.997915,0.999578,215.303348,0.001,101.0674,0,267.842,332.33,333.517,1058.468,0,0
Pre-test conditions,,52,20.95423182,107.339504,-0.00022766,0.04891872,0.997861,0.998754,215.303348,0.001,101.0694,0,267.832,332.363,333.549,1058.426,0,0
Ambient temperature (°C),24.9,53,20.95225824,108.907874,-0.00027859,0.04695866,0.998293,0.997786,215.303348,0.0021,101.0683,0,267.83,332.357,333.546,1059.268,0,0
Barometric pressure (Pa),101067,54,20.94780209,109.336429,-0.00041151,0.04573442,0.994745,0.996727,215.303348,0.0013,101.0654,0,267.831,332.343,333.538,1058.784,0,0
Relative humidity (%),44.3,55,20.94729922,110.285829,-0.00041426,0.04605231,0.994633,0.995657,215.303348,0.0022,101.0724,0,267.81,332.357,333.551,1059.234,0,0
,,56,20.95092991,108.771837,-0.00026224,0.04771544,0.992065,0.994597,215.303348,-0.001,101.0731,0,267.817,332.38,333.609,1059.014,0,0
,,57,20.95378722,109.177348,-2.796E-05,0.04941059,0.990818,0.99353,215.303348,-0.0001,101.0708,0,267.831,332.415,333.64,1059.107,0,0
Conditioning,,58,20.95409118,112.593552,4.237E-05,0.04828465,0.99433,0.992511,215.303348,-0.0017,101.0708,0,267.824,332.386,333.629,1059.272,0,0
Conditioned? {Y/N},No,59,20.95184168,109.346776,-0.00017617,0.04608578,0.991968,0.991396,215.303348,0.0001,101.073,0,267.816,332.37,333.662,1059.377,0,0
Conditioning temperature (°C),N/A,60,20.94733115,112.724752,-0.00039934,0.04488625,0.989993,0.990421,215.303348,-0.0001,101.0731,0,267.827,332.361,333.624,1062.171,0,0
Conditioning RH (%),N/A,61,20.94796133,112.058004,-0.00050346,0.04642748,0.988028,0.989467,215.303348,-0.0003,101.0712,0,267.831,332.335,333.597,1060.412,0,0
,,62,20.95161316,110.33557,-0.0005281,0.04846722,0.987865,0.988596,215.303348,-0.0005,101.0719,0,267.846,332.301,333.584,1059.648,0,0
Data collected,,63,20.95399768,108.37646,-0.00046176,0.04933523,0.986363,0.987598,215.303348,-0.0008,101.0743,0,267.841,332.298,333.578,1059.687,0,0
CO/CO2 data collected?,Yes,64,20.95380753,109.807428,-0.00060585,0.04757788,0.985598,0.986772,215.303348,-0.0022,101.0731,0,267.84,332.27,333.494,1059.737,0,0
Mass data collected?,Yes,65,20.95003914,111.718084,-0.0009652,0.04597331,0.983574,0.985957,215.303348,-0.0025,101.0719,0,267.836,332.185,333.443,1060.601,0,0
Smoke data collected?,Yes,66,20.9460922,112.141557,-0.00119806,0.04552884,0.983073,0.985273,215.303348,-0.0026,101.0716,0,267.839,332.158,333.423,1061.414,0,0
Soot mass data collected?,No,67,20.94985388,107.969448,-0.00124155,0.04619204,0.983317,0.984631,215.303348,-0.0006,101.0742,0,267.841,332.126,333.347,1061.945,0,0
Soot mass ratio (1:x),N/A,68,20.95419262,109.4195,-0.00103304,0.04870899,0.982025,0.983968,215.303348,0.0005,101.0724,0,267.833,332.049,333.245,1062.089,0,0
Soot mass (g),N/A,69,20.95748382,107.51112,-0.00072101,0.0485891,0.983387,0.983389,215.303348,0.0002,101.0671,0,267.829,331.966,333.173,1065.055,0,0
,,70,20.95740028,109.995945,-0.0006505,0.04672038,0.982426,0.982839,215.303348,-0.0011,101.0816,0,267.83,331.891,333.093,1063.93,0,0
Comments,,71,20.95390412,109.982251,-0.00076733,0.04569604,0.981147,0.982424,215.303348,-0.0009,101.0879,0,267.823,331.818,332.955,1063.604,0,0
Pre-test comments,,72,20.95209348,111.462518,-0.00080294,0.04572784,0.981722,0.98204,215.303348,0.0006,101.0869,0,267.826,331.695,332.8,1063.764,0,0
After-test comments,,73,20.95510885,109.935922,-0.00077406,0.04686245,0.980576,0.981662,215.303348,0.0008,101.0846,0,267.864,331.61,332.681,1063.957,0,0
,,74,20.95857315,111.171949,-0.00054384,0.04919888,0.980758,0.981422,215.303348,0.0025,101.0813,0,267.852,331.528,332.6,1064.04,0,0
,,75,20.9594719,113.025781,-0.00028789,0.04931499,0.97933,0.981273,215.303348,0.0008,101.0713,0,267.836,331.469,332.508,1064.096,0,0
,,76,20.95728313,111.049451,-0.00035054,0.04771077,0.980393,0.981201,215.303348,-0.0002,101.0687,0,267.843,331.421,332.444,1064.16,0,0
,,77,20.95293027,109.178917,-0.00053916,0.04648724,0.9788,0.981127,215.303348,0.0001,101.0715,0,267.855,331.393,332.402,1064.189,0,0
,,78,20.95065803,110.189842,-0.00062409,0.04668267,0.979004,0.981057,215.303348,-0.0001,101.0738,0,267.858,331.346,332.356,1064.208,0,0
,,79,20.95351489,109.886428,-0.00055697,0.04791413,0.979558,0.981177,215.303348,-0.0012,101.0717,0,267.853,331.292,332.294,1064.237,0,0
,,80,20.95695303,110.641728,-0.00030236,0.05006023,0.980837,0.98137,215.303348,-0.0001,101.0705,0,267.854,331.268,332.221,1064.281,0,0
,,81,20.95666449,108.169688,-8.964E-05,0.04927934,0.981124,0.981705,215.303348,0,101.0706,0,267.868,331.232,332.188,1063.299,0,0
,,82,20.95455768,108.02393,-0.00022702,0.04731267,0.979716,0.982055,214.28366,0.0001,101.0739,0,267.869,331.223,332.206,1062.826,0,0
,,83,20.95015267,111.911799,-0.0003939,0.04637529,0.980122,0.982519,212.385096,-0.0002,101.0721,0,267.858,331.24,332.215,1062.279,0,0
,,84,20.94911952,108.827258,-0.00046249,0.04707012,0.981178,0.983078,211.912449,-0.0012,101.07,0,267.855,331.265,332.27,1061.719,0,0
Events,,85,20.95245862,111.759395,-0.00047793,0.04874915,0.983009,0.983622,210.874821,-0.0012,101.0717,0,267.857,331.273,332.253,1061.135,0,0
Number of events,0,86,20.95694927,111.349386,-0.00028612,0.05021013,0.983151,0.984261,210.600305,-0.0009,101.0726,0,267.856,331.279,332.232,1060.666,0,0
,,87,20.95798479,106.51359,-0.00020678,0.04908819,0.982297,0.984951,210.379104,0.0012,101.0726,0,267.863,331.24,332.194,1060.27,0,0
,,88,20.95435319,106.515517,-0.00041192,0.04825143,0.983063,0.985793,209.98573,0.0003,101.0708,0,267.87,331.234,332.192,1059.938,0,0
,,89,20.94710735,112.452333,-0.00063474,0.04853441,0.987413,0.986686,210.062181,0.0007,101.0731,0,267.859,331.231,332.211,1059.699,0,0
,,90,20.94472746,108.779072,-0.00079082,0.04971478,0.986915,0.987562,210.044167,-0.0004,101.0717,0,267.868,331.256,332.25,1061.918,0,0
,,91,20.94625063,109.558378,-0.00079136,0.05334473,0.98503,0.988432,209.533051,0.0004,101.07,0,267.859,331.286,332.262,1062.452,0,0
,,92,20.94675101,105.827662,-0.00062441,0.0561546,0.987363,0.989364,209.721198,0.0001,101.0692,0,267.873,331.271,332.261,1059.971,0,0
,,93,20.94489307,107.16062,-0.00060476,0.05683147,0.989807,0.990386,209.733173,-0.0003,101.0716,0,267.881,331.242,332.243,1059.209,0,0
,,94,20.94023061,112.293216,-0.00082297,0.05607085,0.991475,0.991419,209.531175,0,101.071,0,267.892,331.251,332.246,1059.134,0,0
,,95,20.93377683,111.704694,-0.0008762,0.05520124,0.990707,0.99244,209.587007,-0.0009,101.0696,0,267.885,331.26,332.28,1059.076,0,0
,,96,20.93297994,107.348577,-0.00078566,0.05506987,0.991776,0.993487,209.616845,-0.0007,101.0709,0,267.892,331.266,332.304,1059.048,0,0
,,97,20.93627651,106.957703,-0.00051159,0.05583982,0.994232,0.994565,209.519485,-0.0002,101.0718,0,267.874,331.279,332.32,1059.023,0,0
,,98,20.93996235,108.767617,-0.00019739,0.05448769,0.995668,0.99567,209.589214,-0.001,101.0715,0,267.884,331.285,332.341,1059.985,0,0
,,99,20.94156192,110.011342,-0.00017993,0.05152106,0.997201,0.996736,209.614779,0.0014,101.0695,0,267.897,331.304,332.373,1059.148,0,0
,,100,20.94009556,108.951847,-0.0004012,0.0492052,0.99626,0.997638,209.552418,0.0023,101.0718,0,267.894,331.297,332.383,1058.767,0,0
,,101,20.93862974,107.414882,-0.00059487,0.0482935,0.996021,0.998485,209.596708,0.0007,101.0747,0,267.913,331.3,332.411,1058.696,0,0
,,102,20.94253618,108.163715,-0.00067205,0.04931587,0.997985,0.999348,209.616076,-0.0011,101.072,0,267.904,331.344,332.429,1058.6,0,0
,,103,20.94805113,110.710943,-0.00056229,0.05159887,1.001251,1.000197,209.575859,0.0003,101.0715,0,267.904,331.344,332.474,1058.441,0,0
,,104,20.95025749,110.53074,-0.00038806,0.05129933,1.002117,1.000957,209.5325,0.0001,101.0727,0,267.918,331.367,332.518,1058.297,0,0
,,105,20.94900725,108.585733,-0.0004527,0.05036058,1.004365,1.001631,209.52337,-0.0012,101.074,0,267.906,331.383,332.559,1058.188,0,0
,,106,20.94394731,110.035082,-0.00055446,0.05016357,1.002077,1.002339,209.519275,-0.0008,101.0727,0,267.915,331.404,332.58,1058.096,0,0
,,107,20.93928823,108.74616,-0.00052213,0.050932,1.004042,1.002988,209.522732,-0.0006,101.0697,0,267.921,331.437,332.713,1060.637,0,0
,,108,20.94137351,109.570915,-0.00040478,0.05241105,1.005074,1.003609,209.437782,0.0002,101.0733,0,267.927,331.599,332.986,1058.564,0,0
