Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
Peaks,,0,-1.59518005591557,-0.000201126484471121,0.00287082340621994,70.11205775,7931.22825226244,6.11102472800184E-07,1.12723744270793E-05,0,25.9922085839161,0.00821639069828937,24.2854897016508,24.4972937434499,0.000201279336446944,0.0227691557066679,0,0,4.28456518641343E-05,0.000790329366811009,-0.000527805442056256,0,0,47.675
peak HRR (kW/m²),163.132415723997,1,-2.41806227495415,0,0,-40.96428575,-4633.96897624434,0,0,0,25.8761661417477,0.00662469200132212,24.1725977183014,24.3840422840289,0.000161536769878906,0.0182733902577948,0.000181408053162925,0.0205212729822314,5.41931929261233E-05,0.000213094377197966,-0.00105408807653257,0,0,47.674584
peak EHC (MJ/kg),78.7034458377945,2,-1.37790381537557,0,0,-27.63749475,-3126.41343325792,0,0,0,26.0817230714315,0.0134882080637129,24.36196320533,24.571395078048,0.000331424089228401,0.0374914128086427,0.000427888482716579,0.0484036745154501,1.44353258233546E-05,-0.000459753771516185,-0.00061219920856251,0,0,88.13586
peak MLR (g/s),0.367623999999996,3,1.21915568773579,0,0,-1.01036916666666,-114.295154600301,0,0,0.000609577843867897,25.794504699361,0.00966138289039079,24.0917843589944,24.300370604229,0.000234775184785853,0.0265582788219291,0.000710988119723706,0.080428520330736,-1.34756070529168E-05,-0.000643070443917699,0.000741688411963963,0.000370844205981981,0.203192614622632,95.134199
peak SEA (m²/kg),4180.20464341512,4,1.00704687421571,0.278706935918649,-2.69829944404485,0.0319414166666642,3.61328242835568,-0.000113474123045919,-0.0119236461496048,0.00172267912484365,26.1357695561774,-0.00350023511324063,24.4116320005539,24.6233478738718,-8.6187506833665E-05,-0.00974971796760917,0.000828375712116633,0.0937076597417005,-3.62452424509402E-06,-0.000380858149850392,0.000674107309656323,0.00107874206679212,0.430669781210912,95.701983
peak COY (kg/kg),113.347440409595,5,-1.43998315021828,0,0,-0.172392666666669,-19.501432880845,0,0,0.0022262025619515,26.367961101505,-0.0117824694776165,24.6296260887605,24.8432228569833,-0.00029271451503803,-0.0331125017011347,0.000828375712116633,0.0937076597417005,3.61362941709191E-05,0.000632393563230023,-0.000468406783675666,0.00141579572162029,0.4452405123903,96.079138
peak CO2Y (kg/kg),375.571476878803,6,-2.8225989515328,-0.792138693192319,-4.60533310361343,0.0314992500000149,3.56326357466232,0.00293337487235255,0.023729985063691,0.0022262025619515,26.0848299373822,-0.00590231372088651,24.3633142278358,24.5775717157704,-0.000145064538764064,-0.0164100156972923,0.000828375712116633,0.0937076597417005,9.23991084479949E-05,0.000747476732017822,-0.001173260827698,0.00141579572162029,0.37103376032525,96.078669
,,7,-2.59676256945994,0,0,-8.35000000035298E-05,-0.00944570135786536,0,0,0.0022262025619515,25.7219030744086,0.0159666043316362,24.0276895085363,24.2411508262785,0.000387048863786705,0.043783808120668,0.00102190014400999,0.115599563802035,8.01708509740811E-05,0.000150304516830814,-0.00115051160038983,0.00141579572162029,0.318028937421643,96.078975
Time To Peaks,,8,-0.964794643013638,-1.37764727057448,164.673178895351,0.00619083333332782,0.700320512819889,0.00349029300601828,-0.0832055771913819,0.0022262025619515,25.7379929435634,0.0420235145461044,24.0457803176628,24.2593751622542,0.00101946420501039,0.115324005091673,0.00172515667840853,0.195153470408205,2.16078222847389E-05,-0.000515111860795188,-0.000398465162237291,0.00141579572162029,0.278275320243938,96.07867
t peak HRR (s),40,9,1.47632844703122,0,0,-0.0435648333333418,-4.92814856712012,0,0,0.00296436678546711,26.0728534238866,0.121997276491231,24.3612082953674,24.5780988427717,0.00299846112015041,0.339192434406155,0.00373411934098894,0.422411690157119,-2.89364778948789E-05,-0.000640525255107431,0.00087617701415573,0.00185388422869815,0.329374087274123,96.078144
