General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94944314,102.265104,-0.00031371,0.05656519,1.002663,1.001453,45.729338,-0.0006,101.3647,0,270.522,330.08,334.997,1135.472,0,0
Standard used,ISO 5660-1,1,20.95064509,105.072181,-0.00014121,0.05416765,1.001952,1.001413,45.729338,0.0003,101.3637,0,270.529,330.07,334.965,1135.381,0,0
Date of test,10/07/2018,2,20.95184705,107.879258,3.129E-05,0.05177011,1.001242,1.001373,45.729338,0.0013,101.3628,0,270.536,330.06,334.933,1135.29,0,0
Time of test,09:23,3,20.94959881,106.58509,-0.00017449,0.04985335,1.000906,1.001377,45.729338,-0.0004,101.3637,0,270.523,330.076,334.963,1135.236,0,0
Heat flux (kW/m²),50,4,20.94529032,107.595791,-0.00035325,0.04951103,1.000514,1.001433,45.729338,0.0026,101.3642,0,270.51,330.09,334.931,1135.214,0,0
Nominal duct flow rate (l/s),24,5,20.94820104,106.226874,-0.00042835,0.05044629,1.00161,1.001414,45.729338,-0.0004,101.3629,0,270.534,330.047,334.934,1135.201,0,0
Sampling interval (s),1,6,20.95211547,105.495801,-0.00041403,0.05265814,1.001704,1.001427,45.729338,-0.0025,101.3642,0,270.511,330.064,334.944,1135.104,0,0
Separation (mm),60,7,20.95430381,103.302662,-0.00030847,0.05274886,1.000965,1.001487,45.729338,0.0006,101.3648,0,270.528,330.099,335.003,1135.076,0,0
Orientation,Horizontal,8,20.95392611,102.443277,-0.0003936,0.05028869,1.000919,1.001489,45.729338,0.0022,101.3628,0,270.536,330.124,335.064,1135.152,0,0
Edge frame?,Yes,9,20.9505567,107.644606,-0.00055962,0.04895719,1.001596,1.001518,45.729338,0.0026,101.3625,0,270.535,330.161,335.131,1135.232,0,0
Grid?,No,10,20.94683676,107.781065,-0.00075618,0.0482593,1.001385,1.001452,45.729338,0.0028,101.3623,0,270.549,330.214,335.195,1135.226,0,0
Non-scrubbed?,Yes,11,20.94918458,108.311283,-0.00078785,0.04925797,1.000745,1.001529,45.729338,0.0012,101.362,0,270.54,330.232,335.221,1135.177,0,0
Substrate used? {Y/N},No,12,20.95275533,108.147406,-0.00066462,0.05136683,1.001272,1.00151,45.729338,0.0015,101.3619,0,270.535,330.225,335.224,1135.122,0,0
Substrate,none,13,20.95444412,105.66122,-0.00042111,0.05075454,1.001674,1.001489,45.729338,-0.0002,101.3622,0,270.539,330.221,335.254,1135.121,0,0
Additional specimen preparation details,,14,20.95353578,106.02025,-0.0004804,0.04829657,1.001873,1.001465,45.729338,0.0028,101.3636,0,270.519,330.26,335.269,1130.973,0,0
,,15,20.94972644,105.008838,-0.00055906,0.04739568,1.001431,1.001312,45.729338,0.0001,101.3634,0,270.53,330.265,335.284,1129.903,0,0
Specimen,,16,20.94674786,106.160177,-0.00058257,0.04738746,1.000859,1.001315,45.729338,0.0002,101.3638,0,270.544,330.27,335.297,1129.725,0,0
Sample description,bare lumber,17,20.94846701,107.297715,-0.00044643,0.04869008,1.001385,1.001229,45.729338,-0.0026,101.3634,0,270.518,330.271,335.256,1134.16,0,0
Material name/ID,bare lumber,18,20.95133418,105.212017,-0.00021128,0.05089723,1.001599,1.001205,45.729338,-0.0035,101.3632,0,270.524,330.241,335.228,1135.298,0,0
Specimen number,,19,20.95253144,104.924596,4.77E-05,0.05028032,1.000743,1.001163,45.729338,-0.0035,101.3653,0,270.529,330.2,335.154,1138.108,0,0
E (MJ/kg),13.1,20,20.95115264,107.45676,-6.024E-05,0.04837725,1.000436,1.001119,45.729338,-0.0011,101.3635,0,270.53,330.168,335.138,1136.005,0,0
Initial mass (g),45.472,21,20.94676322,105.13205,-0.0002915,0.04731372,1.000796,1.001133,45.729338,-0.001,101.3655,0,270.536,330.153,335.091,1135.379,0,0
Thickness (mm),12.5,22,20.94515085,106.774775,-0.00046464,0.04781299,1.001575,1.001139,45.729338,0.0017,101.3659,0,270.556,330.143,335.12,1135.413,0,0
Surface area (cm²),88.4,23,20.9485856,107.070052,-0.00034526,0.04961805,1.001089,1.001192,45.729338,0.0028,101.3674,0,270.533,330.176,335.162,1135.422,0,0
Sponsor,,24,20.95020938,107.584161,-2.033E-05,0.05152124,1.001243,1.001195,45.729338,0.0013,101.3662,0,270.533,330.198,335.183,1135.444,0,0
