General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94805421,124.620916,0.00123825,0.04946014,0.997427,0.998376,-1.056563,0.0015,101.3315,0,269.508,329.443,332.06,1139.042,0,0
Standard used,ISO 5660-1,1,20.95071572,116.116215,0.00149383,0.04750485,0.997838,0.998308,-1.056563,0.0004,101.3309,0,269.534,329.434,332.073,1139.178,0,0
Date of test,15/11/2018,2,20.95337722,107.611515,0.00174942,0.04554956,0.998249,0.998239,-1.056563,-0.0007,101.3302,0,269.56,329.425,332.086,1139.315,0,0
Time of test,15:24,3,20.95219944,108.890455,0.00162985,0.04382297,0.997758,0.998329,-1.056563,-0.001,101.3301,0,269.548,329.421,332.062,1139.446,0,0
Heat flux (kW/m²),50,4,20.9477328,107.35745,0.00151676,0.04315066,0.998848,0.998276,-1.056563,-0.0016,101.3306,0,269.541,329.405,332.054,1139.576,0,0
Nominal duct flow rate (l/s),24,5,20.94690669,108.656478,0.00148253,0.04380021,0.998056,0.998346,-1.056563,-0.0013,101.3292,0,269.566,329.399,332.059,1139.719,0,0
Sampling interval (s),1,6,20.95038868,107.377189,0.00153889,0.04559101,0.999257,0.998395,-1.056563,-0.0023,101.3305,0,269.572,329.417,332.062,1139.858,0,0
Separation (mm),60,7,20.95329368,107.779246,0.00172281,0.04711865,0.99949,0.998274,-1.056563,-0.0001,101.3293,0,269.544,329.438,332.073,1139.974,0,0
Orientation,Horizontal,8,20.95228982,106.812713,0.00191653,0.04561535,0.999109,0.998247,-1.056563,0.0012,101.328,0,269.554,329.452,332.148,1142.81,0,0
Edge frame?,Yes,9,20.94949082,105.698902,0.001803,0.04383226,0.998938,0.998176,-1.056563,-0.0012,101.328,0,269.561,329.487,332.198,1141.014,0,0
Grid?,No,10,20.94664167,110.210552,0.00172238,0.04318424,0.998521,0.998133,-1.056563,0.0007,101.3281,0,269.562,329.506,332.238,1140.389,0,0
Non-scrubbed?,Yes,11,20.94735514,106.974927,0.0017139,0.0438776,0.997807,0.998138,-1.056563,0.0014,101.3296,0,269.554,329.54,332.274,1140.522,0,0
Substrate used? {Y/N},No,12,20.95101469,106.932707,0.00185889,0.04595456,0.997379,0.998162,-1.056563,0.0002,101.3306,0,269.563,329.575,332.314,1140.657,0,0
Substrate,none,13,20.95356078,108.358049,0.00219392,0.04692511,0.998478,0.99821,-1.056563,0.0007,101.3292,0,269.555,329.614,332.385,1140.775,0,0
Additional specimen preparation details,,14,20.95363513,105.961563,0.00230998,0.04530275,0.999494,0.998128,-1.056563,0.0014,101.33,0,269.56,329.645,332.428,1140.898,0,0
,,15,20.95071548,106.385122,0.00215044,0.04367758,0.999426,0.99811,-1.056563,0.0002,101.3299,0,269.544,329.682,332.497,1141.027,0,0
Specimen,,16,20.94652266,109.12631,0.00209828,0.04317163,0.997814,0.998145,-1.056563,-0.0019,101.3313,0,269.557,329.667,332.482,1141.171,0,0
Sample description,after WT_CG_7,17,20.94798085,111.154065,0.00210669,0.04410723,0.997582,0.99808,-1.056563,-0.0012,101.3294,0,269.573,329.577,332.352,1144.02,0,0
Material name/ID,,18,20.95165412,106.21471,0.00218265,0.0465376,0.997915,0.997995,-1.056563,-0.0004,101.3305,0,269.571,329.519,332.287,1142.222,0,0
Specimen number,,19,20.95264192,108.316443,0.00233432,0.04675122,0.997136,0.99803,-1.056563,0.0019,101.3318,0,269.567,329.472,332.203,1141.593,0,0
E (MJ/kg),13.1,20,20.95298988,109.107438,0.00223456,0.04479766,0.996759,0.998119,-1.056563,0.0006,101.3318,0,269.553,329.405,332.115,1141.7,0,0
Initial mass (g),55.768,21,20.95009393,110.102924,0.00199776,0.04351518,0.997797,0.998015,-1.056563,-0.0007,101.3322,0,269.567,329.349,332.076,1141.775,0,0
Thickness (mm),12.5,22,20.94641678,105.575671,0.00173458,0.04339497,0.996152,0.998029,-1.056563,0.0012,101.3324,0,269.572,329.301,332.004,1141.866,0,0
Surface area (cm²),88.4,23,20.94869963,109.763321,0.00168367,0.04496725,0.996543,0.998024,-1.056563,0.0001,101.3319,0,269.57,329.258,331.948,1141.914,0,0
Sponsor,,24,20.95229599,107.920609,0.00175788,0.04675602,1.000105,0.997986,-1.056563,-0.0009,101.3325,0,269.575,329.239,331.978,1141.977,0,0
Manufacturer,,25,20.95392705,103.904332,0.00189345,0.04655131,0.999051,0.997881,-1.056563,-0.0015,101.3322,0,269.587,329.322,332.071,1142.059,0,0
Test start time (s),69,26,20.95443213,107.689737,0.00179724,0.0445804,0.997445,0.997712,-1.056563,-0.001,101.332,0,269.582,329.397,332.178,1142.132,0,0
Time to ignition (s),13,27,20.95106256,111.236095,0.00160043,0.04331623,0.998694,0.997632,-1.056563,-0.0007,101.33,0,269.572,329.44,332.242,1142.218,0,0
