General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95512056,127.232154,0.0021211,0.05038061,0.998118,0.997576,-0.740606,-0.0012,100.6141,0,270.192,310.336,311.374,834.888,0,0
Standard used,ISO 5660-1,1,20.95160323,120.413475,0.0017775,0.04767699,0.997855,0.997931,-0.740606,0,100.6131,0,270.192,310.365,311.387,834.912,0,0
Date of test,17/12/2018,2,20.94808589,113.594796,0.00143391,0.04497338,0.997593,0.998286,-0.740606,0.0012,100.6121,0,270.192,310.393,311.399,834.935,0,0
Time of test,12:03,3,20.94359226,112.261111,0.0012083,0.04418665,0.998579,0.998662,-0.740606,0,100.6132,0,270.198,310.399,311.412,834.926,0,0
Heat flux (kW/m²),20,4,20.94604681,113.551881,0.00114045,0.04518091,0.999427,0.99906,-0.740606,0.0002,100.6102,0,270.207,310.424,311.438,834.917,0,0
Nominal duct flow rate (l/s),24,5,20.95089155,115.91736,0.00116904,0.04740128,0.99932,0.999633,-0.740606,0.0008,100.6122,0,270.206,310.441,311.462,834.955,0,0
Sampling interval (s),1,6,20.9541992,116.826906,0.0014727,0.04759325,0.999408,1.000028,-0.740606,-0.0006,100.6129,0,270.203,310.428,311.415,834.967,0,0
Separation (mm),25,7,20.95422988,116.455466,0.00148152,0.04624378,1.000116,1.00045,-0.740606,-0.0004,100.6108,0,270.21,310.379,311.382,834.961,0,0
Orientation,Vertical,8,20.95116111,110.620979,0.00125638,0.04452889,1.000267,1.000817,-0.740606,-0.0007,100.6137,0,270.214,310.339,311.346,834.961,0,0
Edge frame?,Yes,9,20.94704449,114.212291,0.00115281,0.04415706,1.00085,1.001108,-0.740606,0.0024,100.6143,0,270.191,310.319,311.32,834.976,0,0
Grid?,No,10,20.9472556,116.556347,0.00108368,0.04544985,1.001968,1.00144,-0.740606,0.0017,100.6134,0,270.196,310.331,311.352,834.993,0,0
Non-scrubbed?,Yes,11,20.94950488,115.697692,0.00114158,0.0477588,1.000973,1.001477,-0.740606,-0.0003,100.6119,0,270.201,310.371,311.389,834.976,0,0
Substrate used? {Y/N},No,12,20.95078961,115.839759,0.00128344,0.04781069,1.001691,1.001624,-0.740606,-0.0003,100.6134,0,270.21,310.4,311.398,834.971,0,0
Substrate,none,13,20.9499794,112.114863,0.00119611,0.04584508,1.002216,1.002001,-0.740606,-0.0009,100.6134,0,270.233,310.423,311.422,834.966,0,0
Additional specimen preparation details,,14,20.94638589,113.483356,0.00100157,0.044408,1.001845,1.002211,-0.740606,-0.001,100.6117,0,270.222,310.45,311.478,834.948,0,0
,,15,20.94313373,115.38232,0.00096801,0.04433508,1.00294,1.002505,-0.740606,0.0001,100.6141,0,270.208,310.482,311.479,834.96,0,0
Specimen,,16,20.94587628,112.528183,0.00107744,0.04633261,1.003603,1.002586,-0.740606,-0.0009,100.6138,0,270.208,310.461,311.466,834.965,0,0
Sample description,Uncoated lip 20 kWm2 No2,17,20.94941816,116.18707,0.00131529,0.04808213,1.002614,1.002666,-0.740606,-0.0004,100.6141,0,270.216,310.446,311.48,837.543,0,0
Material name/ID,Uncoated lip 20 kWm2 No2,18,20.95083496,119.642192,0.00151898,0.04730953,1.003624,1.002961,-0.740606,0.0006,100.6137,0,270.208,310.451,311.475,835.662,0,0
Specimen number,,19,20.95111016,116.526239,0.00132221,0.04523404,1.003468,1.003132,-0.740606,-0.0004,100.6117,0,270.221,310.479,311.509,835.009,0,0
E (MJ/kg),13.1,20,20.9475463,114.379444,0.0011363,0.04425818,1.003044,1.003234,-0.740606,-0.0002,100.6123,0,270.223,310.485,311.528,835.029,0,0
