Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak CO2Y (s),10,28,0,0,0,0.00442954166666887,0.501079374057564,0,0,0,0,0.0195129149560229,0,0,0,0,0,0,0,0,-0,0,0,100.003942
,,30,0,0,0,0.000484833333335525,0.0548453996985888,0,0,0,0,0.0194953320447296,0,0,0,0,0,0,0,-0,0,0,0,99.996777
Test Results (between 10 and 50 s),,32,0,0,0,-0.00374608333333271,-0.423765082956188,0,0,0,0,0.0193107136039601,0,0,0,0,0,0,0,0,-0,0,0,100.00213
mean HRR (kW/m²),0,34,0,0,0,-0.00276804166666148,-0.313126885368946,0,0,0,0,0.0192931310979631,0,0,0,0,0,0,0,-0,0,0,0,100.00891
mean EHC (MJ/kg),0,36,0,0,0,0.00192216666666726,0.21743966817503,0,0,0,0,0.0196623711250301,0,0,0,0,0,0,0,0,-0,0,0,100.0111
mean MLR (g/s),0.000258332291666719,38,0,0,0,0.00515312499999906,0.582932692307585,0,0,0,0,0.0197942463300484,0,0,0,0,0,0,0,-0,0,0,0,100.002104
mean SEA (m²/kg),0,40,0,0,0,0.00228833333333611,0.258861236802728,0,0,0,0,0.019934915400683,0,0,0,0,0,0,0,0,-0,0,0,99.993814
mean COY (kg/kg),0,42,0,0,0,-0.00295450000000486,-0.334219457014124,0,0,0,0,0.0194865406022971,0,0,0,0,0,0,-0,-0,0,0,0,99.994297
mean CO2Y (kg/kg),0,44,0,0,0,-0.00435279166666784,-0.492397247360615,0,0,0,0,0.0193458787216842,0,0,0,0,0,0,-0,0,-0,0,0,100.003564
Total heat release (MJ/m²),0,46,0,0,0,-0.00130616666666524,-0.147756410256249,0,0,0,0,0.0199964588284379,0,0,0,0,0,0,-0,-0,0,0,0,100.009196
Total oxygen consumed (g),0,48,0,0,0,0.00191566666666591,0.216704374057229,0,0,0,0,0.0202162603095549,0,0,0,0,0,0,0,0,-0,0,0,100.008539
Mass lost (g),0.0111109999999996,50,0,0,0,0.00300437500000209,0.339861425339603,0,0,0,0,0.0201107549112648,0,0,0,0,0,0,-0,0,0,0,0,100.002749
Average specific MLR (g/s·m²),0.502760180995459,52,0,0,0,0.00179679166666761,0.203256975867377,0,0,0,0,0.0199437072924975,0,0,0,0,0,0,0,-0,-0,0,0,99.997964
Total smoke release (m²/m²),0,54,0,0,0,-0.00151095833333237,-0.170922888386015,0,0,0,0,0.0195744554231062,0,0,0,0,0,0,-0,0,0,0,0,99.996701
Total smoke production (m²),0,56,0,0,0,-0.00346387500000193,-0.391841063348634,0,0,0,0,0.0192931310979631,0,0,0,0,0,0,0,-0,-0,0,0,100.003278
MARHE (kW/m²),0,58,0,0,0,-0.00220162499999373,-0.249052601809246,0,0,0,0,0.0193634613334088,0,0,0,0,0,0,-0,0,-0,0,0,100.008998
,,60,0,0,0,-0.00262312500001608,-0.296733597286887,0,0,0,0,0.0192052190966109,0,0,0,0,0,0,-0,-0,-0,0,0,100.013207
Test Averages,,,,,,,,,,,,,,,,,,,,,,,,
HRR(60) (kW/m²),,,,,,,,,,,,,,,,,,,,,,,,
HRR(120) (kW/m²),,,,,,,,,,,,,,,,,,,,,,,,
HRR(180) (kW/m²),,,,,,,,,,,,,,,,,,,,,,,,
HRR(240) (kW/m²),,,,,,,,,,,,,,,,,,,,,,,,
HRR(300) (kW/m²),,,,,,,,,,,,,,,,,,,,,,,,
HRR(360) (kW/m²),,,,,,,,,,,,,,,,,,,,,,,,
EHC(60) (MJ/kg),,,,,,,,,,,,,,,,,,,,,,,,
EHC(120) (MJ/kg),,,,,,,,,,,,,,,,,,,,,,,,
EHC(180) (MJ/kg),,,,,,,,,,,,,,,,,,,,,,,,
EHC(240) (MJ/kg),,,,,,,,,,,,,,,,,,,,,,,,
EHC(300) (MJ/kg),,,,,,,,,,,,,,,,,,,,,,,,
EHC(360) (MJ/kg),,,,,,,,,,,,,,,,,,,,,,,,
MLR(60) (g/s),,,,,,,,,,,,,,,,,,,,,,,,
MLR(120) (g/s),,,,,,,,,,,,,,,,,,,,,,,,
MLR(180) (g/s),,,,,,,,,,,,,,,,,,,,,,,,
MLR(240) (g/s),,,,,,,,,,,,,,,,,,,,,,,,
MLR(300) (g/s),,,,,,,,,,,,,,,,,,,,,,,,
MLR(360) (g/s),,,,,,,,,,,,,,,,,,,,,,,,
SEA(60) (m²/kg),,,,,,,,,,,,,,,,,,,,,,,,
SEA(120) (m²/kg),,,,,,,,,,,,,,,,,,,,,,,,
SEA(180) (m²/kg),,,,,,,,,,,,,,,,,,,,,,,,
SEA(240) (m²/kg),,,,,,,,,,,,,,,,,,,,,,,,
SEA(300) (m²/kg),,,,,,,,,,,,,,,,,,,,,,,,
SEA(360) (m²/kg),,,,,,,,,,,,,,,,,,,,,,,,
COY(60) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
COY(120) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
COY(180) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
COY(240) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
COY(300) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
COY(360) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(60) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(120) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(180) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(240) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(300) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(360) (kg/kg),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
User-defined Test Averages,,,,,,,,,,,,,,,,,,,,,,,,
HRR(0-10) (kW/m²),0,,,,,,,,,,,,,,,,,,,,,,,
EHC(0-10) (MJ/kg),0,,,,,,,,,,,,,,,,,,,,,,,
MLR(0-10) (g/s),-0.00123680833333447,,,,,,,,,,,,,,,,,,,,,,,
SEA(0-10) (m²/kg),0,,,,,,,,,,,,,,,,,,,,,,,
COY(0-10) (kg/kg),0,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(0-10) (kg/kg),0,,,,,,,,,,,,,,,,,,,,,,,
HRR(10-60) (kW/m²),0,,,,,,,,,,,,,,,,,,,,,,,
EHC(10-60) (MJ/kg),0,,,,,,,,,,,,,,,,,,,,,,,
MLR(10-60) (g/s),-8.95833333321603E-07,,,,,,,,,,,,,,,,,,,,,,,
SEA(10-60) (m²/kg),0,,,,,,,,,,,,,,,,,,,,,,,
COY(10-60) (kg/kg),0,,,,,,,,,,,,,,,,,,,,,,,
CO2Y(10-60) (kg/kg),0,,,,,,,,,,,,,,,,,,,,,,,
