General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93960534,113.195088,-0.0004027,0.04211675,0.992547,0.992206,44.415459,-0.0001,103.4418,0,270.584,327.642,330.713,1071.901,0,0
Standard used,ISO 5660-1,1,20.94667072,120.209502,-0.00018625,0.04651312,0.99201,0.991666,44.415459,-0.0001,103.4418,0,270.577,327.667,330.754,1075.346,0,0
Date of test,13/02/2018,2,20.95373611,127.223916,3.019E-05,0.05090949,0.991473,0.991125,44.415459,0,103.4418,0,270.57,327.692,330.795,1078.79,0,0
Time of test,14:25,3,20.95646276,121.281972,0.00031422,0.0512283,0.990547,0.990543,44.415459,0,103.4405,0,270.57,327.699,330.81,1076.821,0,0
Heat flux (kW/m²),50,4,20.95593069,123.112304,0.000184,0.04941691,0.989969,0.989981,44.415459,-0.0002,103.4407,0,270.562,327.693,330.832,1076.087,0,0
Nominal duct flow rate (l/s),24,5,20.95259941,120.315349,-3.784E-05,0.04810875,0.989286,0.989438,44.415459,-0.0001,103.4426,0,270.576,327.698,330.81,1076.082,0,0
Sampling interval (s),5,6,20.94745489,122.92583,-0.00018364,0.04791572,0.988727,0.988835,44.415459,0,103.4439,0,270.593,327.689,330.831,1076.068,0,0
Separation (mm),25,7,20.95082468,124.478825,-0.0002579,0.04879534,0.98831,0.988253,44.415459,0,103.4433,0,270.584,327.674,330.786,1076.03,0,0
Orientation,Horizontal,8,20.95495503,122.926599,-0.00012113,0.05110522,0.987452,0.987778,44.415459,0.0001,103.4408,0,270.594,327.631,330.714,1076.01,0,0
Edge frame?,Yes,9,20.95795566,125.707116,0.00010064,0.05053259,0.987468,0.98734,44.415459,0.0002,103.4425,0,270.579,327.588,330.602,1076.019,0,0
Grid?,No,10,20.95763474,125.023581,-2.938E-05,0.04829555,0.986825,0.986925,44.415459,-0.0001,103.4429,0,270.575,327.542,330.566,1076.02,0,0
Non-scrubbed?,Yes,11,20.95364161,125.017131,-0.00022974,0.04706947,0.986185,0.986476,44.415459,0,103.4407,0,270.606,327.517,330.588,1078.673,0,0
Substrate used? {Y/N},No,12,20.95109328,128.309963,-0.00034514,0.0473658,0.985739,0.986035,44.415459,0.0002,103.441,0,270.61,327.489,330.553,1076.727,0,0
Substrate,none,13,20.95402291,122.38494,-0.00036151,0.04827259,0.985715,0.985652,44.415459,0.0002,103.4414,0,270.598,327.509,330.576,1076.03,0,0
Additional specimen preparation details,,14,20.95737058,121.370339,-9.007E-05,0.04995459,0.984866,0.985293,44.415459,0.0013,103.4428,0,270.603,327.51,330.562,1076.075,0,0
,,15,20.96015325,122.187482,0.00010015,0.04877279,0.984882,0.98502,44.415459,0.0004,103.4447,0,270.592,327.509,330.636,1076.12,0,0
Specimen,,16,20.95766989,125.741521,7.268E-05,0.0466545,0.984547,0.984655,44.415459,0,103.4404,0,270.58,327.53,330.75,1076.127,0,0
Sample description,uncoated wood,17,20.95286115,123.601082,4.426E-05,0.04554065,0.983925,0.984346,44.415459,0,103.4387,0,270.598,327.601,330.817,1076.161,0,0
Material name/ID,uncoated wood,18,20.95139305,126.996362,3.034E-05,0.04605496,0.983877,0.984109,44.415459,0.0001,103.4408,0,270.599,327.674,330.893,1076.218,0,0
Specimen number,,19,20.953254,123.431855,0.00011623,0.04749401,0.983475,0.983843,44.415459,0,103.4425,0,270.611,327.701,330.977,1076.248,0,0
E (MJ/kg),13.1,20,20.95579753,124.385202,0.0002329,0.04924012,0.983182,0.983597,44.415459,0,103.4428,0,270.61,327.759,331.05,1076.288,0,0
Initial mass (g),43.1532,21,20.95661045,122.956685,0.00031411,0.04835911,0.983177,0.983391,44.415459,0.0001,103.4436,0,270.6,327.801,331.081,1076.294,0,0
Thickness (mm),12.5,22,20.95596742,123.898672,0.00012999,0.04627179,0.983167,0.983204,44.415459,-0.0002,103.4433,0,270.598,327.817,331.121,1076.313,0,0
Surface area (cm²),88.4,23,20.95187959,125.331575,-0.00013114,0.04546052,0.982902,0.983029,44.415459,0,103.4431,0,270.601,327.836,331.134,1076.298,0,0
Sponsor,,24,20.95182669,121.958171,-0.00025476,0.04591174,0.98295,0.98291,44.415459,-0.0001,103.4426,0,270.607,327.838,331.087,1076.276,0,0
Manufacturer,,25,20.9553431,124.325917,-0.0002,0.04790813,0.982429,0.982825,44.415459,0,103.4422,0,270.608,327.805,330.971,1076.244,0,0
Test start time (s),93,26,20.95958154,123.479266,4.449E-05,0.04898855,0.982431,0.982716,44.415459,0,103.4421,0,270.621,327.706,330.776,1079.205,0,0
Time to ignition (s),10,27,20.96033988,127.259124,0.00015963,0.04788083,0.982559,0.98269,44.415459,0.0001,103.4427,0,270.622,327.585,330.643,1077.053,0,0
Time to flameout (s),538,28,20.95906478,125.665527,-2.106E-05,0.04599761,0.982198,0.982659,44.415459,-0.0001,103.4459,0,270.608,327.513,330.594,1077.951,0,0
End of test criterion,User entered,29,20.95519714,120.736883,-7.657E-05,0.04537436,0.982754,0.982651,44.415459,-0.0002,103.4416,0,270.599,327.477,330.572,1076.453,0,0
User EOT time (s),658,30,20.9559138,121.914348,-5.076E-05,0.0458329,0.982511,0.982558,44.415459,-0.0001,103.4417,0,270.603,327.464,330.466,1075.836,0,0
MLR EOT mass (g/m²),150,31,20.95989686,122.698741,8.449E-05,0.04859546,0.982876,0.982635,44.415459,-0.0003,103.4421,0,270.594,327.424,330.451,1075.806,0,0
MLR EOT time period (s),60,32,20.96223586,123.716448,0.00032192,0.04938325,0.98247,0.982643,44.415459,-0.0002,103.4455,0,270.582,327.403,330.448,1075.766,0,0
Truncate graphs at EOT?,No,33,20.96143838,123.970057,0.00028126,0.04760918,0.982333,0.982627,44.415459,-0.0001,103.4449,0,270.6,327.423,330.433,1075.75,0,0
Smooth data?,No,34,20.95718922,127.218194,9.901E-05,0.04689044,0.982271,0.982718,44.415459,0,103.4444,0,270.595,327.403,330.412,1075.811,0,0
Correct O2 for pressure?,No,35,20.95300337,124.603572,-8.365E-05,0.04691864,0.982471,0.982805,44.415459,-0.0002,103.4426,0,270.594,327.38,330.299,1075.871,0,0
,,36,20.95344521,123.911965,-0.00011084,0.04846213,0.982818,0.982883,44.415459,-0.0003,103.4424,0,270.608,327.319,330.211,1075.93,0,0
Specifications: apparatus,,37,20.95530637,122.855555,7.175E-05,0.05132667,0.982708,0.983054,44.415459,0,103.444,0,270.602,327.252,330.133,1075.951,0,0
C-factor (SI units),0.043721,38,20.9566703,124.882762,0.00025169,0.05116787,0.982899,0.98318,44.415459,0,103.4452,0,270.627,327.19,330.037,1075.941,0,0
