General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95628628,107.433455,0.00126402,0.04113411,1.002742,1.000519,-1.269137,0.0016,101.5776,0,269.889,330.232,332.644,1139.412,0,0
Standard used,ISO 5660-1,1,20.95107695,108.335406,0.00105525,0.04174154,1.00129,1.00056,-1.269137,0.0001,101.5795,0,269.899,330.232,332.647,1139.382,0,0
Date of test,25/10/2018,2,20.94586762,109.237358,0.00084648,0.04234897,0.999839,1.000601,-1.269137,-0.0015,101.5815,0,269.909,330.232,332.65,1139.351,0,0
Time of test,15:43,3,20.9482301,104.770373,0.00078591,0.04360101,1.001286,1.00091,-1.269137,-0.0013,101.5835,0,269.909,330.241,332.668,1139.353,0,0
Heat flux (kW/m²),50,4,20.95136049,108.61227,0.00096792,0.04528898,1.001178,1.001143,-1.269137,0.0003,101.5829,0,269.918,330.247,332.63,1139.368,0,0
Nominal duct flow rate (l/s),24,5,20.952235,108.382725,0.00106219,0.04457512,1.000234,1.001421,-1.269137,0.0011,101.5829,0,269.905,330.218,332.591,1139.387,0,0
Sampling interval (s),1,6,20.95047056,107.781591,0.00096494,0.0426245,1.001517,1.001452,-1.269137,0.0009,101.5827,0,269.914,330.21,332.612,1139.409,0,0
Separation (mm),60,7,20.94580477,107.85608,0.00091785,0.04176935,1.000637,1.001519,-1.269137,-0.0023,101.5834,0,269.928,330.225,332.614,1139.419,0,0
Orientation,Horizontal,8,20.9452547,106.847256,0.00103295,0.0425061,1.000546,1.001572,-1.269137,-0.0034,101.5825,0,269.923,330.229,332.553,1140.447,0,0
Edge frame?,Yes,9,20.94884542,105.638687,0.00124672,0.0444341,1.00077,1.001741,-1.269137,-0.0003,101.5812,0,269.913,330.117,332.438,1143.665,0,0
Grid?,No,10,20.95162128,107.65571,0.00155528,0.04556107,1.000883,1.002042,-1.269137,0.0001,101.5812,0,269.927,330.046,332.375,1144.327,0,0
Non-scrubbed?,Yes,11,20.95210145,111.383775,0.00165952,0.04443427,1.000891,1.002231,-1.269137,0.002,101.5826,0,269.939,329.988,332.291,1140.543,0,0
Substrate used? {Y/N},No,12,20.94963802,112.053121,0.00140303,0.04229524,1.001703,1.002499,-1.269137,0.0008,101.5834,0,269.92,329.93,332.272,1139.556,0,0
Substrate,none,13,20.94516053,108.476674,0.00118563,0.0416659,1.002641,1.002758,-1.269137,-0.0013,101.5823,0,269.914,329.955,332.288,1139.58,0,0
Additional specimen preparation details,,14,20.94587202,108.568893,0.00110615,0.0428543,1.001924,1.00294,-1.269137,0.0005,101.5825,0,269.935,329.99,332.275,1139.563,0,0
,,15,20.9495045,111.971476,0.00122759,0.04450613,1.002372,1.003244,-1.269137,-0.0025,101.5808,0,269.949,329.909,332.197,1139.593,0,0
Specimen,,16,20.95192967,109.000967,0.00145372,0.04541581,1.002198,1.003511,-1.269137,-0.0015,101.5821,0,269.914,329.858,332.143,1139.625,0,0
Sample description,after weatherbility test_NP3a,17,20.95177152,105.284359,0.00157321,0.04399054,1.001755,1.003735,-1.269137,0.0005,101.5816,0,269.91,329.791,332.104,1139.587,0,0
Material name/ID,,18,20.94887624,108.899766,0.00139313,0.04221197,1.003582,1.004074,-1.269137,-0.0019,101.5828,0,269.924,329.699,331.992,1139.582,0,0
Specimen number,,19,20.94471531,109.779488,0.00124264,0.04170278,1.002142,1.004289,-1.269137,-0.0022,101.5827,0,269.923,329.637,331.926,1139.616,0,0
E (MJ/kg),13.1,20,20.94646197,106.813953,0.00119211,0.04314691,1.002166,1.004648,-1.269137,-0.0013,101.5829,0,269.931,329.596,331.902,1139.625,0,0
Initial mass (g),55.26,21,20.95012563,108.203394,0.00128216,0.04525875,1.004285,1.004898,-1.269137,0.0005,101.584,0,269.921,329.602,331.869,1139.594,0,0
Thickness (mm),12.5,22,20.95204293,111.030209,0.00138742,0.04494221,1.003471,1.005211,-1.269137,-0.0008,101.5832,0,269.918,329.609,331.87,1139.591,0,0
Surface area (cm²),88.4,23,20.95154685,109.974423,0.00122298,0.04317889,1.005011,1.005456,-1.269137,-0.0033,101.5816,0,269.915,329.587,331.843,1139.559,0,0
Sponsor,,24,20.94791782,110.638255,0.00093707,0.04191913,1.005472,1.005471,-1.269137,-0.0017,101.5826,0,269.927,329.551,331.828,1139.552,0,0
Manufacturer,,25,20.94444147,110.429523,0.00082048,0.041667,1.006254,1.005624,-1.269137,0.0004,101.5816,0,269.933,329.603,331.871,1139.536,0,0
Test start time (s),94,26,20.94687099,108.469094,0.00083362,0.04268572,1.00554,1.00584,-1.269137,-0.0008,101.5834,0,269.918,329.712,331.964,1139.482,0,0
Time to ignition (s),15,27,20.95060405,108.509319,0.00095797,0.04511401,1.005829,1.005951,-1.269137,0.003,101.5826,0,269.92,329.795,332.04,1139.405,0,0
