Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak MLR (s),96,11,1.67325157803148,0.116542492006159,-524.968399575619,0.126919749999997,14.357437782805,-0.00048271093824915,-0.00558696848003517,0.011956526532178,27.7063028275799,-2.62630312361778,25.1987339186945,25.3698278134222,-0.066628858032036,-7.5372011348457,0.0723754304628957,8.18726588946784,-6.1265551604846E-05,-0.000709096642743925,0.000899707331010337,0.0067384875062508,1.08695695747073,138.439205
t peak SEA (s),728,12,-0.738562351022886,0,0,-0.0122764166666514,-1.38873491704201,0,0,0.0127931523211938,28.0348652888513,-1.44881769246747,25.4908126080398,25.6635385758945,-0.0371817887400774,-4.20608469910378,0.0723754304628957,8.18726588946784,-7.26336305756409E-05,-0.00048775866420688,-0.000367669067623447,0.00718834117175597,1.06609602676615,138.398072
t peak COY (s),306,13,-2.15297039959577,0,0,-0.169247500000004,-19.1456447963806,0,0,0.0127931523211938,27.9058072907814,-0.849207496945238,25.3699895682669,25.5457129870069,-0.0216936109833776,-2.4540283917848,0.0723754304628957,8.18726588946784,-3.47786712136848E-05,0.000440078165165323,-0.000973138599251298,0.00718834117175597,0.984088640091828,138.47277
t peak CO2Y (s),306,14,-1.02886337572421,0,0,-0.371253166666672,-41.9969645550533,0,0,0.0127931523211938,27.9918805863711,-2.57500733823964,25.4490338913676,25.6245860110234,-0.0659834970177381,-7.46419649521924,0.0723754304628957,8.18726588946784,3.61447284291592E-05,0.000591602072621156,-0.000316693388580582,0.00718834117175597,0.913796594370983,138.736979
,,15,1.60743771443643,0,0,-0.207660249999989,-23.4909785067861,0,0,0.013596871178412,28.1112173653608,-0.711135995485914,25.5600768489976,25.7347855151917,-0.0183009323159623,-2.07024121221293,0.0723754304628957,8.18726588946784,8.60438695637185E-06,-0.00022695119228474,0.000967228532796795,0.00767195543815436,0.906458078560798,139.119491
Test Results (between 75 and 1875 s),,16,3.73471135636958,0.541528118343992,-241.020798044603,0.0609660833333407,6.89661576169013,-0.000719183365209771,-0.0113565844139111,0.016267945713815,28.3149488807867,-0.56684191525975,25.7431547740799,25.9227372977917,-0.0146940940586556,-1.66222783468954,0.0723754304628957,8.18726588946784,-4.38457929753314E-05,-0.00069236647176062,0.00202177085246107,0.00916645513078329,1.01674660711344,139.116802
mean HRR (kW/m²),134.193290733475,17,2.11572289578628,0.079559347414578,-230.452348746034,0.23508225,26.5930147058824,-0.000291416663477708,-0.00270625349917093,0.0191931628398929,27.7209917878006,-2.13449382365312,25.2045585011454,25.3808448919675,-0.0541752566610024,-6.12842269920842,0.0723754304628957,8.18726588946784,-6.85068849378324E-05,-0.000636192161655476,0.00114621536382446,0.0107504482389261,1.12900957881723,139.019431
mean EHC (MJ/kg),24.6858423262957,18,-0.0471235921897265,-0.00110448676702375,-156.092232468418,0.377163916666667,42.6656014328809,-0.000205439230033061,-9.01668967254759E-05,0.020251024287786,28.0388831699308,-2.29327477087353,25.4944658823689,25.6717417846129,-0.0588723577590326,-6.65976897726613,0.0723754304628957,8.18726588946784,-7.74842646362538E-05,-3.40076999226594E-05,7.1735859207944E-05,0.0113594238504423,1.125056904877,138.668092
mean MLR (g/s),0.0480859525,19,-1.20724133518344,-0.0573784470132511,-110.892281812191,0.185993416666662,21.0399792609346,-0.00014814233723221,0.00492259628678184,0.020251024287786,28.0867157139043,-0.80191209235648,25.5409002213574,25.7200690359998,-0.0206252343762117,-2.33317130952621,0.0723754304628957,8.18726588946784,-2.75534994548036E-05,0.000915570502249177,-0.00038800065630065,0.0113952917800462,1.06584338356769,138.350798
mean SEA (m²/kg),-493.687969614539,20,-0.365397057662731,-0.0453299464232146,344.109755771804,0.0712577499999938,8.0608314479631,-6.69079797043747E-06,0.00546519442347082,0.020251024287786,28.0111402639581,0.955952978225047,25.474554342964,25.6503065609715,0.0245204869493462,2.77381074087626,0.0846356739375688,9.57417125990597,-4.76771209077899E-07,0.000389437457929044,-4.78338473648143E-06,0.0113952917800462,1.0125512143893,138.293705
mean COY (kg/kg),0.0281829592857836,21,1.35297168980605,0,0,-0.237042833333322,-26.8148001508283,0,0,0.0209275101326891,27.7705831646415,-0.625346095909383,25.2515352198966,25.428215607132,-0.015901435355862,-1.79880490450928,0.0968959174122418,10.9610766303441,-5.20884398063578E-05,-0.000406474542952086,0.000777339543372252,0.0117839615517324,0.996548101556622,138.256256
mean CO2Y (kg/kg),1.84921101786401,22,2.56893617702403,0,0,-0.624674166666667,-70.6644984917044,0,0,0.0228884640661041,28.0830566705941,-0.769925946693731,25.5327224726953,25.706460980812,-0.0197920713067971,-2.23892209352908,0.0968959174122418,10.9610766303441,-0.000117820405194139,-0.000725080179194585,0.00135890812647045,0.0128520853866537,1.04038473027746,138.766849
Total heat release (MJ/m²),241.549745380393,23,0.635553408387876,0,0,-0.145923833333335,-16.5072209653093,0,0,0.0244907088588101,28.0402387692755,-2.32483145816306,25.4922845693052,25.6676636113606,-0.0596729918212384,-6.75033844131656,0.0968959174122418,10.9610766303441,-0.000163339032062132,-0.000454831304563256,0.000341189380411467,0.0137021341400947,1.06481342864392,139.291436
Total oxygen consumed (g),155.96043432451,24,-1.49329280379143,-0.0644349011079852,65.401230890432,0.20486891666666,23.1752168174954,-0.000832489404105652,0.00200972138911401,0.024808485563004,28.2010361755612,0.518915843127728,25.6415049055613,25.8205246546902,0.0133986793211889,1.51568770601684,0.103595257072836,11.7189204833525,-0.000170551202355598,0.000411729443789603,-0.000674617492921045,0.0138727288303004,1.0336868984585,139.079055
Mass lost (g),86.49831,25,-2.22252743369366,-0.284277699603562,-110.482375210656,0.0691125000000028,7.8181561085976,-0.00196788377812016,0.0137325518056848,0.024808485563004,27.579025735025,-0.302317480462557,25.0803211244435,25.2572664506989,-0.00763571315674675,-0.86376845664556,0.110294596733431,12.4767643363609,-0.000136005367615335,0.000949090986670429,-0.000974473166331174,0.0138727288303004,0.99233942252016,139.002818
Average specific MLR (g/s·m²),5.66418332667588,26,-1.09876765204363,-0.105264782460745,-145.175627415725,0.0922730833333342,10.4381315987935,-0.00135689042156784,0.0037102106268231,0.024808485563004,27.6830369440705,-0.528241028867758,25.1779656302354,25.3592622201519,-0.0133958027665003,-1.51536230390275,0.110294596733431,12.4767643363609,-0.000125204462943533,0.00034235257435307,-0.00045742636536953,0.0138727288303004,0.954172521654,138.916332
Total smoke release (m²/m²),395.603371417799,27,1.71322249648248,0.159863693875404,-47.1757037029138,0.0947362500000087,10.7167703619919,-0.00187538694304253,-0.00460145659018815,0.0256650968112452,27.9263150485856,-0.174663204618385,25.4043687820433,25.5878120963729,-0.00446924925992558,-0.5055711832495,0.110294596733431,12.4767643363609,-0.000177667126282829,-0.000435924741892252,0.000917968214790063,0.0143317129376954,0.950559141157231,138.819002
Total smoke production (m²),3.49713380333334,28,1.55727758708194,0.0893246398878976,-21.6947705790913,0.154115750000012,17.4339083710421,-0.00142668072945741,-0.00458091363213301,0.0273003468530275,27.5626991517786,-0.132403993589593,25.0785846197342,25.2523035614664,-0.00334350583887485,-0.378224642406657,0.110294596733431,12.4767643363609,-0.000219873970630893,-0.000705990940101457,0.000774498721623915,0.0151779464059024,0.975012387608123,138.715804
MARHE (kW/m²),178.990363109314,29,-0.883733973567502,-0.0620665523381571,-61.2939432671114,0.125868249999992,14.2384898190036,-0.00173974513217362,-0.00265678874558423,0.0280789856465684,27.5785191419421,-0.305336124011368,25.0899334779746,25.2671098109008,-0.00771496137463008,-0.872733187175348,0.110294596733431,12.4767643363609,-0.000218978675232697,-0.00033440535002636,-0.000482332290115118,0.0155651957667144,0.968240884364428,138.535429
,,30,-2.76602230541585,0,0,-0.0259536666666638,-2.93593514328776,0,0,0.0280789856465684,27.6531551657548,-0.479048529288013,25.1574431325135,25.3314190018987,-0.012134979017638,-1.37273518299072,0.110294596733431,12.4767643363609,-0.00015861582066854,0.000270478671724271,-0.00137895706370138,0.0155651957667144,0.935966188218947,138.497137
Test Averages,,31,-3.35276749840737,0,0,-0.134012999999991,-15.1598416289583,0,0,0.0280789856465684,27.6066949192988,0.166451907996058,25.1131436471159,25.28815603071,0.00420926182101371,0.476160839481188,0.112399227643938,12.7148447561015,-4.16677847400492E-05,0.000875722542798576,-0.00155650863349783,0.0155651957667144,0.905773730534465,138.580085
HRR(60) (kW/m²),207.423573424885,32,-1.99088167926072,0,0,-0.258434500000019,-29.2346719457035,0,0,0.0280789856465684,28.4560785273136,0.285847272642396,25.8832291504997,26.0620147862506,0.00744975584621552,0.842732561789086,0.118228736477552,13.3742914567367,1.74391504090318E-05,0.000233860411779985,-0.000894132704082303,0.0155651957667144,0.877468301455263,138.761608
HRR(120) (kW/m²),267.202872516506,33,0.86949241318921,0,0,-0.188403250000005,-21.3125848416295,0,0,0.028513731853163,28.0107808817693,0.400576298418838,25.475655077008,25.6509291828184,0.0102751542630571,1.16234776731415,0.127091191532189,14.3768316212883,-9.21294362662591E-06,-0.000429071183516156,0.000531703127395274,0.015831047330412,0.86405248039888,139.043041
HRR(180) (kW/m²),251.992784337786,34,0.811159300938084,0.357009171881216,286.455161569658,0.0200853333333365,2.27209653092042,-0.00127793144454231,-0.0336436135864586,0.0293540577102267,28.0948112746276,0.223678557473696,25.5500120346132,25.7223914091898,0.00575354740518137,0.65085377886667,0.135105542366308,15.2834323943787,-2.56676790407846E-05,-0.000675743193421991,0.0004566215787378,0.0163252096834786,0.863354638536079,139.099571
HRR(240) (kW/m²),233.289020309229,35,-1.44837192215181,-0.0903840968236628,-60.6184211725459,0.141657749999998,16.0246323529409,-0.000305053891730764,-0.00159650402508731,0.0297596373606957,27.7315367412511,-0.338216820009221,25.2158736293254,25.3892433605785,-0.00858706915185509,-0.971387913105779,0.137982316068898,15.608859283812,-4.3213247931323E-05,-0.000226157168059809,-0.000699646384791077,0.0165535204728475,0.850275353162735,139.02295
HRR(300) (kW/m²),214.702958288642,36,-3.11948202819678,-0.165570411366518,-38.2150630995025,0.166552833333337,18.8408182503774,-8.31344165083292E-05,0.00430879281158133,0.0297596373606957,27.1833510774548,-0.255704254831189,24.718648032232,24.8913614653629,-0.00636482703523438,-0.720003058284432,0.137982316068898,15.608859283812,-1.38462726169759E-05,0.000717641651015184,-0.00144609846121696,0.0165535204728475,0.826656593352659,138.841904
HRR(360) (kW/m²),196.979129544186,37,-3.36074921688565,-0.11912612471405,-72.8293277426245,0.249391333333328,28.2116892911005,0.000132493925730708,0.00324147232862927,0.0297596373606957,28.1699297324022,-0.704161622871078,25.6177680182512,25.7937986984395,-0.0181630031515031,-2.05463836555465,0.137982316068898,15.608859283812,3.30428367965482E-05,0.000808395105999943,-0.0015389232591969,0.0165535204728475,0.804314523262046,138.681598
EHC(60) (MJ/kg),17.1574793089564,38,-1.57183081626217,-0.054199741252046,-53.7509960396114,0.256366250000004,29.0007070135751,0.000147535202398371,1.14505581709438E-05,0.0297596373606957,28.2853774924112,-0.532039356258952,25.7214749575544,25.9002292336684,-0.0137799412884402,-1.55881688783261,0.137982316068898,15.608859283812,3.78230465818618E-05,2.93553665869176E-06,-0.000696575666853111,0.0165535204728475,0.783148351597256,138.367389
EHC(120) (MJ/kg),23.1564301388525,39,0.308164796139901,0.0352826558432236,-244.914615434981,0.0772100833333364,8.73417232277561,7.65760371813239E-06,-0.00699070231621108,0.0299137197587657,27.6635600856333,-0.746425822903997,25.1566482403057,25.3339009544409,-0.0189098778672869,-2.13912645557544,0.137982316068898,15.608859283812,5.91244221210669E-07,-0.000539752708393206,0.000214919640492549,0.0166609802930937,0.767018455352966,138.219526
EHC(180) (MJ/kg),24.0624559298534,40,-0.654391527513948,0,0,-0.124740916666665,-14.1109634238308,0,0,0.0300678021568356,27.8435437605545,-0.605481010888502,25.3215829107373,25.4980179593038,-0.0154385656896524,-1.74644408253987,0.137982316068898,15.608859283812,-4.1933716822026E-05,-0.000655771633509859,-0.000336766805937018,0.01676844011334,0.75169505392089,138.221723
EHC(240) (MJ/kg),23.3379507669244,41,-2.95340854402165,0,0,-0.216581083333338,-24.5001225490202,0,0,0.0300678021568356,27.9562072694072,-0.958421494916515,25.4194508015211,25.5930377839669,-0.0245289175323644,-2.77476442673805,0.137982316068898,15.608859283812,-4.7524141188818E-05,-0.000201596671728922,-0.00150648585338554,0.01676844011334,0.733361028215503,138.442791
EHC(300) (MJ/kg),23.8236632189169,42,-4.40707768947385,0,0,-0.356258083333339,-40.30068815988,0,0,0.0300678021568356,27.4554733941758,-1.8322146842757,24.9622102697874,25.1338541310053,-0.0460506166112713,-5.2093457705058,0.137982316068898,15.608859283812,8.54970979540308E-06,0.000795138873856828,-0.0021169971844283,0.01676844011334,0.715900051353229,138.656618
EHC(360) (MJ/kg),23.6142881850848,43,-4.30056022699061,0,0,-0.307112249999984,-34.7412047511294,0,0,0.0300678021568356,27.882904705169,-0.925686964906326,25.3538260560302,25.5288526243608,-0.0236317261033854,-2.67327218364089,0.137982316068898,15.608859283812,9.08998847513087E-05,0.000717082214772439,-0.00203706899442495,0.01676844011334,0.699251212949665,139.099713
MLR(60) (g/s),0.107704755555555,44,-2.15344916491031,-5.82690254600588,2143.36070679575,0.00326700000000102,0.369570135746722,0.0218601455112778,-0.00892438000021298,0.0300678021568356,28.0234780549559,0.272934622121262,25.4812521754029,25.655812277245,0.00700235942910391,0.792122107364695,0.14148349578345,16.0049203374944,7.1417095385367E-05,-2.91559494607049E-05,-0.0010024594428728,0.01676844011334,0.683359139928082,139.202002
MLR(120) (g/s),0.102411700694444,45,0.271947794919826,0.0127430931646414,-37.2903121004043,0.188652666666658,21.3407993966808,0.000193775787865827,-0.00327591610981287,0.0302037760542955,27.8866516906296,-0.27554986578847,25.3543117271934,25.5304672293823,-0.00703491681857321,-0.795805069974345,0.144984675498002,16.4009813911767,3.65563191163208E-05,-0.000618010309892462,0.000198746415963317,0.0168678133213217,0.671195023428789,139.120516
MLR(180) (g/s),0.0927529664351852,46,-1.707347265982,-0.0581304444034444,-8.5769058187806,0.259639333333337,29.370965309201,5.749297050968E-05,-0.00236233661844436,0.0303397499517554,27.8517280738423,-0.0873389729240263,25.322007450878,25.4972326133046,-0.00222690210885101,-0.251912003263689,0.144984675498002,16.4009813911767,1.49274365344865E-05,-0.000613355504721824,-0.000874527688896401,0.0169671865293033,0.659559781559901,138.862246
MLR(240) (g/s),0.0885226480902779,47,-3.4854182492031,-0.18724582298753,-102.176818140018,0.164548916666661,18.6141308446449,0.000158273589181057,-0.000525892296793989,0.0303397499517554,27.9299260380195,-0.657458308529434,25.3938936456943,25.5728530847727,-0.0168130847333864,-1.90193266214778,0.144984675498002,16.4009813911767,2.6043747636687E-05,-8.65350077207929E-05,-0.00174632687850383,0.0169671865293033,0.645526594718201,138.645497
MLR(300) (g/s),0.0797720459722222,48,-4.62859990636055,-0.247209652149014,-107.803587699669,0.165514666666669,18.7233785822024,0.000472721540283873,0.00510716178130112,0.0303397499517554,27.8205667974843,-0.700516712679521,25.2935189532955,25.4713050532811,-0.0178430748835817,-2.01844738502056,0.144984675498002,16.4009813911767,7.82423481662396E-05,0.000845310179844807,-0.0021993150549466,0.0169671865293033,0.632078123994905,138.517522
MLR(360) (g/s),0.0740099288194445,49,-4.12555127255972,-0.524437626041603,-555.871688332865,0.0695409166666749,7.86661953242929,0.00158466261577408,0.00745831443815191,0.0303397499517554,28.6491267338116,-1.47402320119891,26.0458442372701,26.2247071309859,-0.0386558267557197,-4.37283108096376,0.144984675498002,16.4009813911767,0.000110198890908341,0.000518658022817381,-0.00196191419132968,0.0169671865293033,0.619178570443989,138.337311
SEA(60) (m²/kg),-294.484196676501,50,-1.52489043503293,0,0,-0.0473312500000086,-5.35421380090595,0,0,0.0303397499517554,28.0264904546304,0.0535154170812711,25.4763733101718,25.6510315304812,0.00137272565091854,0.155285707117482,0.145671038323462,16.4786242447355,6.35401844082784E-05,-0.000239664925884928,-0.00069936854719694,0.0169671865293033,0.606794999035109,138.382934
SEA(120) (m²/kg),-200.300663889414,51,0.923999632143296,0,0,-0.0364221666666561,-4.12015460030047,0,0,0.0308017497678271,27.757535125286,-0.0015728976072372,25.2318900993598,25.4086446581424,-3.99651963859323E-05,-0.00452094981741316,0.146357401148921,16.5562670982942,-7.24788389722131E-07,-0.000676918535992424,0.000525423988984825,0.0172298985237957,0.603955877800531,138.403284
SEA(180) (m²/kg),-250.359214106732,52,-0.402729226175165,0,0,-0.134932166666668,-15.2638197586728,0,0,0.0312637495838987,27.8064604517692,-0.82218336612468,25.2777808921616,25.4588622808274,-0.0209318530877553,-2.36785668413522,0.146357401148921,16.5562670982942,-1.12513323015101E-05,-0.000623276612292035,-0.000184434531108353,0.0174926105182881,0.601225953536514,138.477331
SEA(240) (m²/kg),-253.304689202567,53,-2.57670050098534,0,0,-0.176084750000003,-19.9190893665162,0,0,0.0312637495838987,27.6140733813858,-6.66258250479939,25.1071894728514,25.2874089289268,-0.168479448321575,-19.0587611223502,0.146357401148921,16.5562670982942,2.69055636766038E-05,0.000366507860460889,-0.00118942198668641,0.0174926105182881,0.589882067620731,138.655421
SEA(300) (m²/kg),-389.095016143381,54,-3.64351640665222,0,0,-0.0330431666666703,-3.73791478129754,0,0,0.0312637495838987,28.5210593809003,-4.61153420551576,25.9346631129081,26.1169256797242,-0.120439096114961,-13.6243321397015,0.146357401148921,16.5562670982942,0.00011940425527353,0.000958436430954038,-0.00163246982500655,0.0174926105182881,0.578958325627754,138.780844
SEA(360) (m²/kg),-405.637815150752,55,-2.66263192308696,-0.198268136651437,0,0.118716333333322,13.4294494720953,0.00148908383248031,0.00255362096728182,0.0312637495838987,28.1291505256882,0,25.5787718857338,25.7551052542157,0,0,0.146357401148921,16.5562670982942,0.000176778572617993,0.000303156517958789,-0.00118374709264397,0.0174926105182881,0.568431810616341,138.718371
COY(60) (kg/kg),0.0220694250384516,56,0.100821337892173,0.00766629645498066,-3170.51968758383,0.116257000000016,13.1512443438933,0.00148552141940786,-0.00359382370004399,0.0313141602528448,28.4126906309011,-14.1691540430118,25.8337886682773,26.013910654128,-0.368595107319485,-41.696279108539,0.146357401148921,16.5562670982942,0.000172702263656124,-0.000417807161896073,0.000193354521969065,0.0175892877792727,0.559181433086515,138.584413
COY(120) (kg/kg),0.0251516568219045,57,1.1229783739823,0.213728330624831,-14228.087470017,0.0464474166666709,5.25423265460078,0.00327334767122846,-0.0154563724832133,0.0319260601087821,27.9469054176841,-25.8293405384068,25.4075113407077,25.5855509011955,-0.660857907089719,-74.7576817974795,0.146357401148921,16.5562670982942,0.000152038543180425,-0.000717908572883075,0.000687448726430686,0.0180296894034725,0.560106317697931,138.508569
COY(180) (kg/kg),0.0254101278957686,58,-0.974857923899257,0,0,-0.0464185833333441,-5.25097096531041,0,0,0.0324875492957732,27.8325035709488,-6.76736710060132,25.3030317830407,25.4842827698542,-0.172461496799132,-19.5092190949245,0.146357401148921,16.5562670982942,0.000157464307991617,-0.000354968524309889,-0.000384780993487042,0.0183734137666879,0.560130160271952,138.497512
COY(240) (kg/kg),0.0244101015021525,59,-2.0887064725969,0,0,-0.0492617499999947,-5.57259615384555,0,0,0.0324875492957732,28.0614412081721,-6.00167818996606,25.5173604579161,25.7034393592604,-0.154263771409589,-17.4506528743878,0.146357401148921,16.5562670982942,0.000199960326700414,0.000202274514901475,-0.000881444283587789,0.0183734137666879,0.550636428741919,138.580532
COY(300) (kg/kg),0.0245104249195171,60,-2.58115325980173,0,0,-0.0956823333333432,-10.8237933635004,0,0,0.0324875492957732,28.0080859535512,-3.06238820201112,25.4748693945527,25.6593256598621,-0.0785788161723228,-8.88900635433516,0.146357401148921,16.5562670982942,0.000270286255918016,0.000953165710334279,-0.00100449881242697,0.0183734137666879,0.541459154929553,138.603094
COY(360) (kg/kg),0.0236869458331816,61,-0.450991276044045,0,0,-0.100482249999992,-11.36677036199,0,0,0.0324875492957732,27.8117908046341,-1.05195632490079,25.2980607520481,25.4755545310475,-0.0267991707192904,-3.03158039810977,0.146357401148921,16.5562670982942,0.000271702907319999,0.000271358364409573,3.75951406899985E-05,0.0183922113370329,0.532582775340544,138.762084
CO2Y(60) (kg/kg),1.3398596368587,62,2.68256394249772,0,0,-0.108332750000007,-12.2548359728515,0,0,0.0338288312670221,27.7696647498434,-7.57102828024978,25.2573047696447,25.4427068947477,-0.192627453426241,-21.7904359079458,0.146357401148921,16.5562670982942,0.000213997317373777,-0.000370345196352748,0.00160354313099569,0.0192127804728757,0.54562631075842,138.80174
CO2Y(120) (kg/kg),1.72091728240515,63,2.25552976818539,0,0,-0.0724114166666657,-8.19133672699838,0,0,0.0362978781223636,27.8513428997606,-2.5830884780402,25.3366403039436,25.5201431455381,-0.0659207877171761,-7.45710268293847,0.146357401148921,16.5562670982942,0.000188419244704618,-0.000691360663584064,0.0013150452702637,0.0206720746735054,0.576156795593073,138.963913
CO2Y(180) (kg/kg),1.78981344042158,64,-0.285183531736199,-0.0285765676935861,192.711303996462,0.0882199166666832,9.97962858220398,0.00221785779458623,-0.00313462772462996,0.0374256430064563,27.5217176812928,0.674119945369848,25.0387251242884,25.2195107058704,0.0170009751792957,1.92318723747689,0.154857888738569,17.5178607170327,0.000195659229816951,-0.00027653659664793,1.19597701599332E-05,0.0213355771937172,0.58477567197588,138.917733
CO2Y(240) (kg/kg),1.74153097765113,65,-2.23193765179105,-0.252665176307766,135.303405294316,0.0780888333333275,8.83357843137189,0.00321516147074637,0.00850299109980016,0.0374256430064563,27.8871072181054,0.413393173203354,25.3712283996768,25.5584410927417,0.0105656850654595,1.19521324269904,0.168641218860946,19.0770609571206,0.000251068208228849,0.000663988654827062,-0.000868808013010247,0.0213415570787972,0.575779123176251,138.821091
CO2Y(300) (kg/kg),1.78047791205641,66,-2.48426638684546,-0.074954848444487,40.5822870834242,0.292988583333319,33.1435049019591,0.00115448351477019,0.00261787954047976,0.0374256430064563,27.8561159230178,0.465711516486352,25.3464245127596,25.5311418766406,0.0118901468009985,1.34503923088218,0.179869134794175,20.3471871939112,0.000338250489474188,0.000767008817902445,-0.000954639156418042,0.0213415570787972,0.56705519706752,138.717803
CO2Y(360) (kg/kg),1.7681056770061,67,-0.889113622312603,-0.031429010877831,-56.687263088128,0.250079916666657,28.2895833333322,0.00148953161268898,0.00102985044571045,0.0374256430064563,27.6983248215556,-0.558204651632218,25.205751290225,25.3963237097497,-0.0141763460291399,-1.60365905307012,0.185814208194675,21.0197068093523,0.000372501941573611,0.000257544913642389,-0.000161075347383978,0.0213415570787972,0.558591686663527,138.301539
