General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95476669,111.700066,0.00201173,0.05188545,0.992884,0.99758,47.630731,0.0036,101.2412,0,269.834,327.822,331.211,1125.264,0,0
Standard used,ISO 5660-1,1,20.95349252,109.845436,0.00186847,0.04901192,0.994565,0.997271,47.630731,0.0014,101.2422,0,269.83,327.815,331.227,1125.248,0,0
Date of test,21/02/2019,2,20.95221834,107.990806,0.00172522,0.04613839,0.996246,0.996962,47.630731,-0.0008,101.2432,0,269.826,327.808,331.243,1125.232,0,0
Time of test,12:23,3,20.9479733,106.327424,0.00144363,0.0446442,0.99713,0.9969,47.630731,-0.0024,101.2413,0,269.82,327.828,331.307,1125.208,0,0
Heat flux (kW/m²),50,4,20.94630587,106.56543,0.0012513,0.04482146,0.997481,0.996979,47.630731,-0.0002,101.2418,0,269.835,327.876,331.358,1125.175,0,0
Nominal duct flow rate (l/s),24,5,20.94835203,104.658782,0.00121507,0.04678863,0.998404,0.997133,47.630731,-0.0003,101.2413,0,269.833,327.877,331.324,1125.175,0,0
Sampling interval (s),1,6,20.95100243,107.568394,0.00131289,0.04846349,0.997811,0.997392,47.630731,0.0004,101.2403,0,269.845,327.851,331.285,1125.172,0,0
Separation (mm),60,7,20.95175973,108.927058,0.00140346,0.04714986,0.997133,0.997639,47.630731,-0.0005,101.2422,0,269.833,327.784,331.235,1125.171,0,0
Orientation,Horizontal,8,20.94977909,107.141514,0.00121574,0.04552431,0.99705,0.997676,47.630731,-0.0017,101.2422,0,269.823,327.749,331.161,1125.171,0,0
Edge frame?,Yes,9,20.94382299,105.464734,0.00097895,0.04454894,0.997797,0.997886,47.630731,0.0003,101.2426,0,269.824,327.708,331.104,1125.169,0,0
Grid?,No,10,20.94286917,107.596504,0.00092066,0.04506451,0.99891,0.997951,47.630731,-0.0001,101.2414,0,269.817,327.643,331.048,1127.93,0,0
Non-scrubbed?,Yes,11,20.9465245,106.218404,0.00097697,0.04641749,0.999796,0.998089,47.630731,-0.001,101.2429,0,269.815,327.642,331.022,1125.874,0,0
Substrate used? {Y/N},No,12,20.95082033,102.798638,0.00126843,0.0483025,0.997806,0.998257,47.630731,-0.0006,101.2423,0,269.83,327.64,331.004,1125.202,0,0
Substrate,none,13,20.95164315,102.63314,0.00135734,0.04674267,0.998731,0.998212,47.630731,-0.0004,101.2434,0,269.832,327.636,331.007,1125.198,0,0
Additional specimen preparation details,,14,20.9492768,106.062366,0.0012793,0.04517617,0.997466,0.998282,47.630731,-0.0001,101.2448,0,269.839,327.652,331.011,1125.195,0,0
,,15,20.94475513,107.85106,0.00113077,0.04386917,0.997071,0.998451,47.630731,-0.0011,101.2432,0,269.831,327.63,330.936,1125.201,0,0
Specimen,,16,20.94549042,105.23146,0.00100793,0.04433221,0.99755,0.998634,47.630731,-0.0026,101.243,0,269.835,327.574,330.896,1125.2,0,0
Sample description,Coating P2,17,20.94921127,106.06394,0.00108927,0.04673275,0.999811,0.998726,47.630731,-0.0007,101.2433,0,269.842,327.58,330.947,1125.165,0,0
Material name/ID,Coating P2,18,20.95160667,103.889082,0.00127601,0.04745854,0.999645,0.998853,47.630731,0.0004,101.2436,0,269.839,327.638,331.032,1125.166,0,0
Specimen number,,19,20.95144658,104.069294,0.00129643,0.04634524,0.999017,0.99896,47.630731,0.0011,101.2424,0,269.864,327.69,331.124,1127.117,0,0
E (MJ/kg),13.1,20,20.94701301,105.897337,0.00110253,0.04494168,0.99835,0.998945,47.630731,-0.0005,101.2423,0,269.856,327.782,331.23,1125.661,0,0
Initial mass (g),47.5,21,20.94233626,102.470756,0.00094561,0.04457055,0.998822,0.999028,47.630731,0.0014,101.2421,0,269.869,327.855,331.291,1125.206,0,0
Thickness (mm),12.5,22,20.94419153,105.118353,0.00091533,0.04531708,0.99818,0.999152,47.630731,-0.0002,101.2421,0,269.871,327.839,331.277,1125.227,0,0
Surface area (cm²),88.4,23,20.94786438,105.83748,0.00109928,0.04771033,0.997674,0.999232,47.630731,0.002,101.2444,0,269.862,327.814,331.254,1125.217,0,0
