Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak EHC (s),0,10,-2.11573912199574,0,0,0,0,0,0,0.00140238062872613,26.2287230910746,-3.11095647864023,24.4188426905161,24.6741617821855,-0.0767602434513069,-8.68328545829264,0,0,0.000145225192860469,0.000601247381533844,-0.00086591439398937,0.00114065618341335,0.140238062872613,0
t peak MLR (s),0,11,1.33410058688664,0,0,0,0,0,0,0.00206943092216945,26.215921392402,-4.99080894746316,24.4092254126131,24.6621930604152,-0.123084293789984,-13.9235626459258,0,0,0.000109507801757346,0.000852809704061626,0.00101585800058205,0.00164858518370437,0.188130083833587,0
t peak SEA (s),0,12,1.9554335544006,0,0,0,0,0,0,0.00371419799281307,26.5850197063464,-3.87725572255397,24.7555214966741,25.0167176228774,-0.0969962115628178,-10.9724221224907,0,0,0.000114155358848751,0.00058957622214756,0.00131393775468553,0.00281348306133816,0.309516499401089,0
t peak COY (s),0,13,-0.0638637678389624,0,0,0,0,0,0,0.00469191477001337,26.320460124626,-0.924971865998496,24.510136887549,24.7746210960372,-0.0229158275046073,-2.59228817925422,0,0,0.000212428315005302,0.00181058679928784,0.000450133394873855,0.00369551863611786,0.360916520770259,0
t peak CO2Y (s),0,14,3.44853486919312,0,0,0,0,0,0,0.00641618220460993,26.1690720304463,-2.02145145623821,24.3735328798157,24.6407192594011,-0.0498100178296732,-5.63461740154674,0,0,0.00014491262780224,0.00211845804331142,0.00236118030713771,0.00510117548712364,0.458298728900709,0
,,15,3.77177493437766,0,0,0,0,0,0,0.0100263371063953,26.2928904963678,-2.78259299978235,24.4939180822119,24.7608797385432,-0.0688994506289228,-7.79405550100936,0,0,0.0001180322479818,0.00179086350952726,0.0024753469681883,0.00751943912478664,0.668422473759688,0
Test Results (between 0 and 300 s),,16,0.819887161938664,0,0,0,0,0,0,0.0123221681545535,25.646700926382,-1.51985650460545,23.8926672774142,24.1550285563124,-0.0367121772702416,-4.15296122966534,0,0,0.000155485328357414,0.00380691044673946,0.00120456575252947,0.00935939548514553,0.770135509659593,0
mean HRR (kW/m²),1.1256790542145,17,1.93615518509763,0,0,0,0,0,0,0.0137001893280716,26.2725099496712,3.07065130759822,24.4798415786425,24.7555972298805,0.0760158070043076,8.59907319053254,0.0380079035021538,4.29953659526627,0.00011717852114819,0.00482639644477338,0.0019488540148463,0.0109361053688334,0.805893489886566,0
mean EHC (MJ/kg),0,18,5.66580175735612,0,0,0,0,0,0,0.0175011677992985,25.9670383371564,-1.48708509583314,24.2024921671337,24.4727623852385,-0.0363930801969539,-4.11686427567352,0.0760158070043076,8.59907319053254,6.17741014850585E-05,0.00380715886159715,0.00377893685728169,0.0138000008048974,0.972287099961028,0
mean MLR (g/s),0,19,3.96474854422826,0,0,0,0,0,0,0.0223164429500907,26.1283056571905,-4.12352242893336,24.3549462453241,24.6310378197125,-0.10156663689749,-11.4894385630645,0.0760158070043076,8.59907319053254,0.000131840425201317,0.00382325566496559,0.00289358130812637,0.0171362598876014,1.17454962895214,0
mean SEA (m²/kg),0,20,4.3965880457465,0,0,0,0,0,0,0.0264971112450781,26.3694043070175,-6.0671328341295,24.5825930654065,24.865338690898,-0.150861312803298,-17.0657593668889,0.0760158070043076,8.59907319053254,0.000102330141960977,0.00454651011531571,0.00322584777065209,0.0201959744269907,1.3248555622539,0
mean COY (kg/kg),0,21,6.28602489347137,0,0,0,0,0,0,0.031838417714687,25.9406016001796,-3.36696195350847,24.1857108360501,24.4627569087325,-0.0823651717896289,-9.31732712552363,0.0760158070043076,8.59907319053254,9.45700021655081E-05,0.00277707393363412,0.00396893892567593,0.0237933677751547,1.51611512927081,0
mean CO2Y (kg/kg),0,22,4.44752050666622,0,0,0,0,0,0,0.0372051904147558,26.2299408109377,-0.97933187587205,24.4577041668008,24.7381374564092,-0.0242268465607659,-2.74059350234908,0.0760158070043076,8.59907319053254,0.00015082021799232,0.00250151870266357,0.00296021011031143,0.0272579422931484,1.69114501885254,0
Total heat release (MJ/m²),0.422178037453239,23,4.75584767246849,0,0,0,0,0,0,0.0418068745043232,25.9313531825255,-1.03047546429875,24.1850910610796,24.4701147663705,-0.0252158528753194,-2.85247204471939,0.0760158070043076,8.59907319053254,0.00013830480308024,0.00263037918934344,0.0031395623527054,0.0303078285246568,1.81769019584014,0
Total oxygen consumed (g),0.351757545851482,24,4.49207145713489,0,0,0,0,0,0,0.0464308340691249,26.3078247393045,-1.44672427572987,24.5420949098946,24.8326718596257,-0.0359260292105544,-4.06403045368263,0.0760158070043076,8.59907319053254,0.000176023125480619,0.00143679372231538,0.00283231526067332,0.0332937673313461,1.93461808621354,0
Mass lost (g),0,25,2.48749172503122,0,0,0,0,0,0,0.0499206156602079,26.5691363243096,-1.04254944776397,24.7933905402095,25.086026241626,-0.0261534228047995,-2.95853199149316,0.0760158070043076,8.59907319053254,0.000247404245532367,0.00138119706919966,0.00177359084099039,0.035596720382178,1.99682462640832,0
Average specific MLR (g/s·m²),0,26,3.41734575637761,0,0,0,0,0,0,0.0528730344009123,25.9705922364752,-4.00159188617553,24.2372766795702,24.5249376689501,-0.0981387915850312,-11.1016732562252,0.0760158070043076,8.59907319053254,0.000254649918846822,0.00169174576130497,0.00232172092583395,0.0376443762655902,2.03357824618894,0
Total smoke release (m²/m²),1155.2207383611,27,3.78777434372636,0,0,0,0,0,0,0.0564755944509643,26.6713978193459,-6.16888504462839,24.8921401557137,25.1911128665051,-0.155401079419729,-17.5793076266662,0.0760158070043076,8.59907319053254,0.000261727889514211,0.000886431246796096,0.00240465064462132,0.0400075620508178,2.09168868336905,0
Total smoke production (m²),10.2121513271121,28,1.37962622589196,0,0,0,0,0,0,0.0590592947357735,25.6122156836627,-4.71170380906854,23.9096354226103,24.2022466324198,-0.114033817645989,-12.8997531273743,0.0760158070043076,8.59907319053254,0.00037543321906582,0.000887286685403948,0.00114767996607696,0.0417837273561669,2.10926052627762,0
MARHE (kW/m²),2.20811589351249,29,3.39068363213168,0,0,0,0,0,0,0.0614444496647853,26.342002363932,-5.25721511325558,24.5949368663687,24.8949906359804,-0.130878321015832,-14.8052399339177,0.0760158070043076,8.59907319053254,0.00035962389083504,0.000890601915873087,0.00222847227259952,0.0434718034755052,2.11877412637191,0
,,30,4.78477765687528,0,0,0,0,0,0,0.0655321803092888,26.7906559027258,-4.46980414212261,25.0161861158925,25.31990911904,-0.113175034658453,-12.8026057305943,0.0760158070043076,8.59907319053254,0.000350716581686389,0.000132901979921795,0.00286253923918921,0.0460173092313995,2.18440601030963,0
Test Averages,,31,1.05404712232156,0,0,0,0,0,0,0.0684515926988872,25.8297758895449,-4.21014356486797,24.1216556244319,24.4127300039861,-0.102781098127141,-11.6268210551065,0.0760158070043076,8.59907319053254,0.000416341641813795,0.000327773884454406,0.000904260268705186,0.0479007089853467,2.20811589351249,0
HRR(60) (kW/m²),1.379781919497,32,1.24957995055385,0,0,0,0,0,0,0.0696034062353249,26.0440270403737,-3.33065756184662,24.3258678601546,24.6202415153527,-0.0820015935775998,-9.27619836850677,0.0760158070043076,8.59907319053254,0.000398801805038328,0.00124117984651034,0.0011428422267789,0.0489242602330888,2.1751064448539,0
HRR(120) (kW/m²),1.38712456959391,33,2.83263348355853,0,0,0,0,0,0,0.0716445129523811,25.7988459151966,-3.71370578800796,24.1030706293879,24.3990558224681,-0.0906109148298291,-10.2501034875372,0.0760158070043076,8.59907319053254,0.000348970177357981,0.000611919222483587,0.0018786798677317,0.0504350212803441,2.17104584704185,0
HRR(180) (kW/m²),1.42120722445546,34,0.126071852145438,0,0,0,0,0,0,0.0731238656202331,25.6769376881322,-3.74383276208991,23.9899752278307,24.2877606582163,-0.0909293140700284,-10.2861215011344,0.0760158070043076,8.59907319053254,0.000392860380714045,0.000646054334980953,0.000443068182746961,0.0515958953055834,2.15070193000686,0
HRR(240) (kW/m²),1.26907992783208,35,0.151142546067611,0,0,0,0,0,0,0.0732624728193396,26.4979514698737,-5.59875181918878,24.7608001055854,25.0677320213623,-0.140348010257539,-15.8764717485904,0.0760158070043076,8.59907319053254,0.000435460656904799,0.00139999203074625,0.000592167372492886,0.0521135130832033,2.09321350912399,0
HRR(300) (kW/m²),1.1256790542145,36,2.90462801863046,0,0,0,0,0,0,0.0747903581016887,26.2300782289428,-5.61075907109386,24.5142014690437,24.8184018853598,-0.139250073508336,-15.7522707588615,0.0760158070043076,8.59907319053254,0.000339451272297024,0.000990589489374109,0.00197343671399897,0.0533963151264493,2.07750994726913,0
HRR(360) (kW/m²),,37,-0.388632118157583,0,0,0,0,0,0,0.0762426721110039,26.1536632255094,-5.1316956854473,24.4435257716863,24.7485431538274,-0.127001992123602,-14.3667411904528,0.0760158070043076,8.59907319053254,0.000392490584561606,0.00148458769715471,0.000295831629860333,0.0545309492983789,2.06061275975686,0
EHC(60) (MJ/kg),0,38,-1.64052156421185,0,0,0,0,0,0,0.0762426721110039,26.0540013519941,-5.18497160132921,24.3515609015101,24.6563749747445,-0.127842604035775,-14.4618330357211,0.0760158070043076,8.59907319053254,0.000439969473969234,0.00240768665375057,-0.000219243463598197,0.0546788651133091,2.00638610818431,0
EHC(120) (MJ/kg),0,39,0.688545080308935,0,0,0,0,0,0,0.0765869446511584,25.9628516988615,-5.48303732799871,24.2665142407245,24.5684241486836,-0.134709586697337,-15.2386410291105,0.0760158070043076,8.59907319053254,0.000393792540087975,0.00259989502387495,0.00104542327915424,0.0552015767528862,1.96376781156816,0
EHC(180) (MJ/kg),0,40,0.221100201059747,0,0,0,0,0,0,0.0770417672918427,25.9539290111726,-5.70053855108566,24.2565578481433,24.5562329103386,-0.139983752374824,-15.8352661057493,0.0760158070043076,8.59907319053254,0.00045637148098657,0.00225958773898127,0.0007665091540107,0.0561075429694687,1.92604418229607,0
EHC(240) (MJ/kg),0,41,-0.925949396667984,0,0,0,0,0,0,0.0771523173923726,25.6874370600539,-5.13855173250947,24.0090216646816,24.3081652915979,-0.124908764873267,-14.1299507775189,0.0760158070043076,8.59907319053254,0.000545146252189935,0.00373787830108549,0.000407979053372139,0.0566947870731601,1.88176383883836,0
EHC(300) (MJ/kg),0,42,2.51624482010382,0,0,0,0,0,0,0.0784104398024245,26.2838313721847,-4.86356870189358,24.5680104303031,24.871643524705,-0.12096494701141,-13.6838175352273,0.0760158070043076,8.59907319053254,0.00055103407608974,0.00406951389111442,0.0023171193501771,0.0580573362749347,1.86691523339106,0
EHC(360) (MJ/kg),,43,1.49670844607453,0,0,0,0,0,0,0.0804169164355137,26.1881881184007,-3.25715849719518,24.4766087884029,24.779137003661,-0.0807095766446379,-9.13004260685949,0.0760158070043076,8.59907319053254,0.0006019634713514,0.00404018490286857,0.00178327411898899,0.0601075330095177,1.87016084733753,0
MLR(60) (g/s),0,44,-0.803183338927176,0,0,0,0,0,0,0.0811652706585509,25.967568364431,-5.89273772172254,24.2676141345465,24.5645792304662,-0.14475262264961,-16.3747310689604,0.0760158070043076,8.59907319053254,0.000732828725762013,0.00554701498432127,0.000825188342413728,0.0614117642402191,1.84466524223979,0
MLR(120) (g/s),0,45,3.21861954383404,0,0,0,0,0,0,0.0827745804304679,26.5354778140053,-4.81870575945268,24.7953403728398,25.1009037876919,-0.120953869649219,-13.6825644399569,0.0760158070043076,8.59907319053254,0.000702471271165007,0.00503812618610099,0.00290387771197466,0.0632762972674133,1.83943512067707,0
MLR(180) (g/s),0,46,1.71506241587548,0,0,0,0,0,0,0.0852414214103227,26.0300844629105,-3.48665056786165,24.3219103676076,24.6243809898044,-0.0858566119613431,-9.71228642096641,0.0760158070043076,8.59907319053254,0.000698856807165985,0.00461418026052358,0.00202579368353801,0.0657411329651696,1.85307437848528,0
MLR(240) (g/s),0,47,0.0181760702069868,0,0,0,0,0,0,0.0861080406533639,26.1066323163756,-4.6823009400238,24.3948393607672,24.6970167815893,-0.115638864892219,-13.0813195579433,0.0760158070043076,8.59907319053254,0.000689487498741672,0.00589576602837387,0.00130410100788043,0.0674060803108789,1.83208597134817,0
MLR(300) (g/s),0,48,2.51617607636838,0,0,0,0,0,0,0.0873752167266516,26.4222025415322,-2.84321605324245,24.6947302562013,25.0070689339628,-0.0711004998375837,-8.04304296805245,0.0760158070043076,8.59907319053254,0.000641491075665836,0.005508917313775,0.00257274268132122,0.0693445021554797,1.82031701513858,0
MLR(360) (g/s),,49,1.23708838611121,0,0,0,0,0,0,0.0892518489578914,25.9049630584596,-3.88679551538937,24.2160752337899,24.5251601268413,-0.0953242823952132,-10.7832898637119,0.0760158070043076,8.59907319053254,0.000602365201313864,0.0046089505125045,0.00172896282658758,0.0714953549094341,1.82146630526309,0
SEA(60) (m²/kg),0,50,0.818842879107603,0,0,0,0,0,0,0.0902798145905008,25.8789955378003,-2.57464425459877,24.1936325200919,24.5049721587695,-0.0630915857776788,-7.13705721466954,0.0760158070043076,8.59907319053254,0.000579386976204362,0.00532134345875365,0.00160313182082797,0.0731614022331419,1.80559629181002,0
SEA(120) (m²/kg),0,51,2.93558052638835,0,0,0,0,0,0,0.0921570262932488,26.3416997359976,0.678463652875063,24.6285899039654,24.9459436504491,0.0169249160534992,1.91458326397049,0.0844782650310572,9.55636482251778,0.000553834350635422,0.00466148896320364,0.00263451445735662,0.0752802253722342,1.8070005155539,0
SEA(180) (m²/kg),0,52,1.98363355532131,0,0,0,0,0,0,0.0946166333341036,26.4463188746722,-1.76529078774763,24.7291757846163,25.0468913792826,-0.0442150466135632,-5.0017021056067,0.0929407230578068,10.513656454503,0.000579704511373366,0.00395019662314395,0.00202420648217227,0.0776095858419986,1.81955064104045,0
SEA(240) (m²/kg),0,53,0.348137447884444,0,0,0,0,0,0,0.0957825188357065,25.8329552149073,-2.34323451408136,24.155344873974,24.4660574770397,-0.0573297103036977,-6.48526134657213,0.0929407230578068,10.513656454503,0.000618496033924701,0.00392250105869197,0.00115172618514971,0.0791975521756596,1.80721733652276,0
SEA(300) (m²/kg),0,54,1.05765113683459,0,0,0,0,0,0,0.096485413128066,25.6119291285371,-1.20984650165073,23.9509929362222,24.2599898173477,-0.0293508638106004,-3.32023346273761,0.0929407230578068,10.513656454503,0.000562685301049055,0.00438456877131264,0.00158110680866758,0.0805639686725682,1.786766909779,0
SEA(360) (m²/kg),,55,2.42392549430747,0,0,0,0,0,0,0.098226201443637,26.2305189275246,-3.36273822584573,24.5290957795932,24.8473381341702,-0.0835550937542883,-9.4519336826118,0.0929407230578068,10.513656454503,0.000536641710036375,0.00341512715721324,0.00216176553425502,0.0824354048440295,1.78593093533886,0
COY(60) (kg/kg),0,56,-0.0840341256746636,0,0,0,0,0,0,0.0994381641907908,26.0989009988314,-1.52106501466108,24.4084537269452,24.721847788397,-0.0376035377687072,-4.25379386523837,0.0929407230578068,10.513656454503,0.000566796274634936,0.0035290356961731,0.000839932438433471,0.0839362538303737,1.77568150340698,0
COY(120) (kg/kg),0,57,0.443113561577322,0,0,0,0,0,0,0.0996597209715794,25.9693355583229,-3.11107312070262,24.2875009347695,24.6015450645033,-0.0765372055779305,-8.65805492963015,0.0929407230578068,10.513656454503,0.00048995196955597,0.00393263763983989,0.00115434062088948,0.0849333903600352,1.74841615739613,0
COY(180) (kg/kg),0,58,0.195354834958434,0,0,0,0,0,0,0.0999789551698473,26.3110713933546,-6.45584119171963,24.607179658617,24.9262503237716,-0.160919913595319,-18.2036101352171,0.0929407230578068,10.513656454503,0.000477124643610448,0.00312671995359105,0.000894677502219576,0.0859578994215898,1.7237750891353,0
COY(240) (kg/kg),0,59,-0.829276329435607,0,0,0,0,0,0,0.100076632587327,25.7379308226594,-6.01974137662823,24.0723942443638,24.3839315206306,-0.146784961499609,-16.604633653802,0.0929407230578068,10.513656454503,0.000508737163235054,0.00339923886466993,0.000394287445972872,0.086602381895686,1.6962141116496,0
COY(300) (kg/kg),0,60,2.19428718555312,0,0,0,0,0,0,0.101173776180103,25.9709673433627,-4.08605048117345,24.2911595286214,24.6069882081761,-0.100545396008247,-11.3739135755936,0.0929407230578068,10.513656454503,0.000412695049997532,0.00292732538260671,0.00191364595499069,0.0877563485961678,1.68622960300172,0
COY(360) (kg/kg),,61,-0.243659905943479,0,0,0,0,0,0,0.10227091977288,25.5040584686383,-4.35091628374599,23.8573389027139,24.1659009152246,-0.105143811803443,-11.8940963578555,0.0929407230578068,10.513656454503,0.000378657427835551,0.00236324453675147,0.000499265450506927,0.0889628042989166,1.67657245529311,0
CO2Y(60) (kg/kg),0,62,-1.62497303711545,0,0,0,0,0,0,0.10227091977288,25.6059441206776,-2.85693202179013,23.9538786164377,24.2636007966379,-0.0693194580798473,-7.84156765609132,0.0929407230578068,10.513656454503,0.000441560651857773,0.00272678481356731,-0.000163728435834818,0.08921243702417,1.6495309640787,0
CO2Y(120) (kg/kg),0,63,1.22244941259545,0,0,0,0,0,0,0.102882144479177,26.2314557242919,4.08331496058852,24.5390329444928,24.8566924921374,0.101497704323893,11.4816407606214,0.143689575219753,16.2544768348137,0.000357612406490842,0.00223154619745381,0.00126378742221455,0.0898443307352773,1.63304991236789,0
CO2Y(180) (kg/kg),0,64,0.696910759692079,0,0,0,0,0,0,0.103841824565321,25.962525773144,0.67925335321544,24.287748079138,24.5991370042688,0.0167090462963556,1.89016360818502,0.202792950529878,22.9403790192169,0.000331431679552862,0.00181250276910106,0.000905330787124002,0.0909288898399466,1.62252850883314,0
CO2Y(240) (kg/kg),0,65,-2.25630059717344,0,0,0,0,0,0,0.104190279945167,26.4152029703822,-3.94857627386501,24.7104762825742,25.0300618183211,-0.0988331082291973,-11.1802158630314,0.211147473678055,23.8854608233094,0.00038893060031209,0.00278562485203218,-0.0005115785603283,0.0913815552335086,1.6029273837718,0
CO2Y(300) (kg/kg),0,66,1.00244947323141,0,0,0,0,0,0,0.104691504681783,26.4531465140645,-4.20298303578017,24.7448476195809,25.0627950373489,-0.105338502371213,-11.916120177739,0.211147473678055,23.8854608233094,0.000289077745970035,0.0023292621296375,0.00113422288580616,0.0919486666764117,1.58623491942095,0
CO2Y(360) (kg/kg),,67,1.12207814800889,0,0,0,0,0,0,0.105753768492403,26.3005358337958,-5.47080186333345,24.6003795306826,24.9176841547813,-0.136319712903932,-15.4207820027072,0.211147473678055,23.8854608233094,0.000258849105996093,0.0018496398354523,0.00111290393015863,0.0930722300843941,1.57841445511049,0
,,68,-2.10115479861217,0,0,0,0,0,0,0.106314807566407,25.8459373127044,-5.03148636953666,24.1728992270715,24.4853779362653,-0.123197845339272,-13.9364078438091,0.211147473678055,23.8854608233094,0.000310944388528661,0.00312213891367878,-0.000410226229217631,0.0936286820494734,1.56345305244717,0
User-defined Test Averages,,69,0.740045373332515,0,0,0,0,0,0,0.106684830253074,25.4828633666207,-4.41459573346137,23.8349869833268,24.1456735825997,-0.106593387579295,-12.0580755180198,0.211147473678055,23.8854608233094,0.00026374966210662,0.0030496418084652,0.00108811015191168,0.0941727371254292,1.54615696018947,0
HRR(0-0) (kW/m²),0,70,0.913417271269794,0,0,0,0,0,0,0.107511561575375,25.6903316476876,-5.72618958981324,24.0336216929994,24.3459648683853,-0.139409610583307,-15.7703179392881,0.211147473678055,23.8854608233094,0.000232768860151996,0.00173355142143444,0.000969668809558039,0.0952016266061641,1.53587945107678,0
EHC(0-0) (MJ/kg),0,71,-1.99097426352207,0,0,0,0,0,0,0.10796827021101,26.0999133554882,-5.83137245775682,24.4162731316823,24.7352956834665,-0.144240721983038,-16.3168237537373,0.211147473678055,23.8854608233094,0.00026952282356319,0.00284969953453224,-0.000407579049934935,0.0956864610109431,1.5206798621269,0
MLR(0-0) (g/s),0,72,-0.479518934537052,0,0,0,0,0,0,0.10796827021101,25.8571548445158,-5.73271089297728,24.1888083070086,24.5023743899666,-0.140465028569169,-15.8897091141594,0.211147473678055,23.8854608233094,0.000220977085991551,0.00245947185227691,0.000326398447676523,0.0958496602347814,1.49955930848625,0
SEA(0-0) (m²/kg),0,73,0.155755416998823,0,0,0,0,0,0,0.108046147919509,26.466417833182,-5.67248078311151,24.7570370890894,25.0774670607363,-0.142251449991139,-16.0917929854229,0.211147473678055,23.8854608233094,0.000220537548105494,0.00169727641042662,0.000555011670268864,0.0962903652937541,1.48008421807547,0
COY(0-0) (kg/kg),0,74,-1.74315273207084,0,0,0,0,0,0,0.108124025628009,26.5227174836596,-4.73083778424477,24.8098507188599,25.1331401040557,-0.118900808840984,-13.4503177421928,0.211147473678055,23.8854608233094,0.000266109348778692,0.00192730961435862,-0.000414099557514426,0.0965678711288885,1.46113548145958,0
CO2Y(0-0) (kg/kg),0,75,-1.67972216060203,0,0,0,0,0,0,0.108124025628009,26.6847560394948,-3.78582519913372,24.9623313041146,25.2876713566456,-0.0957347034494011,-10.8297175847739,0.211147473678055,23.8854608233094,0.00022348722821827,0.00248184601230291,-0.000311474657641641,0.0965678711288885,1.44165367504011,0
HRR(0-485) (kW/m²),,76,-0.471601336089471,0,0,0,0,0,0,0.108124025628009,25.9507264836427,-1.5656682515847,24.2750934443832,24.5921455126581,-0.03850314146752,-4.35555898953846,0.211147473678055,23.8854608233094,0.000193324662030742,0.00141667576433334,0.000161264375024694,0.0966485033164008,1.42268454773696,0
EHC(0-485) (MJ/kg),,77,-1.75950957930469,0,0,0,0,0,0,0.108124025628009,26.2102148314048,-3.64387451652447,24.5180493175402,24.8367132351672,-0.0905018664318518,-10.2377676959108,0.211147473678055,23.8854608233094,0.000238538824738854,0.00168261854936126,-0.000472561598255137,0.0967291355039132,1.40420812503907,0
MLR(0-485) (g/s),,78,0.190692507452046,0,0,0,0,0,0,0.108219371881735,26.4726919078381,0.0773906536725053,24.7603574845598,25.0780151413222,0.00194080398459591,0.219547962058361,0.212117875670353,23.9952348043386,0.000177604983084693,0.00192947497419524,0.000592301889858757,0.0970252864488426,1.38742784463762,0
SEA(0-485) (m²/kg),,79,-0.0318401291544682,0,0,0,0,0,0,0.108314718135461,26.2825015236328,-2.9072621994427,24.5802367109401,24.8912216377811,-0.0723653077654712,-8.18612078794923,0.213088277662651,24.1050087853678,0.000220036974443177,0.0017449156691581,0.000460190219330376,0.0975515325034371,1.37107238146153,0
COY(0-485) (kg/kg),,80,-0.160334178102644,0,0,0,0,0,0,0.108314718135461,26.512659841601,-4.69599814072025,24.7936865104143,25.1127245736244,-0.11792930790616,-13.3404194463982,0.213088277662651,24.1050087853678,0.000231563515530635,0.00265954492908445,0.000536033926154897,0.0980496445761798,1.35393397669326,0
CO2Y(0-485) (kg/kg),,81,3.52693266459907,0,0,0,0,0,0,0.11007818446776,25.5866941297189,-4.09001691677601,23.9293504717907,24.2385500255791,-0.0991360796427398,-11.2144886473688,0.213088277662651,24.1050087853678,0.00016956991409358,0.00152126734416689,0.00231938970316629,0.0994773563908404,1.35898993170074,0
,,82,0.868029775422599,0,0,0,0,0,0,0.112275665687771,26.0040849623772,-5.47911319844748,24.3213251869948,24.6362313040202,-0.134984700097862,-15.2697624545093,0.213088277662651,24.1050087853678,0.000175881981865628,0.00116496313370316,0.000837625099962037,0.101055863792405,1.36921543521672,0
,,83,-0.355411647607079,0,0,0,0,0,0,0.112709680575482,25.988352481616,-3.87643684886921,24.3091126073092,24.6265507866032,-0.0954632689297376,-10.7990123223685,0.213088277662651,24.1050087853678,0.000261803513595872,0.00237182498917815,0.000396593375778254,0.101672973030275,1.35794795874075,0
,,84,4.44464778004346,0,0,0,0,0,0,0.114932004465504,26.0949131985289,-3.91499003459989,24.4097483980016,24.7303353016685,-0.096819016258346,-10.9523774047903,0.213088277662651,24.1050087853678,0.000202550070942301,0.00146016608881784,0.00281978914282859,0.103281164289578,1.36823814839886,0
,,85,3.52679759940863,0,0,0,0,0,0,0.11891772715523,26.0049338121963,-5.81967009818406,24.3254324659125,24.6446194144214,-0.143423554687234,-16.224384014393,0.213088277662651,24.1050087853678,0.000215854660981914,0.00116498535557761,0.00228527509257737,0.105833696407281,1.39903208417918,0
,,86,1.31779296358685,0,0,0,0,0,0,0.121340022436728,25.8860871377657,-4.39055079404255,24.2190987637318,24.5370468583486,-0.107731150567382,-12.1867817383916,0.213088277662651,24.1050087853678,0.000259882088919592,0.00254050297995351,0.00132201507386714,0.107637341490503,1.41093049345032,0
