General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,21.51467453,146.743377,0.00084023,0.04445809,2.404172,0.704982,140.052052,0.0069,70.1853,0,267.288,318.122,320.371,1061.288,0,0
Standard used,ASTM E 1354,1,21.50581356,144.665447,0.00039163,0.04416293,2.180085,1.07946,140.052052,0.003,70.0728,0,267.282,318.071,320.281,1061.253,0,0
Date of test,13/06/2024,2,21.49695259,142.587517,-5.696E-05,0.04386777,1.955998,1.453937,140.052052,-0.001,69.9603,0,267.276,318.02,320.191,1061.218,0,0
Time of test,12:13,3,21.49938766,145.206793,-5.834E-05,0.04239037,1.438633,2.103586,140.052052,0.0004,69.9595,0,267.277,318.051,320.18,1061.152,0,0
Heat flux (kW/m²),50,4,21.50504792,144.99351,0.00023685,0.04382366,1.437501,1.994077,140.052052,0.0008,70.0349,0,267.292,318.063,320.166,1061.143,0,0
Nominal duct flow rate (l/s),24,5,21.50466508,148.765197,0.00014442,0.04592507,1.526937,2.255326,140.052052,0.0036,70.0699,0,267.301,317.994,320.083,1061.051,0,0
Sampling interval (s),1,6,21.49868396,144.961872,-8.941E-05,0.04313277,1.968957,1.584497,140.052052,0.0014,70.1284,0,267.293,318.064,320.11,1060.988,0,0
Separation (mm),25,7,21.50381717,139.310943,0.0001158,0.0429082,1.971256,1.470148,140.052052,0.0008,70.1379,0,267.291,318.076,320.141,1060.936,0,0
Orientation,Horizontal,8,21.50405596,140.630777,0.00023769,0.04521646,1.563843,0.44103,140.052052,0.0009,70.0526,0,267.286,318.119,320.146,1060.849,0,0
Edge frame?,Yes,9,21.4981829,142.959993,-5.368E-05,0.04334429,0.801293,0.109202,140.052052,-0.0001,69.9736,0,267.29,318.131,320.138,1060.787,0,0
Grid?,No,10,21.50186898,139.745089,-0.00011682,0.04157611,0.936684,0.396998,140.052052,-0.0011,69.9354,0,267.286,318.171,320.199,1060.689,0,0
Non-scrubbed?,Yes,11,21.50552188,143.182523,0.00018757,0.04262774,1.023556,1.087383,140.052052,0.001,69.9469,0,267.296,318.273,320.301,1060.635,0,0
Substrate used? {Y/N},No,12,21.50362822,144.274635,5.245E-05,0.04462955,1.535578,1.966253,140.052052,0.0013,69.9966,0,267.292,318.342,320.324,1062.108,0,0
Substrate,none,13,21.49841221,141.518766,-0.00011174,0.04247481,1.640168,1.691561,140.052052,0.0027,70.0832,0,267.275,318.358,320.312,1060.97,0,0
Additional specimen preparation details,kaewool blankets. Retainer frame. Al foil pan,14,21.5040183,143.39103,0.00012331,0.04224852,1.559891,1.029135,140.052052,0.0031,70.1183,0,267.269,318.341,320.322,1060.606,0,0
,,15,21.50283493,140.932015,6E-06,0.04410682,1.594159,0.72129,140.052052,0,70.0566,0,267.279,318.366,320.359,1060.565,0,0
Specimen,,16,21.49863619,141.25137,-0.00011189,0.04197228,1.113194,0.884213,140.052052,0.0037,69.9476,0,267.284,318.525,320.561,1060.596,0,0
