General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95124488,106.722843,0.00226274,0.05179954,1.011681,1.011478,-1.057745,0.0014,101.2192,0,270.116,329.502,332.081,1145.864,0,0
Standard used,ISO 5660-1,1,20.95289555,106.326462,0.0024705,0.04959973,1.011177,1.011657,-1.057745,0.0009,101.2221,0,270.113,329.521,332.109,1145.912,0,0
Date of test,13/11/2018,2,20.95454623,105.930082,0.00267827,0.04739992,1.010674,1.011836,-1.057745,0.0004,101.225,0,270.11,329.54,332.138,1145.961,0,0
Time of test,11:15,3,20.95236575,106.133646,0.00249741,0.0454794,1.010647,1.011972,-1.057745,0,101.2249,0,270.124,329.508,332.126,1146.049,0,0
Heat flux (kW/m²),50,4,20.94808441,102.901787,0.00230193,0.04495573,1.009441,1.012184,-1.057745,-0.0002,101.2249,0,270.104,329.475,332.102,1146.1,0,0
Nominal duct flow rate (l/s),24,5,20.94901243,104.147156,0.00213639,0.04611889,1.010624,1.012314,-1.057745,-0.0021,101.2255,0,270.091,329.478,332.123,1146.14,0,0
Sampling interval (s),1,6,20.95274923,104.775313,0.00207107,0.04818494,1.011856,1.012369,-1.057745,-0.0011,101.2262,0,270.107,329.49,332.106,1146.145,0,0
Separation (mm),60,7,20.95496539,105.500372,0.00209494,0.04905176,1.011697,1.012465,-1.057745,0.0002,101.2278,0,270.117,329.498,332.107,1146.209,0,0
Orientation,Horizontal,8,20.9548277,102.503782,0.0020823,0.04710106,1.011505,1.012523,-1.057745,0.002,101.2257,0,270.122,329.488,332.101,1147.237,0,0
Edge frame?,Yes,9,20.9531774,105.546494,0.00187699,0.04539022,1.011833,1.012619,-1.057745,0.0008,101.2258,0,270.12,329.428,332.052,1146.566,0,0
Grid?,No,10,20.94965351,108.008217,0.00172064,0.04511194,1.012507,1.01284,-1.057745,-0.0004,101.226,0,270.13,329.404,332.031,1145.568,0,0
Non-scrubbed?,Yes,11,20.95009201,106.017056,0.00179225,0.04684678,1.012441,1.013151,-1.057745,-0.0002,101.2262,0,270.109,329.364,331.989,1144.762,0,0
Substrate used? {Y/N},No,12,20.9532963,110.319205,0.00196185,0.04880176,1.013567,1.013327,-1.057745,0.0011,101.2268,0,270.095,329.337,331.979,1144.542,0,0
Substrate,none,13,20.95513598,105.069119,0.00216371,0.0485202,1.012208,1.0134,-1.057745,0.002,101.227,0,270.111,329.349,332.003,1146.053,0,0
Additional specimen preparation details,,14,20.95446275,103.708405,0.00211188,0.04690146,1.011466,1.013585,-1.057745,-0.0019,101.2257,0,270.121,329.381,332.01,1146.531,0,0
,,15,20.95104496,105.734921,0.00189785,0.04539149,1.012915,1.013766,-1.057745,-0.0004,101.2251,0,270.131,329.382,332.005,1146.594,0,0
Specimen,,16,20.94917457,107.226967,0.00184022,0.0451626,1.013347,1.013891,-1.057745,-0.0002,101.2263,0,270.133,329.345,331.994,1146.706,0,0
Sample description,after WT_NP3_2,17,20.95217515,102.87609,0.00188594,0.04618638,1.014257,1.01406,-1.057745,0.0012,101.2261,0,270.122,329.33,331.933,1146.806,0,0
Material name/ID,,18,20.95457799,105.193537,0.00213121,0.04864134,1.01185,1.014242,-1.057745,-0.0003,101.2262,0,270.119,329.319,331.926,1146.89,0,0
Specimen number,,19,20.95685784,108.90774,0.00244174,0.04779565,1.013284,1.014369,-1.057745,-0.0004,101.225,0,270.114,329.324,331.943,1146.925,0,0
E (MJ/kg),13.1,20,20.95594548,107.664968,0.00242165,0.04595671,1.014208,1.014603,-1.057745,0.0006,101.2265,0,270.123,329.339,332,1146.984,0,0
Initial mass (g),49.516,21,20.95172276,108.116175,0.00223453,0.0450312,1.014725,1.014668,-1.057745,0.0011,101.228,0,270.126,329.398,332.116,1147.011,0,0
Thickness (mm),12.5,22,20.94974823,105.975351,0.00216181,0.04507424,1.014084,1.014836,-1.057745,-0.0007,101.2285,0,270.12,329.522,332.233,1147.045,0,0
Surface area (cm²),88.4,23,20.95302938,107.997148,0.0022221,0.04727785,1.013388,1.014903,-1.057745,-0.0017,101.226,0,270.111,329.571,332.296,1147.066,0,0
Sponsor,,24,20.95620083,109.154533,0.00234064,0.04896123,1.015539,1.015107,-1.057745,0.0012,101.2274,0,270.117,329.627,332.366,1147.085,0,0
Manufacturer,,25,20.95713837,105.238539,0.00241948,0.04775184,1.014134,1.015425,-1.057745,0.0007,101.2279,0,270.122,329.672,332.387,1147.097,0,0
Test start time (s),80,26,20.95561629,109.111222,0.00221694,0.0460028,1.015597,1.015518,-1.057745,0.0004,101.2253,0,270.139,329.653,332.418,1147.122,0,0
Time to ignition (s),38,27,20.9510917,107.274047,0.00195369,0.04503582,1.014954,1.015612,-1.057745,0.0024,101.2275,0,270.124,329.656,332.466,1147.141,0,0
Time to flameout (s),944,28,20.95011196,105.830847,0.00182022,0.04556764,1.013695,1.015758,-1.057745,0.0006,101.228,0,270.106,329.707,332.515,1147.147,0,0
End of test criterion,ISO 5660-1:2002,29,20.95375764,112.142358,0.00185206,0.0476405,1.014035,1.015912,-1.057745,-0.0001,101.2264,0,270.127,329.725,332.555,1147.218,0,0
User EOT time (s),,30,20.955264,109.35728,0.00209547,0.04868748,1.015468,1.016021,-1.057745,0.0011,101.2268,0,270.143,329.782,332.636,1147.265,0,0
MLR EOT mass (g/m²),150,31,20.95514846,107.604555,0.00212715,0.04694052,1.015323,1.016086,-1.057745,-0.0008,101.2267,0,270.13,329.826,332.688,1148.599,0,0
MLR EOT time period (s),60,32,20.95284371,105.834582,0.00200499,0.04588534,1.014957,1.016351,-1.057745,-0.0021,101.2248,0,270.134,329.849,332.694,1147.576,0,0
Truncate graphs at EOT?,No,33,20.94834742,106.015933,0.00181982,0.04514833,1.015127,1.016617,-1.057745,0.0017,101.2264,0,270.134,329.825,332.691,1147.156,0,0
Smooth data?,No,34,20.94723877,105.106724,0.00183274,0.0456643,1.015973,1.016714,-1.057745,0.0003,101.2264,0,270.146,329.786,332.667,1147.116,0,0
Correct O2 for pressure?,No,35,20.95033026,107.821082,0.00202691,0.0477635,1.017001,1.016925,-1.057745,0.0025,101.225,0,270.141,329.794,332.723,1147.07,0,0
,,36,20.95288365,107.079723,0.00228971,0.04863587,1.016004,1.0171,-1.057745,0.0017,101.226,0,270.134,329.889,332.826,1147.029,0,0
Specifications: apparatus,,37,20.9529609,108.32809,0.0023787,0.04701253,1.015853,1.017143,-1.057745,-0.0001,101.2253,0,270.135,329.991,332.931,1149.753,0,0
C-factor (SI units),0.045658,38,20.950258,108.844618,0.00224315,0.04537858,1.015048,1.017223,-1.057745,-0.0007,101.2247,0,270.122,330.011,332.931,1147.719,0,0
OD correction factor,0.97963,39,20.94590658,103.686629,0.00213663,0.04500821,1.016302,1.01741,-1.057745,0.0002,101.2236,0,270.133,329.931,332.864,1147.037,0,0
Duct diameter (m),0.114,40,20.9473699,107.370478,0.00216677,0.04625494,1.016725,1.017574,-1.057745,-0.0019,101.2246,0,270.144,329.835,332.756,1147.063,0,0
O2 delay time (s),0,41,20.95109938,106.611358,0.00233729,0.04861288,1.015516,1.017674,-1.057745,-0.0016,101.2245,0,270.144,329.722,332.633,1147.083,0,0
CO2 delay time (s),0,42,20.95314564,106.497497,0.00248652,0.04843808,1.017199,1.017702,-1.057745,-0.0002,101.2241,0,270.146,329.643,332.546,1147.144,0,0
CO delay time (s),0,43,20.95267925,108.708042,0.00231329,0.04633022,1.016546,1.017914,-1.057745,-0.0002,101.2243,0,270.147,329.528,332.397,1147.205,0,0
,,44,20.94933143,107.73295,0.0019807,0.04522879,1.017199,1.017992,-1.057745,0.0002,101.2233,0,270.144,329.375,332.276,1147.269,0,0
Laboratory,,45,20.94567701,107.224889,0.00170355,0.04499566,1.016948,1.018131,-1.057745,0.0004,101.2251,0,270.146,329.275,332.145,1147.345,0,0
Laboratory name,FTT Cone - NIST,46,20.94778623,111.572473,0.00151287,0.0461191,1.017217,1.018299,-1.057745,-0.0009,101.2254,0,270.152,329.204,332.096,1150.185,0,0
Operator,Shields,47,20.95159817,109.268668,0.00150972,0.04845155,1.017049,1.018456,-1.057745,0.0002,101.2258,0,270.151,329.182,332.071,1148.199,0,0
Filename,C:\CC5\DATA\18110021.CSV,48,20.95325904,106.955694,0.00169499,0.04816793,1.017838,1.018499,-1.057745,0.0001,101.226,0,270.152,329.221,332.137,1147.513,0,0
Report name,,49,20.95232104,109.927595,0.00167079,0.04639042,1.017293,1.018535,-1.057745,0.0008,101.226,0,270.14,329.284,332.134,1147.531,0,0
,,50,20.94844709,105.685517,0.00153786,0.04528212,1.016873,1.018576,-1.057745,0.0011,101.2265,0,270.131,329.253,332.109,1147.544,0,0
,,51,20.94724603,107.453955,0.00153947,0.04550855,1.019041,1.018831,-1.057745,0.0003,101.2264,0,270.124,329.198,332.028,1147.57,0,0
Pre-test conditions,,52,20.95215964,109.604412,0.00168431,0.04666426,1.017862,1.019059,-1.057745,0.0003,101.2253,0,270.139,329.104,331.951,1147.571,0,0
Ambient temperature (°C),21.8,53,20.95600705,110.686895,0.00195164,0.04863773,1.01728,1.019015,-1.057745,0.001,101.2271,0,270.161,329.062,331.923,1147.58,0,0
Barometric pressure (Pa),101219,54,20.95725882,107.256156,0.00216696,0.04796494,1.01911,1.01919,-1.057745,0.0002,101.2258,0,270.162,329.045,331.883,1147.54,0,0
Relative humidity (%),33.6,55,20.95602919,105.471099,0.00212571,0.04617188,1.017811,1.019309,-1.057745,-0.0013,101.2269,0,270.153,328.995,331.815,1147.475,0,0
,,56,20.9517708,107.232565,0.00192925,0.04507666,1.018374,1.019482,-1.057745,-0.0007,101.227,0,270.161,328.994,331.851,1147.451,0,0
,,57,20.95000124,110.127939,0.00180901,0.04506253,1.017869,1.019622,-1.057745,0.0003,101.2288,0,270.15,328.977,331.816,1147.453,0,0
Conditioning,,58,20.95331412,108.271438,0.00182776,0.04711846,1.016628,1.019726,-1.057745,0.0011,101.2285,0,270.16,328.969,331.755,1147.444,0,0
Conditioned? {Y/N},Yes,59,20.9564119,112.486407,0.00205998,0.04888267,1.019892,1.019977,-1.057745,-0.0009,101.2275,0,270.176,328.896,331.701,1147.416,0,0
Conditioning temperature (°C),23,60,20.95718538,109.860476,0.00222019,0.04726344,1.019034,1.020084,-1.057745,-0.0004,101.2289,0,270.192,328.876,331.695,1147.446,0,0
Conditioning RH (%),50,61,20.95674175,106.023694,0.00216513,0.04550765,1.017432,1.020206,-1.057745,-0.0001,101.2269,0,270.204,328.837,331.649,1147.435,0,0
,,62,20.95120035,107.447462,0.00213453,0.0449913,1.017991,1.02029,-1.057745,0.001,101.2284,0,270.201,328.791,331.596,1147.428,0,0
Data collected,,63,20.95053754,108.220665,0.00221514,0.04596411,1.018674,1.020272,-1.057745,0.0009,101.2274,0,270.2,328.772,331.545,1147.44,0,0
CO/CO2 data collected?,Yes,64,20.9540898,108.904005,0.00241437,0.04796262,1.019436,1.020429,-1.057745,-0.0008,101.2283,0,270.198,328.694,331.469,1147.43,0,0
Mass data collected?,Yes,65,20.95676006,107.810556,0.00265021,0.04871814,1.021128,1.020473,-1.057745,-0.0005,101.2273,0,270.208,328.677,331.458,1147.431,0,0
Smoke data collected?,Yes,66,20.95702754,108.761973,0.00273516,0.04758621,1.020456,1.02055,-1.057745,0.0005,101.2275,0,270.198,328.718,331.5,1147.442,0,0
Soot mass data collected?,No,67,20.95444755,108.283037,0.00259145,0.04561538,1.020407,1.020616,-1.057745,0.0015,101.2271,0,270.183,328.744,331.498,1147.434,0,0
Soot mass ratio (1:x),N/A,68,20.95000183,108.382054,0.00244539,0.04498121,1.020145,1.020661,-1.057745,-0.0006,101.2288,0,270.213,328.776,331.505,1147.411,0,0
Soot mass (g),N/A,69,20.95101079,108.981814,0.00240001,0.04571346,1.021233,1.020794,-1.057745,-0.001,101.2282,0,270.199,328.791,331.518,1147.395,0,0
,,70,20.95479796,108.698639,0.00247059,0.04838184,1.019281,1.021039,-1.057745,0.0007,101.2274,0,270.196,328.811,331.527,1147.412,0,0
Comments,,71,20.95704943,110.525553,0.00263857,0.04827121,1.020049,1.021077,-1.057745,0.0005,101.2265,0,270.211,328.81,331.517,1147.421,0,0
Pre-test comments,,72,20.95679821,106.389386,0.00256422,0.04693599,1.019079,1.021074,-1.057745,0.0005,101.226,0,270.192,328.809,331.521,1147.44,0,0
After-test comments,flame out_824s,73,20.95366134,105.248485,0.00224296,0.04539441,1.020723,1.021085,-1.057745,-0.0012,101.2273,0,270.209,328.852,331.59,1147.406,0,0
,,74,20.94961971,107.690111,0.00205475,0.0449709,1.01966,1.021088,-1.057745,-0.0016,101.2258,0,270.2,328.944,331.696,1147.306,0,0
,,75,20.95170512,105.438896,0.00202142,0.04601555,1.019448,1.02119,-1.057745,0.0025,101.2248,0,270.189,329.008,331.737,1147.243,0,0
,,76,20.95406944,108.332696,0.00212942,0.04822291,1.0212,1.02118,-1.057745,0.003,101.2268,0,270.195,328.995,331.714,1147.185,0,0
,,77,20.95532004,108.309262,0.00236997,0.0484691,1.019278,1.021194,-1.057745,0.0009,101.2265,0,270.184,328.943,331.674,1147.134,0,0
,,78,20.95454384,106.572045,0.00235858,0.04663349,1.020443,1.021188,-1.057745,0.0009,101.2271,0,270.173,328.909,331.633,1147.053,0,0
,,79,20.95085068,108.203801,0.00210574,0.04515276,1.020018,1.021174,-1.057745,0,101.2284,0,270.177,328.845,331.588,1147.003,0,0
,,80,20.94765707,108.381382,0.0019467,0.04505673,1.020603,1.021217,-1.057745,-0.0025,101.2273,0,270.183,328.779,331.513,1147.016,0,0
,,81,20.95039377,111.039112,0.00198398,0.04677939,1.018723,1.021239,-1.05764,-0.0006,101.2288,0,270.182,328.729,331.437,1146.224,0,0
,,82,20.95387968,110.514738,0.00206622,0.04859962,1.020023,1.021343,37.43905,-0.0015,101.2274,0,270.186,328.669,331.373,1143.261,0,0
,,83,20.95535713,111.017069,0.00223635,0.04788835,1.022408,1.021446,48.294168,-0.0001,101.227,0,270.187,328.628,331.323,1146.265,0,0
,,84,20.95402984,109.487465,0.0020944,0.04599175,1.022117,1.021589,48.645426,-0.0007,101.2272,0,270.193,328.649,331.373,1150.067,0,0
Events,,85,20.95001553,108.666858,0.00197025,0.04513416,1.021327,1.02163,48.569456,0.0006,101.2286,0,270.21,328.733,331.459,1147.854,0,0
Number of events,0,86,20.94776697,106.583397,0.00186307,0.04530328,1.021523,1.021701,48.872365,0.0011,101.2271,0,270.19,328.792,331.529,1146.74,0,0
,,87,20.95116277,105.260715,0.00189183,0.04707269,1.025906,1.021819,49.026194,-0.0008,101.229,0,270.173,328.836,331.591,1146.394,0,0
,,88,20.95436302,106.052776,0.00205046,0.04885463,1.027918,1.021922,49.202732,-0.0011,101.2277,0,270.173,328.89,331.652,1146.241,0,0
,,89,20.95525679,107.105907,0.00218222,0.04774428,1.025753,1.021975,49.163759,-0.0016,101.2268,0,270.172,328.974,331.73,1146.193,0,0
