Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak EHC (s),440,50,408.812364947446,17.1492654779862,89.7499061670508,0.238384766666667,23.8384766666667,0.0112317022115748,1.4174355353822,2.5669235061718,21.0850962967711,0.825699264823393,22.5035762722798,25.9113836616577,0.0213950104399877,2.13950104399877,0.391991783247208,39.1991783247208,0.00267746671097575,0.337895039367129,0.303525061123608,1.92011392183089,51.3384701234361,207.230253
t peak MLR (s),595,55,478.425043215282,18.5944539897291,103.195711958968,0.257294483333335,25.7294483333335,0.0125483393437565,1.53479572835838,4.78501702657862,20.6073054818452,1.02207625948904,22.354287786051,25.978186210853,0.0265516873906984,2.65516873906984,0.511858527823923,51.1858527823923,0.00322861848814318,0.394894473950178,0.355745257361346,3.56828971804328,87.0003095741568,206.234807
t peak SEA (s),440,60,538.774438734343,20.7348018385245,97.6463971942685,0.259840650000001,25.9840650000001,0.0144788941849378,1.72722065856115,7.32801573145268,21.2941561094537,0.926958206730733,23.4150557569878,27.3717877816764,0.025372503317117,2.5372503317117,0.641669004593462,64.1669004593462,0.00376220527629546,0.44880213861396,0.401605755692351,5.46166725067752,122.133595524211,204.676973
t peak COY (s),185,65,557.976006887083,21.1653588929464,89.0873116978767,0.263627000000002,26.3627000000002,0.0151385646072106,1.78274480931019,10.0698918455062,20.9492070101585,0.858525684632703,23.2977460600208,27.3559907890515,0.0234858207209764,2.34858207209764,0.763814814688695,76.3814814688695,0.00399093437170515,0.469979665844021,0.41692225358574,7.50798727387275,154.921413007788,203.638852
t peak CO2Y (s),440,70,573.702151252949,22.1673447779248,119.754748878134,0.25880508333333,25.880508333333,0.0159053373175282,1.87159588222451,12.8990872408563,20.5145500961218,1.14455236781127,23.0284037216651,27.0788289243904,0.0309931377629674,3.09931377629674,0.900012210898555,90.0012210898554,0.00411638214990761,0.484378528265431,0.429078528697366,9.62298922958052,184.272674869376,202.053052
,,75,565.202886698645,23.1491085924784,130.791868238286,0.244157516666664,24.4157516666664,0.0170685446742547,1.94718555763496,15.7463498357353,19.4974530826715,1.23358562834559,22.0297628819635,25.8869891278492,0.0319338177492534,3.19338177492534,1.05732959967911,105.732959967911,0.00416741348078004,0.475419990241345,0.422694547793753,11.7524219208083,209.951331143138,201.061059
Test Results (between 24 and 624 s),,80,585.590027240214,23.2271581735938,123.054305270783,0.252114366666668,25.2114366666668,0.0172337527851087,1.94690223443139,18.6233321205825,19.6156361379569,1.18091756280933,22.3532408316655,26.2708924111067,0.0310237582389502,3.10237582389502,1.21472353964962,121.472353964962,0.00434487666870761,0.490842023795591,0.437868806720777,13.9038303070946,232.791651507281,199.582934
mean HRR (kW/m²),665.167846195482,85,640.61619242761,24.4531914760403,117.543131948885,0.261976516666668,26.1976516666668,0.0173862586083012,2.05626288377343,21.688847669752,21.0003104489984,1.0868299985828,24.097651987185,28.333355084248,0.0307935402660593,3.07935402660593,1.36926678591214,136.926678591214,0.00455479146806861,0.53869258764192,0.47931204452063,16.1967824351982,255.162913761788,198.527359
mean EHC (MJ/kg),22.753635249799,90,609.773754648921,18.8759295737458,88.3399453666521,0.323043033333333,32.3043033333333,0.0136951720604707,1.5881891642175,24.8148225374433,19.4998745841663,1.07801744809758,22.4992044269687,26.4723024345344,0.0285376039157442,2.85376039157442,1.51759464636665,151.759464636665,0.00442412992443637,0.513053445115951,0.456457689774797,18.5362067709367,275.720250416037,196.910314
mean MLR (g/s),0.291730290277778,95,597.556936679522,19.5480454720932,90.5047501964945,0.305686283333335,30.5686283333335,0.0149452845902607,1.64946894137167,27.8331492657645,19.0236263015476,1.06244114122574,22.1067148171614,26.0400879051615,0.0276660607115784,2.76660607115784,1.65810380793495,165.810380793495,0.00456856849975578,0.504220030161676,0.447628998856358,20.7964234925146,292.980518586994,195.39869
mean SEA (m²/kg),117.604651974185,100,614.897067217807,28.765537478194,135.246925678144,0.213761716666666,21.3761716666666,0.0222611647101036,2.43208758348155,30.8642842755078,19.4509669124409,1.07902654225596,22.7246945901914,26.7932380480695,0.0289106150068492,2.89106150068492,1.79954549723102,179.954549723102,0.00475858478343116,0.519887216928701,0.460823417079288,23.0675545323537,308.642842755078,193.936164
mean COY (kg/kg),0.0160781485211913,105,622.580084909957,21.8399342223688,111.685976949604,0.285065,28.5065,0.0164186433711016,1.84895854215934,33.9579771558272,19.6525604156993,1.17462612654313,23.05470137127,27.104592942127,0.0318377630191389,3.18377630191389,1.95141644229599,195.141644229599,0.00468038057258307,0.527073366820652,0.466638260874236,25.3862087272375,323.409306245973,193.075336
mean CO2Y (kg/kg),1.94116589937658,110,624.798653730091,20.9790297803505,90.6362487800756,0.297820566666669,29.7820566666669,0.0155545046134435,1.77489184802125,37.0764240024273,19.5492776981615,0.998970713412202,23.0210499715625,27.0211514810296,0.0269933389722233,2.69933389722233,2.0984941972744,209.84941972744,0.00463245137819507,0.528599295949739,0.468282580955339,27.7235108318115,337.058400022066,191.149185
Total heat release (MJ/m²),394.953192540979,115,654.04263697678,31.2082104201325,151.395346453868,0.2095739,20.95739,0.0224007176423565,2.63365876639892,40.2735272291945,20.2964568126648,1.12283682785864,24.0433825786605,28.2574568369811,0.0317285131981883,3.17285131981883,2.24529882770043,224.529882770043,0.00469460575910746,0.55194613894341,0.490002473238164,30.1192234672952,350.204584601691,190.206758
Total oxygen consumed (g),297.300759797089,120,635.798726779049,20.9753846136784,93.150241769893,0.3031166,30.31166,0.0152696369351277,1.76648422945553,43.4981306385841,19.4272595715019,1.03650718713651,23.1344066186182,27.2408960833856,0.0282353845744679,2.82353845744679,2.39520857213207,239.520857213207,0.00462848043101034,0.535450693586179,0.476306915656011,32.5349969395307,362.4844219882,188.856774
Mass lost (g),173.139415,125,622.477179170839,23.2002748791383,119.834356653279,0.268305950000002,26.8305950000002,0.0172064441841547,1.95909901705977,46.6438204034588,18.9716627234637,1.20857989211413,22.6759915469698,26.603347543913,0.032152270904497,3.2152270904497,2.54617771082948,254.617771082948,0.00461659135295165,0.525637922916292,0.466570989693842,34.8921917029053,373.15056322767,187.310482
Average specific MLR (g/s·m²),29.4705387234043,130,615.879790386395,25.1790043951828,129.029601144721,0.244600533333329,24.4600533333329,0.0185483016232787,2.12500632200157,49.7397128273519,18.7035252414177,1.20357962907729,22.3900795932977,26.2223690841139,0.0315607092557856,3.15607092557856,2.70546016123019,270.546016123019,0.00453692446948143,0.519777679698281,0.461597046184326,37.2126117926007,382.613175595014,186.165973
Total smoke release (m²/m²),2040.54974336707,135,655.192407643561,22.028394419865,90.8195976942944,0.297430849999996,29.7430849999996,0.0161201063435931,1.87144340687556,52.9173933224268,20.0612592140307,0.955377298932498,24.1238631586098,28.2742223088768,0.0270125501388717,2.70125501388717,2.85189330971683,285.189330971683,0.00479461693186523,0.556625003233886,0.491503418181878,39.5953629535162,391.980691277235,184.778707
Total smoke production (m²),20.4054974336707,140,643.701678894696,23.4967481610361,127.313391082132,0.27395351666667,27.395351666667,0.0165976144782475,2.00087450575489,56.1646285387724,19.4811756333421,1.26642669476776,23.5261996299826,27.5404422141507,0.0348779512057092,3.48779512057092,3.00661956307828,300.661956307828,0.00454697485459355,0.548146607260239,0.483076637582973,42.0318130929284,401.175918134089,183.278606
MARHE (kW/m²),637.090596713204,145,625.692843622039,26.972315174139,127.182023200757,0.231975950000003,23.1975950000003,0.0197707038684183,2.28596977679198,59.3381148450642,18.7139894818583,1.11030516658406,22.7125254360116,26.5721276842176,0.0295031706549181,2.95031706549181,3.16757236772985,316.757236772985,0.00458632781204508,0.530290010642615,0.469352044739445,44.4128847987344,409.228378241822,182.057397
,,150,662.925799690411,21.8167343765538,118.860199450668,0.303861149999997,30.3861149999997,0.0162098702402382,1.84679669014614,62.5596614533454,19.6546778423158,1.28935833848979,23.9432467590664,28.0116053203739,0.0361169968943091,3.61169968943091,3.33162278660292,333.162278660292,0.00492554981254952,0.561169766083996,0.497274440933065,46.8294510129157,417.064409688969,180.832704
Test Averages,,155,625.399329580077,22.973283748524,98.3397329978342,0.272228966666665,27.2228966666665,0.0167953734741781,1.94110411940275,65.7804742765216,18.2604211855967,1.02269489208402,22.3313706930193,26.176843263315,0.0267709238962762,2.67709238962762,3.48884258857938,348.884258857938,0.00457218716565622,0.528424768617418,0.469064098785577,49.2452973622123,424.39015662272,179.130048
HRR(60) (kW/m²),360.726496994367,160,636.758278611948,24.0752005574036,111.893585191499,0.264487216666667,26.4487216666667,0.0178447261067627,2.04242192591179,68.9358682970016,18.5386868040547,1.10909696967175,22.7447389380641,26.6833502564821,0.0295944229101541,2.95944229101541,3.62975595559546,362.975595559546,0.00471970194015668,0.540194490443381,0.477927824927445,51.6127771714948,430.84917685626,178.091483
HRR(120) (kW/m²),494.107141624785,165,603.461812372284,21.6058930847799,91.9801995905652,0.279304266666666,27.9304266666666,0.0167533388486083,1.83131042457758,72.0364185244622,17.6574657114221,1.00952076129072,21.7375296049841,25.4481761837665,0.0256904621944963,2.56904621944963,3.76796816835708,376.796816835708,0.00467927902132869,0.511492815175661,0.452919344724413,53.9398950956245,436.58435469371,176.461367
HRR(180) (kW/m²),544.059709013585,170,624.679169625149,27.0420175895919,157.054545228312,0.231003166666668,23.1003166666668,0.0204620723332294,2.30497603110021,75.1067709794558,18.4186724115536,1.36740413958211,22.73011447073,26.5320955502014,0.0362800972871335,3.62800972871335,3.92289456706116,392.289456706116,0.00472680350553841,0.532456762274919,0.469160567063775,56.2450948750949,441.804535173269,175.352489
HRR(240) (kW/m²),573.164768743599,175,646.965914065416,18.6959818493606,85.3652003544344,0.346045433333335,34.6045433333335,0.013845972459992,1.59702384908268,78.2858836886822,18.9019782117907,1.08445970552229,23.3983213749708,27.2395899984224,0.0295402377482372,2.95402377482372,4.08744540464959,408.744540464959,0.00479133553983934,0.552642809899485,0.486086912968339,58.6332135751752,447.34790679247,173.976352
HRR(300) (kW/m²),591.88257305737,180,630.317002122481,20.5268804495606,104.320098099047,0.307069066666666,30.7069066666666,0.014971701257302,1.74288839291125,81.4790909791519,18.2146340195185,1.21859004442149,22.5999234454248,26.287327148694,0.0320334751578494,3.20334751578494,4.2413796869148,424.13796869148,0.00459734633149189,0.535187112115425,0.47317916029549,61.0313787583348,452.661616550844,172.071553
HRR(360) (kW/m²),608.320003744972,185,688.911502673602,33.1426704720811,163.959470531324,0.207862400000003,20.7862400000003,0.024490222402025,2.81452928988286,84.7771622411422,19.7527116973275,1.18976718259754,24.5965011337025,28.6451076696905,0.0340810090473708,3.40810090473708,4.40666589742785,440.666589742785,0.00509059640501876,0.585034813065357,0.517263128123951,63.5074844793834,458.254931033201,170.976605
EHC(60) (MJ/kg),16.6837367712642,190,614.881024541643,20.5299359189024,94.7796085659789,0.299504599999997,29.9504599999997,0.0153147406357113,1.73509781393782,88.0366435591803,17.6005077186364,1.1050243653561,22.0122117019142,25.6889618380151,0.0283869287517098,2.83869287517098,4.56283574192555,456.283574192555,0.00458683526820241,0.519669776724315,0.461361348432317,65.9540456707741,463.350755574633,169.778657
EHC(120) (MJ/kg),20.1383015860922,195,647.31953418298,24.4115058398603,117.60514308141,0.265169849999997,26.5169849999997,0.018275558048602,2.07271596866304,91.1921449559918,18.434626981276,1.15433215927783,23.1343293172054,27.0159138333594,0.0311853381501256,3.11853381501256,4.71176640918014,471.176640918014,0.00484612698641402,0.549621782502978,0.486093503661069,68.3226828010075,467.652025415343,168.104928
EHC(180) (MJ/kg),21.153459241884,200,690.820655807156,23.7552163420256,131.934241376076,0.290807983333335,29.0807983333335,0.018086155318434,2.01884585959113,94.5374954309672,19.5380499534943,1.34076183232114,24.5488750899854,28.6162163497509,0.0383675306671902,3.83675306671902,4.88564858122343,488.564858122343,0.00525959835440727,0.587096493088548,0.518920189827342,70.8352170347286,472.687477154836,167.068413
EHC(240) (MJ/kg),21.7923522085517,205,684.583360820075,21.8719628653248,107.58737658972,0.312995849999999,31.2995849999999,0.0163615227252478,1.86234571228102,97.9760054725352,19.2353080229572,1.19580735312523,24.1935433196141,28.1603907995395,0.0336744023849693,3.36744023849693,5.06575341385383,506.575341385383,0.00512108871268322,0.58290647920925,0.514403437429422,73.4185261028705,477.931734012367,165.204844
EHC(300) (MJ/kg),22.0808050086529,210,664.4328110656,26.1002674149736,109.136286428453,0.25456935,25.456935,0.0187771785457124,2.21067496739104,101.348545902249,18.6607563371162,1.01645309804517,23.5327090011023,27.3330403054864,0.0277827534975052,2.77827534975052,5.21939630356002,521.939630356002,0.00478009413721595,0.562770089510008,0.498783790754237,75.9514941733296,482.612123344045,164.026464
EHC(360) (MJ/kg),22.4464031795658,215,645.309407881949,21.6096965906856,103.51578359137,0.298620299999998,29.8620299999998,0.0149198691152247,1.84195812556676,104.622901449618,17.9731177865691,1.1713403323132,22.7195857792256,26.3902074384683,0.0309119143507898,3.09119143507898,5.36613297318075,536.613297318075,0.00445537579114912,0.550046088044182,0.484895745873361,78.4106930148986,486.618146277294,162.549087
MLR(60) (g/s),0.216136965972223,220,668.687486405835,23.3328557871155,110.17254334127,0.286586216666665,28.6586216666665,0.0163241492361528,1.97229926424333,107.907893685338,18.6209302697968,1.148559517093,23.6123950686468,27.4900272095888,0.0315739323767189,3.15739323767189,5.52234758999953,552.234758999953,0.00467827616989106,0.565233784273943,0.501835469289692,80.8775210528063,490.490425842444,161.096518
MLR(120) (g/s),0.244290740625,225,668.864166193929,23.9240857352704,127.936889305072,0.279577733333336,27.9577733333336,0.0165990760228952,2.02972208045475,111.251772816837,18.7550713438517,1.29035647266065,23.8498812508005,27.7197086847461,0.0357683055216298,3.57683055216298,5.6907031847454,569.07031847454,0.00464073204990877,0.567465098550163,0.502187408300333,83.3875782467813,494.452323630387,159.682494
MLR(180) (g/s),0.255633549305556,230,654.694773695701,23.2078215637031,105.328360511326,0.282100916666664,28.2100916666664,0.0160579531926586,1.96444465969087,114.560670166561,18.2624712144607,1.09727141947331,23.2778118010539,27.0791952874377,0.0297132270512418,2.97132270512418,5.85440701617758,585.440701617758,0.00452996331543938,0.554171639239728,0.49140777806873,85.871566212704,498.089870289397,158.288893
MLR(240) (g/s),0.262148661805556,235,634.787893935274,22.3196503727902,99.5324710464871,0.284407633333335,28.4407633333335,0.0161816299323618,1.89789425409607,117.784376835639,17.4917929960816,1.09210468450339,22.3460023556065,25.9204039061717,0.0283077945301501,2.83077945301501,5.99945957013106,599.945957013106,0.00460217907253888,0.539775613124398,0.476970694568082,88.292512394296,501.210114194207,156.862751
MLR(300) (g/s),0.267303556111111,240,680.00412521337,25.0907844338959,120.989165776419,0.271017483333335,27.1017483333335,0.0188061357382725,2.13536067147239,121.07135688351,18.8066456928746,1.17515931214505,24.0862886110302,27.9027523165961,0.0327901792193248,3.27901792193248,6.15220450450474,615.220450450474,0.00509679157901172,0.578720075191427,0.511048074511599,90.7625593169952,504.463987014626,155.464629
MLR(360) (g/s),0.270728797800926,245,680.141310392864,27.1361098025867,128.463047247542,0.250640683333331,25.0640683333331,0.020231868557097,2.31811606506446,124.471720472526,18.8260407838972,1.14742884798756,24.175039958193,28.0610566848454,0.0321980659452059,3.21980659452059,6.31467511741607,631.467511741607,0.00507092936026093,0.581014194593729,0.511433732559722,93.3187638346735,508.047838663371,154.15284
SEA(60) (m²/kg),105.202384247143,250,654.326284339677,21.2789300823413,111.028248433136,0.307499616666668,30.7499616666668,0.0155326277549608,1.8156475843604,127.807889459357,17.9352366503098,1.27725101400763,23.0661223214211,26.7301755551058,0.0341411438323609,3.41411438323609,6.48052314185999,648.052314185999,0.00477627708047651,0.558310936192585,0.49196703049066,95.8272657422994,511.231557837429,152.870654
SEA(120) (m²/kg),107.431324644069,255,658.061516696991,21.8219232247507,100.012088514232,0.301559816666667,30.1559816666667,0.0153926348113709,1.85295773645879,131.088858961949,17.7470421246357,1.1379245831929,22.8775039301094,26.5040649637584,0.0301596270768024,3.01596270768024,6.6412750691329,664.127506913289,0.00464180013173396,0.558777595297594,0.494465368647748,98.2933467401455,514.073956713525,151.149392
SEA(180) (m²/kg),109.325443450554,260,647.271702554648,23.40394748006,108.677057589295,0.276565183333332,27.6565183333332,0.015943136719604,1.97684428547805,134.352192010078,17.4740609263652,1.15018455628883,22.5769631009675,26.131710943233,0.0300562903563104,3.00562903563104,6.79181486271568,679.181486271568,0.00440931652976567,0.546726302234686,0.485895466690382,100.744248828491,516.739200038762,149.887022
SEA(240) (m²/kg),109.810686872132,265,653.772432835651,25.0132672385962,105.748070772441,0.261370266666667,26.1370266666667,0.0174040666629141,2.1260174763424,137.604802348554,17.7219411545153,1.04185812892566,22.9424914833292,26.5289492781321,0.0276394014572785,2.76394014572785,6.93605409224965,693.605409224965,0.00454890554477032,0.555677754729607,0.491254110820984,103.187122772269,519.263405088882,148.377373
SEA(300) (m²/kg),111.235138775606,270,647.096928974556,29.9244522599006,148.450049543668,0.216243533333333,21.6243533333333,0.0215683807854189,2.54888309189155,140.856975753079,17.5943162835902,1.21890379770265,22.8052675651518,26.3362566408727,0.0321013632368313,3.21013632368313,7.08540600398492,708.540600398492,0.00466402286931776,0.551179485844221,0.4864372238075,105.63135110884,521.692502789183,147.288413
SEA(360) (m²/kg),113.561603409879,275,654.15933359874,20.4341745986903,94.2996532928531,0.320130049999998,32.0130049999998,0.0146962849433577,1.74351449671482,144.110116409513,17.8032513479267,1.12716666776052,23.1434285413914,26.7823327171323,0.0301881527236235,3.01881527236235,7.24112979388606,724.112979388606,0.00470472243373132,0.558151383009037,0.491866272469011,108.077109849532,524.036786943682,146.042736
COY(60) (kg/kg),0.0116543867895112,280,671.798821028579,19.9182057759216,103.184665720708,0.337278783333332,33.7278783333332,0.0135161251074867,1.70468982996297,147.425011796081,18.1600756431438,1.27222287399566,23.6633815192895,27.3552686595191,0.0348019985129368,3.48019985129368,7.40360517197746,740.360517197746,0.00455870223163422,0.574955711810616,0.505319615394825,110.570074569191,526.517899271717,144.184538
COY(120) (kg/kg),0.0145521039863355,285,686.461639223479,23.2798464300056,122.980904885208,0.294873783333335,29.4873783333335,0.0158617198207352,1.98871134579463,150.820662946711,18.1379439282076,1.32508044721839,23.6965805549149,27.3672777961395,0.0362638447012584,3.62638447012584,7.58126978001295,758.126978001295,0.00467720533371352,0.586418838492389,0.51639133329146,113.124351940907,529.195308584951,142.754176
COY(180) (kg/kg),0.0154810346002835,290,666.946280183344,24.3806257546068,134.17959003285,0.273555850000003,27.3555850000003,0.0166694353981839,2.0593548731023,154.204182745228,17.6904647066228,1.38108103618144,23.1125157953021,26.5774497241492,0.0367056118040881,3.67056118040881,7.76369342127632,776.369342127632,0.00456002156937033,0.563348572763148,0.500811570031055,115.667359199213,531.738561190442,141.21666
COY(240) (kg/kg),0.0158307805189143,295,675.029023693469,25.3196508624084,120.577575335242,0.266602816666667,26.6602816666667,0.0175582642703577,2.14340846860428,157.55912100492,18.0031050933048,1.18459978724054,23.5674163154077,27.136862219177,0.0321463212112128,3.21463212112128,7.93582325381457,793.582325381457,0.00468108271025507,0.571438734997087,0.507034184452501,118.186973585422,534.098715270915,139.992139
COY(300) (kg/kg),0.0159379784201384,300,652.764543228682,21.9275125526664,106.980752437029,0.297692016666663,29.7692016666663,0.0158237644303673,1.8586390186301,160.878604922225,17.4951238690552,1.20263517283814,22.9676195807365,26.4812776615692,0.0318473159374962,3.18473159374962,8.09580734668634,809.580734668634,0.00471060834453425,0.553301997711342,0.490439097212353,120.680656789584,536.262016407418,138.501593
COY(360) (kg/kg),0.0161093910256982,305,661.817769657086,20.9591416860346,107.012313669697,0.315765683333333,31.5765683333333,0.015105532490542,1.78596993962869,164.16506070444,17.6592404676149,1.26580639627346,23.1950721111709,26.6950905371257,0.0337908163509928,3.37908163509928,8.25990267740756,825.990267740756,0.00476980878898987,0.563948018399645,0.497680071381642,123.150954711069,538.246100670295,137.029809
CO2Y(60) (kg/kg),1.40863777318033,310,667.644042304552,21.2280827791187,108.87851776165,0.314509816666669,31.4509816666669,0.0154515879514727,1.80564804500482,167.488715234344,17.7481662694114,1.27333850040772,23.3813227676988,26.8925840608687,0.0342433626601552,3.42433626601552,8.42998812493543,842.998812493543,0.00485967609382661,0.567894035598995,0.501969659778211,125.650079038969,540.286178175303,135.379541
CO2Y(120) (kg/kg),1.70155571372099,315,661.129375968077,27.4049455611777,134.525672891131,0.241244549999999,24.1244549999998,0.0196221824282215,2.33714130649263,170.810648780026,17.550163861834,1.21897938552683,23.1630611903195,26.6235719860364,0.032453585420068,3.2453585420068,8.59673049513599,859.673049513599,0.00473374456991417,0.563822602771223,0.497254098408123,128.148138434435,542.256027873097,133.961664
CO2Y(180) (kg/kg),1.79060110190271,320,697.166597849473,23.9420869711812,125.276093046019,0.291188733333332,29.1188733333332,0.0169005170867035,2.04446898585882,174.206388714569,18.2272782949408,1.31621298032498,24.0932694029537,27.7151094817589,0.0364789868510189,3.64789868510189,8.76906192581371,876.906192581371,0.00492124016315552,0.595326334331511,0.524564235554009,130.70268426934,544.394964733029,132.827022
CO2Y(240) (kg/kg),1.84652743158348,325,664.289823243141,21.3863658699902,115.003562784908,0.310613700000002,31.0613700000002,0.0152039447259595,1.83007537999963,177.610029767301,17.1300930365747,1.37407732016882,22.6597643684199,25.9968501229713,0.0357216821498028,3.57216821498028,8.94956359831576,894.956359831576,0.00472255352592579,0.568446485060595,0.500113270197026,133.264378033718,546.492399284003,131.08433
CO2Y(300) (kg/kg),1.87297942610808,330,692.658936436205,30.4215541797178,137.75804873657,0.227686900000002,22.7686900000002,0.021169185834256,2.58303186626907,181.002401666499,17.7394291980258,1.16051002030863,23.5170288477007,27.0275159352241,0.0313657030668788,3.13657030668788,9.11728206135746,911.728206135746,0.00481994629812571,0.588122518232025,0.52086403454973,135.816821295585,548.492126262119,129.832193
CO2Y(360) (kg/kg),1.90632986535146,335,658.737727253005,22.5707050918006,112.999058486373,0.291855183333333,29.1855183333333,0.0157677385140578,1.91524220836568,184.380893325722,16.9929263587831,1.27333345366858,22.5610751729372,25.9000192259286,0.0329793609310343,3.29793609310343,9.27814472135225,927.814472135225,0.0046018962147724,0.558973365850303,0.49525674498123,138.357123244412,550.39072634544,128.639854
,,340,707.077003622482,20.9822263582096,113.970492055639,0.336988549999999,33.6988549999999,0.0151180689164105,1.78477875023268,187.795430152911,18.3495267629203,1.37289923039346,24.386513765683,27.9749234396533,0.0384067508606161,3.84067508606161,9.45661000083137,945.661000083137,0.00509461612294123,0.601450003111722,0.531804571808168,140.924776536385,552.339500449738,126.932428
User-defined Test Averages,,345,679.803898865318,24.2539413361718,121.292165086352,0.28028595,28.028595,0.017172570778218,2.07417218944935,191.262632409131,17.6581084655212,1.2581548758497,23.5252157345042,27.0209100416397,0.033996489718785,3.3996489718785,9.63761810227988,963.761810227987,0.00481323031451506,0.581361322583391,0.511676488040326,143.533479186007,554.384441765596,125.397521
HRR(0-24) (kW/m²),2.03565636590516,350,672.441107461239,28.2276522343034,143.623901932429,0.238220700000002,23.8220700000002,0.0196236865164859,2.4176788159304,194.643244924947,17.3120091202645,1.29006693572714,23.0953448494212,26.521249020145,0.0342141864550748,3.42141864550748,9.80814479271452,980.814479271452,0.00467476833853787,0.575941139906117,0.506294417219266,146.078406449156,556.12355692842,124.112842
