General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96230953,112.425113,0.00230217,0.04516419,0.991131,0.99391,-1.057876,0.0013,102.118,0,270.024,327.996,330.347,1140.475,0,0
Standard used,ISO 5660-1,1,20.95520229,111.605153,0.00207062,0.04471127,0.991333,0.993398,-1.057876,0.0011,102.119,0,270.04,327.959,330.285,1140.103,0,0
Date of test,08/11/2018,2,20.94809505,110.785192,0.00183907,0.04425835,0.991536,0.992887,-1.057876,0.0009,102.1199,0,270.056,327.921,330.222,1139.731,0,0
Time of test,12:01,3,20.94953286,110.858106,0.00177039,0.04523267,0.991706,0.992456,-1.057876,-0.0015,102.1183,0,270.051,327.892,330.223,1139.428,0,0
Heat flux (kW/m²),50,4,20.95465264,107.903083,0.00184789,0.04753709,0.990122,0.992167,-1.057876,0.0004,102.1178,0,270.049,327.941,330.257,1139.204,0,0
Nominal duct flow rate (l/s),24,5,20.9569957,110.805729,0.00203474,0.04729945,0.990435,0.992236,-1.057876,0.0012,102.1181,0,270.041,327.955,330.258,1138.964,0,0
Sampling interval (s),1,6,20.95614567,110.130417,0.00193049,0.04564871,0.990654,0.992222,-1.057876,-0.0016,102.1187,0,270.047,327.94,330.237,1138.751,0,0
Separation (mm),60,7,20.95244822,109.225487,0.00164189,0.04493675,0.990607,0.992442,-1.057876,-0.0004,102.1209,0,270.049,327.877,330.173,1138.52,0,0
Orientation,Horizontal,8,20.94950643,113.96367,0.00144359,0.0444515,0.992044,0.992704,-1.057876,-0.0011,102.1199,0,270.051,327.838,330.141,1138.283,0,0
Edge frame?,Yes,9,20.95229678,111.422884,0.00137852,0.0457705,0.991806,0.992801,-1.057876,-0.0005,102.1203,0,270.042,327.872,330.162,1138.069,0,0
Grid?,No,10,20.95576244,111.484737,0.00158928,0.04784791,0.991744,0.992899,-1.057876,0.0023,102.1215,0,270.045,327.946,330.245,1137.86,0,0
Non-scrubbed?,Yes,11,20.95706762,108.889807,0.00180365,0.04683062,0.99334,0.992975,-1.057876,0.0006,102.1202,0,270.024,328.081,330.391,1137.667,0,0
Substrate used? {Y/N},No,12,20.95466708,110.454872,0.00180821,0.04503413,0.992209,0.993131,-1.057876,-0.0005,102.1201,0,270.03,328.202,330.499,1137.491,0,0
Substrate,none,13,20.94953257,107.298797,0.00178617,0.04415033,0.992439,0.993189,-1.057876,-0.0011,102.1196,0,270.033,328.294,330.635,1137.353,0,0
Additional specimen preparation details,,14,20.94763084,110.030253,0.0018436,0.04460006,0.99298,0.993424,-1.057876,0.0004,102.1192,0,270.025,328.408,330.725,1137.223,0,0
,,15,20.95083576,108.687552,0.00200511,0.0460882,0.993371,0.993514,-1.057876,-0.001,102.1191,0,270.033,328.491,330.832,1137.129,0,0
Specimen,,16,20.95412618,104.673427,0.00228966,0.0479758,0.994118,0.993654,-1.057876,0.0009,102.1186,0,270.038,328.558,330.904,1136.996,0,0
Sample description,after weatherbility test_PG1,17,20.95509959,109.319172,0.00244485,0.0468794,0.992844,0.99384,-1.057876,0.0003,102.1209,0,270.024,328.595,330.952,1136.899,0,0
Material name/ID,,18,20.9530982,110.050403,0.00226818,0.04506889,0.993347,0.993987,-1.057876,0.0008,102.1193,0,270.034,328.645,330.999,1136.798,0,0
Specimen number,,19,20.94859386,107.107087,0.0020298,0.04416206,0.99398,0.994177,-1.057876,0.0011,102.1175,0,270.033,328.689,331.09,1136.695,0,0
E (MJ/kg),13.1,20,20.94823184,107.831308,0.00188186,0.04494981,0.99372,0.994295,-1.057876,-0.0013,102.1177,0,270.024,328.771,331.157,1136.638,0,0
Initial mass (g),55.739,21,20.95182772,109.653576,0.00182026,0.04656211,0.993162,0.994532,-1.057876,-0.0019,102.1194,0,270.024,328.779,331.166,1136.66,0,0
Thickness (mm),12.5,22,20.95454397,110.316436,0.00199749,0.04760271,0.993646,0.99463,-1.057876,0.0016,102.1206,0,270.027,328.738,331.117,1136.718,0,0
Surface area (cm²),88.4,23,20.95495023,107.112633,0.00194656,0.0459613,0.994644,0.994794,-1.057876,0.0008,102.1189,0,270.018,328.673,331.097,1136.772,0,0
Sponsor,,24,20.9526836,107.868881,0.00172324,0.04461644,0.994605,0.994953,-1.057876,0.0025,102.1201,0,270.005,328.707,331.187,1139.615,0,0
Manufacturer,,25,20.94805746,106.55865,0.0015317,0.04408032,0.996379,0.995071,-1.057876,0.003,102.1202,0,270.023,328.755,331.23,1137.561,0,0
Test start time (s),103,26,20.94868911,109.365327,0.00148928,0.0446389,0.995376,0.99518,-1.057876,0.0024,102.1201,0,270.018,328.777,331.25,1136.962,0,0
Time to ignition (s),29,27,20.95240708,108.474169,0.00158407,0.04703609,0.995088,0.995375,-1.057876,0.0009,102.1209,0,270.025,328.731,331.207,1137.055,0,0
