General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93847917,109.053657,0.00144265,0.04147826,0.999991,1,46.928466,0.0034,102.2262,0,272.39,332.333,336.874,1136.41,0,0
Standard used,ISO 5660-1,1,20.9447838,110.447415,0.00182854,0.0440087,0.999996,1,46.928466,0.002,102.2262,0,272.407,332.346,336.887,1136.345,0,0
Date of test,26/06/2018,2,20.95108843,111.841172,0.00221443,0.04653914,1,1,46.928466,0.0006,102.2262,0,272.423,332.359,336.9,1136.28,0,0
Time of test,13:05,3,20.95244393,110.974543,0.0023181,0.04582035,0.999999,1,46.928466,-0.0005,102.2259,0,272.455,332.367,336.858,1136.276,0,0
Heat flux (kW/m²),50,4,20.95026683,109.513521,0.00210338,0.04395207,0.999998,1,46.928466,-0.0012,102.2269,0,272.437,332.318,336.837,1136.615,0,0
Nominal duct flow rate (l/s),24,5,20.94574944,107.436667,0.00195437,0.0432435,1,1,46.928466,-0.0008,102.2251,0,272.419,332.307,336.806,1132.793,0,0
Sampling interval (s),1,6,20.94578966,106.946492,0.00188484,0.0437991,0.999999,1,46.928466,-0.0019,102.2261,0,272.427,332.305,336.876,1135.225,0,0
Separation (mm),60,7,20.94956708,107.381412,0.00187799,0.04615103,0.999998,1,46.928466,-0.0011,102.227,0,272.44,332.352,337.014,1136.105,0,0
Orientation,Horizontal,8,20.95221213,111.30093,0.00201131,0.0470869,0.999997,1,46.928466,-0.0025,102.2264,0,272.433,332.43,337.097,1136.115,0,0
Edge frame?,Yes,9,20.95229179,110.336128,0.0020095,0.04555077,0.999998,1,46.928466,0,102.2267,0,272.435,332.445,337.062,1136.11,0,0
Grid?,No,10,20.95031307,106.449385,0.00178211,0.04374031,0.999999,1,46.928466,-0.0002,102.2245,0,272.426,332.469,337.043,1136.123,0,0
Non-scrubbed?,Yes,11,20.94546146,107.359899,0.00163246,0.04327079,0.999997,1,46.928466,-0.001,102.226,0,272.433,332.404,336.936,1136.158,0,0
Substrate used? {Y/N},No,12,20.94657197,106.561219,0.00159359,0.04395349,0.999999,1,46.928466,-0.0011,102.2245,0,272.441,332.374,337.013,1136.181,0,0
Substrate,none,13,20.95026762,107.10839,0.0017088,0.04622453,1.000001,1,46.928466,0.0001,102.2239,0,272.417,332.439,337.104,1138.93,0,0
Additional specimen preparation details,,14,20.95241619,108.877661,0.00203284,0.04667177,0.999999,1,46.928466,-0.0009,102.2249,0,272.415,332.444,337.059,1136.895,0,0
,,15,20.95354651,109.30248,0.00201265,0.04525501,0.999999,1,46.928466,0.0002,102.2244,0,272.429,332.413,337.022,1136.138,0,0
Specimen,,16,20.95093452,109.97838,0.00181974,0.04366675,0.999998,1,46.928466,-0.0012,102.2255,0,272.441,332.419,336.987,1136.121,0,0
Sample description,Ch-H2PO2_Phytic acid x-link_1,17,20.94696631,112.033071,0.00169613,0.04334425,0.999999,1,46.928466,-0.0003,102.2272,0,272.427,332.376,336.94,1136.148,0,0
Material name/ID,Ch-H2PO2_Phytic acid x-link_1,18,20.94919229,113.006413,0.00175689,0.04472536,0.999998,1,46.928466,0.0005,102.2259,0,272.425,332.367,336.87,1136.23,0,0
Specimen number,,19,20.9528032,110.013409,0.0019295,0.04692302,0.999997,1,46.928466,-0.0002,102.225,0,272.424,332.297,336.689,1136.281,0,0
E (MJ/kg),13.1,20,20.95444853,112.889233,0.00214395,0.04707294,1,1,46.928466,-0.0003,102.2262,0,272.431,332.169,336.491,1136.325,0,0
Initial mass (g),47.202,21,20.95351252,111.989976,0.00203233,0.04514534,0.999999,1,46.928466,-0.0024,102.2263,0,272.427,332.074,336.385,1136.345,0,0
Thickness (mm),12.5,22,20.949597,113.587489,0.00188323,0.04418676,0.999998,1,46.928466,-0.0021,102.2262,0,272.418,332.044,336.349,1136.369,0,0
Surface area (cm²),88.4,23,20.94688779,107.093488,0.00172818,0.04402628,0.999999,1,46.928466,-0.0011,102.2267,0,272.43,332.074,336.412,1136.381,0,0
Sponsor,,24,20.94998024,109.594819,0.00172709,0.04623113,1.000001,1,46.928466,0.0012,102.2255,0,272.425,332.08,336.419,1136.397,0,0
Manufacturer,,25,20.95327545,110.789349,0.00185651,0.04798711,1,1,46.928466,0.001,102.2271,0,272.442,332.092,336.511,1136.397,0,0
Test start time (s),107,26,20.95453713,108.619149,0.00194171,0.04730127,0.999997,1,46.928466,0.0002,102.2262,0,272.444,332.154,336.607,1136.391,0,0
Time to ignition (s),52,27,20.9530519,106.644553,0.0017581,0.04531643,0.999997,1,46.928466,-0.0013,102.2253,0,272.445,332.204,336.678,1136.388,0,0
Time to flameout (s),682,28,20.94868197,108.56605,0.00153137,0.04413115,0.999999,1,46.928466,0.0005,102.2263,0,272.438,332.238,336.774,1136.398,0,0
