General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Specimen number,,19,20.9528182,104.201489,0.00145197,0.04795516,1.008667,1.007951,-0.740789,0.003,102.2815,0,269.553,329.28,332.367,1142.203,0,0
E (MJ/kg),13.1,20,20.95350157,108.918233,0.0015388,0.0467074,1.009063,1.008078,-0.740789,0.0019,102.2808,0,269.567,329.191,332.247,1142.224,0,0
Initial mass (g),58.561,21,20.95287152,107.980111,0.00139586,0.04490582,1.008985,1.008235,-0.740789,0.0001,102.2817,0,269.565,329.16,332.212,1142.253,0,0
Thickness (mm),12.5,22,20.94875889,105.81545,0.001205,0.04398518,1.007723,1.008348,-0.740789,-0.0008,102.2807,0,269.556,329.155,332.26,1142.27,0,0
Surface area (cm²),88.4,23,20.94810855,108.177962,0.00113678,0.04481036,1.008292,1.008468,-0.740789,0.0017,102.2822,0,269.56,329.177,332.286,1142.268,0,0
Sponsor,,24,20.95077299,106.688303,0.00119611,0.04670041,1.009796,1.008506,-0.740789,0.0002,102.2832,0,269.553,329.2,332.337,1142.265,0,0
Manufacturer,,25,20.95309435,106.186199,0.00147517,0.04782225,1.00942,1.008553,-0.740789,0.0014,102.2815,0,269.559,329.218,332.365,1142.228,0,0
Test start time (s),113,26,20.95330468,106.094445,0.00154883,0.04591722,1.008477,1.008708,-0.740789,0.0014,102.2821,0,269.551,329.248,332.384,1140.528,0,0
Time to ignition (s),9,27,20.95077691,105.600725,0.00137412,0.04431277,1.008068,1.008637,-0.740789,-0.0006,102.2818,0,269.572,329.248,332.38,1140.446,0,0
Time to flameout (s),973,28,20.94628863,111.547744,0.00123516,0.04398491,1.009359,1.008718,-0.740789,0.0002,102.282,0,269.578,329.188,332.313,1141.859,0,0
End of test criterion,ISO 5660-1:2002,29,20.94736394,109.631414,0.00113741,0.04446279,1.009356,1.008837,-0.740789,0.0027,102.2828,0,269.583,329.143,332.231,1142.183,0,0
User EOT time (s),,30,20.95099892,107.03381,0.00117955,0.04701414,1.008967,1.008905,-0.740789,-0.0003,102.283,0,269.566,329.111,332.221,1142.168,0,0
MLR EOT mass (g/m²),150,31,20.95337221,106.546724,0.00134916,0.0479589,1.009052,1.009016,-0.740789,0.0004,102.283,0,269.561,329.056,332.168,1142.156,0,0
MLR EOT time period (s),60,32,20.9530401,103.560253,0.00135794,0.04612326,1.009002,1.009043,-0.740789,-0.0003,102.2822,0,269.545,329.03,332.136,1142.16,0,0
Truncate graphs at EOT?,No,33,20.94991012,108.881287,0.00114607,0.04436884,1.010568,1.009021,-0.740789,0.0015,102.282,0,269.557,329.04,332.14,1142.157,0,0
Smooth data?,No,34,20.94602369,106.632815,0.00099008,0.044179,1.010525,1.009037,-0.740789,-0.0003,102.2794,0,269.559,329.079,332.238,1142.166,0,0
Correct O2 for pressure?,No,35,20.94806684,107.94967,0.00099763,0.04570521,1.009418,1.009087,-0.740789,-0.001,102.2813,0,269.563,329.138,332.349,1142.21,0,0
,,36,20.95167942,104.924468,0.00113171,0.04764305,1.009354,1.009055,-0.740789,0,102.282,0,269.572,329.194,332.394,1142.234,0,0
Specifications: apparatus,,37,20.9535317,106.84975,0.00135935,0.04784786,1.009127,1.00901,-0.740789,0.0009,102.2802,0,269.577,329.21,332.378,1142.265,0,0
C-factor (SI units),0.044939,38,20.95146777,109.341166,0.00137527,0.04572201,1.00918,1.008957,-0.740789,0.0012,102.2795,0,269.572,329.176,332.297,1142.294,0,0
OD correction factor,0.97963,39,20.9471317,111.101469,0.0012743,0.04430133,1.009144,1.008923,-0.740789,0.0026,102.2804,0,269.577,329.092,332.201,1142.315,0,0
Duct diameter (m),0.114,40,20.94395731,106.946699,0.00119713,0.0441341,1.008237,1.008906,-0.740789,0.002,102.283,0,269.575,329.051,332.159,1142.323,0,0
O2 delay time (s),0,41,20.94673477,105.748727,0.00120232,0.04501846,1.008198,1.008825,-0.740789,0.0014,102.2795,0,269.585,329.027,332.169,1142.334,0,0
CO2 delay time (s),0,42,20.95016169,107.606457,0.00146864,0.04759255,1.008579,1.008715,-0.740789,0.0003,102.2805,0,269.59,329.05,332.248,1142.334,0,0
CO delay time (s),0,43,20.95164221,109.636596,0.00169029,0.04762367,1.008631,1.008636,-0.740789,0.0032,102.2813,0,269.589,329.137,332.374,1142.339,0,0
,,44,20.95044964,108.869496,0.00162926,0.0451999,1.009721,1.008477,-0.740789,0.0026,102.2814,0,269.596,329.216,332.447,1142.317,0,0
Laboratory,,45,20.94623319,108.845035,0.00152947,0.04410745,1.008487,1.008318,-0.740789,0.0021,102.2803,0,269.616,329.279,332.519,1142.327,0,0
Laboratory name,FTT Cone - NIST,46,20.94561611,109.582666,0.00144498,0.04424206,1.007359,1.008152,-0.740789,-0.0005,102.2808,0,269.608,329.3,332.561,1145.054,0,0
Operator,Shields,47,20.9493313,109.706541,0.00147006,0.04572597,1.007485,1.007916,-0.740789,-0.0014,102.281,0,269.631,329.275,332.554,1143.037,0,0
Filename,C:\CC5\DATA\19020041.CSV,48,20.95256132,109.11904,0.00169884,0.0477725,1.008634,1.007763,-0.740789,-0.0007,102.281,0,269.617,329.266,332.515,1141.776,0,0
Report name,,49,20.95205887,109.187411,0.00185251,0.04724514,1.006776,1.007517,-0.740789,0.0017,102.2808,0,269.628,329.26,332.511,1140.369,0,0
,,50,20.94994308,111.701034,0.00167527,0.04494629,1.006585,1.007245,-0.740789,0.003,102.2804,0,269.642,329.22,332.414,1141.953,0,0
,,51,20.94546093,108.061169,0.00145019,0.04399633,1.006882,1.007022,-0.740789,0.0003,102.2822,0,269.637,329.148,332.35,1142.35,0,0
Pre-test conditions,,52,20.94468022,110.376724,0.00136747,0.04489838,1.006476,1.006667,-0.740789,0.0016,102.2798,0,269.646,329.125,332.349,1142.288,0,0
Ambient temperature (°C),20.5,53,20.94811345,107.606829,0.00138933,0.04603957,1.006019,1.006387,-0.740789,-0.0004,102.2824,0,269.639,329.143,332.381,1142.268,0,0
Barometric pressure (Pa),102283,54,20.95098246,107.67534,0.00162562,0.04771457,1.006329,1.006156,-0.740789,0.0008,102.2815,0,269.654,329.133,332.362,1142.228,0,0
Relative humidity (%),12.4,55,20.95304809,109.596728,0.00180303,0.04641701,1.006105,1.005907,-0.740789,0.002,102.2821,0,269.664,329.137,332.404,1144.922,0,0
,,56,20.9513336,108.602179,0.00172555,0.04466153,1.006762,1.005521,-0.740789,0.003,102.2816,0,269.639,329.163,332.438,1142.876,0,0
,,57,20.94665684,106.973014,0.00162331,0.04400483,1.00515,1.005166,-0.740789,-0.0004,102.2814,0,269.65,329.163,332.466,1142.144,0,0
Conditioning,,58,20.94851728,105.74318,0.00164745,0.04498292,1.004583,1.004851,-0.740789,0.0004,102.2803,0,269.655,329.185,332.542,1142.134,0,0
Conditioned? {Y/N},Yes,59,20.95146327,106.510766,0.00175177,0.04692311,1.003941,1.004553,-0.740789,0.0009,102.2819,0,269.64,329.223,332.583,1142.102,0,0
Conditioning temperature (°C),23,60,20.95330348,107.492112,0.00200812,0.04748253,1.004243,1.004191,-0.740789,0.0002,102.2826,0,269.649,329.246,332.612,1142.112,0,0
Conditioning RH (%),50,61,20.95335432,105.571502,0.0020456,0.0459479,1.004743,1.003757,-0.740789,-0.0005,102.2803,0,269.658,329.302,332.657,1142.102,0,0
,,62,20.94903927,104.394391,0.00184291,0.044376,1.003523,1.003343,-0.740789,0.0007,102.28,0,269.636,329.324,332.725,1142.082,0,0
Data collected,,63,20.94424204,105.545733,0.00169302,0.04409171,1.003293,1.003044,-0.740789,0.0025,102.2816,0,269.629,329.328,332.749,1142.078,0,0
CO/CO2 data collected?,Yes,64,20.94579243,106.751785,0.00168531,0.04542216,1.00215,1.002821,-0.740789,0.0033,102.2812,0,269.635,329.329,332.776,1142.08,0,0
Mass data collected?,Yes,65,20.94951361,106.896615,0.00183036,0.04762565,1.002244,1.002466,-0.740789,-0.0001,102.281,0,269.633,329.331,332.753,1142.105,0,0
Smoke data collected?,Yes,66,20.95160494,107.580269,0.00196533,0.04766296,1.002436,1.002159,-0.740789,0.0005,102.2805,0,269.64,329.306,332.739,1142.142,0,0
Soot mass data collected?,No,67,20.95111559,105.888808,0.00192892,0.04606563,1.001379,1.001777,-0.740789,0.0005,102.2796,0,269.645,329.31,332.772,1142.186,0,0
Soot mass ratio (1:x),N/A,68,20.94625571,106.132761,0.00168943,0.04435652,1.001913,1.001414,-0.740789,0.0002,102.2791,0,269.638,329.336,332.813,1142.185,0,0
Soot mass (g),N/A,69,20.94205906,106.596962,0.00149105,0.0439678,1.001346,1.001018,-0.740789,0.0011,102.2804,0,269.644,329.344,332.815,1142.182,0,0
,,70,20.9443818,106.85741,0.00145924,0.04539605,1.0012,1.000566,-0.740789,0.0011,102.2818,0,269.638,329.319,332.799,1142.175,0,0
Comments,,71,20.94809595,105.652913,0.00157096,0.04748846,1.000608,1.000214,-0.740789,-0.001,102.282,0,269.641,329.321,332.808,1142.194,0,0
Pre-test comments,,72,20.94967882,106.193271,0.00181118,0.04726843,1.000882,1.000003,-0.740789,-0.0009,102.2804,0,269.634,329.333,332.849,1142.233,0,0
After-test comments,,73,20.9486983,106.591043,0.00179945,0.04572761,0.999036,0.999663,-0.740789,0.001,102.2819,0,269.63,329.353,332.881,1142.264,0,0
,,74,20.94479075,104.743742,0.00149906,0.04420209,0.998769,0.999307,-0.740789,-0.0009,102.2816,0,269.623,329.378,332.867,1142.286,0,0
,,75,20.94053755,107.686638,0.00130644,0.04445582,0.998352,0.999056,-0.740789,-0.0009,102.2806,0,269.633,329.345,332.832,1142.303,0,0
,,76,20.94324513,108.046183,0.00130723,0.04578672,0.998103,0.998686,-0.740789,-0.0013,102.2809,0,269.641,329.325,332.85,1142.358,0,0
,,77,20.94658175,106.492973,0.00148707,0.04781648,0.998425,0.998312,-0.740789,-0.0011,102.2805,0,269.637,329.302,332.805,1142.405,0,0
,,78,20.94917491,108.445898,0.00167755,0.04694128,0.998065,0.997857,-0.740789,0.0022,102.2801,0,269.622,329.271,332.764,1142.414,0,0
,,79,20.94821805,104.809702,0.00160775,0.04535356,0.996827,0.997345,-0.740789,0.0036,102.2803,0,269.643,329.278,332.8,1142.422,0,0
,,80,20.94398283,104.850591,0.00138806,0.04409356,0.996579,0.996893,-0.740789,0.0028,102.2788,0,269.636,329.311,332.872,1142.416,0,0
,,81,20.94254387,107.27186,0.00133565,0.04417067,0.996754,0.996278,-0.740789,0.0015,102.2818,0,269.633,329.347,332.925,1142.432,0,0
,,82,20.9474888,108.653951,0.00149491,0.04663485,0.996014,0.996246,-0.740789,-0.0007,102.2803,0,269.639,329.357,332.933,1142.406,0,0
,,83,20.95236995,109.346612,0.00172022,0.04806043,0.995865,0.996552,-0.740789,0.0001,102.2808,0,269.629,329.391,332.95,1142.395,0,0
,,84,20.95356834,108.414912,0.00188271,0.04636793,0.996812,0.996836,-0.740789,-0.0002,102.2808,0,269.642,329.381,332.934,1142.391,0,0
Events,,85,20.95160508,107.601237,0.00171515,0.04478916,0.997119,0.997137,-0.740789,0.0008,102.2815,0,269.644,329.356,332.951,1142.375,0,0
Number of events,0,86,20.94777611,107.180849,0.00145591,0.04398807,0.998404,0.997412,-0.740789,0.0019,102.2793,0,269.643,329.374,332.975,1142.37,0,0
,,87,20.94700001,107.0731,0.00131065,0.04485219,0.999397,0.99769,-0.740789,0.0011,102.2814,0,269.641,329.393,332.995,1142.383,0,0
,,88,20.95050565,107.62638,0.0013903,0.04713384,0.999141,0.998117,-0.740789,-0.0005,102.2807,0,269.643,329.391,332.989,1142.41,0,0
,,89,20.95324597,108.219157,0.00152172,0.04797243,0.999152,0.998513,-0.740789,0.0001,102.2806,0,269.636,329.37,332.948,1142.416,0,0
,,90,20.95345261,106.570622,0.0016564,0.04632506,0.998815,0.998758,-0.740789,-0.0008,102.2815,0,269.652,329.311,332.862,1142.379,0,0
,,91,20.9508555,108.484455,0.0014986,0.04456638,0.999302,0.999059,-0.740789,-0.0003,102.2822,0,269.673,329.275,332.808,1142.375,0,0
,,92,20.94634942,106.822115,0.0013335,0.04395826,0.999425,0.999382,-0.740789,-0.0005,102.2816,0,269.664,329.226,332.773,1142.368,0,0
,,93,20.94889627,107.646354,0.00123463,0.04504217,1.000236,0.999682,-0.740789,0.0011,102.2811,0,269.653,329.241,332.78,1145.148,0,0
,,94,20.95315675,106.604836,0.00126938,0.04725868,0.999778,0.999933,-0.740789,0.001,102.2802,0,269.649,329.238,332.719,1143.027,0,0
,,95,20.95543131,107.064954,0.00139583,0.04791361,0.998605,1.000216,-0.740789,0.0015,102.2814,0,269.659,329.116,332.558,1142.33,0,0
,,96,20.95535336,107.491251,0.00141783,0.04603012,1.000815,1.000343,-0.740789,0.0012,102.2817,0,269.656,329.015,332.426,1141.638,0,0
,,97,20.95218735,109.761708,0.00123458,0.04440716,1.002547,1.000621,-0.740789,-0.0008,102.2828,0,269.665,328.943,332.328,1140.811,0,0
,,98,20.9484527,106.523568,0.0011324,0.04410873,1.002183,1.000897,-0.740789,0,102.282,0,269.66,328.923,332.351,1141.861,0,0
,,99,20.95169212,104.718558,0.00114516,0.04537334,1.001755,1.001152,-0.740789,0.0005,102.2817,0,269.676,328.962,332.414,1142.2,0,0
,,100,20.95563317,106.676555,0.00131098,0.04735736,1.001532,1.001585,-0.740789,0.0039,102.2791,0,269.655,329.027,332.488,1142.163,0,0
,,101,20.95753609,103.188905,0.00151512,0.04723877,1.002453,1.001872,-0.740789,0.0031,102.2805,0,269.659,329.067,332.516,1142.149,0,0
,,102,20.95681063,111.087967,0.00138835,0.04540007,1.001676,1.002167,-0.740789,0.0026,102.2813,0,269.659,329.043,332.494,1144.933,0,0
,,103,20.95323782,108.416851,0.00116108,0.04425079,1.002284,1.002476,-0.740789,0.0016,102.2808,0,269.65,328.994,332.462,1142.835,0,0
,,104,20.94990145,108.810584,0.00094517,0.04400393,1.00301,1.002863,-0.740789,0.0001,102.2812,0,269.656,329.002,332.466,1142.124,0,0
,,105,20.95273422,108.260328,0.00095598,0.0455993,1.002949,1.003215,-0.740789,-0.0012,102.2819,0,269.653,329.014,332.494,1142.114,0,0
,,106,20.95468166,107.291478,0.00112054,0.04829806,1.001883,1.003619,-0.740789,0.0016,102.2818,0,269.649,329.029,332.485,1142.12,0,0
,,107,20.95594143,108.536844,0.00144258,0.04821969,1.00261,1.004041,-0.740789,0.0018,102.2817,0,269.641,329.004,332.433,1142.108,0,0
,,108,20.95456113,108.856282,0.001458,0.04602366,1.004005,1.004406,-0.740789,0.0004,102.2827,0,269.641,328.967,332.403,1142.1,0,0
,,109,20.95022375,108.499924,0.00140613,0.0448182,1.003572,1.00469,-0.740789,0.0021,102.2817,0,269.652,328.979,332.427,1142.089,0,0
,,110,20.9464719,102.575659,0.00141747,0.0451545,1.005202,1.004912,-0.740789,-0.0005,102.2816,0,269.663,329.022,332.462,1142.518,0,0
,,111,20.9495004,105.078429,0.00154127,0.04566307,1.004639,1.005213,-0.740789,-0.0006,102.2817,0,269.655,329.037,332.491,1142.275,0,0
,,112,20.95273563,107.719856,0.00178866,0.04776372,1.003945,1.005412,-0.740789,0.0011,102.2833,0,269.66,329.033,332.49,1142.239,0,0
,,113,20.95372117,110.948753,0.00192547,0.04702321,1.004534,1.005704,-0.740789,0.0011,102.2839,0,269.651,328.981,332.414,1144.19,0,0
,,114,20.95210705,107.026838,0.00178327,0.04500639,1.004591,1.005926,49.972426,0.0009,102.2832,0,269.672,328.943,332.358,1144.735,0,0
,,115,20.94745684,106.686909,0.001599,0.04401432,1.004905,1.006157,58.577593,0.0024,102.2833,0,269.668,328.927,332.325,1144.804,0,0
,,116,20.9478502,105.032671,0.00147696,0.04431813,1.001628,1.006272,58.41078,0.0031,102.2839,0,269.651,328.934,332.345,1144.815,0,0
,,117,20.9520564,106.725175,0.00151004,0.04651388,0.991724,1.00648,58.631973,0.0021,102.2829,0,269.664,328.924,332.346,1144.729,0,0
,,118,20.95505891,107.576257,0.00168406,0.04773255,0.995792,1.006618,58.476104,0.001,102.284,0,269.639,328.919,332.365,1144.538,0,0
,,119,20.95402937,108.833213,0.00173089,0.04674096,0.978952,1.006786,58.514299,0.0012,102.282,0,269.671,328.933,332.4,1144.346,0,0
,,120,20.95151781,108.447806,0.0014915,0.0446654,0.965434,1.006902,58.69547,0.0018,102.2824,0,269.681,328.952,332.431,1145.58,0,0
,,121,20.94673595,105.035449,0.00132794,0.04399429,0.941886,1.00709,58.854862,-0.0004,102.2832,0,269.66,328.999,332.493,1145.46,0,0
,,122,20.94706392,106.007433,0.00121737,0.04517008,0.913589,1.007155,58.604686,0.0016,102.2825,0,269.649,329.056,332.583,1144.675,0,0
,,123,20.9508482,108.432136,0.00129638,0.04755037,0.941483,1.007295,58.457028,0.0017,102.2831,0,269.643,329.11,332.698,1143.458,0,0
,,124,20.95339916,102.604909,0.0015418,0.04866094,0.869646,1.007475,58.415345,0.0012,102.2841,0,269.66,329.306,333.227,1143.231,0,0
,,125,20.95187426,100.63723,0.00167666,0.04793133,0.825432,1.007523,58.269946,0.0005,102.2835,0,269.649,329.911,334.201,1143.344,0,0
,,126,20.94847474,96.630012,0.00147387,0.04617722,0.76381,1.007559,58.157715,0.0024,102.2852,0,269.643,330.672,335.33,1144.263,0,0
,,127,20.94276791,94.728544,0.00141522,0.04564735,0.748869,1.007557,58.138109,-0.0005,102.2822,0,269.642,331.521,336.637,1145.103,0,0
,,128,20.94390209,91.986424,0.00150055,0.04723601,0.724531,1.007644,57.976507,0.0036,102.2853,0,269.66,332.52,338.23,1145.2,0,0
,,129,20.94761515,91.26859,0.00177492,0.05000361,0.722093,1.0077,57.935648,0.0031,102.2834,0,269.655,333.608,339.86,1145.271,0,0
,,130,20.94970751,88.423874,0.0022541,0.05271988,0.771007,1.007697,57.77537,0.0023,102.2824,0,269.642,334.675,341.519,1145.249,0,0
,,131,20.94776743,91.443501,0.00262443,0.05939987,0.804894,1.007638,57.573813,0.0019,102.285,0,269.636,335.731,343.06,1145.399,0,0
,,132,20.94207621,91.289294,0.00283982,0.08752171,0.819024,1.007557,57.533027,0.0011,102.2851,0,269.651,336.577,344.337,1145.255,0,0
,,133,20.9338932,93.409342,0.00333577,0.13936495,0.862476,1.007472,57.374807,-0.0006,102.2839,0,269.626,337.296,345.397,1145.154,0,0
,,134,20.91671027,96.173712,0.00431882,0.21075606,0.878792,1.007388,57.175896,0.0003,102.2844,0,269.64,337.863,346.183,1145.062,0,0
,,135,20.86656626,98.725209,0.00614216,0.30499543,0.907838,1.007349,56.816891,0.0028,102.2831,0,269.651,338.238,346.667,1144.957,0,0
,,136,20.77070499,100.032072,0.00842201,0.39228644,0.918677,1.007309,56.736427,0.0006,102.2835,0,269.649,338.484,347.044,1144.75,0,0
,,137,20.64210605,98.525223,0.01090552,0.47423526,0.926658,1.007222,56.653506,0.0027,102.2852,0,269.648,338.688,347.362,1144.521,0,0
,,138,20.49717111,102.662716,0.01349086,0.54604412,0.944877,1.007247,56.55545,0.001,102.2835,0,269.648,338.847,347.608,1144.355,0,0
,,139,20.37042516,95.463149,0.01612712,0.59964913,0.944411,1.007191,56.536688,0.001,102.2835,0,269.633,338.975,347.841,1144.188,0,0
,,140,20.28508201,98.109696,0.01835629,0.62662099,0.949516,1.007096,56.457808,0.0027,102.2844,0,269.642,339.106,348.024,1146.676,0,0
,,141,20.22794999,102.061837,0.01988292,0.62819724,0.95706,1.006997,56.437849,0.0018,102.2849,0,269.637,339.168,348.141,1144.483,0,0
,,142,20.19404149,98.546218,0.02053605,0.60822851,0.963227,1.006921,56.354597,0,102.2844,0,269.625,339.243,348.273,1143.641,0,0
,,143,20.18469505,100.515008,0.02010573,0.57189925,0.969977,1.00693,56.248515,0.0011,102.2848,0,269.632,339.309,348.382,1143.504,0,0
,,144,20.19650873,100.730963,0.01914375,0.53106261,0.977964,1.006902,56.234222,0.0022,102.2844,0,269.641,339.348,348.437,1143.384,0,0
,,145,20.22559296,98.141046,0.01803083,0.48424156,0.98451,1.006837,56.153295,0.0017,102.283,0,269.608,339.374,348.499,1143.275,0,0
,,146,20.2633817,98.79915,0.01697217,0.44542832,0.990417,1.006778,56.006498,0.0003,102.2835,0,269.633,339.437,348.605,1143.159,0,0
,,147,20.31692523,103.453199,0.01597877,0.40310148,0.990789,1.006744,55.943802,0.0032,102.2844,0,269.636,339.5,348.7,1142.992,0,0
,,148,20.37737897,98.699839,0.01489294,0.3625181,0.989402,1.00666,55.935636,0.0024,102.2849,0,269.641,339.567,348.745,1142.881,0,0
,,149,20.43772877,102.104632,0.01370664,0.33172224,0.994812,1.006517,55.854074,-0.0004,102.2865,0,269.628,339.594,348.76,1145.118,0,0
,,150,20.49348113,100.093333,0.01269967,0.30887187,0.993323,1.006419,55.833431,0.0029,102.2851,0,269.631,339.61,348.725,1143.294,0,0
,,151,20.543422,102.996095,0.01187151,0.28986343,0.995997,1.006323,55.754199,0.0028,102.286,0,269.641,339.565,348.595,1142.612,0,0
,,152,20.59022809,101.473369,0.01126079,0.27558938,0.994262,1.006191,55.655598,0.0006,102.2866,0,269.629,339.47,348.562,1142.524,0,0
,,153,20.62528463,101.176194,0.01086078,0.26426712,0.995717,1.006017,55.636173,-0.0007,102.2887,0,269.632,339.501,348.666,1142.415,0,0
,,154,20.65148036,99.920213,0.01045573,0.25438425,0.995697,1.005923,55.553675,-0.0007,102.2869,0,269.632,339.611,348.763,1142.342,0,0
,,155,20.66958085,102.983128,0.00990334,0.24563217,0.987684,1.00573,55.533785,0,102.286,0,269.647,339.612,348.721,1142.324,0,0
,,156,20.67956922,100.392783,0.00944715,0.24042952,0.987407,1.005629,55.533969,0.0009,102.2849,0,269.638,339.604,348.774,1142.231,0,0
,,157,20.69422065,96.795864,0.00924207,0.23787523,0.986504,1.005491,55.454611,-0.0003,102.286,0,269.637,339.656,348.881,1142.19,0,0
,,158,20.70926747,99.897776,0.00921713,0.23495036,0.988751,1.005348,55.43456,0.0013,102.2871,0,269.637,339.722,348.934,1142.175,0,0
,,159,20.71880644,105.441494,0.00917414,0.2302321,0.991887,1.005196,55.355643,0.0019,102.287,0,269.627,339.785,349,1142.193,0,0
,,160,20.7246498,101.596601,0.00881254,0.22607162,0.984828,1.005098,55.25403,0.0024,102.2856,0,269.629,339.856,349.164,1142.152,0,0
,,161,20.72832221,102.459837,0.00824104,0.22664657,0.98383,1.00498,55.233755,0.0024,102.2856,0,269.622,339.969,349.339,1142.14,0,0
,,162,20.72950456,99.41154,0.00771427,0.22985936,0.980833,1.004808,55.155958,0.0014,102.2859,0,269.638,340.082,349.455,1142.119,0,0
,,163,20.73269114,101.693533,0.00737653,0.23351662,0.980198,1.004659,55.057542,0.0045,102.2867,0,269.645,340.144,349.508,1142.143,0,0
,,164,20.73671783,102.761889,0.00732112,0.23893338,0.985239,1.00453,55.037932,0.0029,102.2877,0,269.649,340.192,349.551,1142.231,0,0
,,165,20.73750846,100.355595,0.00736639,0.24143382,0.981002,1.004325,54.955269,0.0029,102.2871,0,269.658,340.235,349.626,1142.168,0,0
,,166,20.73645393,99.011288,0.00720035,0.24143913,0.984972,1.004168,54.856589,0.0029,102.2859,0,269.652,340.294,349.724,1141.327,0,0
,,167,20.73275753,99.832962,0.00680923,0.24173673,0.985892,1.003893,54.757366,0.0005,102.2872,0,269.645,340.361,349.82,1142.035,0,0
,,168,20.72782085,100.382356,0.00653574,0.24374559,0.986708,1.003651,54.687893,0.0018,102.2894,0,269.652,340.409,349.877,1142.195,0,0
,,169,20.72958904,100.62184,0.0064563,0.24809303,0.98777,1.003561,54.642911,0.0011,102.2873,0,269.651,340.464,349.94,1142.141,0,0
,,170,20.73157186,104.461312,0.00655104,0.25201417,0.980507,1.003359,54.55678,0.0005,102.2866,0,269.65,340.541,350.049,1142.093,0,0
,,171,20.73043914,103.987389,0.00671763,0.25208757,0.984251,1.003232,54.522407,0.0034,102.2871,0,269.642,340.564,350.045,1142.01,0,0
,,172,20.72690202,104.378175,0.00657454,0.24967864,0.98704,1.00319,54.450812,0.0008,102.2891,0,269.63,340.604,350.091,1141.939,0,0
