General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,19.49837008,110.741339,0.008926,0.05913959,0.981658,0.977748,0.332966,-0.0073,100.7793,0,296.469,336.356,341.639,1183.624,0,0
Standard used,ISO 5660-1,1,19.49429209,111.288296,0.0088491,0.0601571,0.980994,0.977454,0.332966,-0.0092,100.7796,0,296.466,336.394,341.677,1183.624,0,0
Date of test,17/05/2018,2,19.49021411,111.835253,0.0087722,0.06117461,0.98033,0.97716,0.332966,-0.0112,100.78,0,296.463,336.432,341.715,1183.624,0,0
Time of test,10:16,3,19.49350438,106.710887,0.008796,0.06319104,0.981286,0.976845,0.332966,-0.0098,100.7821,0,296.484,336.402,341.729,1183.584,0,0
Heat flux (kW/m²),75,4,19.49701033,107.565982,0.00901275,0.06394936,0.980625,0.976483,0.332966,-0.012,100.7809,0,296.471,336.434,341.818,1183.579,0,0
Nominal duct flow rate (l/s),24,5,19.49736508,108.999579,0.00903652,0.06297667,0.981216,0.976139,0.332966,-0.0101,100.7817,0,296.485,336.457,341.839,1183.602,0,0
Sampling interval (s),5,6,19.49270437,107.190862,0.00883563,0.06152777,0.980731,0.975794,0.332966,-0.0098,100.7807,0,296.476,336.489,341.889,1183.587,0,0
Separation (mm),25,7,19.48669165,107.087103,0.00874758,0.06120927,0.980318,0.975488,0.332966,-0.0079,100.7814,0,296.464,336.53,341.906,1183.624,0,0
Orientation,Horizontal,8,19.48772262,110.102848,0.0088259,0.06234905,0.979766,0.975214,0.332966,-0.0126,100.7809,0,296.467,336.566,341.976,1183.684,0,0
Edge frame?,Yes,9,19.4915412,109.483849,0.0090698,0.0646862,0.979189,0.97506,0.332966,-0.0117,100.7815,0,296.476,336.541,341.898,1183.681,0,0
Grid?,No,10,19.49351648,109.217042,0.00928251,0.0646181,0.979642,0.97489,0.332966,-0.0093,100.7804,0,296.493,336.489,341.889,1183.667,0,0
Non-scrubbed?,Yes,11,19.49310135,108.474013,0.00924789,0.0628951,0.979029,0.974756,0.332966,-0.0105,100.7818,0,296.48,336.497,341.879,1183.717,0,0
Substrate used? {Y/N},No,12,19.48909439,107.300203,0.00895815,0.06136643,0.979086,0.974728,0.332966,-0.0125,100.7826,0,296.467,336.487,341.967,1183.766,0,0
Substrate,none,13,19.48426199,109.511493,0.0087678,0.06118805,0.979446,0.974625,0.332966,-0.0122,100.7794,0,296.468,336.564,342.105,1183.804,0,0
Additional specimen preparation details,gauge,14,19.48650526,102.662661,0.00871968,0.06302805,0.978359,0.974491,0.332966,-0.0097,100.7817,0,296.486,336.611,342.16,1183.872,0,0
,,15,19.49114862,109.980483,0.00885308,0.06499121,0.978791,0.974254,0.332966,-0.0116,100.7801,0,296.484,336.618,342.164,1183.908,0,0
Specimen,,16,19.49501125,110.671819,0.00899733,0.06446943,0.978843,0.974048,0.332966,-0.013,100.7814,0,296.48,336.601,342.151,1184.002,0,0
Sample description,Data for Tony,17,19.49457494,106.876144,0.00889397,0.06256521,0.979232,0.973902,0.332966,-0.0098,100.7818,0,296.477,336.598,342.162,1184.077,0,0
