General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9421272,93.650792,0.00021786,0.0425112,1.001154,0.997772,56.83466,0,101.4369,0,270.914,333.769,337.668,1133.311,0,0
Standard used,ISO 5660-1,1,20.94941166,100.241843,0.00047251,0.0464032,0.999314,0.997667,56.83466,0,101.4379,0,270.911,333.823,337.725,1133.262,0,0
Date of test,10/07/2018,2,20.95669612,106.832893,0.00072717,0.05029521,0.997473,0.997561,56.83466,0.0001,101.4389,0,270.908,333.877,337.782,1133.213,0,0
Time of test,10:11,3,20.95920688,107.946227,0.00093941,0.04990608,0.996475,0.997394,56.83466,-0.0024,101.4386,0,270.92,333.894,337.789,1133.169,0,0
Heat flux (kW/m²),50,4,20.95820199,106.539334,0.00077269,0.04795796,0.997865,0.997281,56.83466,0,101.4377,0,270.921,333.9,337.765,1133.158,0,0
Nominal duct flow rate (l/s),24,5,20.95427087,108.088736,0.00052706,0.04705641,0.996994,0.997251,56.83466,-0.0013,101.438,0,270.91,333.894,337.809,1135.938,0,0
Sampling interval (s),1,6,20.95175463,107.831279,0.00040375,0.04712392,0.997521,0.997126,56.83466,0.0013,101.4396,0,270.912,333.933,337.904,1133.993,0,0
Separation (mm),60,7,20.9548208,105.409257,0.00036904,0.04821155,0.997242,0.996957,56.83466,0.0006,101.438,0,270.918,333.997,337.998,1133.257,0,0
Orientation,Horizontal,8,20.95809146,105.030081,0.00057593,0.05051299,0.996301,0.996796,56.83466,-0.0005,101.4387,0,270.92,334.01,338.003,1133.272,0,0
Edge frame?,Yes,9,20.95921067,106.462797,0.00078085,0.05002409,0.996857,0.996569,56.83466,-0.0023,101.4386,0,270.92,333.978,337.948,1133.266,0,0
Grid?,No,10,20.95784784,106.9701,0.00072269,0.04832143,0.996246,0.996501,56.83466,-0.0011,101.4389,0,270.889,333.975,337.984,1133.274,0,0
Non-scrubbed?,Yes,11,20.95280752,105.691586,0.00049128,0.04705623,0.996,0.996336,56.83466,-0.0002,101.4393,0,270.898,334.016,338.014,1133.272,0,0
Substrate used? {Y/N},No,12,20.95030164,106.948568,0.00037763,0.0472681,0.995562,0.996064,56.83466,-0.001,101.4382,0,270.891,334.028,338.045,1136.764,0,0
Substrate,none,13,20.95350355,108.279549,0.00039467,0.04893958,0.996247,0.995844,56.83466,0.0021,101.439,0,270.912,334.054,338.089,1137.735,0,0
Additional specimen preparation details,,14,20.95654746,107.424804,0.00058326,0.05067354,0.996375,0.995555,56.83466,-0.0008,101.4384,0,270.905,334.043,338.134,1137.374,0,0
,,15,20.95724538,106.836335,0.00063459,0.04949925,0.994256,0.995342,56.83466,-0.0001,101.4374,0,270.908,334.061,338.154,1134.455,0,0
Specimen,,16,20.95531511,108.488052,0.00042075,0.04769319,0.994925,0.995068,56.83466,0.0009,101.4369,0,270.912,334.08,338.176,1133.675,0,0
Sample description,Nitrilo+G coating,17,20.95078819,106.347621,0.00023352,0.04692678,0.994557,0.994825,56.83466,-0.0004,101.4375,0,270.895,334.082,338.204,1133.793,0,0
Material name/ID,Nitrilo+G coating,18,20.95052592,107.570324,0.00010301,0.04745381,0.994289,0.994628,56.83466,-0.0027,101.438,0,270.89,334.104,338.262,1133.905,0,0
Specimen number,,19,20.95421235,107.488028,0.00016074,0.04950775,0.99612,0.994247,56.83466,-0.002,101.4373,0,270.916,334.119,338.282,1134.021,0,0
E (MJ/kg),13.1,20,20.95682108,109.535398,0.00042082,0.05070044,0.993228,0.994018,56.83466,-0.0016,101.4387,0,270.913,334.113,338.244,1134.149,0,0
Initial mass (g),59.057,21,20.9570804,109.141035,0.0005508,0.0488157,0.993838,0.993763,56.83466,0.0001,101.4404,0,270.897,334.05,338.173,1134.228,0,0
Thickness (mm),12.5,22,20.95445262,108.200363,0.00051826,0.04801264,0.994129,0.993455,56.83466,0.0001,101.4384,0,270.896,333.997,338.125,1134.303,0,0
Surface area (cm²),88.4,23,20.95008236,106.421868,0.00046834,0.04774255,0.99321,0.99319,56.83466,-0.0008,101.4391,0,270.894,333.992,338.047,1134.374,0,0
Sponsor,,24,20.95112693,107.571363,0.00053503,0.04852741,0.99303,0.992902,56.83466,-0.0013,101.4371,0,270.881,333.946,338.003,1134.401,0,0
Manufacturer,,25,20.95476403,105.673627,0.0007097,0.05085816,0.992093,0.992643,56.83466,-0.0021,101.4395,0,270.879,333.911,337.936,1134.449,0,0
Test start time (s),90,26,20.95703705,106.99782,0.00092474,0.05102749,0.991671,0.992288,56.83466,-0.0016,101.4384,0,270.895,333.872,337.885,1134.485,0,0
Time to ignition (s),15,27,20.95686773,107.482652,0.00091483,0.04952828,0.992254,0.991898,56.83466,-0.0033,101.438,0,270.908,333.848,337.851,1134.47,0,0
Time to flameout (s),46,28,20.95370405,107.825377,0.00064074,0.04799354,0.991153,0.991571,56.83466,-0.0022,101.4386,0,270.874,333.854,337.884,1134.415,0,0
End of test criterion,ISO 5660-1:2002,29,20.94980085,111.071852,0.0004913,0.04773449,0.989954,0.991266,56.83466,-0.0011,101.4385,0,270.898,333.852,337.868,1134.404,0,0
User EOT time (s),,30,20.95162401,108.221452,0.00042897,0.04879239,0.989963,0.99089,56.83466,-0.0009,101.4382,0,270.891,333.849,337.9,1134.382,0,0
MLR EOT mass (g/m²),150,31,20.95533667,111.148092,0.0005167,0.05173288,0.990446,0.990349,56.83466,-0.0011,101.4378,0,270.874,333.857,337.881,1134.395,0,0
MLR EOT time period (s),60,32,20.95726709,104.313881,0.00065226,0.0514683,0.990572,0.989852,56.83466,-0.0014,101.4375,0,270.876,333.866,337.901,1134.455,0,0
Truncate graphs at EOT?,No,33,20.95800091,106.673682,0.0004168,0.05000898,0.98886,0.989418,56.83466,0.0004,101.4374,0,270.893,333.881,337.943,1134.467,0,0
Smooth data?,No,34,20.95467261,105.296346,0.00019386,0.048679,0.989163,0.988923,56.83466,0.0015,101.4359,0,270.889,333.865,337.917,1134.556,0,0
Correct O2 for pressure?,No,35,20.95021138,107.894092,0.00013926,0.04894481,0.988373,0.988455,56.83466,0.0017,101.4393,0,270.887,333.848,337.942,1135.354,0,0
,,36,20.95239505,110.504906,0.00019898,0.05074115,0.987426,0.988189,56.83466,0.0024,101.4396,0,270.879,333.856,337.967,1136.422,0,0
Specifications: apparatus,,37,20.95590674,108.608634,0.000494,0.0529866,0.988227,0.988183,56.83466,0.0009,101.4377,0,270.882,333.841,337.94,1135.107,0,0
C-factor (SI units),0.045408,38,20.95731906,107.366611,0.00076694,0.05235572,0.987868,0.988379,56.83466,0.0007,101.4384,0,270.883,333.825,337.935,1134.675,0,0
OD correction factor,1,39,20.95601946,110.094011,0.00073536,0.05026136,0.988091,0.988473,56.83466,0.0017,101.439,0,270.883,333.832,337.936,1134.725,0,0
Duct diameter (m),0.114,40,20.95193184,107.319918,0.00062526,0.04870451,0.988252,0.98866,56.83466,-0.0002,101.4386,0,270.878,333.818,337.966,1134.759,0,0
O2 delay time (s),0,41,20.949799,106.702142,0.00055373,0.04883343,0.988623,0.988823,56.83466,-0.0001,101.4392,0,270.879,333.826,337.984,1134.752,0,0
CO2 delay time (s),0,42,20.95324252,106.760714,0.00059358,0.05057602,0.988524,0.988947,56.83466,-0.0003,101.4394,0,270.893,333.859,338.046,1134.739,0,0
CO delay time (s),0,43,20.95640967,103.612359,0.00083679,0.05159883,0.987996,0.989191,56.83466,0.0013,101.4394,0,270.886,333.891,338.062,1137.455,0,0
,,44,20.95882768,110.867218,0.00099175,0.05012333,0.989436,0.98928,56.83466,0.0002,101.4386,0,270.868,333.896,338.053,1135.413,0,0
Laboratory,,45,20.95744673,108.892582,0.00092967,0.04861472,0.988903,0.989371,56.83466,-0.0012,101.4384,0,270.864,333.878,338.065,1134.649,0,0
Laboratory name,FTT Cone - NIST,46,20.95307212,106.184098,0.00078899,0.04778774,0.989456,0.989507,56.83466,-0.0032,101.4379,0,270.879,333.871,338.059,1134.644,0,0
Operator,Shields,47,20.95350092,110.505205,0.00067265,0.04817814,0.989929,0.98964,56.83466,-0.0015,101.4378,0,270.876,333.875,338.039,1134.697,0,0
Filename,C:\CC5\DATA\18070015.CSV,48,20.95634367,106.624502,0.00069707,0.05001293,0.988801,0.989835,56.83466,-0.0005,101.4378,0,270.884,333.876,338.044,1134.718,0,0
Report name,,49,20.95870358,108.517203,0.0008589,0.05139,0.989146,0.989871,56.83466,-0.0014,101.4391,0,270.866,333.881,338.086,1134.753,0,0
,,50,20.95917203,104.923765,0.00084735,0.05056079,0.989812,0.989982,56.83466,0.0006,101.4392,0,270.86,333.914,338.08,1134.829,0,0
,,51,20.95694471,107.271946,0.0005404,0.04851157,0.989411,0.990117,56.83466,-0.0008,101.4363,0,270.86,333.936,338.129,1134.857,0,0
Pre-test conditions,,52,20.95241278,105.395561,0.00029885,0.04770875,0.989208,0.990208,56.83466,0.0015,101.4378,0,270.86,333.911,338.092,1137.702,0,0
Ambient temperature (°C),23.6,53,20.95289834,106.984957,0.00024082,0.04816461,0.989551,0.990349,56.83466,-0.0012,101.4389,0,270.863,333.902,338.068,1135.754,0,0
Barometric pressure (Pa),101438,54,20.95526802,110.973319,0.00032775,0.05026677,0.989555,0.990424,56.83466,-0.0023,101.4386,0,270.869,333.869,338,1135.01,0,0
Relative humidity (%),46.2,55,20.95634688,108.20143,0.00057241,0.05154323,0.990389,0.990597,56.83466,-0.0025,101.4382,0,270.875,333.839,338.018,1135.036,0,0
,,56,20.95530463,107.4314,0.00062768,0.04990488,0.991081,0.99082,56.83466,0.0001,101.4412,0,270.879,333.824,337.991,1135.093,0,0
,,57,20.95229907,107.949418,0.00042538,0.04826515,0.990485,0.99087,56.83466,0.0033,101.4393,0,270.868,333.817,337.995,1135.127,0,0
Conditioning,,58,20.94809951,107.043959,0.00020688,0.04788272,0.989613,0.991021,56.83466,0.0043,101.4389,0,270.866,333.811,337.992,1135.128,0,0
Conditioned? {Y/N},No,59,20.94807578,107.814024,0.0001838,0.04915808,0.991281,0.991129,56.83466,0.0008,101.4391,0,270.877,333.778,337.975,1135.106,0,0
Conditioning temperature (°C),N/A,60,20.95127414,106.984984,0.00026309,0.05088725,0.990542,0.991219,56.83466,0.0044,101.4388,0,270.864,333.778,337.962,1135.076,0,0
Conditioning RH (%),N/A,61,20.95333444,107.296461,0.00051762,0.05105711,0.990539,0.991415,56.83466,0.0034,101.4385,0,270.871,333.76,337.917,1135.11,0,0
,,62,20.95287613,110.724492,0.00048224,0.04914212,0.991548,0.991505,56.83466,0.0004,101.4387,0,270.884,333.734,337.853,1135.111,0,0
Data collected,,63,20.94941657,108.797147,0.00025598,0.04808212,0.990775,0.99163,56.83466,-0.0008,101.4393,0,270.887,333.719,337.779,1135.095,0,0
CO/CO2 data collected?,Yes,64,20.94588582,107.982427,0.00010037,0.04781809,0.99176,0.991702,56.83466,0.0003,101.4374,0,270.877,333.659,337.67,1135.094,0,0
Mass data collected?,Yes,65,20.94815819,107.487092,3.737E-05,0.04903915,0.992164,0.991754,56.83466,0.0024,101.4388,0,270.895,333.607,337.651,1135.071,0,0
Smoke data collected?,Yes,66,20.95036049,111.620637,0.00010951,0.05105155,0.991723,0.991909,56.83466,0.0007,101.4361,0,270.886,333.616,337.7,1135.044,0,0
Soot mass data collected?,No,67,20.95152453,109.847844,0.00030633,0.05047704,0.992117,0.992012,56.83466,-0.001,101.4341,0,270.89,333.641,337.68,1135.094,0,0
