General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95885323,108.212407,0.00198913,0.05075257,1.003797,1.005078,-0.740513,-0.0043,100.6144,0,269.728,312.94,314.362,889.156,0,0
Standard used,ISO 5660-1,1,20.95513265,112.438439,0.00175864,0.04818851,1.004612,1.005133,-0.740513,-0.0017,100.6134,0,269.744,312.93,314.372,889.156,0,0
Date of test,28/11/2018,2,20.95141208,116.66447,0.00152815,0.04562445,1.005427,1.005189,-0.740513,0.001,100.6124,0,269.76,312.92,314.382,889.156,0,0
Time of test,15:39,3,20.94659046,114.121414,0.0013944,0.04440153,1.005166,1.005063,-0.740513,-0.0009,100.6128,0,269.769,312.913,314.386,889.167,0,0
Heat flux (kW/m²),25,4,20.94671092,115.593089,0.00131482,0.04475788,1.00528,1.005135,-0.740513,0.0002,100.6113,0,269.756,312.93,314.403,889.141,0,0
Nominal duct flow rate (l/s),24,5,20.95004849,111.137228,0.00137453,0.0467449,1.004767,1.005055,-0.740513,-0.0004,100.6082,0,269.732,312.968,314.42,889.133,0,0
Sampling interval (s),1,6,20.95225326,113.771818,0.00159164,0.04812447,1.004828,1.005112,-0.740513,-0.0011,100.6077,0,269.757,312.97,314.457,889.109,0,0
Separation (mm),25,7,20.95183466,115.267577,0.00152023,0.04559228,1.005939,1.004981,-0.740513,-0.001,100.6047,0,269.771,312.969,314.433,889.109,0,0
Orientation,Vertical,8,20.94845812,116.43802,0.00131111,0.0444768,1.004948,1.005029,-0.740513,0.0008,100.6049,0,269.748,312.967,314.426,889.079,0,0
Edge frame?,Yes,9,20.94469514,113.328554,0.00107541,0.04412476,1.004557,1.004956,-0.740513,0.0007,100.6056,0,269.759,312.937,314.42,889.055,0,0
Grid?,No,10,20.94840188,115.563132,0.00099323,0.04528337,1.004299,1.004901,-0.740513,0.0024,100.607,0,269.758,312.964,314.432,889.046,0,0
Non-scrubbed?,Yes,11,20.95410252,114.468362,0.00110909,0.04746028,1.005174,1.004712,-0.740513,-0.0003,100.6071,0,269.764,312.962,314.425,889.045,0,0
Substrate used? {Y/N},No,12,20.95751465,109.629451,0.00133982,0.04805263,1.004118,1.004603,-0.740513,-0.0002,100.607,0,269.747,312.973,314.472,889.052,0,0
Substrate,none,13,20.95724077,112.522747,0.00140433,0.04547349,1.003457,1.004588,-0.740513,-0.0007,100.607,0,269.746,312.978,314.463,889.054,0,0
Additional specimen preparation details,,14,20.95342024,115.660934,0.00134887,0.04475787,1.004376,1.004509,-0.740513,0.0025,100.6083,0,269.733,312.948,314.409,890.479,0,0
,,15,20.95046371,116.245582,0.00134667,0.0449274,1.004458,1.004411,-0.740513,0.0003,100.6062,0,269.746,312.909,314.41,889.376,0,0
Specimen,,16,20.95362315,113.511214,0.00145615,0.04672645,1.004034,1.004256,-0.740513,0.0001,100.6051,0,269.777,312.92,314.429,889.08,0,0
Sample description,Coated C 25 kWm2,17,20.95698337,113.227061,0.00161723,0.04864524,1.005059,1.004318,-0.740513,0.001,100.6034,0,269.756,312.94,314.445,889.093,0,0
Material name/ID,Coated C 25 kWm2,18,20.9566933,110.493756,0.00183261,0.04703793,1.005064,1.004211,-0.740513,0.0021,100.6047,0,269.748,312.962,314.459,889.126,0,0
Specimen number,,19,20.95488471,113.954605,0.00166172,0.04526605,1.00369,1.004015,-0.740513,0.0007,100.6072,0,269.752,312.964,314.469,888.078,0,0
E (MJ/kg),13.1,20,20.95066306,111.762696,0.00145482,0.04475557,1.002991,1.00392,-0.740513,-0.0009,100.6085,0,269.745,312.968,314.481,888.304,0,0
Initial mass (g),48.76,21,20.94892092,114.961091,0.00130056,0.04501711,1.004732,1.00368,-0.740513,0.0011,100.6076,0,269.751,312.967,314.457,889.006,0,0
Thickness (mm),12.5,22,20.95247107,116.016378,0.00136369,0.04724369,1.003651,1.003504,-0.740513,-0.0007,100.6076,0,269.756,312.937,314.422,889.153,0,0
Surface area (cm²),88.4,23,20.95706318,110.862177,0.00158677,0.04870732,1.003205,1.003373,-0.740513,-0.0012,100.6066,0,269.751,312.899,314.382,891.537,0,0
Sponsor,,24,20.95712306,109.118941,0.00166025,0.04736591,1.004369,1.003362,-0.740513,-0.001,100.6037,0,269.75,312.874,314.354,889.641,0,0
Manufacturer,,25,20.95467934,112.80592,0.00150178,0.04544577,1.002868,1.003228,-0.740513,-0.0012,100.6052,0,269.748,312.828,314.262,889.079,0,0
Test start time (s),62,26,20.94984273,111.118279,0.0013457,0.04477946,1.002498,1.003026,-0.740513,0.0005,100.6038,0,269.739,312.787,314.241,889.047,0,0
Time to ignition (s),,27,20.94938791,112.177418,0.0012805,0.04511557,1.003489,1.002783,-0.740513,0.0018,100.6018,0,269.739,312.782,314.222,889.009,0,0
Time to flameout (s),,28,20.9530673,111.074088,0.00129929,0.04761316,1.002917,1.002613,-0.740513,-0.0008,100.6055,0,269.729,312.776,314.225,888.976,0,0
End of test criterion,ISO 5660-1:2002,29,20.95580844,111.917649,0.00142681,0.04877647,1.002294,1.002405,-0.740513,0.0007,100.605,0,269.74,312.785,314.251,888.976,0,0
