General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95679317,118.043685,0.0020565,0.043912,1.00108,0.999601,-1.057482,-0.0002,102.0256,0,269.717,329.064,331.693,1149.324,0,0
Standard used,ISO 5660-1,1,20.95069123,112.621388,0.00183305,0.04387961,0.999526,0.999641,-1.057482,0.0002,102.0256,0,269.733,329.108,331.674,1145.955,0,0
Date of test,08/11/2018,2,20.94458928,107.199092,0.0016096,0.04384722,0.997971,0.999682,-1.057482,0.0006,102.0256,0,269.75,329.153,331.655,1142.586,0,0
Time of test,15:17,3,20.94660113,108.623515,0.00163515,0.04500241,0.998624,0.999785,-1.057482,0.0004,102.0243,0,269.744,329.104,331.626,1141.835,0,0
Heat flux (kW/m²),50,4,20.95073804,110.506364,0.00188115,0.04761446,0.998115,0.999835,-1.057482,0.0013,102.0249,0,269.749,328.988,331.504,1141.826,0,0
Nominal duct flow rate (l/s),24,5,20.95128841,108.203185,0.00210828,0.04773064,0.999456,0.999926,-1.057482,0.0002,102.025,0,269.753,328.884,331.42,1141.859,0,0
Sampling interval (s),1,6,20.94985584,109.63423,0.00204118,0.04546079,0.99822,0.999886,-1.057482,0.0015,102.0239,0,269.738,328.83,331.382,1141.885,0,0
Separation (mm),60,7,20.94557587,105.40398,0.00183864,0.04425799,0.998639,1.000016,-1.057482,0.0008,102.0231,0,269.747,328.856,331.434,1141.894,0,0
Orientation,Horizontal,8,20.94380181,108.524304,0.0017294,0.04413687,1.000828,0.999963,-1.057482,0.0014,102.0237,0,269.743,328.942,331.527,1141.852,0,0
Edge frame?,Yes,9,20.94727765,110.112352,0.00180833,0.04522568,0.998703,0.999936,-1.057482,0.0014,102.0234,0,269.757,329.007,331.597,1141.858,0,0
Grid?,No,10,20.95035535,110.274045,0.00208173,0.04715657,1.001304,0.999947,-1.057482,0.001,102.0245,0,269.753,329.029,331.61,1141.898,0,0
Non-scrubbed?,Yes,11,20.95108013,108.042576,0.00226399,0.04609643,0.999791,1.000054,-1.057482,0.0019,102.0247,0,269.753,329.015,331.592,1141.941,0,0
