General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94081397,106.190278,0.00095234,0.03807353,0.996254,0.998767,-1.058008,0.0028,103.1984,0,269.812,330.306,332.773,1148.675,0,0
Standard used,ISO 5660-1,1,20.9457547,106.953655,0.00106475,0.04169716,0.997295,0.998725,-1.058008,0.0017,103.199,0,269.824,330.297,332.84,1143.834,0,0
Date of test,19/02/2019,2,20.95069543,107.717031,0.00117717,0.04532078,0.998337,0.998683,-1.058008,0.0006,103.1997,0,269.837,330.288,332.906,1138.994,0,0
Time of test,11:48,3,20.95360353,109.573889,0.00144777,0.04635399,0.99915,0.998719,-1.058008,0.0002,103.1988,0,269.838,330.344,332.99,1138.694,0,0
Heat flux (kW/m²),50,4,20.95357762,106.972725,0.00162898,0.04464525,0.998036,0.998697,-1.058008,0.0004,103.1993,0,269.843,330.364,332.97,1138.949,0,0
Nominal duct flow rate (l/s),24,5,20.95134684,108.136614,0.00155819,0.04303897,0.998171,0.99862,-1.058008,0.0005,103.2,0,269.838,330.347,332.935,1139.009,0,0
Sampling interval (s),1,6,20.94691756,108.262448,0.00149105,0.04242186,0.998201,0.99866,-1.058008,-0.0014,103.2007,0,269.837,330.297,332.866,1139.054,0,0
Separation (mm),60,7,20.94771891,102.849606,0.00152133,0.0431013,0.998096,0.998674,-1.058008,0.0001,103.2013,0,269.824,330.26,332.888,1141.833,0,0
Orientation,Horizontal,8,20.95154352,105.67043,0.00175138,0.04552373,0.997618,0.998674,-1.058008,0.0008,103.2004,0,269.836,330.284,332.935,1139.804,0,0
Edge frame?,Yes,9,20.9538748,109.021108,0.00200775,0.04638373,0.998249,0.998742,-1.058008,0.0006,103.1991,0,269.827,330.294,332.945,1139.15,0,0
Grid?,No,10,20.95372189,108.568484,0.00208574,0.04413531,0.997919,0.998884,-1.058008,0.0022,103.1994,0,269.826,330.26,332.907,1139.18,0,0
Non-scrubbed?,Yes,11,20.95076329,106.957251,0.00197013,0.04261835,0.997647,0.999006,-1.058008,0.002,103.2,0,269.84,330.264,332.915,1139.199,0,0
Substrate used? {Y/N},No,12,20.94656787,108.842232,0.00186778,0.04250226,0.998761,0.999142,-1.058008,0.0008,103.1991,0,269.833,330.267,332.907,1139.22,0,0
Substrate,none,13,20.94835496,110.530391,0.00186341,0.04367773,0.998628,0.999138,-1.058008,0.0005,103.1973,0,269.82,330.239,332.883,1139.225,0,0
Additional specimen preparation details,,14,20.95209542,109.280972,0.00201931,0.04608144,0.999295,0.999118,-1.058008,-0.0002,103.1984,0,269.823,330.217,332.863,1139.212,0,0
,,15,20.95406127,108.662011,0.00223832,0.04580162,0.999443,0.99916,-1.058008,-0.0008,103.198,0,269.824,330.211,332.857,1139.299,0,0
