General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95841062,142.359806,0.00054879,0.03956856,1.252663,2.785875,33.691194,-0.0037,70.0685,0,267.26,320.667,323.355,1059.87,0,0
Standard used,ASTM E 1354,1,20.95414322,135.791079,0.00028987,0.04233493,1.330077,2.1301,33.691194,-0.0022,70.0969,0,267.25,320.702,323.377,1059.846,0,0
Date of test,13/06/2024,2,20.94987583,129.222351,3.094E-05,0.0451013,1.407491,1.474325,33.691194,-0.0006,70.1253,0,267.24,320.738,323.399,1059.823,0,0
Time of test,14:14,3,20.94588461,133.226902,-0.00010504,0.04229729,1.135903,0.839372,33.691194,0.0023,70.0989,0,267.244,320.928,323.612,1059.83,0,0
Heat flux (kW/m²),50,4,20.95260152,134.017011,0.0001644,0.04254171,0.808831,0.174782,33.691194,0.0032,70.0026,0,267.239,321.028,323.681,1059.837,0,0
Nominal duct flow rate (l/s),24,5,20.95402773,134.746031,0.00023379,0.04479763,0.685865,0.419899,33.691194,0.0007,69.9633,0,267.221,321.111,323.757,1058.336,0,0
Sampling interval (s),1,6,20.94749094,134.303467,-6.67E-05,0.04258799,0.501846,0.680631,33.691194,0.0009,69.9319,0,267.231,321.16,323.78,1059.607,0,0
Separation (mm),25,7,20.95399148,130.130674,9.398E-05,0.04214634,0.745682,0.973529,33.691194,0.0002,69.9562,0,267.22,321.186,323.817,1059.978,0,0
Orientation,Horizontal,8,20.95559519,134.412812,0.00018006,0.04489094,0.828288,1.235134,33.691194,0.0007,70.075,0,267.226,321.218,323.851,1062.736,0,0
Edge frame?,Yes,9,20.94971305,134.1142,-7.278E-05,0.04282061,1.020633,0.915937,33.691194,0.0001,70.1281,0,267.219,321.24,323.888,1060.644,0,0
Grid?,No,10,20.9538596,134.035182,-6.476E-05,0.04149733,0.920679,0.784548,33.691194,-0.001,70.1257,0,267.228,321.272,323.89,1059.937,0,0
Non-scrubbed?,Yes,11,20.9558025,132.106332,0.00017641,0.04453667,0.718945,0.11336,33.691194,0.0015,70.0098,0,267.233,321.241,323.85,1059.983,0,0
Substrate used? {Y/N},No,12,20.94978634,134.398652,-6.66E-05,0.04280535,0.514672,0.178544,33.691194,0.001,69.9524,0,267.229,321.201,323.803,1059.899,0,0
Substrate,none,13,20.9503969,134.433952,-9.364E-05,0.04146814,0.385172,0.300051,33.691194,-0.002,69.9217,0,267.239,320.959,323.492,1059.879,0,0
Additional specimen preparation details,Kaowool blankets. Retainer frame. Al foil pan,14,20.95542864,133.954257,0.0002321,0.04337168,0.59495,0.878604,33.691194,-0.0008,69.9541,0,267.227,320.704,323.26,1064.015,0,0
,,15,20.95140551,131.198293,1.466E-05,0.04423661,0.545439,1.069843,33.691194,-0.0002,69.9937,0,267.222,320.6,323.191,1060.858,0,0
Specimen,,16,20.94719698,127.77447,-0.0001108,0.04202051,0.770565,1.087175,33.691194,-0.0003,70.0796,0,267.201,320.603,323.192,1058.873,0,0
Sample description,Composite3_Horiz_50kWm-2_R1,17,20.95279339,129.812615,0.00013594,0.04229566,0.824725,1.109314,33.691194,-0.0024,70.1288,0,267.213,320.59,323.134,1059.745,0,0
Material name/ID,Composite3,18,20.95288589,131.273069,0.00021863,0.04482021,0.978733,0.575452,33.691194,-0.0016,70.1281,0,267.217,320.518,323.139,1059.928,0,0
Specimen number,3,19,20.94577353,131.278909,-6.792E-05,0.04264731,0.764302,0.173003,33.691194,0.0002,70.0521,0,267.215,320.652,323.253,1059.894,0,0
E (MJ/kg),13.1,20,20.95032952,133.6483,7.949E-05,0.042051,0.363021,0.052458,33.691194,0.0008,69.9695,0,267.23,320.678,323.245,1062.72,0,0
Initial mass (g),33.55,21,20.95240325,131.322242,0.00026738,0.0440008,0.382963,0.345566,33.691194,0.0006,69.9278,0,267.21,320.617,323.179,1060.605,0,0
Thickness (mm),5,22,20.94799501,127.325803,-1.827E-05,0.04376046,0.295308,0.63558,33.691194,0.0018,69.9237,0,267.196,320.61,323.165,1059.959,0,0
Surface area (cm²),100.4,23,20.95017051,132.738302,-7.138E-05,0.04169315,0.409881,0.721878,33.691194,0.0007,70.011,0,267.205,320.602,323.108,1059.991,0,0
Sponsor,,24,20.95204561,132.225177,0.00020689,0.04429214,0.736704,0.912107,33.691194,0.0001,70.1116,0,267.193,320.436,322.915,1059.98,0,0
Manufacturer,,25,20.94647207,133.341303,-5.241E-05,0.0428188,0.729769,0.324769,33.691194,-0.0018,70.126,0,267.19,320.39,322.849,1060.015,0,0
Test start time (s),96,26,20.94703701,134.681574,-8.276E-05,0.04149695,0.608776,0.192311,33.691194,-0.0018,70.062,0,267.182,320.383,322.852,1060.164,0,0
Time to ignition (s),41,27,20.95162828,133.209822,0.00023296,0.04369358,0.532001,0.194039,33.691194,0.0007,69.9682,0,267.199,320.278,322.736,1060.207,0,0
Time to flameout (s),1389,28,20.94667406,130.086253,-4.479E-05,0.04291263,0.42194,0.414855,33.691194,-0.0009,69.9233,0,267.182,320.228,322.734,1060.271,0,0
End of test criterion,ASTM E 1354,29,20.94633221,135.077278,-9.712E-05,0.04154938,0.427073,1.093443,33.691194,-0.0003,69.9686,0,267.171,320.362,322.894,1060.348,0,0
User EOT time (s),,30,20.95151438,132.334305,0.00020956,0.0429099,0.74935,1.007849,33.691194,0.0009,70.0509,0,267.186,320.48,323.007,1060.377,0,0
MLR EOT mass (g/m²),150,31,20.94707481,132.0745,3.542E-05,0.04457499,0.657338,0.930994,33.691194,0.0023,70.1212,0,267.188,320.576,323.067,1060.425,0,0
MLR EOT time period (s),60,32,20.94606864,133.612443,-8.498E-05,0.04196997,0.713564,0.213425,33.691194,0.0015,70.0968,0,267.176,320.591,323.069,1060.443,0,0
Truncate graphs at EOT?,No,33,20.95146707,134.58857,0.00022122,0.04308357,0.627146,-0.265007,33.691194,0.0009,70.0566,0,267.168,320.624,323.147,1060.463,0,0
Smooth data?,No,34,20.95142808,132.544662,0.00015687,0.04525141,0.319742,-0.298384,33.691194,0.0015,69.9837,0,267.186,320.78,323.273,1060.449,0,0
Correct O2 for pressure?,No,35,20.94639749,135.04885,-6.867E-05,0.04218451,0.320123,0.303132,33.691194,-0.0003,69.9337,0,267.196,320.892,323.332,1060.437,0,0
,,36,20.94978311,130.676489,0.00022454,0.04215984,0.30509,0.712232,33.691194,-0.0008,69.9884,0,267.195,320.913,323.378,1060.404,0,0
