General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95172135,111.550687,0.00059168,0.0536523,0.999176,1.000369,52.031706,-0.0019,101.4461,0,270.211,334.173,338.662,1135.29,0,0
Standard used,ISO 5660-1,1,20.95241372,109.014545,0.00064759,0.0506933,1.000165,1.000317,52.031706,-0.0022,101.4441,0,270.244,334.173,338.592,1135.277,0,0
Date of test,10/07/2018,2,20.95310608,106.478402,0.00070349,0.04773429,1.001154,1.000264,52.031706,-0.0026,101.4421,0,270.277,334.173,338.522,1135.264,0,0
Time of test,12:12,3,20.94863555,104.080151,0.00047511,0.04605364,1.000607,1.000254,52.031706,-0.0023,101.4428,0,270.286,334.147,338.503,1135.256,0,0
Heat flux (kW/m²),50,4,20.94428093,105.713618,0.00034732,0.04596834,1.000375,1.000285,52.031706,-0.0019,101.4417,0,270.269,334.118,338.421,1135.347,0,0
Nominal duct flow rate (l/s),24,5,20.94636411,110.535926,0.00035698,0.0469641,1.00034,1.000303,52.031706,-0.0015,101.4414,0,270.258,334.054,338.318,1135.43,0,0
Sampling interval (s),1,6,20.94996466,106.859955,0.00049445,0.04878266,0.999455,1.000264,52.031706,-0.0017,101.443,0,270.259,333.998,338.27,1135.508,0,0
Separation (mm),60,7,20.95189656,107.635626,0.00068645,0.0486991,1.000817,1.000285,52.031706,-0.0031,101.4423,0,270.283,333.988,338.265,1135.542,0,0
Orientation,Horizontal,8,20.95111513,105.375051,0.00057912,0.04661272,1.001048,1.000251,52.031706,0.0004,101.4436,0,270.283,333.979,338.26,1135.547,0,0
Edge frame?,Yes,9,20.9473692,103.128291,0.00031633,0.04522406,0.999077,1.000261,52.031706,-0.0002,101.4453,0,270.255,333.967,338.256,1135.63,0,0
Grid?,No,10,20.94273526,105.9925,0.00012482,0.04538886,1.000015,1.000267,52.031706,-0.0003,101.4436,0,270.274,333.974,338.233,1135.684,0,0
Non-scrubbed?,Yes,11,20.94515609,109.873038,0.00013682,0.04704793,1.000296,1.000256,52.031706,-0.0027,101.4459,0,270.255,333.921,338.181,1135.701,0,0
Substrate used? {Y/N},No,12,20.94865532,108.049687,0.0003665,0.04955537,0.999745,1.000274,52.031706,0.0003,101.4451,0,270.274,333.923,338.166,1135.694,0,0
Substrate,none,13,20.95001601,107.408304,0.00066453,0.04842295,1.000771,1.000301,52.031706,-0.0011,101.4444,0,270.267,333.932,338.17,1135.674,0,0
Additional specimen preparation details,,14,20.94881415,107.6849,0.00069544,0.04674899,1.000097,1.000359,52.031706,0.0002,101.4454,0,270.27,333.895,338.146,1135.672,0,0
,,15,20.94578267,107.528893,0.00067646,0.04592451,0.999578,1.000382,52.031706,0.0005,101.4438,0,270.271,333.858,338.101,1135.659,0,0
Specimen,,16,20.94429363,112.402915,0.0007062,0.04616528,0.999966,1.00051,52.031706,-0.0003,101.4428,0,270.263,333.864,338.111,1135.653,0,0
Sample description,Nitrilo soaking_3rd,17,20.94779934,109.824664,0.00077809,0.04813654,1.000393,1.00051,52.031706,0.0008,101.4432,0,270.273,333.868,338.098,1135.597,0,0
Material name/ID,Nitrilo soaking_3rd,18,20.95098961,104.38904,0.00090209,0.04978024,0.999703,1.000545,52.031706,0.0001,101.4439,0,270.273,333.855,338.073,1135.537,0,0
Specimen number,,19,20.95191824,110.506213,0.00093485,0.04863148,1.000225,1.000545,52.031706,-0.0013,101.4422,0,270.269,333.832,338.081,1135.488,0,0
E (MJ/kg),13.1,20,20.9514266,109.805084,0.00068347,0.0465334,1.000667,1.000448,52.031706,-0.0035,101.4435,0,270.276,333.819,338.082,1138.139,0,0
Initial mass (g),60.461,21,20.94598584,104.188822,0.00046456,0.0458725,0.999825,1.000403,52.031706,-0.0038,101.443,0,270.28,333.815,338.081,1135.978,0,0
Thickness (mm),12.5,22,20.94495052,108.834844,0.00041524,0.04639464,0.99994,1.000324,52.031706,-0.0022,101.4411,0,270.287,333.812,338.075,1135.198,0,0
Surface area (cm²),88.4,23,20.94849722,109.576071,0.00058914,0.04847401,1.00129,1.000232,52.031706,-0.0023,101.4423,0,270.254,333.793,338.042,1135.014,0,0
Sponsor,,24,20.95128341,106.926005,0.00077782,0.04986087,1.000511,1.000161,52.031706,-0.0022,101.4414,0,270.273,333.784,338.021,1134.996,0,0
Manufacturer,,25,20.95184044,107.141751,0.00079723,0.04812556,0.999047,1.00017,52.031706,-0.0011,101.4411,0,270.26,333.759,338.002,1134.914,0,0
Test start time (s),182,26,20.94945253,105.465066,0.00059723,0.04586537,1.000126,1.000175,52.031706,-0.0019,101.4421,0,270.252,333.763,337.954,1134.89,0,0
Time to ignition (s),32,27,20.94343577,105.030497,0.0003965,0.04508095,1.000416,1.000132,52.031706,-0.0021,101.4426,0,270.246,333.712,337.853,1134.901,0,0
Time to flameout (s),803,28,20.94360039,107.608034,0.00033784,0.04586012,1.000185,1.000164,52.031706,-0.0034,101.4414,0,270.251,333.66,337.799,1134.974,0,0
End of test criterion,ISO 5660-1:2002,29,20.94880727,109.078685,0.00042633,0.04827463,1.000703,1.000175,52.031706,-0.0016,101.44,0,270.263,333.653,337.776,1137.612,0,0
User EOT time (s),,30,20.95158248,109.558239,0.0006011,0.0488614,0.999862,1.000154,52.031706,-0.0037,101.4429,0,270.256,333.624,337.716,1135.711,0,0
MLR EOT mass (g/m²),150,31,20.95165067,109.490972,0.00063387,0.04721479,0.999777,1.000201,52.031706,-0.0007,101.4424,0,270.255,333.585,337.71,1135.061,0,0
MLR EOT time period (s),60,32,20.94871297,107.86719,0.0003418,0.04549897,1.000338,1.000193,52.031706,-0.001,101.4413,0,270.278,333.591,337.693,1135.012,0,0
Truncate graphs at EOT?,No,33,20.94455978,108.238185,0.00018682,0.04516359,0.998539,1.000209,52.031706,-0.0003,101.4416,0,270.276,333.577,337.703,1135.055,0,0
Smooth data?,No,34,20.94602568,108.755707,0.00012021,0.04570155,0.999761,1.000204,52.031706,0.0026,101.4412,0,270.286,333.581,337.784,1135.119,0,0
Correct O2 for pressure?,No,35,20.94966486,108.490734,0.00024256,0.0484637,1.000303,1.000212,52.031706,0.0007,101.4424,0,270.291,333.639,337.823,1135.179,0,0
,,36,20.95178724,106.490745,0.00046165,0.04862076,1.000453,1.000161,52.031706,0.0002,101.4419,0,270.3,333.676,337.851,1135.206,0,0
Specifications: apparatus,,37,20.95124665,109.260911,0.00044601,0.04640242,1.000106,1.000117,52.031706,-0.0009,101.4394,0,270.304,333.687,337.856,1135.184,0,0
C-factor (SI units),0.045408,38,20.94787043,109.942506,0.00037714,0.0452524,1.000268,1.000036,52.031706,-0.002,101.4403,0,270.302,333.663,337.811,1135.179,0,0
