General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94552161,133.438363,2.273E-05,0.04718762,-2.998237,0.801364,-2.483787,0.0003,70.0786,0,272.136,316.275,318.784,1054.831,0,0
Standard used,ASTM E 1354,1,20.94719695,131.439243,8.681E-05,0.04461168,-0.849867,0.342474,-2.483787,0.0002,70.084,0,272.143,316.342,318.886,1054.87,0,0
Date of test,01/03/2024,2,20.9488723,129.440123,0.00015088,0.04203574,1.298503,-0.116417,-2.483787,0.0002,70.0893,0,272.15,316.409,318.988,1054.909,0,0
Time of test,22:55,3,20.94429345,130.334865,-9.116E-05,0.04019066,0.189429,-0.699501,-2.483787,0.0001,70.062,0,272.156,316.518,319.056,1054.923,0,0
Heat flux (kW/m²),50,4,20.94069616,127.203774,-0.0002027,0.04076318,1.635659,-0.464533,-2.483787,0.0001,70.0636,0,272.134,316.582,319.089,1054.907,0,0
Nominal duct flow rate (l/s),24,5,20.94348495,127.907823,-0.00019757,0.04208843,0.986994,-0.528427,-2.483787,0.0003,70.0672,0,272.143,316.488,318.969,1054.926,0,0
Sampling interval (s),1,6,20.94686997,128.228717,-2.315E-05,0.04511463,2.562566,-0.998245,-2.483787,0.0001,70.0554,0,272.145,316.334,318.886,1054.909,0,0
Separation (mm),25,7,20.9471544,129.854094,0.00017388,0.04503211,0.85459,-0.823958,-2.483787,0.0001,70.0451,0,272.142,316.192,318.824,1054.885,0,0
Orientation,Horizontal,8,20.94645883,124.160056,0.00010158,0.04286712,4.007156,-0.617066,-2.483787,0,70.025,0,272.157,316.13,318.789,1054.914,0,0
Edge frame?,No,9,20.94291641,126.791441,-6.384E-05,0.04172832,5.233289,-0.764174,-2.483787,0,70.0228,0,272.158,316.195,318.84,1056.987,0,0
Grid?,No,10,20.94090708,126.5416,-0.00019463,0.04191546,7.321445,-1.072933,-2.483787,0.0002,69.9872,0,272.155,316.318,318.961,1055.332,0,0
Non-scrubbed?,Yes,11,20.94418577,128.227553,-0.000168,0.04287727,7.80568,-0.542921,-2.483787,0,69.9693,0,272.154,316.455,319.042,1054.842,0,0
Substrate used? {Y/N},No,12,20.94749986,129.900978,3.591E-05,0.04467584,8.6892,-0.152697,-2.483787,0.0002,69.9649,0,272.137,316.44,318.986,1054.823,0,0
Substrate,none,13,20.94994063,130.02259,0.00019345,0.04419927,10.610752,-0.265152,-2.483787,0.0001,69.9623,0,272.14,316.426,318.996,1054.812,0,0
Additional specimen preparation details,Al foil with shiny side up,14,20.94859413,130.300901,2.49E-05,0.04164246,9.734319,-0.244439,-2.483787,0.0004,69.9475,0,272.157,316.396,318.93,1054.8,0,0
,,15,20.94554939,132.11011,-0.00013761,0.04071603,9.434022,0.344967,-2.483787,-0.0001,69.9268,0,272.155,316.154,318.715,1054.785,0,0
Specimen,,16,20.9450853,129.315107,-0.00019761,0.04140785,17.070701,0.941766,-2.483787,0.0001,69.9307,0,272.116,316.008,318.678,1054.795,0,0
Sample description,FTT Specified PMMA Validation,17,20.94884472,133.387926,-0.00011203,0.04348965,14.065138,0.827115,-2.483787,-0.0001,69.9269,0,272.116,316.136,318.828,1054.814,0,0
Material name/ID,FTT PMMA,18,20.95175467,131.698261,0.00013339,0.04477007,15.701563,0.904149,-2.483787,0,69.9213,0,272.118,316.298,318.826,1054.835,0,0
Specimen number,1,19,20.95224333,129.794266,0.000203,0.0431831,14.838217,1.327657,-2.483787,0,69.928,0,272.123,316.16,318.702,1054.85,0,0
E (MJ/kg),13.1,20,20.95156298,132.784598,-1.624E-05,0.041246,13.974905,1.88907,-2.483787,0,69.9473,0,272.116,316.045,318.604,1054.886,0,0
Initial mass (g),229.28,21,20.94732087,135.131231,-0.00015697,0.04069115,14.174923,1.531679,-2.483787,0,69.95,0,272.101,315.967,318.556,1054.877,0,0
Thickness (mm),19,22,20.94758737,129.505439,-0.00020672,0.0413973,13.298435,1.589664,-2.483787,0.0002,69.9509,0,272.092,315.957,318.56,1054.913,0,0
Surface area (cm²),100,23,20.95130726,130.151242,-0.0001526,0.04317723,11.874423,1.89932,-2.483787,-0.0002,69.9533,0,272.097,316.015,318.591,1054.794,0,0
Sponsor,,24,20.95388963,131.694975,9.921E-05,0.04448693,10.980518,2.074141,-2.483787,-0.0001,69.9801,0,272.109,316.17,318.745,1056.778,0,0
Manufacturer,,25,20.9539908,132.965867,0.00017851,0.04286677,11.156389,1.713511,-2.483787,0.0002,70.0112,0,272.09,316.24,318.813,1058.18,0,0
Test start time (s),85,26,20.95111808,131.184632,-5.56E-06,0.04121387,9.70176,1.783828,-2.483787,0.0002,70.0299,0,272.096,316.22,318.656,1055.526,0,0
Time to ignition (s),39,27,20.94673888,129.445249,-0.00016988,0.04075084,9.919056,2.002988,-2.483787,-0.0001,70.0438,0,272.09,316.009,318.62,1054.884,0,0
Time to flameout (s),893,28,20.94821226,125.252574,-0.00020488,0.04169172,9.54487,1.835239,-2.483787,-0.0003,70.0583,0,272.074,316.106,318.677,1054.886,0,0
End of test criterion,ASTM E 1354,29,20.9519723,134.08184,-0.00012311,0.04369673,11.066171,1.391675,-2.483787,-0.0001,70.0686,0,272.091,316.129,318.685,1054.866,0,0
User EOT time (s),,30,20.95412045,130.874685,0.00016336,0.04442581,9.455409,1.405958,-2.483787,0,70.0769,0,272.084,316.08,318.595,1054.851,0,0
MLR EOT mass (g/m²),150,31,20.95368845,126.800165,0.00020605,0.04299284,6.277381,1.501451,-2.483787,0.0001,70.086,0,272.07,316.054,318.617,1054.817,0,0
MLR EOT time period (s),60,32,20.95035907,129.122501,-3.06E-05,0.04112825,6.257643,1.127446,-2.483787,0.0001,70.0888,0,272.07,316.074,318.582,1054.826,0,0
Truncate graphs at EOT?,No,33,20.94649851,130.326881,-0.00019092,0.04091264,10.0782,0.463167,-2.483787,-0.0001,70.0935,0,272.064,316.024,318.574,1054.832,0,0
Smooth data?,No,34,20.94902887,131.806798,-0.00019736,0.042029,4.161903,0.329255,-2.483787,0,70.101,0,272.051,315.996,318.554,1054.831,0,0
Correct O2 for pressure?,No,35,20.95254422,129.990683,-8.167E-05,0.04416528,4.929677,0.540432,-2.483787,0.0001,70.1057,0,272.054,315.956,318.515,1054.848,0,0
,,36,20.95423548,130.097415,0.00017464,0.04382831,6.318815,0.033443,-2.483787,0.0001,70.0889,0,272.053,315.985,318.587,1054.872,0,0
Specifications: apparatus,,37,20.95226164,131.968623,0.00013927,0.0422637,9.405741,-0.209509,-2.483787,0.0001,70.0905,0,272.049,316.095,318.62,1054.885,0,0
C-factor (SI units),0.042677,38,20.94753561,130.086833,-6.561E-05,0.04094748,3.426133,-0.229271,-2.483787,0.0002,70.0862,0,272.035,316.086,318.552,1055.79,0,0
OD correction factor,0.97963,39,20.94457401,133.01682,-0.0001913,0.04087389,2.344132,-0.096013,-2.483787,0.0001,70.0795,0,272.029,316.008,318.531,1055.08,0,0
Duct diameter (m),0.114,40,20.94768208,128.068285,-0.000183,0.04234606,3.478576,-0.472668,-2.483787,0,70.0717,0,272.023,316.111,318.653,1054.881,0,0
O2 delay time (s),19,41,20.95109038,125.405939,7.8E-07,0.04449185,3.239591,-0.680527,-2.483787,0,70.067,0,272.035,316.344,318.878,1054.915,0,0
CO2 delay time (s),19,42,20.95232418,122.593129,0.00019477,0.04376336,2.684998,-0.605862,-2.483787,-0.0002,70.0527,0,272.027,316.577,319.07,1054.943,0,0
CO delay time (s),19,43,20.95097522,130.877669,0.00010214,0.04200839,3.682986,-0.383113,-2.483787,0.0001,70.0495,0,272.027,316.649,319.096,1054.955,0,0
,,44,20.94673507,132.177068,-0.000117,0.04082997,7.121138,-0.718816,-2.483787,0.0001,70.0171,0,272.023,316.625,319.036,1054.981,0,0
