General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96743343,108.797975,0.00319373,0.05216988,0.958867,0.913117,112.958518,0.0049,102.4387,0.112,270.735,329.998,334.158,1132.301,0,0
Standard used,ISO 5660-1,1,20.95906634,108.041415,0.00278521,0.05039934,0.883564,0.869549,112.958518,0.0026,102.4387,0.109,270.749,330.029,334.129,1132.314,0,0
Date of test,23/01/2020,2,20.95069925,107.284855,0.00237668,0.0486288,0.80826,0.825981,112.958518,0.0004,102.4387,0.107,270.763,330.06,334.1,1132.327,0,0
Time of test,12:31,3,20.94652219,107.229961,0.00211516,0.04824754,0.772732,0.778779,112.958518,0.002,102.4394,0.107,270.76,330.061,334.109,1132.353,0,0
Heat flux (kW/m²),50,4,20.94916922,105.20877,0.00201306,0.04921464,0.654803,0.745594,112.958518,-0.0003,102.4386,0.108,270.767,330.075,334.158,1132.39,0,0
Nominal duct flow rate (l/s),24,5,20.9524022,106.225809,0.00212966,0.05133494,0.56539,0.64404,112.958518,0.001,102.4396,0.108,270.769,330.077,334.177,1132.406,0,0
Sampling interval (s),1,6,20.95346326,110.055833,0.00212203,0.05144691,0.665118,0.725259,112.958518,0,102.442,0.106,270.756,330.096,334.224,1132.382,0,0
Separation (mm),60,7,20.95002788,106.014351,0.00191469,0.04952291,0.696235,0.761631,112.958518,-0.0003,102.4413,0.105,270.76,330.124,334.224,1132.358,0,0
Orientation,Horizontal,8,20.94659841,105.747016,0.00179285,0.04808635,0.696235,0.798085,112.958518,-0.0009,102.4402,0.105,270.765,330.105,334.161,1132.335,0,0
Edge frame?,Yes,9,20.94648501,107.445226,0.00178616,0.04800243,0.696235,0.830184,112.958518,0.0014,102.4387,0.105,270.76,330.04,334.005,1132.338,0,0
Grid?,No,10,20.95004627,106.308237,0.00197515,0.05067324,0.61668,0.664402,112.958518,0.0005,102.4401,0.106,270.759,329.957,333.869,1132.299,0,0
Non-scrubbed?,Yes,11,20.95285218,105.449864,0.00227025,0.05191816,0.588866,0.599342,112.958518,0.0026,102.4401,0.105,270.791,329.924,333.914,1132.285,0,0
Substrate used? {Y/N},No,12,20.95321744,105.674409,0.00242567,0.05014096,0.577313,0.586611,112.958518,0.0008,102.4418,0.106,270.77,329.94,334.01,1132.271,0,0
Substrate,none,13,20.95123202,103.572444,0.00230335,0.04830516,0.5714,0.67219,112.958518,0.0016,102.4402,0.107,270.77,329.978,334.024,1132.24,0,0
Additional specimen preparation details,Ipe wood,14,20.94652094,106.07416,0.00211836,0.04761319,0.64643,0.71879,112.958518,0.0003,102.4386,0.107,270.778,329.967,333.962,1132.178,0,0
,,15,20.94674105,103.302127,0.00207012,0.04845289,0.670148,0.71351,112.958518,0.0005,102.4386,0.108,270.776,329.942,333.879,1132.139,0,0
Specimen,,16,20.95057559,104.616485,0.0022275,0.05061699,0.773464,0.775354,112.958518,0.0027,102.4399,0.109,270.781,329.868,333.826,1132.116,0,0
Sample description,Ipe 2 new uncoated,17,20.95309048,106.171926,0.00249605,0.05110356,0.870657,0.880949,112.958518,0.0004,102.44,0.106,270.788,329.843,333.806,1132.083,0,0
Material name/ID,Ipe 2 new uncoated,18,20.95316001,103.689522,0.00250433,0.04978369,0.828991,0.823447,112.958518,0.0004,102.4394,0.107,270.783,329.863,333.826,1132.682,0,0
Specimen number,,19,20.95012423,99.643586,0.00229227,0.04797029,0.846771,0.813924,112.958518,0.0005,102.4396,0.108,270.803,329.897,333.862,1132.231,0,0
E (MJ/kg),13.1,20,20.94695925,102.729033,0.00211103,0.04757526,0.748689,0.793833,112.958518,0.0001,102.4383,0.111,270.803,329.907,333.865,1132.034,0,0
Initial mass (g),113.09,21,20.9493126,99.308685,0.00209325,0.04859946,0.651503,0.757137,112.958518,0.0001,102.439,0.106,270.807,329.913,333.906,1132.024,0,0
Thickness (mm),12.5,22,20.95311564,103.36876,0.00216526,0.05018019,0.626544,0.660831,112.958518,-0.0011,102.4383,0.105,270.79,329.947,333.965,1132.024,0,0
Surface area (cm²),88.4,23,20.95525691,103.74275,0.00249655,0.05101502,0.658028,0.737232,112.958518,-0.001,102.437,0.106,270.793,329.97,333.977,1132.022,0,0
Sponsor,,24,20.95333954,105.033419,0.0024521,0.04895107,0.905743,0.947764,112.958518,-0.0011,102.4382,0.106,270.801,329.984,333.987,1132.054,0,0
Manufacturer,,25,20.94925509,106.394125,0.00227369,0.04784276,0.998492,0.992231,112.958518,-0.001,102.4405,0.111,270.812,329.977,333.94,1132.099,0,0
Test start time (s),155,26,20.94577872,108.789105,0.00216011,0.04763821,1.079342,1.04868,112.958518,0.0001,102.4402,0.109,270.802,329.931,333.875,1132.14,0,0
Time to ignition (s),1,27,20.94688868,104.324666,0.00217407,0.0488024,1.141546,1.10219,112.958518,0.0009,102.4407,0.109,270.806,329.926,333.903,1134.896,0,0
Time to flameout (s),704,28,20.94994873,102.443789,0.00237198,0.05126623,1.086695,1.077774,112.958518,-0.0005,102.4399,0.11,270.816,329.921,333.889,1132.821,0,0
End of test criterion,ISO 5660-1:2002,29,20.95149656,103.435322,0.0025288,0.05123731,1.079094,1.145339,112.958518,0.0021,102.4386,0.106,270.816,329.905,333.855,1134.049,0,0
User EOT time (s),,30,20.95045722,104.405084,0.00253867,0.04916055,1.088249,1.046774,112.958518,0.0013,102.4401,0.11,270.815,329.907,333.876,1132.668,0,0
MLR EOT mass (g/m²),150,31,20.94603693,105.033916,0.0024192,0.04779806,0.924411,0.896721,112.958518,0.0008,102.4396,0.109,270.807,329.908,333.963,1132.167,0,0
MLR EOT time period (s),60,32,20.94383385,103.63389,0.00231717,0.04775366,0.853883,0.876851,112.958518,0.0003,102.4393,0.111,270.807,329.96,334.004,1132.185,0,0
Truncate graphs at EOT?,No,33,20.94714724,107.052502,0.00238458,0.04920653,1.09297,1.010511,112.958518,-0.0017,102.4401,0.109,270.816,329.957,333.976,1132.227,0,0
Smooth data?,No,34,20.95042085,106.999583,0.00260151,0.05136478,1.107177,0.96776,112.958518,-0.0004,102.4395,0.109,270.805,329.957,334,1132.233,0,0
Correct O2 for pressure?,No,35,20.95152234,105.28374,0.00278032,0.05051007,1.054453,0.974488,112.958518,0.0003,102.439,0.107,270.812,329.956,334.001,1132.217,0,0
,,36,20.94992051,105.811028,0.00263629,0.04862855,1.11714,1.104353,112.958518,0.0006,102.4405,0.109,270.828,329.963,334.024,1133.217,0,0
Specifications: apparatus,,37,20.94549907,104.355099,0.00246094,0.04761852,1.043411,1.052262,112.958518,0.0006,102.4404,0.107,270.811,329.978,334.044,1132.476,0,0
C-factor (SI units),0.046608,38,20.94433299,107.981603,0.00234342,0.04818317,1.138176,1.175445,112.958518,0.0014,102.44,0.103,270.815,329.988,334.079,1132.204,0,0
OD correction factor,0.97963,39,20.94782012,100.564683,0.00234747,0.04998649,1.375611,1.3137,112.958518,0.0002,102.4392,0.107,270.829,330.01,334.065,1132.201,0,0
Duct diameter (m),0.114,40,20.95075793,105.326822,0.00247697,0.05155111,1.402941,1.332129,112.958518,0.0006,102.4398,0.103,270.808,329.983,334.017,1132.213,0,0
O2 delay time (s),0,41,20.95007466,107.100642,0.00246994,0.05060184,1.312924,1.330114,112.958518,-0.0003,102.4407,0.107,270.812,329.976,334.069,1132.214,0,0
CO2 delay time (s),0,42,20.94734031,107.165517,0.00230977,0.04940744,1.215038,1.241965,112.958518,-0.0007,102.4428,0.107,270.813,329.99,334.075,1132.246,0,0
CO delay time (s),0,43,20.9427166,108.67201,0.00208322,0.04842341,1.294801,1.299526,112.958518,0.0007,102.4406,0.105,270.807,330.011,334.105,1132.275,0,0
,,44,20.94283672,105.289275,0.00200862,0.04947515,1.210913,1.186123,112.958518,0.0007,102.4413,0.106,270.819,330.037,334.118,1132.306,0,0
Laboratory,,45,20.94651947,103.31332,0.00210648,0.05162485,1.188786,1.208689,112.958518,0,102.4393,0.106,270.82,330.059,334.132,1132.354,0,0
Laboratory name,FTT Cone - NIST,46,20.94912815,104.329687,0.00235206,0.0518234,1.180608,1.196695,112.958518,0.0008,102.4418,0.105,270.849,330.086,334.191,1132.375,0,0
Operator,Shields,47,20.94926085,106.898999,0.00245426,0.05055974,1.211104,1.189716,112.958518,0.0008,102.4405,0.105,270.843,330.138,334.265,1132.372,0,0
Filename,C:\CC5\DATA\20010002.CSV,48,20.946627,106.670925,0.0022756,0.04890133,1.226632,1.26218,112.958518,0.0017,102.4423,0.108,270.834,330.189,334.318,1132.373,0,0
