General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.97887404,122.308983,0.00010803,0.04116129,0.999893,0.999927,-1.712733,-0.0024,69.996,0,267.808,315.172,317.228,975.976,0,0
Standard used,ASTM E 1354,1,20.97403042,130.586543,-3.666E-05,0.04145663,0.999919,0.999936,-1.712733,-0.0018,70.025,0,267.828,315.124,317.225,975.875,0,0
Date of test,21/06/2024,2,20.9691868,138.864103,-0.00018136,0.04175197,0.999945,0.999944,-1.712733,-0.0012,70.054,0,267.848,315.076,317.222,975.774,0,0
Time of test,14:57,3,20.97201287,134.390604,-0.0001609,0.04332266,0.999955,0.999955,-1.712733,-0.001,70.0486,0,267.866,315.15,317.291,975.737,0,0
Heat flux (kW/m²),35,4,20.97433709,132.276528,0.00011672,0.04495348,0.999956,0.999948,-1.712733,-0.0013,70.07,0,267.855,315.104,317.186,975.713,0,0
Nominal duct flow rate (l/s),24,5,20.96960225,132.94744,0.00022181,0.04411005,0.999966,0.999959,-1.712733,-0.0014,70.0437,0,267.86,314.946,317.032,975.728,0,0
Sampling interval (s),1,6,20.96301387,133.843159,5.334E-05,0.04230075,0.99996,0.999961,-1.712733,0.001,70.0198,0,267.876,314.898,316.995,975.731,0,0
Separation (mm),25,7,20.95434318,135.243641,-0.00010039,0.04146096,0.99998,0.999967,-1.712733,0.0006,70.0002,0,267.877,314.873,316.947,975.753,0,0
Orientation,Vertical,8,20.95180994,133.340879,-0.00017991,0.04247806,0.999943,0.999948,-1.712733,0.0007,70.0334,0,267.868,314.86,316.993,975.776,0,0
Edge frame?,Yes,9,20.95448461,135.489526,-0.00012714,0.04409821,0.99995,0.999946,-1.712733,-0.001,70.0009,0,267.866,314.881,316.991,975.851,0,0
Grid?,No,10,20.95598186,138.151581,0.00013589,0.04496082,0.999947,0.999936,-1.712733,-0.0012,70.0007,0,267.89,314.89,316.953,975.853,0,0
Non-scrubbed?,Yes,11,20.95502506,134.931322,0.00017934,0.04334814,0.999942,0.999945,-1.712733,-0.0001,69.9956,0,267.877,314.799,316.888,975.859,0,0
Substrate used? {Y/N},No,12,20.95148067,135.134143,-3.053E-05,0.04186361,0.999951,0.999963,-1.712733,-0.0012,69.9657,0,267.875,314.827,316.924,975.881,0,0
Substrate,none,13,20.94690738,133.390356,-0.00016552,0.04138538,0.999954,0.999974,-1.712733,-0.0016,69.9558,0,267.887,314.85,316.954,975.904,0,0
Additional specimen preparation details,kaowool blankets. Samples left in sealed drierite container. Al foil pan,14,20.9480206,135.825859,-0.00018983,0.0424883,0.999956,0.99996,-1.712733,0.0021,69.9615,0,267.889,314.914,317.049,975.928,0,0
,,15,20.95191315,132.831065,-8.554E-05,0.04467265,0.999962,0.999947,-1.712733,0.0008,69.9577,0,267.892,314.999,317.073,976.012,0,0
Specimen,,16,20.95563618,130.610209,0.00014823,0.04504173,0.999927,0.99993,-1.712733,0,69.951,0,267.895,315.036,317.133,976.105,0,0
Sample description,Composite2__Vert_35kWm-2_R1,17,20.95566557,132.221611,0.00014615,0.04305022,0.999917,0.999926,-1.712733,-0.0005,69.9486,0,267.89,315.086,317.142,976.206,0,0
Material name/ID,Composite2,18,20.95232455,135.525186,-7.553E-05,0.04158954,0.999917,0.999924,-1.712733,0.0015,69.9527,0,267.914,315.059,317.112,976.189,0,0
Specimen number,1,19,20.94742461,138.631295,-0.0001751,0.0413918,0.99992,0.999913,-1.712733,-0.0009,69.9472,0,267.914,315.006,317.046,976.164,0,0
E (MJ/kg),13.1,20,20.94898441,138.654563,-0.00016864,0.04240451,0.999905,0.999906,-1.712733,-0.0005,69.949,0,267.907,314.97,317.071,976.18,0,0
Initial mass (g),141.01,21,20.95241424,133.0167,-7.682E-05,0.04461879,0.999904,0.999934,-1.712733,-0.0011,69.953,0,267.898,315.025,317.161,976.205,0,0
Thickness (mm),20.8,22,20.95417835,130.454256,0.00017702,0.044585,0.999931,0.999941,-1.712733,-0.0011,69.9515,0,267.894,315.119,317.195,976.21,0,0
Surface area (cm²),101.5,23,20.95332246,131.854973,0.00011661,0.04273315,0.99996,0.999966,-1.712733,0.0007,69.9521,0,267.887,315.121,317.199,976.249,0,0
Sponsor,,24,20.94949625,133.484517,-9.402E-05,0.04151546,0.999958,0.999957,-1.712733,-0.0013,69.9513,0,267.892,315.1,317.159,981.58,0,0
Manufacturer,,25,20.94811231,133.637651,-0.00019283,0.04160133,0.999944,0.999937,-1.712733,0.0006,69.9565,0,267.912,315.119,317.213,982.069,0,0
Test start time (s),82,26,20.95156486,136.04806,-0.00013814,0.04365106,0.999938,0.999941,-1.712733,0.0001,69.9522,0,267.916,315.174,317.261,977.421,0,0
Time to ignition (s),71,27,20.95491979,128.842307,8.79E-06,0.04536582,0.999938,0.999952,-1.712733,-0.0015,69.9675,0,267.897,315.206,317.287,976.505,0,0
Time to flameout (s),3173,28,20.9562002,130.165318,0.00019958,0.04426091,0.999943,0.99994,-1.712733,-0.002,69.9689,0,267.904,315.216,317.321,976.556,0,0
End of test criterion,ASTM E 1354,29,20.95483465,131.218624,8.813E-05,0.04243694,0.99991,0.999916,-1.712733,-0.0018,69.975,0,267.931,315.273,317.363,976.513,0,0
User EOT time (s),,30,20.95067774,131.331139,-9.244E-05,0.04147118,0.999931,0.999922,-1.712733,-0.0003,69.9985,0,267.923,315.305,317.39,976.502,0,0
MLR EOT mass (g/m²),150,31,20.94867386,129.967035,-0.00019106,0.04176281,0.999919,0.999949,-1.712733,-0.0011,69.9978,0,267.94,315.31,317.438,976.532,0,0
MLR EOT time period (s),60,32,20.95206164,132.579743,-0.00015567,0.04349819,0.999912,0.999943,-1.712733,-0.0018,70.0076,0,267.93,315.376,317.506,976.503,0,0
Truncate graphs at EOT?,No,33,20.95522052,132.189606,4.134E-05,0.0453379,0.999944,0.999962,-1.712733,-0.0019,70.0166,0,267.929,315.379,317.493,979.152,0,0
Smooth data?,No,34,20.95615649,136.362273,0.00020757,0.04431772,0.99994,0.999953,-1.712733,-0.0015,70.0304,0,267.938,315.385,317.468,976.983,0,0
Correct O2 for pressure?,No,35,20.95424749,137.538941,2.072E-05,0.04244876,0.999912,0.999912,-1.712733,-0.0019,70.043,0,267.932,315.324,317.47,976.369,0,0
,,36,20.94983653,135.137137,-0.00010992,0.04148459,0.999923,0.999935,-1.712733,-0.0017,70.052,0,267.928,315.36,317.523,976.323,0,0
Specifications: apparatus,,37,20.94917362,133.204945,-0.00018625,0.04229026,0.999933,0.999945,-1.712733,0.0007,70.0178,0,267.946,315.423,317.569,976.241,0,0
C-factor (SI units),0.041341,38,20.95280315,136.51014,-0.00012078,0.04415135,0.999964,0.999963,-1.712733,0.0003,70.0317,0,267.942,315.461,317.59,976.118,0,0
OD correction factor,0.97963,39,20.95565038,138.320689,0.00012289,0.04520051,0.999983,0.999979,-1.712733,-0.0013,70.0384,0,267.94,315.46,317.59,976.068,0,0
Duct diameter (m),0.114,40,20.9561027,134.412549,0.00022116,0.04412707,0.999972,0.999973,-1.712733,0.0022,70.0668,0,267.948,315.45,317.595,976.044,0,0
O2 delay time (s),12,41,20.95222051,130.987458,3.496E-05,0.0421368,0.999962,0.999972,-1.712733,0.0005,70.0696,0,267.948,315.477,317.633,976.076,0,0
CO2 delay time (s),12,42,20.94721717,130.345294,-0.0001242,0.04136873,0.999959,0.999973,-1.712733,-0.0011,70.0821,0,267.941,315.478,317.67,978.831,0,0
CO delay time (s),12,43,20.94776923,131.480271,-0.00017932,0.04188839,0.999982,0.999977,-1.712733,-0.0001,70.0603,0,267.948,315.503,317.668,976.764,0,0
,,44,20.95146516,130.850539,-0.00011168,0.0436084,0.999968,0.999968,-1.712733,-0.0001,70.0785,0,267.939,315.533,317.698,976.204,0,0
Laboratory,,45,20.95396778,131.275975,0.00015538,0.04411818,0.999974,0.999981,-1.712733,0.0009,70.0704,0,267.951,315.572,317.765,976.258,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.95390662,137.055676,0.00019964,0.04297004,0.999956,0.999965,-1.712733,-0.0015,70.0884,0,267.968,315.574,317.744,976.326,0,0
Operator,Michael Heck,47,20.9509415,128.416905,-3.598E-05,0.04168795,0.99995,0.999971,-1.712733,-0.0016,70.082,0,267.949,315.525,317.671,976.362,0,0
Filename,C:\CC5\DATA\24060014.CSV,48,20.94669876,132.901595,-0.00016672,0.04142319,0.999944,0.999947,-1.712733,-0.0016,70.0862,0,267.946,315.481,317.627,976.361,0,0
Report name,Fencing_Composites,49,20.94841404,132.904737,-0.00017475,0.04236934,0.99994,0.999941,-1.712733,-0.0014,70.1019,0,267.969,315.437,317.647,976.378,0,0
,,50,20.95371288,133.326958,-0.00014705,0.04364151,0.999956,0.999953,-1.712733,0.0006,70.1127,0,267.94,315.46,317.672,976.403,0,0
,,51,20.95606909,137.344622,0.00016732,0.04445312,0.999931,0.999936,-1.712733,-0.0012,70.0936,0,267.944,315.48,317.678,976.377,0,0
Pre-test conditions,,52,20.95552151,134.442652,0.0001124,0.04279121,0.999932,0.999934,-1.712733,0.0005,70.0813,0,267.949,315.457,317.648,976.354,0,0
Ambient temperature (°C),21.6,53,20.95208287,132.66345,-3.452E-05,0.0416857,0.999946,0.999957,-1.712733,0.0004,70.106,0,267.942,315.453,317.68,976.31,0,0
Barometric pressure (Pa),100400,54,20.9485013,136.485997,-0.00017951,0.0415023,0.999943,0.999937,-1.712733,-0.0012,70.1096,0,267.946,315.488,317.707,979.437,0,0
Relative humidity (%),53.5,55,20.94948463,136.444916,-0.00016376,0.04313728,0.999978,0.99997,-1.712733,-0.0013,70.1058,0,267.972,315.494,317.706,979.749,0,0
,,56,20.95264585,133.290451,-3.459E-05,0.04513848,0.999968,0.999972,-1.712733,-0.0014,70.1062,0,267.952,315.487,317.721,976.821,0,0
,,57,20.95430725,134.742906,0.00019129,0.04469167,0.999983,0.999987,-1.712733,-0.0005,70.1097,0,267.947,315.439,317.637,976.177,0,0
Conditioning,,58,20.95325255,136.397319,0.00019195,0.0432905,0.999992,0.999987,-1.712733,0.0003,70.1181,0,267.955,315.334,317.505,976.149,0,0
Conditioned? {Y/N},Yes,59,20.94920784,133.854634,-7.234E-05,0.04163651,1,1.000006,-1.712733,-0.0015,70.1066,0,267.951,315.266,317.499,976.174,0,0
Conditioning temperature (°C),22,60,20.94659002,130.316927,-0.00018895,0.0415745,1.000002,1.000006,-1.712733,-0.0015,70.1125,0,267.967,315.319,317.558,976.151,0,0
Conditioning RH (%),30,61,20.94984015,131.398779,-0.00012811,0.04353755,1.000006,1.000018,-1.712733,0.0002,70.1078,0,267.951,315.353,317.586,976.118,0,0
,,62,20.95311863,134.783131,-4.307E-05,0.04512695,1.00001,1.000014,-1.712733,0.0036,70.1174,0,267.961,315.36,317.619,976.079,0,0
Data collected,,63,20.95428979,134.550118,0.00018909,0.04434821,1.000018,1.00002,-1.712733,-0.0005,70.1143,0,267.948,315.398,317.627,975.94,0,0
CO/CO2 data collected?,Yes,64,20.9526954,134.910957,0.00013292,0.04276242,0.999979,0.999989,-1.712733,0.0005,70.1175,0,267.955,315.38,317.602,975.85,0,0
Mass data collected?,Yes,65,20.9483432,133.105255,-0.00011907,0.04152262,0.999954,0.999965,-1.712733,-0.0003,70.1075,0,267.946,315.385,317.594,975.805,0,0
Smoke data collected?,Yes,66,20.94687425,132.199529,-0.00019769,0.04132945,0.999923,0.999926,-1.712733,0.0002,70.1171,0,267.933,315.369,317.553,975.768,0,0
Soot mass data collected?,No,67,20.95038642,137.252697,-0.00014324,0.04298673,0.999931,0.999928,-1.712733,-0.0011,70.1132,0,267.946,315.344,317.55,975.809,0,0
Soot mass ratio (1:x),N/A,68,20.95351547,138.636133,9.254E-05,0.0445873,0.999942,0.999937,-1.712733,-0.0019,70.1161,0,267.958,315.363,317.575,975.826,0,0
Soot mass (g),N/A,69,20.9553407,138.106388,0.00017912,0.04325838,0.999913,0.999935,-1.712733,-0.0013,70.1072,0,267.947,315.368,317.585,975.816,0,0
,,70,20.95398667,131.619083,2.831E-05,0.0420059,0.999934,0.999953,-1.712733,-0.0004,70.1127,0,267.93,315.431,317.697,975.866,0,0
Comments,,71,20.949535,132.900782,-0.00011716,0.04139111,0.999969,0.999969,-1.712733,0.0004,70.1199,0,267.918,315.526,317.77,976.438,0,0
Pre-test comments,,72,20.94938337,132.711975,-0.00019132,0.04220071,0.999979,0.999985,-1.712733,0.0058,70.1112,0,267.941,315.544,317.737,976.064,0,0
After-test comments,,73,20.95316067,138.175574,-0.00012273,0.04416057,1.000015,1.000022,-1.712733,0.0016,70.1134,0,267.949,315.46,317.601,975.919,0,0
,,74,20.95577571,136.915715,0.00010507,0.04531394,1.000038,1.000026,-1.712733,-0.0004,70.1144,0,267.945,315.292,317.411,975.901,0,0
,,75,20.95599623,132.232871,0.00020112,0.04378756,1.000028,1.000023,-1.712733,-0.0013,70.1155,0,267.952,315.167,317.367,975.847,0,0
,,76,20.95344838,131.877754,4E-07,0.04198981,1.000054,1.000038,-1.712733,0.0009,70.1147,0,267.956,315.158,317.357,975.831,0,0
,,77,20.94904534,129.492743,-0.00015123,0.04140783,1.000053,1.000048,-1.712733,-0.0013,70.1155,0,267.937,315.199,317.392,975.889,0,0
,,78,20.94846866,131.600741,-0.00019858,0.04210195,1.00006,1.000049,-1.712733,-0.0019,70.1179,0,267.928,315.274,317.479,975.99,0,0
,,79,20.9533357,134.031396,-5.696E-05,0.04478249,1.000078,1.000079,-1.712733,-0.0014,70.114,0,267.941,315.332,317.53,976.102,0,0
,,80,20.95445068,134.900006,0.00016406,0.04502525,1.000059,1.000062,-1.712733,-0.0011,70.1142,0,267.944,315.344,317.499,978.858,0,0
,,81,20.9537769,137.476733,0.00017988,0.04335679,1.000066,1.000063,-1.712733,-0.001,70.1166,0,267.941,315.309,317.485,976.851,0,0
