General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95726586,111.171833,0.00149499,0.04312945,0.998835,0.999481,54.935747,-0.0001,101.72,0,269.662,328.751,332.237,1138.895,0,0
Standard used,ISO 5660-1,1,20.95074953,108.751103,0.00127234,0.04327714,0.999249,0.999419,54.935747,-0.0001,101.7193,0,269.646,328.722,332.262,1138.905,0,0
Date of test,28/06/2019,2,20.9442332,106.330373,0.00104969,0.04342484,0.999663,0.999358,54.935747,-0.0001,101.7187,0,269.63,328.693,332.287,1138.915,0,0
Time of test,10:44,3,20.9462297,107.724024,0.00107406,0.04530995,1.001214,0.999309,54.935747,0.0002,101.718,0,269.64,328.702,332.294,1138.909,0,0
Heat flux (kW/m²),50,4,20.94818831,106.519578,0.00131672,0.0468919,0.999995,0.999239,54.935747,0,101.7202,0,269.625,328.691,332.26,1141.64,0,0
Nominal duct flow rate (l/s),24,5,20.94916133,106.682411,0.00160512,0.04604039,1.000862,0.999271,54.935747,-0.0003,101.7188,0,269.628,328.687,332.283,1139.638,0,0
Sampling interval (s),1,6,20.947878,108.106233,0.0016608,0.04422019,1.000029,0.999248,54.935747,0,101.7195,0,269.643,328.723,332.337,1138.919,0,0
Separation (mm),60,7,20.94366313,106.921975,0.001587,0.04309084,1.000462,0.999153,54.935747,-0.0003,101.7199,0,269.636,328.726,332.332,1138.914,0,0
Orientation,Horizontal,8,20.94169719,108.097457,0.00160138,0.04342938,0.998437,0.999179,54.935747,-0.0003,101.7188,0,269.639,328.738,332.329,1138.888,0,0
Edge frame?,Yes,9,20.94495366,109.620292,0.00171249,0.04560631,0.999049,0.999144,54.935747,-0.0002,101.7206,0,269.63,328.736,332.335,1138.899,0,0
Grid?,No,10,20.94968266,111.770885,0.0018677,0.04671788,0.99861,0.999143,54.935747,-0.0002,101.7209,0,269.653,328.705,332.251,1138.904,0,0
Non-scrubbed?,Yes,11,20.95103687,108.047623,0.00202589,0.04549516,1.000593,0.999122,54.935747,-0.0001,101.7232,0,269.634,328.672,332.241,1138.993,0,0
Substrate used? {Y/N},No,12,20.94923046,108.634615,0.00178729,0.04395002,0.999224,0.999115,54.935747,0.0001,101.7215,0,269.637,328.69,332.314,1135.564,0,0
Substrate,none,13,20.94475707,108.227388,0.00148228,0.04309181,0.998366,0.999055,54.935747,0,101.7214,0,269.622,328.704,332.271,1136.49,0,0
Additional specimen preparation details,,14,20.94401847,103.206593,0.00130529,0.04364721,0.998629,0.999087,54.935747,0.0017,101.7205,0,269.625,328.689,332.226,1138.579,0,0
,,15,20.94614457,106.930114,0.00134971,0.04595968,0.999717,0.999027,54.935747,0.0003,101.721,0,269.632,328.679,332.254,1139.017,0,0
Specimen,,16,20.94855661,105.010677,0.00148476,0.04687494,0.999327,0.999008,54.935747,-0.0004,101.7217,0,269.628,328.67,332.271,1138.995,0,0
Sample description,60/40/40 CG.SiAd.EA,17,20.94902452,109.595506,0.00153364,0.04501668,0.99811,0.999008,54.935747,0.0001,101.7216,0,269.627,328.689,332.321,1138.965,0,0
Material name/ID,60/40/40 CG.SiAd.EA,18,20.94665822,106.769557,0.00134574,0.04360354,0.999117,0.999057,54.935747,-0.0002,101.7204,0,269.619,328.716,332.391,1138.981,0,0
Specimen number,,19,20.94318511,106.285674,0.00113914,0.04305868,1.000521,0.999008,54.935747,-0.0004,101.7207,0,269.611,328.732,332.396,1138.993,0,0
E (MJ/kg),13.1,20,20.94453212,107.247138,0.00108773,0.04366265,1.001428,0.999079,54.935747,-0.0002,101.7214,0,269.628,328.735,332.36,1138.921,0,0
Initial mass (g),55.55,21,20.94831093,112.493689,0.0012354,0.04639363,0.9987,0.999039,54.935747,-0.0002,101.7207,0,269.625,328.737,332.319,1138.905,0,0
