General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96138935,97.356936,0.00158484,0.04362058,0.997007,1.000673,49.458802,0.0043,101.587,0,269.994,329.255,332.044,1140.182,0,0
Standard used,ISO 5660-1,1,20.95402336,102.014652,0.0013117,0.04281537,0.999059,1.000591,49.458802,0.0034,101.5879,0,269.984,329.353,332.113,1140.156,0,0
Date of test,25/10/2018,2,20.94665737,106.672368,0.00103855,0.04201016,1.001111,1.00051,49.458802,0.0026,101.5889,0,269.974,329.451,332.182,1140.13,0,0
Time of test,16:07,3,20.94705889,111.248097,0.00097419,0.04238015,1.001406,1.000575,49.458802,0.0031,101.5887,0,269.974,329.518,332.23,1140.094,0,0
Heat flux (kW/m²),50,4,20.95060626,109.692177,0.00102578,0.04465946,1.001005,1.000547,49.458802,-0.0003,101.5883,0,269.98,329.6,332.289,1140.052,0,0
Nominal duct flow rate (l/s),24,5,20.95279308,106.673341,0.00125836,0.04499275,1.000093,1.000626,49.458802,0.0006,101.5882,0,269.971,329.647,332.345,1142.689,0,0
Sampling interval (s),1,6,20.95267293,106.721771,0.00126088,0.04372567,0.999463,1.000664,49.458802,0.0024,101.5884,0,269.958,329.68,332.384,1140.79,0,0
Separation (mm),60,7,20.94952142,106.885211,0.00109754,0.04232918,1.001013,1.000626,49.458802,0.0019,101.5893,0,269.96,329.728,332.402,1139.981,0,0
Orientation,Horizontal,8,20.94557033,107.125605,0.00086857,0.04186697,0.999489,1.000654,49.458802,0.0002,101.5902,0,269.954,329.77,332.448,1139.894,0,0
Edge frame?,Yes,9,20.94604733,107.534896,0.00081375,0.04270181,0.999576,1.000667,49.458802,-0.0005,101.5905,0,269.97,329.82,332.457,1139.865,0,0
Grid?,No,10,20.94921535,109.419965,0.00093525,0.04491872,0.99962,1.000865,49.458802,-0.0005,101.5902,0,269.967,329.785,332.426,1139.859,0,0
Non-scrubbed?,Yes,11,20.95102827,103.860154,0.00109696,0.04541343,1.00155,1.000915,49.458802,0.0014,101.5896,0,269.96,329.745,332.408,1139.869,0,0
Substrate used? {Y/N},No,12,20.95028919,106.83869,0.00104007,0.04327741,1.002877,1.000891,49.458802,0.004,101.5915,0,269.977,329.75,332.432,1139.818,0,0
