Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
Peaks,,0,-0.191741184509101,0,0,-4.59482241666667,-519.77629147813,0,0,0,26.0663429094859,-0.00361604567772241,24.5743971102956,24.8417892943211,-8.98290448046207E-05,-0.0101616566521064,0,0,-5.57258671823632E-05,-0.00103123867558351,-0.000218912934724961,0,0,52.576
peak HRR (kW/m²),148.553137625332,1,1.79837040257159,0.0263510197308653,-0.162815612527898,0.603300916666683,68.2467100301677,-0.000177690642138422,-0.00147946571916962,0.000899185201285796,26.0569921340116,-0.00395527948249936,24.5660242059544,24.8343533548882,-9.82268082857282E-05,-0.0111116298965756,0,0,-0.000107200927285201,-0.000892563024551965,0.000862554991239182,0.000431277495619591,0.899185201285796,54.001546
peak EHC (MJ/kg),79.1468682531055,2,0.626477672259353,0.00661923725181973,-0.0944000720308612,0.83666175,94.6449943438914,-0.000152565067035948,-0.000419072344327484,0.00211160923870127,25.8437533706456,-0.00320635994817253,24.3668893768088,24.6325835970105,-7.89809294654663E-05,-0.00893449428342379,0,0,-0.000127645355975164,-0.000350621800981635,0.000300174738894283,0.00101264236068632,1.05580461935063,53.024319
peak MLR (g/s),0.289254500000002,3,-1.26955472693372,-0.0529230585027557,1.55467638399533,0.212059999999995,23.9886877828049,-0.000509501952495224,0.00325296303522321,0.00242484807483095,25.8717159167841,0.0133702580611126,24.3925214485296,24.6580636277269,0.000329684673990042,0.0372946463789641,0.000164842336995021,0.018647323189482,-0.000108044984046135,0.000689823341249417,-0.000562919108007177,0.00116272973013347,0.808282691610315,52.731267
peak SEA (m²/kg),4081.45815653946,4,-2.56958141676564,-0.0576777164757409,0.987686634298146,0.393828000000002,44.5506787330319,-0.000152599149279325,0.00161807865324388,0.00242484807483095,26.079817344655,0.0156473123567378,24.5901278476954,24.8591350989984,0.000388978651812372,0.0440021099335263,0.000524173999896229,0.0592957013457272,-6.00978177623784E-05,0.000637244679849735,-0.00125727278089301,0.00116272973013347,0.606212018707736,52.453709
peak COY (kg/kg),721.878478954757,5,-2.23528829047098,-0.0509843369510033,2.44183326871127,0.387569000000002,43.8426470588237,-0.000145952957278669,0.000687964368454836,0.00242484807483095,26.1334336105696,0.0379858027076711,24.6447512035073,24.914015517962,0.000946378878121161,0.107056434176602,0.001191852764863,0.134824973400791,-5.65668416995367E-05,0.000266633662317673,-0.00113076305462722,0.00116272973013347,0.484969614966189,51.981386
peak CO2Y (kg/kg),4472.11375267978,6,-0.197180639237578,-0.020951953877205,15.9228974991518,0.0831940000000001,9.41108597285069,-0.001051053187708,-0.000341322577578726,0.00242484807483095,25.8400755850173,0.0537710556820648,24.3692748357687,24.635736043142,0.00132468953454444,0.149851757301407,0.0023273869711958,0.263279069139796,-8.74413188981794E-05,-2.83959905190846E-05,-8.20989078303373E-05,0.00116272973013347,0.404141345805158,51.751207
,,7,1.49152900737791,3.64263277241335,341.509676299087,0.00361966666666902,0.409464555053056,-0.0204920315944041,0.0278389964418089,0.0031706125785199,25.833988378936,0.050196135487992,24.3649238872806,24.6264215288136,0.00123615119164473,0.139836107652119,0.00360780733429038,0.408123001616559,-7.41743236945928E-05,0.000100767887453933,0.00085977103512561,0.00159261524769627,0.452944654074272,51.762079
Time To Peaks,,8,0.558161433754286,0.0513484684225676,11.0263098861083,0.0960914166666621,10.8700697586722,-0.000346544670367594,0.00951694386628963,0.004195457799086,26.176972522554,0.0424653340588201,24.6846981760135,24.9505569906545,0.00105953373756177,0.119856757642734,0.00475564979889363,0.537969434263986,-3.32999683139036E-05,0.000914496618448871,0.00049392295232476,0.00226946224142145,0.52443222488575,51.697581
t peak HRR (s),41,9,-1.20701964105516,-0.177638331510988,30.2185150590829,0.0600661666666671,6.79481523378587,0.000863382947939221,0.0225012804728842,0.00447453851596315,25.6922862510026,0.0741090226757359,24.2290973823487,24.4924342060221,0.00181511036195806,0.205329226465844,0.00619297184865355,0.700562426318275,5.18601040480756E-05,0.00135156566309769,-0.000365454461099107,0.00251642371758383,0.497170946218127,51.595814
t peak EHC (s),705,10,-1.77607448902795,-0.32571395787995,119.120969691203,0.0482033333333352,5.4528657616895,0.00201006112888556,0.0160743446089169,0.00447453851596315,25.8325437026225,0.233043396377746,24.3657556263997,24.639307091576,0.00574202780901515,0.649550657128411,0.00997154093414016,1.1280023681154,9.68916466160505E-05,0.000774836991298522,-0.000744186391400105,0.00251642371758383,0.447453851596315,51.574184
t peak MLR (s),511,11,-0.817346359785819,-0.128931291714556,170.13062464184,0.05604025,6.33939479638009,0.00104477903780395,-0.00329415063982661,0.00447453851596315,25.9715006696035,0.384699693094719,24.5027053730026,24.7833905477991,0.00953416273758488,1.07852519655938,0.0176096362074402,1.9920402949593,5.85496784732926E-05,-0.000184605025393543,-0.000384702530072444,0.00251642371758383,0.406776228723922,51.495697
t peak SEA (s),595,12,1.46351371065552,2.46267563056275,1620.76794726394,0.00525341666666771,0.594277903469198,0.00222766699878108,-0.136309941215332,0.00520629537129091,25.4439015892829,0.350527467613808,24.0124365302138,24.2907336332857,0.0085145693469572,0.96318657771009,0.0266340022497112,3.01289618209403,1.17028629391822E-05,-0.000716092917013121,0.000753000340893151,0.00289292388803041,0.433857947607576,51.475085
t peak COY (s),739,13,2.50926364871915,0,0,-0.00844416666666881,-0.955222473605069,0,0,0.00719268405097824,25.7038315260852,0.356769027820093,24.266039553291,24.5511824570444,0.00875910149703346,0.990848585637269,0.0352708376717065,3.98991376376771,-1.75148761396794E-05,-0.000677699574551805,0.00131587024274055,0.00392735917984726,0.553283388536788,51.475505
t peak CO2Y (s),739,14,-0.187297912190486,-0.0337010625425825,232.183920633974,0.0491294166666657,5.55762631975856,0.000103756460386414,0.00522394406329416,0.00844731587533781,25.6994914329934,0.464524505233601,24.2675451656685,24.5564237227703,0.0114070605801266,1.29039146834011,0.0453539187102865,5.1305337907564,5.09749437418253E-06,0.000256649324528933,2.87379312873431E-06,0.0045867311977819,0.603379705381272,51.475689
,,15,-2.39044361106502,0,0,-0.00529666666666747,-0.599170437405822,0,0,0.00844731587533781,25.7888919893066,0.534731883251429,24.3580249613885,24.6528736958838,0.0131826775789596,1.49125311979181,0.0576487877898296,6.52135608482235,0.000101616191070382,0.000983497279056851,-0.00104414983838084,0.00458816809434627,0.563154391689187,51.399199
Test Results (between 14 and 872 s),,16,-2.78264083414795,-0.303084249145885,79.2555301002205,0.0811607500000034,9.18108031674247,0.00217175487441819,0.00768653517432898,0.00844731587533781,25.2808207174104,0.265727356977931,23.8912425722988,24.2069101869551,0.00643243826458174,0.727651387396124,0.0674563457116003,7.63080833841632,0.000176261254423944,0.000623844959649947,-0.00128367862083999,0.00458816809434627,0.527957242208613,51.45419
mean HRR (kW/m²),70.8023624483142,17,-1.8007515326207,-0.0952910243412917,42.6771015445566,0.167052916666666,18.8973887631975,0.00149007392348148,0.00246504541375481,0.00844731587533781,25.043019877656,0.296423457477795,23.7009023487852,24.0511812005691,0.00712933428789763,0.80648577917394,0.0742372319878399,8.39787692170135,0.000248921194966522,0.000411793026083528,-0.000754880956455286,0.00458816809434627,0.496900933843401,51.239953
mean EHC (MJ/kg),12.9066809205263,18,1.0771023099464,0.717473017852822,853.40597893141,0.013271000000002,1.50124434389162,0.0287826350429846,0.0213250911998095,0.00898586703031102,24.6884484866876,0.476003514728353,23.4112594041516,23.7929981522588,0.0113255507464004,1.28117089891407,0.083464674504989,9.44170526074536,0.000381974349655505,0.000283005285312713,0.000839635295365644,0.00500798574202909,0.499214835017279,51.17565
mean MLR (g/s),0.0484920510392386,19,1.40358202916116,0.392646595482141,393.224498329586,0.0316000833333317,3.57467006033164,0.0181532066079745,0.027956326155715,0.0102262091998648,24.9835445296874,0.514561950578613,23.7334616767315,24.1485537396416,0.0124259269159225,1.4056478411677,0.0953404133361504,10.7851146307862,0.000573642841579183,0.000883422236214395,0.0011847573086898,0.00602018204405682,0.538221536834989,51.175514
mean SEA (m²/kg),73.2009166394978,20,-0.209566307611578,-0.0181373115242765,135.142919188569,0.102141166666665,11.554430618401,0.00789726313572267,0.0241178231873398,0.0109280002144454,24.8224381611559,0.57370577113014,23.6194933121918,24.0605134675002,0.0138036554326593,1.5614994833325,0.108455204510441,12.2686882930363,0.000806635670156361,0.00246342259781524,0.000641191139385513,0.00693315626809447,0.546400010722269,51.09793
mean COY (kg/kg),0.0403231606211931,21,-1.10434243376123,-0.168719910725601,304.320190413167,0.0578614999999996,6.54541855203615,0.0181498069298706,0.0583989722109164,0.0109280002144454,24.6579906300905,0.734723822040283,23.4999481547055,23.9660429801961,0.0176084226975913,1.99190302008952,0.124161243575567,14.0453895447474,0.0010501750536727,0.00337905213058191,0.000390666835067283,0.00744908525532087,0.520380962592637,50.997394
mean CO2Y (kg/kg),1.27752565296089,22,-0.511665877762738,-0.129057032867471,629.376852742972,0.0350474999999992,3.96464932126688,0.0364756419641129,0.0922316917478201,0.0109280002144454,24.9596727079031,0.906813106057722,23.823716028445,24.3248416891592,0.0220580852465088,2.49525851204851,0.143994497547617,16.2889703108164,0.00127838006173722,0.00323249021653165,0.000780860585513107,0.00803484896561106,0.49672728247479,50.976384
Total heat release (MJ/m²),60.7649763834458,23,1.42580435351964,0.0916759257166269,161.21465852107,0.137485500000003,15.5526583710411,0.0101525334049478,0.0272126577410532,0.0116409023912052,24.4163245503858,0.928892461675554,23.340561392758,23.8614036054486,0.0221646779340991,2.50731650838225,0.166105879137921,18.7902578210318,0.00139582613144599,0.00374134585585766,0.00195529133391544,0.00940292492532534,0.506126190921965,50.897484
