General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94132117,109.122981,0.00150813,0.04001085,1.002966,1.003168,-1.05039,-0.0029,103.1978,0,269.804,330.598,333.18,1139.053,0,0
Standard used,ISO 5660-1,1,20.94820621,107.751711,0.00173522,0.04311267,1.003085,1.003224,-1.05039,-0.001,103.1981,0,269.807,330.614,333.199,1138.966,0,0
Date of test,19/02/2019,2,20.95509126,106.380441,0.0019623,0.0462145,1.003205,1.003281,-1.05039,0.0008,103.1984,0,269.81,330.63,333.218,1138.879,0,0
Time of test,12:06,3,20.95684197,106.878473,0.00210941,0.04534154,1.003155,1.003337,-1.05039,-0.0011,103.1998,0,269.827,330.602,333.176,1138.796,0,0
Heat flux (kW/m²),50,4,20.95499831,108.471423,0.00187921,0.04337671,1.003971,1.003131,-1.05039,-0.0005,103.1999,0,269.825,330.561,333.106,1140.624,0,0
Nominal duct flow rate (l/s),24,5,20.95049895,109.079955,0.00162623,0.04253102,1.003937,1.003023,-1.05039,0,103.2009,0,269.832,330.476,333.033,1139.371,0,0
Sampling interval (s),1,6,20.94972773,110.092791,0.00154224,0.04270102,1.003328,1.002929,-1.05039,0.001,103.2011,0,269.821,330.451,332.947,1139.038,0,0
Separation (mm),60,7,20.95351683,110.77263,0.00161848,0.0451727,1.002111,1.002728,-1.05039,0.0011,103.2019,0,269.829,330.4,332.919,1139.09,0,0
Orientation,Horizontal,8,20.95634336,108.218029,0.00186108,0.04657465,1.00223,1.002525,-1.05039,0.0036,103.2008,0,269.823,330.375,332.891,1136.782,0,0
Edge frame?,Yes,9,20.9568296,110.460884,0.00209457,0.04463078,1.001919,1.002247,-1.05039,0.0002,103.2007,0,269.813,330.357,332.852,1137.739,0,0
