General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Specimen,,16,20.95112507,106.033523,0.0019341,0.04709549,1.000593,0.999644,-0.740606,0.0013,101.2801,0,269.968,329.273,333.168,1139.879,0,0
Sample description,After WT 3 mon_ChPG_15,17,20.94865204,106.284012,0.00181471,0.04554968,1.000647,0.999653,-0.740606,0.0022,101.2792,0,269.963,329.249,333.127,1138.938,0,0
Material name/ID,,18,20.94513572,106.185693,0.00168635,0.0452677,0.999997,0.999609,-0.740606,0.0015,101.2798,0,269.965,329.195,333.074,1138.855,0,0
Specimen number,,19,20.94728628,103.312607,0.00167354,0.04625285,0.998998,0.999345,-0.740606,0.0006,101.2781,0,269.954,329.154,333.025,1138.769,0,0
E (MJ/kg),13.1,20,20.94949097,106.033338,0.00177959,0.04860559,0.99869,0.999304,-0.740606,0.0033,101.2785,0,269.97,329.141,333.022,1138.698,0,0
Initial mass (g),58.058,21,20.9507254,108.401021,0.00194696,0.04886691,0.999127,0.999281,-0.740606,0.0023,101.2804,0,269.966,329.169,333.083,1138.693,0,0
Thickness (mm),12.5,22,20.94977138,109.386934,0.00188511,0.04656381,0.99857,0.999239,-0.740606,0.0026,101.2788,0,269.976,329.163,333.085,1138.686,0,0
Surface area (cm²),88.4,23,20.94601999,108.523861,0.001659,0.04522542,0.998375,0.999197,-0.740606,0.0014,101.2777,0,269.995,329.147,333.032,1138.775,0,0
Sponsor,,24,20.94321324,107.477727,0.00152449,0.04555216,0.998344,0.999134,-0.740606,0.0004,101.2778,0,269.974,329.106,332.961,1141.548,0,0
Manufacturer,,25,20.94590068,107.841668,0.00144338,0.04694825,0.998743,0.99915,-0.740606,0.002,101.2763,0,269.977,329.051,332.942,1139.703,0,0
Test start time (s),92,26,20.94938863,101.347879,0.00154405,0.04889346,0.998123,0.999064,-0.740606,0.0025,101.2774,0,269.987,329.065,332.963,1138.863,0,0
Time to ignition (s),10,27,20.95079053,102.781531,0.00162513,0.04802467,0.998752,0.998873,-0.740606,0.0015,101.2774,0,269.971,329.102,332.989,1138.979,0,0
Time to flameout (s),872,28,20.94951915,105.093428,0.00141901,0.0461355,0.99849,0.998759,-0.740606,0.0016,101.2767,0,269.977,329.096,333,1143.254,0,0
End of test criterion,ISO 5660-1:2002,29,20.94513186,106.060198,0.00120626,0.04515117,0.997278,0.998665,-0.740606,0.0017,101.2776,0,269.98,329.1,333.028,1144.341,0,0
User EOT time (s),,30,20.94333471,106.638038,0.00106458,0.04568358,0.997088,0.998578,-0.740606,0.0015,101.2771,0,269.992,329.08,332.975,1140.473,0,0
MLR EOT mass (g/m²),150,31,20.94665392,109.005962,0.00109757,0.04743175,0.997749,0.998365,-0.740606,0.0013,101.2779,0,269.978,329.034,332.932,1139.408,0,0
MLR EOT time period (s),60,32,20.94977453,105.417605,0.00128745,0.04902855,0.996596,0.998232,-0.740606,0.0018,101.2797,0,269.985,329.064,332.962,1139.46,0,0
Truncate graphs at EOT?,No,33,20.95067447,106.65439,0.00141094,0.04795359,0.998716,0.998241,-0.740606,0.0019,101.2784,0,269.974,329.105,333.019,1139.524,0,0
Smooth data?,No,34,20.94888019,107.300735,0.00121049,0.04586414,0.998924,0.998251,-0.740606,0.0011,101.2784,0,269.98,329.126,333.065,1139.579,0,0
Correct O2 for pressure?,No,35,20.94302206,106.454752,0.00102362,0.04508835,0.997853,0.998219,-0.740606,0.0008,101.2785,0,269.988,329.152,333.101,1139.57,0,0
,,36,20.94194424,106.515687,0.0009635,0.04551052,0.998411,0.998134,-0.740606,-0.0009,101.2785,0,269.974,329.176,333.094,1139.621,0,0
Specifications: apparatus,,37,20.94523408,106.779562,0.00109206,0.04678541,0.99817,0.998122,-0.740606,-0.0021,101.2795,0,269.992,329.156,333.073,1139.606,0,0
C-factor (SI units),0.045125,38,20.94821772,105.991781,0.00147903,0.04847243,0.997763,0.998136,-0.740606,0.0006,101.2788,0,269.987,329.147,333.068,1139.651,0,0
OD correction factor,0.97963,39,20.94866071,107.218662,0.00164848,0.04732267,0.998877,0.998247,-0.740606,0.0012,101.2785,0,269.97,329.136,333.078,1139.638,0,0
Duct diameter (m),0.114,40,20.94622821,106.535376,0.0015375,0.04563362,0.998087,0.998322,-0.740606,0.0012,101.2793,0,269.961,329.124,333.066,1139.619,0,0
O2 delay time (s),0,41,20.94176077,107.511197,0.00143121,0.04505309,0.997767,0.998227,-0.740606,0.0006,101.28,0,269.98,329.126,333.05,1139.618,0,0
CO2 delay time (s),0,42,20.94243263,104.766741,0.00145807,0.04582242,0.999272,0.998195,-0.740606,-0.0013,101.2799,0,269.968,329.117,333.019,1139.659,0,0
CO delay time (s),0,43,20.94650001,106.806411,0.00155711,0.04748582,0.999379,0.998131,-0.740606,-0.0009,101.2793,0,269.961,329.09,333.001,1139.616,0,0
,,44,20.95004941,107.32937,0.00187435,0.04872925,0.99821,0.998154,-0.740606,-0.0012,101.2787,0,269.968,329.065,332.979,1139.687,0,0
Laboratory,,45,20.9504021,105.36009,0.00194884,0.04772423,0.997653,0.998038,-0.740606,-0.0023,101.2783,0,269.972,329.041,332.931,1139.805,0,0
Laboratory name,FTT Cone - NIST,46,20.94759302,108.764922,0.00169252,0.04566273,0.99675,0.997893,-0.740606,0.0001,101.2792,0,269.985,329.037,332.907,1139.912,0,0
Operator,Shields,47,20.94334497,107.839494,0.00146707,0.04513659,0.998189,0.997838,-0.740606,0.0027,101.2775,0,269.992,329.04,332.913,1139.982,0,0
Filename,C:\CC5\DATA\19030009.CSV,48,20.94508799,107.736048,0.00133003,0.04617212,0.996602,0.997864,-0.740606,0.0016,101.2802,0,269.993,329.039,332.877,1139.996,0,0
Report name,,49,20.94860762,107.104441,0.00136581,0.04850212,0.998132,0.997831,-0.740606,0.0011,101.2794,0,269.983,329.026,332.857,1140.006,0,0
,,50,20.95064455,106.445954,0.00151926,0.04807007,0.998322,0.997613,-0.740606,0.001,101.2783,0,269.977,329.007,332.867,1140.189,0,0
,,51,20.95020011,106.556939,0.00138179,0.04639684,0.998005,0.997627,-0.740606,0.0008,101.2779,0,269.989,329.011,332.874,1140.057,0,0
Pre-test conditions,,52,20.94665001,106.068341,0.00118154,0.04526957,0.997496,0.997661,-0.740606,-0.0002,101.2796,0,269.98,329.018,332.892,1140.007,0,0
Ambient temperature (°C),20.5,53,20.94319555,109.15185,0.00111346,0.04534502,0.997145,0.99761,-0.740606,-0.0005,101.2781,0,269.981,329.021,332.902,1139.851,0,0
Barometric pressure (Pa),101282,54,20.94548592,108.369071,0.00113418,0.04661894,0.997887,0.997519,-0.740606,-0.0005,101.277,0,269.978,328.993,332.903,1139.864,0,0
Relative humidity (%),13.7,55,20.94916482,106.390869,0.00135062,0.04877943,0.997639,0.997453,-0.740606,-0.0002,101.2771,0,269.979,329.009,332.928,1139.967,0,0
,,56,20.95074302,108.575014,0.0016163,0.048081,0.997078,0.997462,-0.740606,-0.0004,101.276,0,269.969,329.023,332.923,1139.849,0,0
,,57,20.94974693,107.018601,0.00163546,0.04651159,0.996778,0.997425,-0.740606,0,101.2763,0,269.971,329.023,332.909,1139.864,0,0
Conditioning,,58,20.94578731,108.166567,0.00154212,0.04535776,0.998044,0.997412,-0.740606,0.0006,101.2755,0,269.96,328.978,332.828,1139.93,0,0
Conditioned? {Y/N},No,59,20.94323032,109.730261,0.00150174,0.04536009,0.998392,0.99738,-0.740606,-0.0008,101.278,0,269.977,328.933,332.78,1140.081,0,0
Conditioning temperature (°C),N/A,60,20.94634617,108.758541,0.00161482,0.04665682,0.996596,0.997274,-0.740606,-0.0015,101.2796,0,269.993,328.907,332.778,1140.175,0,0
Conditioning RH (%),N/A,61,20.9496016,103.958479,0.00178198,0.04877324,0.997311,0.997319,-0.740606,0.0003,101.2788,0,269.973,328.943,332.837,1140.183,0,0
,,62,20.95075995,104.404871,0.00202298,0.04784578,0.99813,0.997342,-0.740606,-0.0012,101.2793,0,269.981,328.973,332.855,1142.833,0,0
Data collected,,63,20.94933424,103.649184,0.00188552,0.04607388,0.998362,0.997235,-0.740606,0.0007,101.2777,0,269.974,329.003,332.86,1141.008,0,0
CO/CO2 data collected?,Yes,64,20.94623073,104.247697,0.00166017,0.04518529,0.998223,0.997149,-0.740606,0.003,101.2775,0,269.967,328.992,332.852,1140.371,0,0
Mass data collected?,Yes,65,20.94538761,105.415968,0.00147729,0.04556855,0.997797,0.997014,-0.740606,0.0014,101.2801,0,269.979,328.941,332.793,1140.377,0,0
Smoke data collected?,Yes,66,20.94895855,104.720925,0.00145526,0.04706566,0.996414,0.996947,-0.740606,-0.0012,101.2793,0,269.998,328.908,332.784,1140.391,0,0
Soot mass data collected?,No,67,20.95140358,106.379305,0.0015773,0.04879163,0.996919,0.996916,-0.740606,-0.0026,101.2791,0,269.978,328.917,332.786,1140.389,0,0
Soot mass ratio (1:x),N/A,68,20.95097284,106.062852,0.00159821,0.04769751,0.99665,0.996812,-0.740606,-0.0014,101.2799,0,269.975,328.953,332.857,1140.396,0,0
Soot mass (g),N/A,69,20.94864772,105.249761,0.00136691,0.0458758,0.996241,0.996643,-0.740606,0.0004,101.2797,0,269.974,329.004,332.91,1140.376,0,0
,,70,20.94396403,106.528139,0.00112016,0.04511098,0.996564,0.996526,-0.740606,0.0018,101.2795,0,269.965,329.031,332.953,1140.389,0,0
Comments,,71,20.94374917,108.697,0.00098882,0.04574304,0.9963,0.996493,-0.740606,0.0014,101.2782,0,269.978,329.045,332.975,1142.967,0,0
Pre-test comments,,72,20.94769321,106.766412,0.00106321,0.04758465,0.995672,0.996511,-0.740606,-0.0003,101.2779,0,269.975,329.055,332.984,1141.159,0,0
After-test comments,,73,20.95030612,105.782529,0.00129356,0.04880487,0.995699,0.996442,-0.740606,0.0014,101.2776,0,269.96,329.065,333.018,1140.374,0,0
,,74,20.95131324,104.38033,0.00140872,0.0477858,0.996237,0.996239,-0.740606,0.0017,101.2793,0,269.964,329.067,333.027,1140.344,0,0
,,75,20.94969769,105.422247,0.00123999,0.04578829,0.996478,0.995871,-0.740606,0.0008,101.2791,0,269.964,329.088,333.078,1140.279,0,0
,,76,20.94551281,106.624758,0.00119513,0.04511113,0.996483,0.995637,-0.740606,0.003,101.2783,0,269.968,329.13,333.15,1140.087,0,0
,,77,20.94638657,105.503061,0.00127721,0.04646901,0.994841,0.995509,-0.740606,-0.0005,101.2772,0,269.98,329.149,333.182,1137.418,0,0
,,78,20.9501116,108.178689,0.00144029,0.04826808,0.994637,0.995333,-0.740606,-0.0028,101.2781,0,269.973,329.157,333.186,1139.185,0,0
,,79,20.95242279,104.747341,0.00166217,0.04896974,0.994154,0.995266,-0.740606,0,101.2793,0,269.975,329.149,333.181,1139.577,0,0
,,80,20.95213231,107.779437,0.00162209,0.04725052,0.995426,0.995217,-0.740606,0.0018,101.2772,0,269.98,329.138,333.158,1139.798,0,0
,,81,20.94780288,109.024782,0.00138721,0.0455366,0.994687,0.995161,-0.740606,0.0009,101.2781,0,269.993,329.13,333.152,1139.955,0,0
,,82,20.94329284,104.599666,0.00116682,0.04521098,0.994554,0.995072,-0.740606,-0.0003,101.2788,0,269.978,329.127,333.129,1140.236,0,0
,,83,20.94525635,104.981323,0.00108137,0.04658248,0.994516,0.994953,-0.740606,-0.0018,101.2773,0,269.977,329.082,333.048,1140.507,0,0
,,84,20.94879811,106.815776,0.00112584,0.04869483,0.99385,0.994946,-0.740606,0.0001,101.2792,0,269.96,329.017,333.023,1140.639,0,0
Events,,85,20.95177962,104.584574,0.00127701,0.04844634,0.996226,0.994995,-0.740606,0.0019,101.277,0,269.977,329.04,333.048,1140.754,0,0
Number of events,0,86,20.95164779,104.094029,0.00122329,0.04660353,0.99672,0.995105,-0.740606,0.0017,101.2777,0,269.985,329.086,333.131,1140.804,0,0
,,87,20.94838622,107.154379,0.0010138,0.04526188,0.995537,0.995188,-0.740606,0.001,101.2782,0,270.003,329.122,333.186,1140.814,0,0
,,88,20.94521177,104.97879,0.00096086,0.04518217,0.995367,0.995107,-0.740606,0.0002,101.2772,0,269.998,329.159,333.271,1140.618,0,0
,,89,20.94638351,108.101148,0.00103865,0.04680098,0.994688,0.995121,-0.740606,0.0023,101.2776,0,270.012,329.213,333.322,1140.506,0,0
,,90,20.94934651,108.761993,0.00127113,0.04888521,0.99388,0.995091,-0.740606,0.0019,101.2786,0,269.996,329.227,333.321,1140.5,0,0
,,91,20.95079523,106.063642,0.00150243,0.04799147,0.995021,0.995056,-0.740606,0.0012,101.2776,0,269.995,329.175,333.249,1140.917,0,0
,,92,20.94955546,107.633459,0.00149321,0.04634265,0.993734,0.995125,-0.740606,-0.0007,101.2785,0,270.012,329.097,333.139,1140.861,0,0
,,93,20.94592879,106.704378,0.0013975,0.04566043,0.993693,0.995244,-0.740465,-0.0015,101.2783,0,269.981,329.048,333.087,1141.376,0,0
,,94,20.94350892,104.549513,0.00134665,0.04606666,0.994505,0.995381,49.587986,0.0001,101.2792,0,269.988,329.041,333.05,1141.522,0,0
,,95,20.94658124,108.483457,0.00144393,0.04783555,0.995343,0.995327,58.364639,0.0001,101.279,0,270.006,329.021,333.052,1141.385,0,0
,,96,20.949786,104.570652,0.00168349,0.0503012,0.994068,0.995323,57.657828,0.001,101.2799,0,269.998,329.018,333.036,1141.121,0,0
,,97,20.94928135,104.227115,0.00183955,0.05005994,0.992677,0.995297,57.799421,-0.0007,101.2794,0,269.985,329.028,333.008,1140.637,0,0
,,98,20.94706022,107.52575,0.00171152,0.04839651,0.991041,0.995374,57.578217,0.0003,101.2804,0,269.985,329.007,333.003,1140.035,0,0
,,99,20.94106196,106.094181,0.00150883,0.04808765,0.966795,0.995593,57.773469,0.0012,101.2811,0,269.963,328.992,332.997,1142.625,0,0
,,100,20.93988614,107.6551,0.00137211,0.0485762,0.97525,0.995694,57.683173,0.0037,101.2801,0,269.99,329.015,333.016,1143.909,0,0
,,101,20.9432433,107.241054,0.00142895,0.05079584,0.979801,0.99589,57.710556,0.0022,101.2803,0,269.997,329.018,333.039,1140.729,0,0
,,102,20.94487868,107.889541,0.00162527,0.05218864,0.956042,0.996128,57.809473,0.0015,101.2802,0,269.994,329.039,333.056,1139.69,0,0
,,103,20.94479941,107.060572,0.00173988,0.05063805,0.953461,0.996333,57.832248,0.0021,101.2797,0,269.995,329.04,333.084,1139.624,0,0
,,104,20.94409903,106.768623,0.00157612,0.04826229,0.976231,0.996507,57.756142,0.0023,101.2795,0,269.988,329.104,333.317,1139.932,0,0
,,105,20.93996286,98.324154,0.00141241,0.04744635,0.870197,0.996686,57.578223,-0.0002,101.2792,0,269.975,329.483,334.123,1140.723,0,0
,,106,20.94166934,95.746408,0.00142423,0.04841536,0.771955,0.996813,57.532294,-0.0008,101.2802,0,269.972,330.225,335.389,1141.472,0,0
,,107,20.94600713,95.048318,0.00158468,0.04982717,0.689096,0.996947,57.456031,-0.0012,101.2787,0,269.972,331.214,337.002,1142.184,0,0
,,108,20.94847475,90.512673,0.00190781,0.05031958,0.69121,0.997011,57.433355,0.0011,101.2802,0,269.962,332.411,338.926,1143.085,0,0
,,109,20.94867747,86.81069,0.00205717,0.04873947,0.67267,0.99715,57.356867,0.0003,101.2785,0,269.973,333.704,340.84,1146.146,0,0
,,110,20.94572354,90.544485,0.00199821,0.04726778,0.730248,0.997146,57.103562,-0.0007,101.2786,0,269.964,334.927,342.585,1144.409,0,0
,,111,20.94146982,93.157057,0.00197979,0.04808485,0.77287,0.997036,57.034587,-0.0029,101.2791,0,269.965,335.944,343.992,1143.68,0,0
,,112,20.94278318,91.741893,0.00211327,0.05719402,0.804881,0.997028,56.880916,-0.0022,101.2787,0,269.969,336.758,345.137,1143.708,0,0
,,113,20.94218877,91.072266,0.00259172,0.08658937,0.826724,0.997067,56.758638,-0.0043,101.2778,0,269.961,337.413,346.129,1143.668,0,0
,,114,20.92400576,93.08983,0.00342709,0.13204452,0.860461,0.997131,56.655466,-0.0028,101.2796,0,269.986,337.979,346.96,1143.567,0,0
,,115,20.89018504,97.382682,0.00445716,0.19843485,0.896881,0.997222,56.55727,-0.0016,101.2789,0,270,338.446,347.673,1143.485,0,0
,,116,20.8131979,97.188883,0.00609398,0.28779365,0.90746,0.997202,56.459284,0.0011,101.2795,0,269.981,338.861,348.354,1143.423,0,0
,,117,20.69691638,95.733771,0.0084131,0.38792345,0.939388,0.99721,56.356706,-0.0004,101.2783,0,269.988,339.287,348.963,1143.404,0,0
,,118,20.55466618,94.731776,0.01151181,0.47594087,0.934492,0.997292,56.177928,0.0006,101.2784,0,269.988,339.583,349.331,1145.422,0,0
,,119,20.39852268,99.036603,0.01474953,0.54223284,0.926042,0.997293,56.055057,-0.0001,101.2775,0,269.984,339.724,349.544,1143.982,0,0
,,120,20.27513322,100.72622,0.01771272,0.58368735,0.945734,0.997297,55.956991,-0.0016,101.2782,0,269.994,339.832,349.709,1143.272,0,0
,,121,20.19351554,98.167679,0.01970364,0.60776436,0.952252,0.997214,55.804973,0.0015,101.2783,0,269.989,340.005,350.068,1143.135,0,0
,,122,20.13818172,100.211809,0.02054675,0.61288885,0.955884,0.997199,55.740645,0.0037,101.2795,0,269.998,340.294,350.481,1143.035,0,0
,,123,20.11033562,95.154349,0.02037943,0.60484363,0.955662,0.997041,55.657238,0.0007,101.2786,0,270.003,340.515,350.839,1142.93,0,0
,,124,20.12046651,93.887977,0.01957649,0.59442521,0.954314,0.996875,55.54746,-0.0039,101.2787,0,269.991,340.761,351.216,1142.809,0,0
,,125,20.15515968,95.894512,0.01848541,0.5803971,0.963449,0.996732,55.530207,-0.0013,101.2791,0,270.005,340.972,351.519,1142.698,0,0
,,126,20.20636779,99.515987,0.01714457,0.55725561,0.962745,0.996581,55.456581,-0.001,101.2794,0,270.001,341.156,351.745,1142.56,0,0
,,127,20.25588099,100.747514,0.01544058,0.53288051,0.966825,0.996406,55.358124,0.0004,101.28,0,270.003,341.266,351.848,1142.415,0,0
,,128,20.30168975,97.336314,0.013797,0.51228747,0.971412,0.996299,55.335518,0.0001,101.2779,0,269.997,341.296,351.886,1142.234,0,0
,,129,20.3450405,99.062447,0.01240027,0.49744394,0.968805,0.996312,55.181253,-0.0011,101.2777,0,269.983,341.321,351.917,1142.064,0,0
,,130,20.38748264,101.735561,0.01129983,0.48586768,0.971228,0.996387,55.134678,0.0015,101.2789,0,269.979,341.323,351.937,1141.941,0,0
,,131,20.42020233,101.164977,0.01065309,0.47590683,0.974036,0.996363,55.13538,0.0004,101.2794,0,269.977,341.326,351.929,1141.794,0,0
,,132,20.44463372,100.754848,0.00994773,0.46388554,0.977769,0.996414,55.059719,0.0004,101.2798,0,269.982,341.314,351.918,1141.691,0,0
,,133,20.46377333,101.245684,0.00913224,0.45026616,0.975711,0.996348,54.956793,0.0021,101.2801,0,269.991,341.353,351.967,1141.58,0,0
,,134,20.47662532,99.325944,0.00849378,0.43733222,0.979146,0.996397,54.933018,0.0018,101.2779,0,269.985,341.412,352.065,1141.48,0,0
,,135,20.49125368,100.345491,0.00806979,0.42493936,0.976316,0.996237,54.782497,0.0011,101.2775,0,269.996,341.478,352.165,1141.388,0,0
,,136,20.51415672,101.680714,0.0078726,0.41199053,0.972981,0.996171,54.737234,0.0008,101.2763,0,270.002,341.539,352.236,1141.252,0,0
,,137,20.53648974,97.92415,0.00778507,0.39985075,0.9714,0.996093,54.65722,0.0028,101.2769,0,270.005,341.581,352.29,1141.121,0,0
,,138,20.55651676,99.72942,0.00753402,0.38562204,0.974953,0.99607,54.558726,-0.0002,101.2782,0,270.002,341.606,352.283,1141.002,0,0
,,139,20.57464258,99.374248,0.00713525,0.37247356,0.975486,0.99593,54.5358,0.0007,101.2783,0,270.004,341.629,352.302,1140.903,0,0
,,140,20.58658735,101.43364,0.00677062,0.36185629,0.975814,0.995867,54.536035,-0.0004,101.2787,0,269.99,341.634,352.242,1140.811,0,0
,,141,20.60287061,99.49184,0.00658298,0.35419968,0.977146,0.995765,54.3809,0.001,101.2788,0,269.999,341.605,352.193,1140.76,0,0
,,142,20.61841813,100.079799,0.00660498,0.34963569,0.980174,0.995713,54.332859,-0.0002,101.2766,0,270.003,341.584,352.153,1140.666,0,0
,,143,20.62968501,97.17998,0.00667511,0.34350567,0.980344,0.995675,54.248645,0.0012,101.2777,0,270.015,341.552,352.099,1140.566,0,0
,,144,20.6390166,97.656006,0.00655272,0.33529351,0.980438,0.995676,54.152733,0.0004,101.2767,0,270.017,341.529,352.033,1140.516,0,0
,,145,20.64331538,103.451534,0.0063401,0.32799238,0.984031,0.995679,54.055784,-0.0013,101.2762,0,269.999,341.461,351.963,1143.639,0,0
,,146,20.64596681,101.387246,0.00610241,0.32207247,0.986237,0.995722,53.956322,-0.0003,101.2775,0,269.999,341.484,351.94,1144.252,0,0
,,147,20.65325994,100.404998,0.00606192,0.31738132,0.985685,0.995746,53.935076,-0.0003,101.2771,0,269.998,341.496,351.96,1142.412,0,0
,,148,20.66303095,100.352412,0.00614185,0.31437844,0.981472,0.995642,53.935514,0.0009,101.2786,0,269.995,341.508,351.988,1140.713,0,0
,,149,20.67151666,98.716259,0.00635763,0.30936456,0.986603,0.995684,53.857216,-0.0022,101.2764,0,270.012,341.556,352.007,1140.314,0,0
,,150,20.67811654,101.174388,0.00621027,0.30233901,0.985168,0.995599,53.756996,0,101.2763,0,269.992,341.569,351.978,1140.301,0,0
,,151,20.68035257,100.922379,0.00603974,0.29682372,0.984346,0.995567,53.733924,0.0015,101.2778,0,269.996,341.571,351.928,1140.285,0,0
,,152,20.68230503,102.023514,0.00591833,0.29224933,0.988646,0.995535,53.50285,0.0012,101.2789,0,270,341.54,351.855,1140.271,0,0
,,153,20.68915015,102.957072,0.00590575,0.28921526,0.989279,0.995504,53.357386,-0.0018,101.2787,0,269.995,341.506,351.783,1140.116,0,0
,,154,20.69695611,101.858465,0.00603173,0.28835029,0.984922,0.995476,53.334548,-0.0015,101.279,0,270.002,341.49,351.718,1139.98,0,0
,,155,20.70273067,99.480798,0.00616202,0.28565686,0.98353,0.995512,53.255751,-0.0015,101.2804,0,269.993,341.499,351.714,1139.905,0,0
,,156,20.70457254,99.860053,0.00593755,0.2806579,0.987778,0.995536,53.232002,0.0001,101.2798,0,270.005,341.51,351.678,1142.475,0,0
,,157,20.70100924,102.673555,0.00562484,0.27683421,0.984439,0.995496,53.23201,0.0007,101.279,0,269.999,341.514,351.62,1140.614,0,0
,,158,20.70055351,103.311533,0.0053605,0.27420531,0.982935,0.995505,53.15829,0.0015,101.2796,0,269.986,341.471,351.529,1139.841,0,0
,,159,20.70696457,101.311424,0.0052673,0.27278103,0.986586,0.995479,53.134953,0.0017,101.2778,0,270.001,341.412,351.471,1139.858,0,0
,,160,20.71402706,103.385001,0.0054185,0.2708335,0.986783,0.995383,53.134563,0.002,101.2782,0,270.008,341.398,351.42,1139.84,0,0
,,161,20.71983617,101.946799,0.00553516,0.26648877,0.99063,0.995368,53.053983,0.0013,101.2785,0,269.991,341.4,351.388,1139.785,0,0
,,162,20.72256617,100.656145,0.00545665,0.26132589,0.987479,0.995339,53.029868,0.0012,101.2778,0,270.007,341.411,351.358,1139.771,0,0
,,163,20.72202057,102.308741,0.00546008,0.25823194,0.989042,0.995211,52.954944,0.0011,101.2768,0,270.013,341.395,351.339,1139.783,0,0
,,164,20.72422207,97.451113,0.00551815,0.25719881,0.986119,0.995154,52.856959,0.0008,101.275,0,270.003,341.423,351.379,1139.747,0,0
,,165,20.73037659,102.628512,0.0056163,0.2569077,0.990644,0.995062,52.834586,-0.0012,101.2769,0,269.988,341.425,351.36,1140.423,0,0
,,166,20.73493544,102.772214,0.00590143,0.25596574,0.991061,0.994961,52.754367,0.0023,101.2788,0,270.014,341.418,351.329,1139.968,0,0
,,167,20.73710383,99.660408,0.00591569,0.25262909,0.991476,0.994809,52.730386,0.0008,101.2794,0,270.018,341.405,351.313,1139.503,0,0
,,168,20.7369616,98.680811,0.00564296,0.24942378,0.989364,0.994685,52.60849,0.0015,101.2798,0,270.005,341.404,351.264,1139.418,0,0
,,169,20.73408665,105.149768,0.00532349,0.24755206,0.990918,0.994626,52.543816,0.0009,101.2788,0,270.009,341.364,351.185,1139.449,0,0
,,170,20.73458381,100.395306,0.00514544,0.24715103,0.990759,0.994477,52.535884,0.0002,101.2773,0,270.02,341.334,351.106,1139.089,0,0
,,171,20.73999432,100.608265,0.00521803,0.2476916,0.990629,0.994403,52.449271,0.0017,101.2771,0,270.013,341.297,351.018,1139.025,0,0
,,172,20.74474409,102.027074,0.00550923,0.2471251,0.992756,0.994371,52.353228,0.0012,101.278,0,270.031,341.251,350.959,1140.628,0,0
