General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,,,,,,,,,,,,,,,,,
Test,,0,20.94995576,145.116038,3.90E-06,0.0505607,2.404468,-0.836716,29.38965,-0.0002,70.039,0,265.751,311.823,313.467,965.855,0,0
Standard used,ASTM E 1354,1,20.9495188,144.331888,6.20E-07,0.04660727,1.797302,0.090284,29.38965,-0.0001,69.9866,0,265.738,311.83,313.444,965.871,0,0
Date of test,12/6/2024,2,20.94908184,143.547738,-2.65E-06,0.04265384,1.190136,1.017285,29.38965,-0.0001,69.9342,0,265.725,311.837,313.421,965.887,0,0
Time of test,13:42,3,20.95162393,139.505873,0.00022535,0.04393564,1.549957,1.322966,29.38965,-0.0001,70.0674,0,265.731,311.742,313.347,965.887,0,0
Heat flux (kW/m²),35,4,20.94557329,139.484297,-7.86E-05,0.04292431,1.39316,0.172846,29.38965,0.0002,70.1292,0,265.717,311.708,313.346,965.912,0,0
Nominal duct flow rate (l/s),24,5,20.94657203,138.699363,-7.52E-05,0.04201159,0.80046,-0.026616,29.38965,0.0004,70.016,0,265.713,311.743,313.379,965.925,0,0
Sampling interval (s),5,6,20.94989107,142.836793,6.01E-05,0.04477634,0.74593,0.873061,29.38965,0.0004,69.9485,0,265.736,311.777,313.374,965.938,0,0
Separation (mm),25,7,20.944953,141.85925,-0.0001164,0.0422172,1.036281,1.386881,29.38965,0.0003,69.9824,0,265.722,311.776,313.367,965.945,0,0
Orientation,Horizontal,8,20.948365,142.430389,-4.18E-05,0.04131365,0.808051,1.747623,29.38965,0.0003,70.0934,0,265.717,311.706,313.325,965.946,0,0
Edge frame?,Yes,9,20.95040666,139.708436,7.64E-05,0.04460779,1.10256,0.523363,29.38965,0.0003,70.1074,0,265.717,311.693,313.348,965.941,0,0
Grid?,No,10,20.94501675,135.005586,-8.98E-05,0.04348101,0.973797,-0.539434,29.38965,0.0004,70.0556,0,265.711,311.699,313.338,965.952,0,0
Non-scrubbed?,Yes,11,20.94966899,142.374804,5.23E-05,0.04204466,0.431577,-0.061652,29.38965,0.0005,69.9393,0,265.728,311.71,313.332,965.953,0,0
Substrate used? {Y/N},No,12,20.94936356,142.058654,-1.27E-05,0.04418792,0.899157,1.328313,29.38965,0.0004,69.9854,0,265.719,311.726,313.344,965.947,0,0
Substrate,none,13,20.94523681,140.80698,-0.00012833,0.04187417,1.004029,0.55262,29.38965,0.0004,70.1095,0,265.718,311.736,313.341,965.951,0,0
Additional specimen preparation details,Retainer Frame. Al Foil pan. 3 kaowool blankets,14,20.95062723,139.973364,0.0001431,0.04231656,1.033176,-0.587447,29.38965,0.0001,70.0998,0,265.719,311.715,313.322,965.95,0,0
,,15,20.94967541,144.88221,1.63E-05,0.04479432,0.685554,-0.607327,29.38965,0.0003,70.0248,0,265.719,311.696,313.297,965.944,0,0
Specimen,,16,20.94474224,137.895224,-0.00013588,0.04212582,0.237503,-0.560027,29.38965,0.0003,69.9252,0,265.727,311.714,313.305,968.589,0,0
Sample description,Composite3_Horiz_35kWm-2_R1,17,20.95082721,140.734375,4.52E-05,0.04172324,0.263194,0.276068,29.38965,0.0002,69.9652,0,265.715,311.721,313.285,966.549,0,0
Material name/ID,Composite3,18,20.95361564,139.634016,0.00021716,0.04407647,0.365513,1.043139,29.38965,0.0003,70.0141,0,265.712,311.686,313.251,965.889,0,0
Specimen number,3,19,20.94777446,146.857605,-8.02E-05,0.04264922,0.858979,0.780504,29.38965,0.0001,70.108,0,265.723,311.685,313.244,965.911,0,0
E (MJ/kg),13.1,20,20.951886,144.839853,4.55E-05,0.04247321,0.892066,0.703901,29.38965,0.0002,70.1335,0,265.726,311.684,313.228,965.885,0,0
Initial mass (g),29.36,21,20.95389683,143.013244,0.00023992,0.04456021,0.418733,-0.538583,29.38965,0.0005,70.0419,0,265.72,311.673,313.217,965.877,0,0
Thickness (mm),4.2,22,20.94891605,140.820752,-5.93E-05,0.04389769,0.035755,-1.135686,29.38965,0.0003,69.9436,0,265.728,311.645,313.187,967.278,0,0
Surface area (cm²),88.4,23,20.95005445,140.38727,-0.00014551,0.04227293,-0.017267,-0.330177,29.38965,0.0001,69.9006,0,265.73,311.654,313.198,966.21,0,0
Sponsor,,24,20.95185696,140.787475,0.00014053,0.04308331,0.078764,1.148569,29.38965,0.0003,69.941,0,265.738,311.609,313.161,968.448,0,0
Manufacturer,,25,20.95060723,139.146188,7.91E-05,0.04558972,0.2367,1.322911,29.38965,0.0001,69.987,0,265.726,311.611,313.164,966.447,0,0
Test start time (s),105,26,20.94516331,135.219159,-0.00012255,0.04338141,0.531281,1.297643,29.38965,0.0001,70.0928,0,265.72,311.632,313.178,965.864,0,0
Time to ignition (s),74,27,20.94984329,138.409018,3.83E-05,0.0425533,0.709794,0.277623,29.38965,0,70.1233,0,265.725,311.685,313.25,965.862,0,0
Time to flameout (s),290,28,20.95074815,142.555125,8.93E-05,0.0454993,0.920646,-0.334871,29.38965,0.0003,70.0817,0,265.715,311.715,313.29,968.507,0,0
End of test criterion,ASTM E 1354,29,20.94550489,142.46099,-0.00011045,0.04346344,0.293026,-0.442143,29.38965,0.0003,69.9468,0,265.714,311.729,313.29,966.473,0,0
User EOT time (s),,30,20.95043646,139.784727,-1.40E-05,0.04230314,-0.177253,0.44949,29.38965,0.0004,69.9197,0,265.713,311.76,313.307,965.85,0,0
MLR EOT mass (g/m²),150,31,20.95343895,142.645272,0.00021775,0.04368302,0.242287,0.643867,29.38965,0.0003,69.9691,0,265.718,311.785,313.288,965.822,0,0
MLR EOT time period (s),60,32,20.95106044,141.809318,2.31E-06,0.04432467,0.691054,1.179401,29.38965,0.0004,70.0718,0,265.725,311.807,313.365,965.835,0,0
Truncate graphs at EOT?,No,33,20.95136354,140.388174,-6.37E-05,0.04234732,0.71843,0.674389,29.38965,0.0002,70.1326,0,265.715,311.827,313.387,965.822,0,0
Smooth data?,No,34,20.95374274,142.069612,0.00019047,0.0434446,0.740555,-0.661729,29.38965,0,70.0433,0,265.714,311.877,313.427,965.816,0,0
Correct O2 for pressure?,No,35,20.950644,144.820853,-1.38E-05,0.04465602,0.247565,-0.841547,29.38965,0.0003,69.9415,0,265.734,311.896,313.452,965.843,0,0
,,36,20.94997679,141.435479,-7.15E-05,0.04275608,-0.201257,-0.430246,29.38965,0.0003,69.9045,0,265.73,311.893,313.445,965.837,0,0
Specifications: apparatus,,37,20.95332208,139.796204,0.00018598,0.04411054,0.361867,0.520199,29.38965,0.0004,70.0356,0,265.717,311.884,313.401,965.834,0,0
C-factor (SI units),0.041198,38,20.95034272,139.999589,-3.31E-05,0.04587256,0.758836,0.14356,29.38965,0.0003,70.1113,0,265.72,311.827,313.399,965.847,0,0
OD correction factor,0.97963,39,20.94723198,144.259268,-0.00013514,0.04415675,0.540172,-0.289686,29.38965,0.0002,70.058,0,265.713,311.815,313.38,965.852,0,0
Duct diameter (m),0.114,40,20.95123145,147.610918,0.00018724,0.04592724,0.086916,-0.819715,29.38965,0.0003,69.9403,0,265.714,311.789,313.329,968.52,0,0
O2 delay time (s),12,41,20.94649284,147.165716,-3.72E-05,0.0460685,-0.069398,-0.12998,29.38965,0.0002,69.9127,0,265.723,311.767,313.29,966.486,0,0
CO2 delay time (s),12,42,20.94545239,145.310615,-9.42E-05,0.04510261,0.138813,0.793736,29.38965,0.0005,70.0765,0,265.727,311.699,313.283,965.861,0,0
CO delay time (s),12,43,20.9474327,138.197636,0.00016444,0.04798541,0.344332,-0.3479,29.38965,0.0005,70.0839,0,265.718,311.681,313.257,965.855,0,0
,,44,20.94157906,141.870307,-3.98E-05,0.04784506,0.357389,-0.703605,29.38965,0.0001,69.9976,0,265.718,311.607,313.16,965.858,0,0
Laboratory,,45,20.94237719,140.264471,-9.81E-05,0.04483748,-0.096694,-0.438555,29.38965,0.0003,69.9162,0,265.708,311.541,313.112,965.877,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.94869868,137.175633,0.00020891,0.04637533,-0.047073,0.866332,29.38965,0.0002,69.9232,0,265.708,311.522,313.08,965.876,0,0
Operator,Michael Heck,47,20.94777664,140.895596,4.77E-05,0.04784993,0.487516,1.219029,29.38965,0.0004,70.0358,0,265.717,311.528,313.072,965.887,0,0
Filename,C:\CC5\DATA\24060006.CSV,48,20.9449417,139.527663,-9.26E-05,0.04496377,0.689243,0.39077,29.38965,0.0004,70.1222,0,265.703,311.528,313.069,965.908,0,0
Report name,Fencing_Composites,49,20.95005185,143.605664,0.00018818,0.04489264,0.581825,-0.628791,29.38965,0.0004,70.1098,0,265.697,311.527,313.084,965.909,0,0
,,50,20.95018757,138.936531,6.08E-05,0.04704361,-0.02079,-1.3395,29.38965,0.0002,69.981,0,265.688,311.519,313.082,965.885,0,0
,,51,20.94649548,143.107663,-9.69E-05,0.04420209,-0.088167,-0.087648,29.38965,0.0004,69.9164,0,265.705,311.525,313.06,965.895,0,0
Pre-test conditions,,52,20.9502732,141.959174,7.56E-05,0.04412328,-0.082498,0.383173,29.38965,0.0002,69.986,0,265.698,311.488,313.031,965.897,0,0
Ambient temperature (°C),18.9,53,20.95040596,139.201652,6.78E-05,0.04707819,0.595171,0.615008,29.38965,0.0002,70.0946,0,265.709,311.484,313.063,965.894,0,0
Barometric pressure (Pa),100040,54,20.94489074,141.921045,-0.00012099,0.04393935,1.11448,0.817361,29.38965,0.0003,70.1396,0,265.704,311.513,313.097,965.888,0,0
Relative humidity (%),53.3,55,20.94916522,142.66843,-3.21E-06,0.04310365,0.437701,-0.680055,29.38965,0.0005,70.0546,0,265.7,311.541,313.08,967.599,0,0
