General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96085534,103.744966,0.00245241,0.04432391,1.00003,1,1.287299,0.0009,100.8368,0,271.042,333.278,337.977,1137.207,0,0
Standard used,ISO 5660-1,1,20.95465898,106.289004,0.00225966,0.04470174,0.999971,1,1.287299,-0.0001,100.8355,0,271.032,333.287,337.91,1137.233,0,0
Date of test,28/06/2018,2,20.94846261,108.833042,0.00206692,0.04507956,0.999913,1,1.287299,-0.001,100.8342,0,271.022,333.296,337.842,1137.259,0,0
Time of test,16:50,3,20.95064613,104.897551,0.00209524,0.04683549,0.999809,1,1.287299,-0.0006,100.8339,0,271.031,333.285,337.86,1137.288,0,0
Heat flux (kW/m²),50,4,20.9539538,104.014883,0.00227095,0.04831201,0.999875,1,1.287299,-0.0025,100.8329,0,271.039,333.285,337.892,1137.276,0,0
Nominal duct flow rate (l/s),24,5,20.95507571,105.806198,0.00235734,0.04727973,0.999785,1,1.287299,0.0002,100.8354,0,271.027,333.301,337.95,1137.274,0,0
Sampling interval (s),1,6,20.9535086,105.379427,0.00213247,0.04525888,0.999722,1,1.287299,0.0004,100.8365,0,271.034,333.292,337.947,1137.251,0,0
Separation (mm),60,7,20.94936943,103.384193,0.00193043,0.04450461,0.99979,1,1.287299,0.0015,100.8352,0,271.043,333.311,337.964,1137.243,0,0
Orientation,Horizontal,8,20.94797046,103.806071,0.00181564,0.04486549,0.999653,1,1.287299,0.0027,100.8349,0,271.025,333.287,337.903,1137.252,0,0
Edge frame?,Yes,9,20.95150432,105.531907,0.00190256,0.04661078,0.999718,1,1.287299,-0.0006,100.8331,0,271.039,333.236,337.817,1137.234,0,0
Grid?,No,10,20.95301229,106.477293,0.00222052,0.04817507,0.999777,1,1.287299,0.002,100.8344,0,271.025,333.203,337.81,1137.27,0,0
Non-scrubbed?,Yes,11,20.95314027,105.713894,0.00234772,0.04690878,0.999689,1,1.287299,-0.0013,100.8351,0,271.049,333.212,337.847,1137.294,0,0
Substrate used? {Y/N},No,12,20.95101992,106.240911,0.00222024,0.04518574,0.99967,1,1.287299,-0.0004,100.8373,0,271.031,333.191,337.775,1137.251,0,0
Substrate,none,13,20.94646368,106.809267,0.00209632,0.04500049,0.999777,1,1.287299,-0.0023,100.836,0,271.018,333.162,337.72,1137.226,0,0
Additional specimen preparation details,,14,20.94644488,107.973274,0.00205243,0.04626003,0.999684,1,1.287299,0.0013,100.8343,0,271.019,333.141,337.696,1137.261,0,0
,,15,20.95014819,110.426382,0.00209748,0.04823101,0.999753,1,1.287299,-0.0007,100.836,0,271.018,333.139,337.72,1137.292,0,0
Specimen,,16,20.952729,108.451984,0.0021383,0.04934394,0.999832,1,1.287299,-0.0015,100.8355,0,271.049,333.125,337.675,1137.333,0,0
Sample description,Phytic acid_2nd,17,20.95169791,106.407749,0.002109,0.0474811,0.999726,1,1.287299,-0.0031,100.8357,0,271.047,333.108,337.659,1137.364,0,0
Material name/ID,Phytic acid_2nd,18,20.94842337,108.5883,0.00193486,0.04581439,0.999668,1,1.287299,-0.0032,100.8369,0,271.041,333.125,337.673,1137.392,0,0
Specimen number,,19,20.94391295,108.820348,0.00183212,0.04524744,0.999903,1,1.287299,-0.0005,100.8364,0,271.03,333.14,337.712,1137.747,0,0
E (MJ/kg),13.1,20,20.94508886,107.561788,0.00189153,0.04612953,0.999751,1,1.287299,-0.0004,100.837,0,271.045,333.148,337.738,1137.525,0,0
Initial mass (g),46.57,21,20.9473571,106.917581,0.00217742,0.04813739,0.999671,1,1.287299,-0.0008,100.8344,0,271.048,333.142,337.703,1133.572,0,0
Thickness (mm),12.5,22,20.94910758,107.227997,0.00248709,0.04774415,0.999627,1,1.287299,-0.0017,100.8359,0,271.052,333.12,337.668,1132.716,0,0
Surface area (cm²),88.4,23,20.94885743,107.217677,0.00249598,0.04585409,0.999655,1,1.287299,-0.0032,100.8365,0,271.064,333.072,337.626,1136.427,0,0
Sponsor,,24,20.9455393,107.629545,0.00225531,0.04472153,0.999741,1,1.287299,-0.0021,100.8347,0,271.067,333.085,337.647,1137.423,0,0
Manufacturer,,25,20.94072882,102.405184,0.0020455,0.04456367,0.999749,1,1.287299,0,100.8342,0,271.061,333.139,337.709,1137.406,0,0
Test start time (s),87,26,20.94295619,105.216718,0.00188211,0.04531027,0.999597,1,1.287299,-0.0003,100.8358,0,271.062,333.132,337.694,1137.37,0,0
Time to ignition (s),17,27,20.94716891,108.515175,0.00189261,0.04796401,0.999653,1,1.287299,0.0001,100.8367,0,271.053,333.122,337.703,1137.378,0,0
Time to flameout (s),630,28,20.94916746,107.780327,0.00191295,0.04853842,0.99968,1,1.287299,0.0011,100.8356,0,271.048,333.156,337.768,1140.142,0,0
End of test criterion,ISO 5660-1:2002,29,20.94848891,108.419166,0.00175547,0.04611798,0.999486,1,1.287299,-0.0023,100.8368,0,271.049,333.167,337.811,1138.124,0,0
User EOT time (s),,30,20.94466704,109.940087,0.00147631,0.04463525,0.999578,1,1.287299,-0.0047,100.8374,0,271.058,333.191,337.847,1137.356,0,0
MLR EOT mass (g/m²),150,31,20.94165349,106.864308,0.00129717,0.04460654,0.99948,1,1.287299,-0.0021,100.8357,0,271.066,333.23,337.859,1137.342,0,0
MLR EOT time period (s),60,32,20.94592121,105.781167,0.00129735,0.045946,0.999555,1,1.287299,0.0001,100.8357,0,271.075,333.21,337.84,1137.312,0,0
Truncate graphs at EOT?,No,33,20.94983884,106.888292,0.00158244,0.04821587,0.999569,1,1.287299,0.0007,100.8364,0,271.061,333.201,337.879,1137.278,0,0
Smooth data?,No,34,20.9512957,103.359813,0.0018206,0.04755796,0.999525,1,1.287299,-0.0002,100.8381,0,271.073,333.215,337.914,1137.253,0,0
Correct O2 for pressure?,No,35,20.94988515,105.965015,0.00176816,0.04558379,0.999532,1,1.287299,0.0004,100.8375,0,271.064,333.247,337.963,1137.282,0,0
,,36,20.94568552,108.66559,0.00174268,0.04467706,0.999506,1,1.287299,-0.0005,100.8374,0,271.06,333.239,337.921,1137.285,0,0
Specifications: apparatus,,37,20.94371186,105.108448,0.00165918,0.04485343,0.999539,1,1.287299,0.0002,100.838,0,271.078,333.205,337.865,1138.249,0,0
C-factor (SI units),0.044918,38,20.94718979,106.014324,0.00166362,0.04564862,0.99951,1,1.287299,-0.0008,100.8374,0,271.081,333.169,337.844,1137.522,0,0
OD correction factor,1,39,20.95157558,102.216701,0.00187943,0.04808514,0.999566,1,1.287299,-0.0026,100.8372,0,271.067,333.182,337.878,1137.269,0,0
Duct diameter (m),0.114,40,20.9530835,106.906154,0.0020937,0.04704646,0.999583,1,1.287299,-0.002,100.8374,0,271.063,333.187,337.908,1137.25,0,0
O2 delay time (s),0,41,20.9524013,111.95952,0.00198536,0.04535951,0.99954,1,1.287299,-0.0002,100.838,0,271.079,333.157,337.8,1137.247,0,0
CO2 delay time (s),0,42,20.94871423,111.813727,0.00178831,0.04452858,0.999515,1,1.287299,-0.0036,100.8377,0,271.078,333.117,337.762,1137.246,0,0
CO delay time (s),0,43,20.94821502,109.591755,0.00172913,0.04538441,0.999579,1,1.287299,-0.0015,100.8354,0,271.069,333.113,337.759,1137.222,0,0
,,44,20.95177747,107.457559,0.00177912,0.04740009,0.999525,1,1.287299,-0.0014,100.8359,0,271.069,333.15,337.816,1137.226,0,0
Laboratory,,45,20.95459446,106.627959,0.00192497,0.04856591,0.999512,1,1.287299,-0.0035,100.8372,0,271.088,333.146,337.802,1137.262,0,0
Laboratory name,FTT Cone - NIST,46,20.955039,106.263713,0.00197535,0.04694501,0.999543,1,1.287299,-0.0002,100.8373,0,271.072,333.12,337.731,1137.284,0,0
Operator,Shields,47,20.95274272,106.118993,0.00177714,0.0450929,0.999447,1,1.287299,-0.0014,100.8369,0,271.064,333.099,337.694,1137.332,0,0
Filename,C:\CC5\DATA\18060032.CSV,48,20.94824811,105.965246,0.00161129,0.04455481,0.999567,1,1.287299,-0.0012,100.8348,0,271.079,333.11,337.682,1137.374,0,0
Report name,,49,20.94861668,106.316238,0.00150537,0.04515851,0.999528,1,1.287299,0.0019,100.8363,0,271.081,333.084,337.625,1137.412,0,0
,,50,20.95235334,105.756381,0.00159266,0.04750988,0.999514,1,1.287299,0.0015,100.8361,0,271.07,333.031,337.593,1137.436,0,0
,,51,20.95487609,109.38898,0.00179551,0.04827895,0.999586,1,1.287299,-0.0019,100.8354,0,271.072,333.012,337.546,1137.442,0,0
Pre-test conditions,,52,20.95482853,106.449419,0.0017796,0.04703533,0.999655,1,1.287299,-0.0045,100.8352,0,271.081,333,337.562,1137.453,0,0
