General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94226441,109.585097,0.0015663,0.05277445,1.00549,1.002827,-0.740606,-0.0042,101.2531,0,271.072,334.403,338.502,1150.554,0,0
Standard used,ISO 5660-1,1,20.94623424,108.450432,0.00196587,0.05211762,1.003179,1.002627,-0.740606,-0.0014,101.2505,0,271.066,334.463,338.588,1150.459,0,0
Date of test,23/07/2018,2,20.95020407,107.315767,0.00236543,0.05146079,1.000867,1.002426,-0.740606,0.0014,101.2479,0,271.06,334.523,338.673,1150.364,0,0
Time of test,11:12,3,20.95097581,106.836454,0.00239238,0.05028798,1.000233,1.002309,-0.740606,0.0013,101.2473,0,271.067,334.566,338.704,1150.31,0,0
Heat flux (kW/m²),50,4,20.94785757,107.420096,0.00228561,0.04908926,1.000657,1.002163,-0.740606,0.0017,101.2494,0,271.048,334.569,338.714,1150.27,0,0
Nominal duct flow rate (l/s),24,5,20.94538683,104.448258,0.00221195,0.04933362,1.000601,1.001918,-0.740606,0.0026,101.2487,0,271.063,334.592,338.736,1150.246,0,0
Sampling interval (s),1,6,20.94834632,107.88597,0.00215531,0.04938872,1.001385,1.001685,-0.740606,0.0017,101.2481,0,271.061,334.59,338.741,1150.226,0,0
Separation (mm),60,7,20.95315914,109.298144,0.00232293,0.05165597,1.001083,1.001477,-0.740606,0.0016,101.2477,0,271.046,334.557,338.687,1150.212,0,0
Orientation,Horizontal,8,20.95473087,108.885849,0.00241487,0.0510147,1.000069,1.00132,-0.740606,0.0019,101.25,0,271.037,334.541,338.647,1150.181,0,0
Edge frame?,Yes,9,20.95312351,104.250564,0.00224526,0.04852717,1.000259,1.001079,-0.740606,0.0014,101.2496,0,271.041,334.509,338.574,1150.201,0,0
Grid?,No,10,20.94864182,106.004255,0.00199181,0.04736356,0.999828,1.000883,-0.740606,0.0019,101.2516,0,271.04,334.457,338.505,1150.276,0,0
Non-scrubbed?,Yes,11,20.94763406,112.283424,0.00192743,0.04690352,0.99982,1.000676,-0.740606,0.0009,101.2504,0,271.039,334.427,338.474,1150.319,0,0
Substrate used? {Y/N},No,12,20.95113923,107.204834,0.00206294,0.04938348,1.00027,1.000423,-0.740606,0.0021,101.2484,0,271.015,334.407,338.447,1150.3,0,0
Substrate,none,13,20.95408201,107.960229,0.00229511,0.05039442,0.999878,1.000103,-0.740606,0,101.2498,0,271.033,334.411,338.479,1150.273,0,0
Additional specimen preparation details,,14,20.95474221,106.439986,0.0023573,0.04871238,0.999123,0.999758,-0.740606,0.0003,101.2518,0,271.042,334.408,338.469,1150.431,0,0
,,15,20.9525322,108.144724,0.0022495,0.0471211,0.998349,0.999442,-0.740606,0.002,101.2507,0,271.037,334.395,338.478,1150.509,0,0
Specimen,,16,20.94910012,108.325347,0.00213182,0.04655579,0.997809,0.999128,-0.740606,0.0011,101.2495,0,271.031,334.382,338.445,1150.474,0,0
Sample description,1cm_N+Nh4OH_1st,17,20.9497613,106.945156,0.00205751,0.04708837,0.997409,0.998762,-0.740606,0.0011,101.2506,0,271.014,334.369,338.448,1150.421,0,0
Material name/ID,1cm_N+Nh4OH_1st,18,20.95376239,103.839381,0.00216433,0.04926908,0.997773,0.998407,-0.740606,0.002,101.2512,0,271,334.368,338.434,1150.377,0,0
Specimen number,,19,20.9562959,104.303552,0.00241801,0.05040988,0.997005,0.998126,-0.740606,-0.0008,101.251,0,271.023,334.374,338.459,1151.088,0,0
E (MJ/kg),13.1,20,20.95645353,107.874477,0.00252202,0.04893968,0.99714,0.997797,-0.740606,0.0001,101.2496,0,271.017,334.398,338.508,1150.57,0,0
Initial mass (g),38.857,21,20.95377964,109.755478,0.00231119,0.04700286,0.99624,0.997459,-0.740606,-0.0012,101.2526,0,271.012,334.412,338.545,1150.378,0,0
Thickness (mm),10,22,20.94934834,106.697594,0.00209117,0.04703941,0.995986,0.997132,-0.740606,-0.0008,101.2538,0,271.027,334.44,338.592,1150.386,0,0
Surface area (cm²),88.4,23,20.95073947,108.282702,0.00202591,0.04834917,0.996117,0.99667,-0.740606,0.0025,101.2523,0,271.007,334.433,338.6,1150.415,0,0
Sponsor,,24,20.95435737,108.950831,0.00206064,0.0504379,0.995495,0.996293,-0.740606,-0.0005,101.2509,0,271.007,334.45,338.574,1150.404,0,0
Manufacturer,,25,20.95507131,103.679759,0.00227841,0.05079667,0.995715,0.995913,-0.740606,0.0002,101.2527,0,271.006,334.422,338.558,1150.436,0,0
Test start time (s),73,26,20.95431228,106.538323,0.00220319,0.04905644,0.994707,0.99553,-0.740606,-0.0009,101.2532,0,270.994,334.439,338.56,1150.483,0,0
Time to ignition (s),84,27,20.95106043,108.471642,0.00202369,0.04758485,0.993869,0.99509,-0.740606,-0.0003,101.2511,0,270.994,334.451,338.576,1153.431,0,0
Time to flameout (s),730,28,20.94719651,106.549153,0.00191474,0.04739451,0.992864,0.994657,-0.740606,0.0006,101.2501,0,271.003,334.469,338.603,1157.902,0,0
End of test criterion,ISO 5660-1:2002,29,20.9495316,113.568627,0.00190044,0.04836775,0.99356,0.994303,-0.740606,0.0007,101.2515,0,271.002,334.487,338.611,1152.205,0,0
User EOT time (s),,30,20.95460023,108.652562,0.00210845,0.05070564,0.993932,0.993915,-0.740606,-0.0034,101.2522,0,270.993,334.483,338.569,1150.499,0,0
MLR EOT mass (g/m²),150,31,20.95667187,105.784827,0.00239741,0.05024004,0.993648,0.993685,-0.740606,-0.0028,101.253,0,270.984,334.463,338.573,1150.494,0,0
MLR EOT time period (s),60,32,20.95581255,105.281505,0.00242509,0.04880787,0.991924,0.993412,-0.740606,-0.0014,101.2498,0,270.995,334.449,338.579,1150.459,0,0
Truncate graphs at EOT?,No,33,20.95200348,106.185882,0.00230122,0.04693391,0.991218,0.993139,-0.740606,-0.002,101.2527,0,270.99,334.456,338.59,1150.396,0,0
Smooth data?,No,34,20.94905777,106.076586,0.00228985,0.04674312,0.991351,0.992871,-0.740606,-0.0015,101.2549,0,270.988,334.489,338.585,1150.367,0,0
Correct O2 for pressure?,No,35,20.95181118,106.1777,0.00239693,0.04870338,0.991435,0.992565,-0.740606,0.002,101.2526,0,270.98,334.491,338.568,1150.345,0,0
,,36,20.95537005,105.981782,0.00250312,0.05043637,0.990519,0.992298,-0.740606,0.0004,101.2535,0,270.976,334.495,338.574,1150.371,0,0
Specifications: apparatus,,37,20.95671821,104.268439,0.00267913,0.04978481,0.990761,0.992043,-0.740606,0.0024,101.2541,0,270.977,334.509,338.572,1152.056,0,0
C-factor (SI units),0.045985,38,20.95537497,106.919937,0.00251259,0.04773431,0.990576,0.991782,-0.740606,0.0018,101.2534,0,270.978,334.505,338.533,1150.798,0,0
OD correction factor,1,39,20.95117376,106.420712,0.00231168,0.04662268,0.99102,0.991469,-0.740606,0.0001,101.2532,0,270.988,334.44,338.413,1150.368,0,0
