General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,36,20.94186551,106.652559,0.00183495,0.04884977,0.99014,0.991178,57.054799,-0.0004,101.4356,0,269.533,328.424,331.876,1136.86,0,0
Specifications: apparatus,,37,20.94563832,106.582776,0.00184842,0.0512916,0.991174,0.991193,57.054799,-0.0002,101.4345,0,269.54,328.423,331.904,1136.855,0,0
C-factor (SI units),0.044461,38,20.94839289,107.043359,0.00195207,0.05285871,0.990479,0.991049,57.054799,0.0001,101.4349,0,269.536,328.459,331.944,1136.887,0,0
OD correction factor,0.97963,39,20.94983605,106.034163,0.00203006,0.05099669,0.989715,0.990918,57.054799,-0.0002,101.4357,0,269.527,328.442,331.891,1140.212,0,0
Duct diameter (m),0.114,40,20.94750416,106.679097,0.00192248,0.04924904,0.9904,0.990949,57.054799,-0.0005,101.433,0,269.52,328.399,331.856,1141.514,0,0
O2 delay time (s),0,41,20.9431617,104.324361,0.00183702,0.04899395,0.990648,0.990975,57.054799,-0.0002,101.435,0,269.539,328.409,331.899,1141.846,0,0
CO2 delay time (s),0,42,20.94468541,103.797108,0.00189555,0.0494889,0.991027,0.990967,57.054799,-0.0002,101.4343,0,269.524,328.437,331.984,1137.97,0,0
CO delay time (s),0,43,20.94832068,103.9134,0.00205452,0.05164679,0.990662,0.990953,57.054799,-0.0003,101.4338,0,269.539,328.515,332.064,1136.902,0,0
,,44,20.95190229,107.11041,0.00234764,0.05264638,0.98994,0.990861,57.054799,0.0015,101.4364,0,269.524,328.565,332.112,1136.956,0,0
Laboratory,,45,20.95195378,106.652946,0.00233601,0.05069006,0.98998,0.990949,57.054799,0.0001,101.4363,0,269.526,328.546,332.101,1136.978,0,0
Laboratory name,FTT Cone - NIST,46,20.9487312,106.138063,0.00215891,0.04915685,0.990877,0.991022,57.054799,0.0001,101.4377,0,269.533,328.544,332.111,1137.039,0,0
Operator,Shields,47,20.94343086,106.440895,0.00195693,0.04894427,0.990767,0.990914,57.054799,0.0003,101.4371,0,269.54,328.56,332.157,1137.002,0,0
Filename,C:\CC5\DATA\19020002.CSV,48,20.94520579,105.891578,0.00189265,0.05048568,0.990426,0.990847,57.054799,0.0012,101.4368,0,269.539,328.604,332.191,1137.058,0,0
Report name,,49,20.94867661,104.266406,0.00199827,0.05226015,0.990867,0.990805,57.054799,0.0001,101.4386,0,269.507,328.61,332.235,1137.04,0,0
,,50,20.95043333,105.61951,0.00228293,0.05181354,0.990975,0.99074,57.054799,-0.0003,101.4381,0,269.522,328.656,332.309,1136.968,0,0
,,51,20.94948789,106.90003,0.00233872,0.05050423,0.990942,0.990516,57.054799,0.0003,101.4362,0,269.546,328.714,332.382,1136.913,0,0
Pre-test conditions,,52,20.94548852,103.929056,0.00209441,0.04903465,0.989957,0.990204,57.054799,0,101.4386,0,269.523,328.754,332.447,1136.861,0,0
Ambient temperature (°C),20.3,53,20.94297521,109.017722,0.0019954,0.04884572,0.988373,0.98997,57.054799,0,101.4368,0,269.52,328.736,332.368,1136.706,0,0
Barometric pressure (Pa),101432,54,20.94466499,109.380222,0.00203067,0.05021448,0.988183,0.989748,57.054799,-0.0002,101.4377,0,269.519,328.631,332.218,1136.707,0,0
Relative humidity (%),27.8,55,20.9472967,108.810711,0.00212093,0.05247785,0.988262,0.989478,57.054799,-0.0003,101.4358,0,269.505,328.522,332.069,1136.702,0,0
,,56,20.95003453,108.027653,0.00216385,0.05127715,0.987062,0.989175,57.054799,-0.0005,101.4346,0,269.504,328.435,331.918,1136.94,0,0
,,57,20.9489887,108.832127,0.00196885,0.04971134,0.987581,0.988843,57.054799,-0.0004,101.435,0,269.51,328.282,331.765,1136.827,0,0
Conditioning,,58,20.9446625,106.029183,0.00169421,0.0488945,0.988679,0.988389,57.054799,-0.0002,101.4364,0,269.522,328.197,331.672,1136.703,0,0
Conditioned? {Y/N},No,59,20.94304523,105.407366,0.00160054,0.04918555,0.987451,0.98792,57.054799,0.0014,101.4358,0,269.517,328.153,331.578,1136.654,0,0
Conditioning temperature (°C),N/A,60,20.94637363,102.919771,0.00163946,0.05088779,0.986996,0.987522,57.054799,0.0004,101.4368,0,269.494,328.111,331.514,1136.773,0,0
Conditioning RH (%),N/A,61,20.94844795,104.301922,0.00187196,0.05263806,0.986599,0.98711,57.054799,-0.0002,101.4394,0,269.488,328.085,331.504,1139.448,0,0
,,62,20.95015476,104.203541,0.00199809,0.051358,0.987007,0.986721,57.054799,0.0017,101.4383,0,269.506,328.087,331.545,1137.402,0,0
Data collected,,63,20.94846926,105.542116,0.00179984,0.04959486,0.985838,0.986419,57.054799,0.0003,101.4375,0,269.519,328.116,331.549,1136.631,0,0
CO/CO2 data collected?,Yes,64,20.94391745,105.569444,0.00158517,0.04882634,0.986049,0.986016,57.054799,0.0005,101.4346,0,269.503,328.102,331.526,1136.683,0,0
Mass data collected?,Yes,65,20.94331939,103.102769,0.00148218,0.04943061,0.984768,0.985802,57.054799,0.001,101.4338,0,269.511,328.11,331.559,1136.695,0,0
Smoke data collected?,Yes,66,20.94655878,103.514623,0.00152238,0.05155758,0.985097,0.985547,57.054799,-0.0002,101.4351,0,269.523,328.113,331.582,1138.572,0,0
Soot mass data collected?,No,67,20.94833944,109.015053,0.00166646,0.0522209,0.984479,0.985194,57.054799,-0.0007,101.4334,0,269.503,328.128,331.59,1139.449,0,0
Soot mass ratio (1:x),N/A,68,20.9484247,109.355833,0.00170915,0.05036998,0.984774,0.984945,57.054799,0.0007,101.4373,0,269.504,328.15,331.545,1139.951,0,0
Soot mass (g),N/A,69,20.94583171,105.750797,0.00162111,0.0486661,0.984943,0.984608,57.054799,-0.0002,101.4392,0,269.513,328.116,331.506,1140.576,0,0
,,70,20.94146243,106.075297,0.00155061,0.04805394,0.983427,0.984333,57.054799,0.0006,101.4399,0,269.485,328.069,331.438,1143.803,0,0
Comments,,71,20.94239648,106.339277,0.00152282,0.04892493,0.982416,0.984068,57.054799,-0.0002,101.4414,0,269.484,328.006,331.308,1142.229,0,0
Pre-test comments,,72,20.94612952,105.513455,0.00161966,0.05105503,0.982831,0.983756,57.054799,-0.0005,101.4391,0,269.503,327.934,331.257,1141.951,0,0
After-test comments,,73,20.94830896,106.710654,0.00179725,0.05192979,0.983638,0.983433,57.054799,0.0002,101.4395,0,269.498,327.92,331.226,1142.316,0,0
,,74,20.94823223,106.422984,0.00179173,0.05057406,0.982224,0.98329,57.054799,0.0018,101.4387,0,269.501,327.91,331.243,1142.639,0,0
,,75,20.94416628,104.162212,0.00164274,0.04928459,0.982121,0.982965,57.054799,-0.0001,101.439,0,269.499,327.896,331.235,1140.941,0,0
,,76,20.93918704,109.172857,0.00147199,0.04894132,0.981071,0.982733,57.054799,-0.0004,101.4386,0,269.512,327.917,331.23,1142.434,0,0
,,77,20.94108613,107.974106,0.00145543,0.05009221,0.981956,0.98255,57.054799,-0.0006,101.4379,0,269.52,327.925,331.252,1141.823,0,0
,,78,20.94487613,106.202866,0.00151075,0.05140837,0.980629,0.982278,57.054799,-0.0006,101.4357,0,269.503,327.921,331.209,1142.878,0,0
,,79,20.94670578,104.225763,0.00173884,0.05202196,0.980383,0.982129,57.372418,-0.0007,101.4346,0,269.501,327.899,331.164,1143.616,0,0
,,80,20.94589189,108.307683,0.00171372,0.05046992,0.980614,0.981893,58.417338,-0.0003,101.4366,0,269.496,327.89,331.13,1143.518,0,0
,,81,20.94139371,106.937408,0.00148736,0.04900929,0.980471,0.981637,58.254703,-0.0005,101.4358,0,269.504,327.81,331.054,1143.238,0,0
,,82,20.93719084,106.586151,0.00136993,0.0489337,0.980805,0.981372,58.399454,-0.0004,101.436,0,269.519,327.755,331.013,1142.816,0,0
,,83,20.93978633,106.914111,0.00133642,0.05116974,0.979516,0.981117,58.527036,-0.0006,101.4338,0,269.524,327.732,330.943,1142.354,0,0
,,84,20.94189408,105.414177,0.00150944,0.05389702,0.979503,0.980818,58.391251,-0.0008,101.435,0,269.518,327.651,330.866,1141.778,0,0
Events,,85,20.94282134,108.200072,0.00169082,0.05369415,0.976767,0.980532,58.516401,-0.0006,101.4363,0,269.51,327.627,330.842,1141.237,0,0
Number of events,0,86,20.94169048,109.49833,0.00161563,0.05210841,0.972511,0.980198,58.490842,-0.0006,101.4349,0,269.502,327.615,330.845,1140.664,0,0
,,87,20.93589501,107.427019,0.00146075,0.05182862,0.952067,0.979915,58.1451,0.0007,101.435,0,269.526,327.643,330.872,1140.139,0,0
,,88,20.93333043,106.743451,0.00137007,0.05222803,0.956301,0.97967,58.218303,-0.0001,101.4341,0,269.514,327.661,330.909,1139.677,0,0
,,89,20.9367266,108.422044,0.00142925,0.05447267,0.954378,0.979431,58.25834,-0.0001,101.4357,0,269.508,327.702,330.955,1139.267,0,0
,,90,20.94141352,104.284257,0.00156952,0.05572283,0.959004,0.979169,58.25834,-0.0006,101.4364,0,269.532,327.705,330.962,1138.89,0,0
,,91,20.94269967,107.520425,0.00180397,0.05371443,0.948446,0.978925,58.335297,0.001,101.4362,0,269.53,327.706,330.974,1138.566,0,0
,,92,20.94094352,104.495512,0.00169619,0.05183253,0.945739,0.97872,58.277047,-0.0004,101.4367,0,269.536,327.735,331.051,1138.24,0,0
,,93,20.93803198,107.035183,0.00156848,0.05057957,0.949768,0.978364,58.258421,-0.0008,101.4368,0,269.519,327.796,331.152,1137.963,0,0
,,94,20.93814232,104.710334,0.00151632,0.050846,0.952506,0.978073,58.33562,-0.0006,101.4357,0,269.524,327.866,331.22,1137.723,0,0
,,95,20.94301792,105.393527,0.00161181,0.05325736,0.949784,0.977828,58.276454,-0.0004,101.4349,0,269.537,327.924,331.306,1137.506,0,0
,,96,20.9444858,106.455159,0.00192536,0.0537471,0.94263,0.977601,58.335803,0.0003,101.4359,0,269.524,327.976,331.4,1137.294,0,0
,,97,20.94459749,109.192893,0.00220561,0.05221319,0.93616,0.977412,58.277483,-0.0001,101.4364,0,269.52,328.022,331.507,1137.09,0,0
,,98,20.94097683,105.083901,0.00228258,0.0503408,0.929092,0.977264,58.335046,-0.0005,101.4354,0,269.514,328.084,331.585,1136.893,0,0
,,99,20.93595568,105.349819,0.00229122,0.04967434,0.917211,0.976943,58.354382,-0.0004,101.4375,0,269.519,328.123,331.657,1136.74,0,0
,,100,20.93457791,104.148992,0.00236199,0.05041623,0.933039,0.976758,58.277572,-0.0003,101.4352,0,269.529,328.162,331.75,1136.58,0,0
,,101,20.93793639,104.767495,0.00248681,0.0527379,0.89025,0.97664,58.336483,-0.0004,101.4369,0,269.52,328.239,331.829,1136.436,0,0
,,102,20.94045233,102.539451,0.00269795,0.05336467,0.930094,0.976516,58.354401,-0.0008,101.4356,0,269.517,328.32,332.032,1136.32,0,0
,,103,20.94047653,99.227538,0.0026696,0.05144774,0.966911,0.976412,58.276724,-0.0004,101.4357,0,269.523,328.594,332.592,1134.996,0,0
,,104,20.9378872,100.272634,0.00246387,0.05011865,0.956414,0.976302,58.17523,-0.0005,101.4361,0,269.516,329.123,333.413,1134.621,0,0
,,105,20.933526,94.883112,0.00235628,0.0495687,0.941394,0.976235,58.15592,0.0002,101.4359,0,269.533,329.807,334.484,1134.529,0,0
,,106,20.93496537,96.062436,0.00237625,0.05051083,0.941944,0.976076,58.078721,-0.0002,101.4385,0,269.536,330.624,335.627,1134.468,0,0
,,107,20.9370519,97.5929,0.00264596,0.05296667,0.918497,0.976031,57.976516,0.0001,101.4386,0,269.545,331.388,336.776,1134.51,0,0
,,108,20.9387744,97.048617,0.00307945,0.05352153,0.905632,0.975983,57.859684,-0.0003,101.4376,0,269.514,332.163,337.897,1137.336,0,0
,,109,20.93844222,96.340722,0.00323831,0.05160652,0.909172,0.975994,57.770925,0.0006,101.4372,0,269.508,332.896,339.015,1135.394,0,0
,,110,20.93702069,93.706792,0.00327867,0.05048302,0.904803,0.976011,57.755911,0.0007,101.4358,0,269.527,333.635,340.155,1130.716,0,0
,,111,20.93484096,90.395603,0.00347287,0.05295676,0.896871,0.976115,57.591278,-0.0002,101.4386,0,269.522,334.338,341.194,1129.887,0,0
,,112,20.93760186,91.683404,0.0038394,0.06272144,0.879402,0.976151,57.556898,-0.0004,101.4384,0,269.506,335.013,342.175,1130.016,0,0
,,113,20.93820778,93.803061,0.00428756,0.08039922,0.888446,0.976177,57.4731,0.0001,101.4392,0,269.513,335.659,343.226,1134.394,0,0
,,114,20.9254403,93.743665,0.00471127,0.10354099,0.871147,0.976318,57.214555,0.0003,101.4394,0,269.514,336.274,344.18,1135.608,0,0
,,115,20.89463733,97.061946,0.00477624,0.13198454,0.861681,0.97643,57.157695,0.0008,101.4389,0,269.511,336.831,345.028,1135.789,0,0
,,116,20.8490767,96.269671,0.00478333,0.16104826,0.866143,0.976572,57.074966,-0.0003,101.4388,0,269.515,337.351,345.796,1135.957,0,0
,,117,20.78840249,94.523414,0.00495445,0.19068718,0.876304,0.976771,57.054457,0.0016,101.4375,0,269.524,337.803,346.461,1138.873,0,0
,,118,20.71901376,97.896056,0.00531399,0.22239517,0.888861,0.976937,56.977754,0.001,101.4384,0,269.524,338.191,347.039,1136.948,0,0
,,119,20.65599806,96.714131,0.00597038,0.2524991,0.907038,0.977126,56.874895,0.0007,101.4388,0,269.523,338.47,347.448,1136.344,0,0
,,120,20.60435124,97.329062,0.00658678,0.27519002,0.917849,0.977244,56.853995,-0.0003,101.4377,0,269.509,338.656,347.711,1136.416,0,0
,,121,20.56038254,99.177911,0.00696912,0.2938933,0.938527,0.977466,56.854497,-0.0003,101.4382,0,269.514,338.802,347.94,1136.51,0,0
,,122,20.52245119,97.532153,0.00735303,0.31021196,0.953563,0.977629,56.776612,-0.0004,101.4395,0,269.526,338.862,348.052,1136.557,0,0
,,123,20.49236043,100.624361,0.00788738,0.3269059,0.965352,0.977871,56.6759,-0.0005,101.4382,0,269.537,338.901,348.131,1136.602,0,0
,,124,20.47303874,100.200663,0.00846975,0.34226013,0.969118,0.978071,56.656184,-0.0008,101.4388,0,269.52,338.883,348.123,1136.64,0,0
,,125,20.45895384,100.599016,0.00922236,0.35459154,0.974052,0.978276,56.571914,-0.0005,101.4378,0,269.516,338.818,348.003,1136.653,0,0
,,126,20.44746363,99.68631,0.00981221,0.360156,0.978353,0.978451,56.553178,-0.0006,101.4388,0,269.532,338.698,347.87,1136.667,0,0
,,127,20.43801321,99.554252,0.00990573,0.36203063,0.979261,0.978664,56.476651,-0.0005,101.4386,0,269.536,338.614,347.738,1136.623,0,0
,,128,20.42938696,99.314719,0.00998847,0.35968597,0.979722,0.978855,56.456955,-0.0005,101.4395,0,269.52,338.513,347.615,1136.542,0,0
,,129,20.43006239,101.41595,0.01005536,0.35340991,0.979287,0.979015,56.373723,-0.0007,101.4369,0,269.516,338.401,347.457,1136.433,0,0
,,130,20.44151941,99.850205,0.01016731,0.34549497,0.980197,0.97917,56.353006,-0.0002,101.4382,0,269.514,338.297,347.304,1136.352,0,0
,,131,20.46164866,101.309664,0.01025714,0.33341289,0.979859,0.979347,56.353639,-0.0003,101.4382,0,269.542,338.249,347.237,1136.32,0,0
,,132,20.49275716,101.928843,0.00988181,0.31554265,0.978867,0.979722,56.275173,0.0013,101.4376,0,269.541,338.198,347.144,1136.248,0,0
,,133,20.52518229,101.17971,0.00919307,0.2981799,0.980454,0.980008,56.226742,0.0006,101.4396,0,269.545,338.119,346.997,1136.163,0,0
,,134,20.55419412,105.238716,0.00856725,0.28279984,0.980536,0.980306,56.249852,0.0007,101.4393,0,269.538,338.011,346.793,1136.136,0,0
,,135,20.58418536,102.358509,0.00792127,0.26852825,0.981546,0.980604,56.256991,-0.0004,101.4383,0,269.536,337.858,346.583,1136.102,0,0
,,136,20.62260756,102.078005,0.00742059,0.25550155,0.98083,0.980773,56.241023,-0.0005,101.4394,0,269.515,337.76,346.44,1136.102,0,0
,,137,20.6563861,100.670484,0.00717349,0.24329102,0.98126,0.980901,56.171952,-0.0002,101.4408,0,269.528,337.665,346.253,1136.083,0,0
,,138,20.68300425,101.313719,0.00672401,0.22914371,0.981609,0.981095,56.236749,-0.0005,101.4397,0,269.53,337.562,346.103,1136.052,0,0
,,139,20.70171292,101.749966,0.00615018,0.21698969,0.981594,0.981295,56.097664,0.0005,101.4394,0,269.548,337.491,345.934,1136.067,0,0
,,140,20.71670377,102.444099,0.00566981,0.20664103,0.982209,0.981548,56.135905,0.0006,101.4418,0,269.529,337.389,345.79,1136.095,0,0
,,141,20.73381036,105.444848,0.00538246,0.1986429,0.981983,0.981804,56.076859,0.0006,101.4405,0,269.533,337.311,345.642,1136.101,0,0
,,142,20.75043483,104.892131,0.00531973,0.19262261,0.982105,0.98208,56.058714,0.0013,101.4395,0,269.534,337.199,345.436,1136.153,0,0
,,143,20.76468371,104.549182,0.00540557,0.18458368,0.983077,0.982191,56.059025,-0.0002,101.4394,0,269.517,337.078,345.236,1136.158,0,0
,,144,20.77603276,106.604032,0.00527457,0.17494547,0.9818,0.982329,55.974168,-0.0005,101.4389,0,269.505,336.947,345.048,1136.188,0,0
,,145,20.7832527,104.874384,0.0049748,0.16642437,0.98267,0.98253,55.95357,-0.0006,101.4406,0,269.519,336.845,344.843,1136.195,0,0
,,146,20.79135433,104.229137,0.00480617,0.1601789,0.981488,0.982816,56.037068,-0.0007,101.4384,0,269.549,336.678,344.566,1136.985,0,0
,,147,20.80321996,97.799813,0.00478862,0.1563318,0.982716,0.98299,56.216179,-0.0004,101.4399,0,269.546,336.487,344.295,1137.193,0,0
,,148,20.8152919,106.742027,0.00492305,0.15260189,0.982148,0.983165,56.256071,-0.0003,101.4404,0,269.521,336.325,343.988,1137.206,0,0
,,149,20.82356438,107.497466,0.00515869,0.14672316,0.983376,0.983325,56.097401,-0.0005,101.442,0,269.54,336.142,343.688,1137.217,0,0
,,150,20.82832282,103.397864,0.00513326,0.14033612,0.98317,0.983536,56.057814,-0.0004,101.4405,0,269.532,335.968,343.441,1137.18,0,0
,,151,20.83015802,98.719954,0.00508811,0.13526465,0.983971,0.983738,55.973929,-0.0005,101.4411,0,269.529,335.792,343.154,1137.094,0,0
,,152,20.83384,100.926109,0.00516426,0.13167973,0.984546,0.98389,55.953789,-0.0008,101.4393,0,269.54,335.596,342.868,1137.024,0,0
,,153,20.84142245,105.053782,0.00532682,0.12983679,0.983002,0.983996,55.875429,0.0012,101.4369,0,269.543,335.425,342.612,1136.925,0,0
,,154,20.84924561,102.357849,0.00557208,0.12761146,0.982675,0.98422,55.856668,0.0002,101.441,0,269.545,335.271,342.352,1136.833,0,0
,,155,20.85617049,103.593482,0.00588961,0.1215487,0.984038,0.984425,55.857062,0.0015,101.4402,0,269.538,335.113,342.08,1139.425,0,0
,,156,20.86041617,104.993158,0.00586757,0.11404722,0.984413,0.984666,55.775117,0.0001,101.4416,0,269.55,334.99,341.884,1137.314,0,0
,,157,20.86390829,106.638155,0.0057999,0.10709849,0.984138,0.984807,55.836428,0.0005,101.4418,0,269.563,334.869,341.666,1136.458,0,0
,,158,20.87293441,103.567164,0.00587586,0.1019695,0.98441,0.984863,55.73161,0,101.4409,0,269.54,334.718,341.463,1138.113,0,0
,,159,20.88708543,106.466509,0.00610553,0.0990323,0.984543,0.985029,55.743097,-0.0006,101.4413,0,269.546,334.607,341.28,1138.499,0,0
,,160,20.89913366,105.244228,0.00644496,0.09537538,0.984876,0.985125,55.753455,-0.001,101.4398,0,269.549,334.479,341.107,1138.346,0,0
,,161,20.9072921,104.582404,0.00659777,0.08986415,0.984907,0.985217,55.752135,0.0013,101.4394,0,269.549,334.361,340.919,1136.56,0,0
,,162,20.9117562,103.473969,0.0064792,0.0842438,0.984477,0.985565,55.753628,0,101.4399,0,269.547,334.275,340.765,1136.156,0,0
,,163,20.91306923,104.292056,0.00631375,0.0802677,0.984509,0.985837,55.753954,0.0007,101.4406,0,269.563,334.202,340.602,1136.127,0,0
,,164,20.91753926,105.539106,0.00619016,0.07782732,0.986218,0.986076,55.754142,-0.0004,101.4405,0,269.552,334.127,340.466,1138.879,0,0
,,165,20.92367111,107.053282,0.00615398,0.07839811,0.985288,0.986267,55.678857,-0.0006,101.4399,0,269.556,334.035,340.333,1136.845,0,0
,,166,20.92844135,105.732214,0.00618458,0.07714133,0.986431,0.986427,55.659674,-0.0007,101.4403,0,269.568,333.96,340.202,1136.196,0,0
,,167,20.93057461,106.388428,0.00600064,0.07347155,0.987491,0.98666,55.659726,0,101.4415,0,269.576,333.877,340.06,1136.225,0,0
,,168,20.92960788,104.598745,0.00559772,0.07043764,0.988339,0.987104,55.57573,0,101.4404,0,269.563,333.802,339.941,1136.131,0,0
,,169,20.92692598,105.327332,0.00518498,0.06879689,0.98827,0.987303,55.638741,-0.0006,101.4401,0,269.582,333.713,339.779,1136.091,0,0
,,170,20.92903161,104.164976,0.00496673,0.0689752,0.987676,0.987452,55.576418,-0.0008,101.4417,0,269.569,333.633,339.652,1135.916,0,0
,,171,20.93434892,106.982473,0.00502747,0.07012838,0.987438,0.987675,55.555376,0.0012,101.4397,0,269.584,333.578,339.543,1135.971,0,0
,,172,20.93808568,101.990432,0.00524749,0.06952024,0.987209,0.987789,55.555303,-0.0001,101.4396,0,269.581,333.499,339.441,1136.182,0,0
