General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94656697,98.449751,0.00181329,0.04162165,1.004354,1.003939,45.631142,-0.0023,102.2179,0,270.621,328.735,334.042,1142.72,0,0
Standard used,ISO 5660-1,1,20.94968703,102.882413,0.00192996,0.04496772,1.004703,1.003926,45.631142,-0.0005,102.2166,0,270.641,328.793,334.09,1142.714,0,0
Date of test,05/07/2018,2,20.95280708,107.315075,0.00204663,0.04831378,1.005053,1.003913,45.631142,0.0014,102.2153,0,270.66,328.85,334.137,1142.708,0,0
Time of test,13:53,3,20.95543333,107.955437,0.00224451,0.04973087,1.003836,1.0039,45.631142,0.0022,102.2198,0,270.657,328.87,334.126,1142.717,0,0
Heat flux (kW/m²),50,4,20.95602922,104.693937,0.00230701,0.04809709,1.004226,1.003803,45.631142,-0.0003,102.2169,0,270.655,328.87,334.127,1142.773,0,0
Nominal duct flow rate (l/s),24,5,20.95374798,105.773028,0.00214931,0.04647425,1.003842,1.003623,45.631142,0.0009,102.2147,0,270.658,328.859,334.089,1142.786,0,0
Sampling interval (s),1,6,20.95073213,111.497085,0.00200283,0.0458275,1.002363,1.003447,45.631142,-0.0011,102.2179,0,270.656,328.835,334.028,1142.832,0,0
Separation (mm),60,7,20.95152213,110.002413,0.00196671,0.04736009,1.003317,1.003164,45.631142,0.0014,102.2185,0,270.647,328.785,333.966,1142.845,0,0
Orientation,Horizontal,8,20.9552172,109.2219,0.00204407,0.04958609,1.002292,1.002886,45.631142,0.0008,102.2166,0,270.648,328.778,334.007,1142.903,0,0
Edge frame?,Yes,9,20.95771487,110.89803,0.00224212,0.05014483,1.002309,1.002545,45.631142,0.0003,102.2147,0,270.641,328.792,334.051,1142.937,0,0
Grid?,No,10,20.95791899,108.792414,0.00220095,0.04857647,1.002064,1.002154,45.631142,-0.0007,102.2175,0,270.655,328.834,334.108,1142.964,0,0
Non-scrubbed?,Yes,11,20.95611659,107.052635,0.0020234,0.0471248,1.001695,1.001751,45.631142,0.0001,102.2176,0,270.64,328.87,334.137,1142.993,0,0
Substrate used? {Y/N},No,12,20.95256069,106.413118,0.00190383,0.04667113,1.001756,1.001273,45.631142,-0.0004,102.216,0,270.628,328.866,334.114,1142.977,0,0
Substrate,none,13,20.95262495,106.459403,0.00189849,0.04784005,1.000621,1.000822,45.631142,0.0006,102.2185,0,270.628,328.883,334.139,1143.017,0,0
Additional specimen preparation details,,14,20.95583678,110.054336,0.00206084,0.0500771,0.999879,1.000348,45.631142,-0.0014,102.219,0,270.627,328.94,334.25,1138.824,0,0
,,15,20.95791149,109.579296,0.00224173,0.04995274,0.999598,0.999804,45.631142,0.0005,102.2182,0,270.638,329.005,334.309,1137.661,0,0
Specimen,,16,20.95757348,109.516505,0.00216407,0.04823555,0.999381,0.999205,45.631142,0.001,102.216,0,270.64,329.009,334.342,1141.827,0,0
Sample description,Ch-H2PO2_3rd,17,20.95277682,107.926197,0.00195224,0.04696026,0.99854,0.998655,45.631142,-0.0008,102.2164,0,270.629,329.034,334.359,1143.165,0,0
Material name/ID,Ch-H2PO2_3rd,18,20.94858326,107.632427,0.0018723,0.04714202,0.998042,0.998179,45.631142,-0.002,102.2167,0,270.638,329.038,334.357,1143.181,0,0
Specimen number,,19,20.95090461,108.751102,0.0019021,0.04855957,0.997738,0.997653,45.631142,0,102.2144,0,270.65,329.049,334.408,1143.221,0,0
E (MJ/kg),13.1,20,20.95434109,105.797734,0.00207056,0.05097307,0.996968,0.997171,45.631142,-0.0005,102.2165,0,270.642,329.08,334.445,1143.265,0,0
Initial mass (g),45.471,21,20.95613804,109.329046,0.00226145,0.05083896,0.996702,0.996769,45.631142,-0.0009,102.2196,0,270.641,329.103,334.446,1143.317,0,0
Thickness (mm),12.5,22,20.9540114,109.207604,0.00227748,0.0489073,0.997332,0.996946,45.631142,0.0007,102.2182,0,270.647,329.127,334.486,1143.378,0,0
Surface area (cm²),88.4,23,20.94942734,108.850536,0.00206398,0.04746414,0.998463,0.998018,45.631142,0.0014,102.2159,0,270.646,329.132,334.5,1143.415,0,0
Sponsor,,24,20.9466705,108.617396,0.00195686,0.04765979,0.999341,0.999061,45.631142,0.0012,102.2166,0,270.633,329.137,334.511,1143.479,0,0
Manufacturer,,25,20.94956212,107.367017,0.00199432,0.04856631,0.999897,1.000126,45.631142,0.0004,102.2216,0,270.637,329.156,334.533,1143.551,0,0
Test start time (s),163,26,20.95297219,108.173326,0.00222876,0.05097883,1.001555,1.001101,45.631142,0.0017,102.2181,0,270.647,329.183,334.507,1143.615,0,0
Time to ignition (s),262,27,20.95415416,107.630575,0.00249016,0.05076981,1.00145,1.001972,45.631142,0.0016,102.2164,0,270.641,329.184,334.451,1143.657,0,0
Time to flameout (s),959,28,20.95426322,107.690126,0.00241885,0.04855061,1.002179,1.0028,45.631142,-0.0007,102.2169,0,270.641,329.203,334.495,1146.405,0,0
End of test criterion,ISO 5660-1:2002,29,20.95036645,108.261056,0.00232863,0.04683704,1.003422,1.00352,45.631142,0.0002,102.2162,0,270.65,329.214,334.479,1144.478,0,0
User EOT time (s),,30,20.9488178,110.260364,0.00227362,0.04691096,1.003932,1.004211,45.631142,-0.0006,102.2163,0,270.642,329.192,334.465,1143.735,0,0
