General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96403235,106.911847,0.00211315,0.04796603,0.999919,1,50.533944,0.0009,100.8236,0,271.202,332.687,337.375,1137.71,0,0
Standard used,ISO 5660-1,1,20.95674817,108.623699,0.00188439,0.04660393,1.000012,1,50.533944,-0.0002,100.8242,0,271.232,332.668,337.353,1137.684,0,0
Date of test,28/06/2018,2,20.949464,110.33555,0.00165563,0.04524182,1.000104,1,50.533944,-0.0013,100.8249,0,271.263,332.649,337.331,1137.658,0,0
Time of test,15:39,3,20.94860523,106.729676,0.00162301,0.0456173,1.000122,1,50.533944,0.0007,100.8261,0,271.266,332.652,337.366,1137.624,0,0
Heat flux (kW/m²),50,4,20.95063357,107.452701,0.00168112,0.04653715,1.000085,1,50.533944,0.0027,100.8251,0,271.253,332.679,337.394,1137.53,0,0
Nominal duct flow rate (l/s),24,5,20.9529102,106.302792,0.00190014,0.0486279,1.000224,1,50.533944,0.0024,100.8227,0,271.264,332.713,337.433,1137.397,0,0
Sampling interval (s),1,6,20.95333644,104.825493,0.00190621,0.04764045,1.000175,1,50.533944,0.0009,100.8239,0,271.264,332.704,337.434,1137.232,0,0
Separation (mm),60,7,20.95111511,106.538285,0.00171975,0.04582788,1.000166,1,50.533944,-0.0008,100.8244,0,271.257,332.73,337.426,1137.141,0,0
Orientation,Horizontal,8,20.94646613,107.549516,0.00156013,0.04508936,1.000053,1,50.533944,-0.0003,100.8259,0,271.261,332.755,337.463,1143.267,0,0
Edge frame?,Yes,9,20.94717955,108.540078,0.00154048,0.04572528,1.000031,1,50.533944,0.0013,100.8269,0,271.25,332.754,337.428,1140.52,0,0
Grid?,No,10,20.95089377,105.78904,0.00167738,0.04760985,1.000111,1,50.533944,0.0015,100.8247,0,271.256,332.74,337.456,1137.696,0,0
Non-scrubbed?,Yes,11,20.95326488,102.428875,0.00200817,0.04809179,1.000019,1,50.533944,0.0036,100.8241,0,271.251,332.739,337.374,1137.29,0,0
