General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93786791,110.054679,0.00107,0.04379814,-0.207881,0.205132,113.554103,0.0008,102.4859,0,270.765,329.656,333.904,1123.942,0,0
Standard used,ISO 5660-1,1,20.94398666,108.57554,0.00124314,0.04688335,0.129254,0.414156,113.554103,0.0012,102.4879,0,270.765,329.587,333.812,1127.712,0,0
Date of test,23/01/2020,2,20.95010541,107.096401,0.00141627,0.04996856,0.466389,0.62318,113.554103,0.0017,102.4898,0,270.765,329.518,333.72,1131.482,0,0
Time of test,11:51,3,20.95299203,112.665861,0.00175263,0.05096817,0.640359,0.522221,113.554103,-0.0006,102.4921,0,270.772,329.468,333.652,1132.115,0,0
Heat flux (kW/m²),50,4,20.95317584,110.134542,0.00193097,0.04977783,0.695295,0.692679,113.554103,-0.0015,102.4906,0,270.78,329.491,333.725,1132.054,0,0
Nominal duct flow rate (l/s),24,5,20.94889964,106.958204,0.00185791,0.04794403,0.77581,0.884341,113.554103,-0.001,102.4913,0,270.765,329.509,333.711,1132.011,0,0
Sampling interval (s),5,6,20.94410756,108.852823,0.00183943,0.04733488,0.466891,0.655516,113.554103,-0.0007,102.4913,0,270.753,329.485,333.754,1132.038,0,0
Separation (mm),60,7,20.9452743,106.37452,0.00188322,0.04818334,0.318415,0.525926,113.554103,0.0012,102.4917,0,270.765,329.494,333.812,1132.07,0,0
Orientation,Horizontal,8,20.94897076,108.882046,0.00205125,0.05087325,0.412558,0.641275,113.554103,0.0022,102.4894,0,270.776,329.506,333.761,1132.115,0,0
Edge frame?,Yes,9,20.95110405,107.106198,0.00231854,0.05144101,0.474717,0.578437,113.554103,0.0017,102.4894,0,270.775,329.493,333.718,1132.188,0,0
Grid?,No,10,20.95088533,107.493069,0.00228349,0.04916904,0.906149,0.890113,113.554103,0.0017,102.4887,0,270.78,329.45,333.65,1132.255,0,0
Non-scrubbed?,Yes,11,20.94800386,105.59089,0.0020796,0.04769096,0.705265,0.903582,113.554103,-0.0008,102.4896,0,270.768,329.472,333.771,1132.294,0,0
Substrate used? {Y/N},No,12,20.94382146,108.497176,0.00186614,0.04738004,0.526964,0.556925,113.554103,-0.0004,102.4883,0,270.772,329.531,333.878,1132.311,0,0
Substrate,none,13,20.94574259,107.443621,0.00178019,0.04810704,0.160031,0.388697,113.554103,0.0021,102.489,0,270.772,329.581,333.942,1132.326,0,0
Additional specimen preparation details,,14,20.94941917,109.24412,0.00192541,0.05059072,0.43186,0.654109,113.554103,0.0025,102.489,0,270.766,329.585,333.873,1132.35,0,0
,,15,20.95132783,109.001509,0.00214091,0.05067125,0.250356,0.556013,113.554103,0.0018,102.4913,0,270.778,329.553,333.764,1132.36,0,0
Specimen,,16,20.95074078,108.751475,0.00219209,0.04939576,0.362607,0.681993,113.554103,-0.001,102.4897,0,270.757,329.496,333.731,1132.39,0,0
Sample description,IPE 1 new uncoated,17,20.94681711,104.769397,0.00200273,0.04765077,0.446136,0.609839,113.554103,-0.0017,102.4898,0,270.781,329.48,333.759,1132.389,0,0
