General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95338583,95.296569,0.0027167,0.05729177,1.267757,1.193744,114.249063,0.0053,102.4133,0.11,271.003,330.421,334.516,1132.368,0,0
Standard used,ISO 5660-1,1,20.95404231,101.616528,0.00273321,0.05410491,1.34305,1.258673,114.249063,0.0029,102.412,0.111,270.966,330.399,334.361,1132.384,0,0
Date of test,23/01/2020,2,20.95469879,107.936487,0.00274972,0.05091806,1.418343,1.323602,114.249063,0.0004,102.4107,0.111,270.929,330.377,334.205,1132.4,0,0
Time of test,13:04,3,20.95175558,107.410565,0.00260065,0.04946301,1.289074,1.239582,114.249063,-0.0008,102.4094,0.112,270.936,330.304,334.177,1132.393,0,0
Heat flux (kW/m²),50,4,20.94767157,106.469253,0.00241518,0.04886507,1.160155,1.122962,114.249063,-0.0019,102.4107,0.111,270.923,330.333,334.252,1132.369,0,0
Nominal duct flow rate (l/s),24,5,20.94844309,110.118627,0.00240957,0.05003793,1.090241,1.0555,114.249063,-0.0022,102.4116,0.11,270.921,330.354,334.321,1132.388,0,0
Sampling interval (s),1,6,20.95161027,107.938887,0.0025351,0.0518493,1.031915,0.99998,114.249063,-0.0018,102.4088,0.113,270.909,330.41,334.404,1132.386,0,0
Separation (mm),60,7,20.95330663,107.924402,0.0028357,0.05153767,0.876224,0.866131,114.249063,0.0003,102.4092,0.109,270.919,330.462,334.49,1132.394,0,0
Orientation,Horizontal,8,20.95255673,104.072305,0.00274852,0.05013333,0.858337,0.877515,114.249063,-0.0011,102.4121,0.108,270.936,330.489,334.479,1132.402,0,0
Edge frame?,Yes,9,20.9504691,105.823756,0.00261086,0.0494247,0.798765,0.809058,114.249063,-0.001,102.4095,0.112,270.941,330.473,334.457,1132.413,0,0
Grid?,No,10,20.94770505,107.189701,0.00247759,0.04967,0.78345,0.861162,114.249063,-0.0027,102.4117,0.109,270.929,330.448,334.402,1135.229,0,0
Non-scrubbed?,Yes,11,20.95043518,108.861514,0.00253517,0.05086257,0.669192,0.740095,114.249063,-0.0018,102.4119,0.112,270.912,330.407,334.359,1133.092,0,0
Substrate used? {Y/N},No,12,20.95394991,105.396065,0.00273169,0.05299087,0.829621,0.807513,114.249063,0.0011,102.4101,0.109,270.928,330.383,334.377,1132.437,0,0
Substrate,none,13,20.95537149,102.606467,0.00294029,0.05247676,0.804565,0.816947,114.249063,-0.0017,102.4108,0.107,270.913,330.414,334.404,1132.429,0,0
Additional specimen preparation details,Ipe 3 new uncoated,14,20.95411815,105.557715,0.00292451,0.05005079,0.888257,0.880493,114.249063,0.0011,102.4116,0.108,270.917,330.436,334.436,1132.413,0,0
,,15,20.95013543,104.217567,0.00267874,0.04858469,0.851927,0.870553,114.249063,-0.0007,102.4123,0.111,270.914,330.447,334.438,1132.4,0,0
Specimen,,16,20.94782445,104.177091,0.00255384,0.04854371,0.864155,0.871704,114.249063,-0.0001,102.4129,0.107,270.913,330.459,334.419,1132.358,0,0
Sample description,Ipe 3 new uncoated,17,20.95085015,105.837372,0.00254117,0.05065462,1.087458,1.042862,114.249063,-0.0013,102.4109,0.109,270.91,330.454,334.408,1132.361,0,0
Material name/ID,Ipe 3 new uncoated,18,20.95434815,103.344077,0.00265866,0.05243637,1.052699,1.051661,114.249063,-0.0009,102.4109,0.107,270.904,330.437,334.418,1132.346,0,0
Specimen number,,19,20.95541658,105.440288,0.00273229,0.05182985,0.945134,0.894239,114.249063,-0.0001,102.4116,0.109,270.911,330.418,334.375,1135.182,0,0
E (MJ/kg),13.1,20,20.95368465,102.925792,0.00252611,0.04958209,0.996001,0.968736,114.249063,0.0015,102.4109,0.109,270.915,330.399,334.401,1132.968,0,0
Initial mass (g),116.22,21,20.94929471,109.479194,0.00223088,0.0485126,1.059842,0.978779,114.249063,0.0015,102.411,0.106,270.908,330.413,334.429,1132.307,0,0
Thickness (mm),12.5,22,20.94835734,107.531373,0.00215464,0.04900242,1.080769,1.01678,114.249063,-0.0014,102.4116,0.109,270.906,330.404,334.423,1132.308,0,0
Surface area (cm²),88.4,23,20.95175675,105.975621,0.00224256,0.05106743,1.04926,0.999863,114.249063,-0.001,102.4115,0.107,270.933,330.401,334.465,1132.341,0,0
Sponsor,,24,20.95469715,106.795596,0.00253591,0.05262761,0.882296,0.93733,114.249063,-0.001,102.4103,0.107,270.928,330.46,334.588,1132.335,0,0
Manufacturer,,25,20.95530899,106.394488,0.00259811,0.05131689,0.909853,0.931924,114.249063,-0.0016,102.4104,0.107,270.92,330.51,334.578,1132.39,0,0
Test start time (s),106,26,20.95293547,104.490366,0.00241157,0.04994748,1.179291,1.092033,114.249063,0.0032,102.4112,0.111,270.917,330.5,334.559,1132.377,0,0
Time to ignition (s),49,27,20.94832581,104.134628,0.00224157,0.0492518,1.189602,1.143157,114.249063,0.0033,102.4119,0.11,270.914,330.481,334.459,1132.371,0,0
Time to flameout (s),783,28,20.95029916,107.410408,0.002222,0.04959824,1.162091,1.150329,114.249063,0.0028,102.4099,0.11,270.899,330.433,334.383,1132.363,0,0
End of test criterion,ISO 5660-1:2002,29,20.95450082,103.061453,0.00242663,0.05191695,1.38048,1.263481,114.249063,-0.0008,102.4105,0.111,270.898,330.403,334.373,1132.306,0,0
User EOT time (s),,30,20.95698813,106.191398,0.00274023,0.05200264,1.351904,1.218787,114.249063,-0.0022,102.4105,0.111,270.905,330.398,334.381,1136.454,0,0
MLR EOT mass (g/m²),150,31,20.95852426,106.318786,0.00278636,0.05063824,1.29592,1.258354,114.249063,-0.002,102.4128,0.108,270.908,330.396,334.404,1137.072,0,0
MLR EOT time period (s),60,32,20.95613557,104.606662,0.00255665,0.0488124,1.368314,1.222712,114.249063,-0.0015,102.4136,0.109,270.915,330.393,334.355,1133.186,0,0
Truncate graphs at EOT?,No,33,20.95174817,104.199057,0.00241752,0.04841743,1.343235,1.222621,114.249063,-0.0021,102.4129,0.111,270.927,330.377,334.33,1132.335,0,0
Smooth data?,No,34,20.95168617,106.058414,0.00232776,0.04929755,1.363465,1.296458,114.249063,-0.0025,102.4122,0.113,270.905,330.365,334.299,1132.336,0,0
Correct O2 for pressure?,No,35,20.95510541,104.150453,0.00240257,0.05190642,1.536437,1.452446,114.249063,-0.0031,102.4134,0.11,270.905,330.365,334.338,1132.337,0,0
,,36,20.95720719,106.755798,0.00258558,0.05224417,1.459518,1.33388,114.249063,-0.0007,102.4132,0.11,270.919,330.387,334.321,1132.291,0,0
Specifications: apparatus,,37,20.95518297,104.930279,0.00252371,0.05024914,1.409386,1.280503,114.249063,-0.002,102.413,0.113,270.92,330.379,334.309,1132.285,0,0
C-factor (SI units),0.046608,38,20.95132889,105.159818,0.00222207,0.04864079,1.234408,1.140573,114.249063,0.0005,102.4133,0.106,270.906,330.355,334.262,1132.273,0,0
OD correction factor,0.97963,39,20.94920355,106.502445,0.00213004,0.04845554,1.471053,1.430749,114.249063,0.0012,102.4131,0.11,270.911,330.319,334.249,1132.286,0,0
Duct diameter (m),0.114,40,20.95210682,106.428604,0.00216406,0.04993358,1.522613,1.431105,114.249063,0.0016,102.4128,0.112,270.91,330.328,334.286,1132.263,0,0
