General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Initial mass (g),21.88,21,20.94090944,117.585005,0.00163274,0.04766571,1.015689,1.014478,-0.529069,-0.0001,100.9939,0,269.547,309.152,310.279,839.246,0,0
Thickness (mm),12.5,22,20.94374944,115.318441,0.00189698,0.04877721,1.015189,1.014555,-0.529069,-0.0001,100.9925,0,269.56,309.161,310.293,837.247,0,0
Surface area (cm²),88.4,23,20.94496629,114.594383,0.00200022,0.04686226,1.014811,1.014828,-0.529069,0.0003,100.9897,0,269.559,309.162,310.301,839.017,0,0
Sponsor,,24,20.94396924,114.483791,0.00184135,0.04524552,1.015851,1.014964,-0.529069,0.0001,100.9903,0,269.547,309.173,310.315,839.333,0,0
Manufacturer,,25,20.93956939,116.768246,0.00170048,0.04467788,1.01571,1.015125,-0.529069,0.0001,100.9908,0,269.539,309.185,310.352,839.266,0,0
Test start time (s),112,26,20.93970128,115.500559,0.00164236,0.04537006,1.014911,1.015358,-0.529069,-0.0002,100.9911,0,269.541,309.187,310.4,839.172,0,0
Time to ignition (s),,27,20.94346665,114.716146,0.00165423,0.04744247,1.016425,1.015659,-0.529069,-0.0001,100.9893,0,269.55,309.195,310.371,839.115,0,0
Time to flameout (s),,28,20.94610757,114.95541,0.00179884,0.04867012,1.016834,1.015834,-0.529069,0.0001,100.9892,0,269.557,309.184,310.355,839.021,0,0
End of test criterion,ISO 5660-1:2002,29,20.94613277,112.863944,0.00180085,0.04678261,1.016731,1.015941,-0.529069,-0.0001,100.987,0,269.555,309.17,310.35,838.985,0,0
User EOT time (s),,30,20.94330334,112.277864,0.00155889,0.04527913,1.016284,1.015897,-0.529069,0,100.9863,0,269.536,309.152,310.344,838.892,0,0
MLR EOT mass (g/m²),150,31,20.93894325,114.977125,0.00142627,0.04486785,1.016511,1.015981,-0.529069,0.0001,100.9865,0,269.54,309.131,310.327,838.881,0,0
MLR EOT time period (s),60,32,20.93883946,114.336011,0.00142489,0.04564609,1.015898,1.016012,-0.529069,0.0002,100.9893,0,269.523,309.137,310.326,839.591,0,0
Truncate graphs at EOT?,No,33,20.94209895,114.418221,0.00157751,0.04762952,1.016068,1.016003,-0.529069,-0.0001,100.9923,0,269.535,309.152,310.33,839.078,0,0
Smooth data?,No,34,20.94427285,118.385357,0.00182145,0.04862239,1.015517,1.016012,-0.529069,0,100.9956,0,269.533,309.137,310.301,839.011,0,0
Correct O2 for pressure?,No,35,20.94406012,115.935629,0.00183331,0.04666032,1.016482,1.016111,-0.529069,-0.0002,100.9923,0,269.518,309.106,310.285,839.057,0,0
,,36,20.94072392,115.949467,0.00168687,0.04496069,1.017321,1.016238,-0.529069,0,100.9896,0,269.512,309.074,310.277,839.077,0,0
Specifications: apparatus,,37,20.93826595,111.73543,0.00166122,0.04468439,1.015632,1.016211,-0.529069,-0.0004,100.9906,0,269.523,309.123,310.322,839.033,0,0
C-factor (SI units),0.044376,38,20.94113497,115.88264,0.00171403,0.046046,1.015868,1.01625,-0.529069,-0.0004,100.9914,0,269.542,309.128,310.298,838.928,0,0
OD correction factor,0.97963,39,20.94637541,111.521406,0.0019249,0.0484197,1.016028,1.016222,-0.529069,0,100.9918,0,269.542,309.11,310.271,838.855,0,0
Duct diameter (m),0.114,40,20.94834129,113.598708,0.00217173,0.04857636,1.017095,1.016204,-0.529069,0,100.9932,0,269.561,309.102,310.291,838.83,0,0
O2 delay time (s),0,41,20.94742247,116.348393,0.00213492,0.04605949,1.016755,1.016177,-0.529069,-0.0004,100.9929,0,269.54,309.109,310.308,838.899,0,0
CO2 delay time (s),0,42,20.94210739,111.005871,0.00199264,0.04489565,1.017144,1.016173,-0.529069,0,100.9923,0,269.533,309.132,310.338,838.954,0,0
CO delay time (s),0,43,20.93862378,116.942941,0.00188479,0.04504861,1.017473,1.016221,-0.529069,-0.0004,100.9881,0,269.532,309.16,310.381,838.919,0,0
,,44,20.94309452,116.683604,0.00192205,0.04675045,1.017672,1.016098,-0.529069,-0.0001,100.9897,0,269.529,309.183,310.41,838.887,0,0
Laboratory,,45,20.94705579,114.709396,0.00198899,0.04854342,1.017408,1.016,-0.529069,0.0002,100.9902,0,269.512,309.166,310.401,838.887,0,0
Laboratory name,FTT Cone - NIST,46,20.94848952,115.164787,0.00219425,0.04775526,1.016249,1.01595,-0.529069,-0.0001,100.9883,0,269.52,309.175,310.398,838.922,0,0
Operator,Shields,47,20.94697111,116.396835,0.00213075,0.04606018,1.016628,1.015895,-0.529069,0,100.9887,0,269.522,309.181,310.401,838.965,0,0
Filename,C:\CC5\DATA\19010006.CSV,48,20.94263797,113.483213,0.00195085,0.04482583,1.015537,1.015826,-0.529069,0,100.9878,0,269.547,309.181,310.39,838.992,0,0
Report name,,49,20.94080174,114.735653,0.00187493,0.0453474,1.016214,1.015777,-0.529069,0.0001,100.989,0,269.533,309.181,310.394,839.046,0,0
,,50,20.94445828,115.483935,0.0020044,0.0474522,1.017318,1.015613,-0.529069,-0.0001,100.9901,0,269.521,309.184,310.368,839.109,0,0
,,51,20.94625317,113.132333,0.00225704,0.04865981,1.015832,1.01562,-0.529069,-0.0001,100.9886,0,269.516,309.16,310.373,839.152,0,0
Pre-test conditions,,52,20.9464702,112.484905,0.00232275,0.04729854,1.015974,1.015435,-0.529069,0.0001,100.9891,0,269.521,309.195,310.392,839.159,0,0
Ambient temperature (°C),20.3,53,20.9447996,113.636652,0.00210883,0.04559534,1.016412,1.015445,-0.529069,0,100.9884,0,269.527,309.193,310.382,839.159,0,0
Barometric pressure (Pa),100987,54,20.9399319,115.508836,0.00193918,0.04475626,1.015433,1.015419,-0.529069,0.0002,100.9907,0,269.515,309.191,310.395,839.218,0,0
Relative humidity (%),12.5,55,20.9393513,116.506374,0.00187732,0.04531971,1.015957,1.015436,-0.529069,-0.0001,100.9912,0,269.516,309.204,310.42,839.272,0,0
,,56,20.94326038,117.128373,0.00194049,0.04725389,1.017342,1.015283,-0.529069,-0.0001,100.9934,0,269.524,309.204,310.442,839.233,0,0
,,57,20.94598454,115.482608,0.00223022,0.04866011,1.016655,1.015133,-0.529069,0.0001,100.9946,0,269.509,309.222,310.435,839.147,0,0
Conditioning,,58,20.94626905,115.034919,0.00235173,0.04713368,1.015683,1.015158,-0.529069,0.0002,100.994,0,269.512,309.204,310.404,839.03,0,0
Conditioned? {Y/N},No,59,20.94526824,119.17114,0.00208433,0.04512113,1.015237,1.015252,-0.529069,-0.0002,100.9924,0,269.524,309.17,310.357,838.97,0,0
Conditioning temperature (°C),N/A,60,20.94105486,117.101561,0.00188548,0.04476877,1.015751,1.015171,-0.529069,-0.0002,100.9927,0,269.52,309.168,310.358,838.936,0,0
Conditioning RH (%),N/A,61,20.94198984,115.240426,0.00181888,0.04592425,1.016058,1.015033,-0.529069,0.0001,100.995,0,269.527,309.192,310.378,841.527,0,0
,,62,20.94553737,118.351488,0.0018644,0.04805556,1.016277,1.014997,-0.529069,0,100.9935,0,269.512,309.186,310.355,839.354,0,0
Data collected,,63,20.94651324,112.513152,0.0020616,0.04868112,1.015522,1.015127,-0.529069,0,100.9954,0,269.521,309.133,310.27,838.789,0,0
CO/CO2 data collected?,Yes,64,20.94606173,111.840155,0.00207926,0.04678151,1.016285,1.014937,-0.529069,0.0001,100.9977,0,269.511,309.105,310.248,838.806,0,0
Mass data collected?,Yes,65,20.94168791,110.377312,0.0019639,0.04517706,1.016747,1.014882,-0.529069,0,100.9986,0,269.523,309.088,310.258,838.836,0,0
Smoke data collected?,Yes,66,20.93683105,113.495128,0.00183095,0.04473809,1.014742,1.014595,-0.529069,0,100.9993,0,269.526,309.096,310.286,838.877,0,0
Soot mass data collected?,No,67,20.93873817,111.800313,0.0019125,0.04554892,1.015581,1.014523,-0.529069,0,101,0,269.531,309.136,310.3,838.903,0,0
Soot mass ratio (1:x),N/A,68,20.94251592,115.774986,0.00218182,0.048311,1.015489,1.014473,-0.529069,0.0002,101.0017,0,269.527,309.159,310.291,838.915,0,0
Soot mass (g),N/A,69,20.94444398,115.699003,0.00250029,0.04795046,1.014846,1.014561,-0.529069,0.0001,101.0009,0,269.507,309.105,310.286,838.946,0,0
,,70,20.94380757,115.193633,0.00253662,0.04641478,1.01474,1.014495,-0.529069,0.0002,100.9993,0,269.522,309.118,310.27,841.661,0,0
Comments,,71,20.93911662,113.3015,0.00234235,0.04489615,1.015324,1.014358,-0.529069,0.0002,101.0024,0,269.515,309.1,310.264,839.717,0,0
Pre-test comments,,72,20.93644931,116.094603,0.00220523,0.0447011,1.01548,1.014406,-0.529069,0.0001,101.0019,0,269.526,309.108,310.298,839.297,0,0
After-test comments,,73,20.9408124,118.988689,0.00208809,0.04586316,1.014237,1.014529,-0.529069,-0.0003,101.0031,0,269.524,309.169,310.348,839.261,0,0
,,74,20.94478478,113.998598,0.00212804,0.04721494,1.015167,1.014442,-0.529069,-0.0002,101.0033,0,269.535,309.176,310.351,839.22,0,0
,,75,20.94641609,112.468458,0.00222776,0.04724179,1.015358,1.014372,-0.529069,0,100.9976,0,269.537,309.202,310.374,843,0,0
,,76,20.94539212,115.78669,0.00204998,0.04516424,1.014978,1.014339,-0.529069,-0.0001,100.9989,0,269.531,309.202,310.371,843.784,0,0
,,77,20.9416063,116.983337,0.00182497,0.04399069,1.014252,1.01431,-0.529069,0,100.998,0,269.536,309.185,310.353,839.79,0,0
,,78,20.93882009,116.703368,0.00172171,0.04446542,1.014786,1.014245,-0.529069,0.0001,100.9975,0,269.534,309.155,310.315,838.999,0,0
,,79,20.94220932,115.278517,0.00178824,0.04622959,1.015217,1.01444,-0.529069,-0.0002,100.998,0,269.559,309.123,310.303,838.945,0,0
,,80,20.94532999,117.46639,0.00194653,0.04788532,1.014969,1.014514,-0.529069,0.0001,100.9984,0,269.539,309.131,310.304,838.954,0,0
,,81,20.94642128,116.707981,0.00198075,0.04681769,1.014831,1.014521,-0.529069,0.0001,100.9954,0,269.531,309.157,310.327,838.991,0,0
,,82,20.94481165,113.55239,0.00170485,0.04516625,1.015135,1.014701,-0.529069,0,100.9959,0,269.549,309.159,310.323,839.034,0,0
,,83,20.94039265,113.680644,0.00143439,0.04406995,1.015313,1.01476,-0.529069,-0.0002,100.9958,0,269.545,309.151,310.31,839.057,0,0
,,84,20.93907383,117.841435,0.00126818,0.04416947,1.014504,1.014741,-0.529069,0.0001,100.9955,0,269.535,309.099,310.243,839.018,0,0
Events,,85,20.9428505,113.27392,0.00127037,0.04673746,1.014138,1.014869,-0.529069,0,100.9941,0,269.536,309.033,310.11,838.976,0,0
Number of events,2,86,20.94579814,117.455213,0.00145356,0.04799323,1.016075,1.014979,-0.529069,-0.0001,100.9946,0,269.55,308.973,310.055,838.91,0,0
84,0,87,20.94639956,115.682927,0.00163686,0.04632912,1.0156,1.015055,-0.529069,0.0003,100.9962,0,269.547,308.953,310.057,838.899,0,0
88,0,88,20.94419201,114.513863,0.00152059,0.04448272,1.015919,1.015115,-0.529069,0.0001,100.9962,0,269.546,308.956,310.037,838.86,0,0
,,89,20.93949933,116.689976,0.001455,0.04394013,1.015697,1.015088,-0.529069,-0.0003,100.9947,0,269.563,308.92,310,838.793,0,0
,,90,20.93969035,114.469191,0.00153015,0.04457614,1.015921,1.015201,-0.529069,-0.0002,100.9975,0,269.563,308.921,309.994,838.715,0,0
,,91,20.9433385,113.505206,0.00168331,0.04617339,1.015722,1.015225,-0.529069,-0.0002,100.9962,0,269.552,308.922,309.996,838.656,0,0
,,92,20.94454844,113.973865,0.0020152,0.04761662,1.015187,1.015225,-0.529069,0.0001,100.9972,0,269.553,308.895,309.941,838.629,0,0
,,93,20.94431576,115.187526,0.00205901,0.04614288,1.015908,1.015165,-0.529069,0,100.9991,0,269.564,308.847,309.906,838.692,0,0
,,94,20.94171963,110.271372,0.00194154,0.04436806,1.016541,1.015297,-0.529069,0,100.9989,0,269.567,308.839,309.934,841.563,0,0
,,95,20.93704337,113.032443,0.001827,0.04399238,1.015864,1.015434,-0.529069,-0.0001,101.0001,0,269.573,308.901,309.972,842.929,0,0
,,96,20.93829439,113.981179,0.00179968,0.04491169,1.015537,1.015467,-0.529069,0,101.0029,0,269.562,308.926,310.007,839.594,0,0
,,97,20.94220917,111.72615,0.00201521,0.04746619,1.016571,1.015602,-0.529069,-0.0001,101.0047,0,269.563,308.937,310.016,838.995,0,0
,,98,20.94437378,115.687194,0.00226256,0.04746667,1.015764,1.015712,-0.529069,-0.0001,101.0061,0,269.563,308.933,309.995,839.132,0,0
,,99,20.94400414,114.825692,0.0022575,0.04627543,1.016548,1.015934,-0.529069,0,101.0088,0,269.571,308.957,310.032,839.314,0,0
,,100,20.9418521,115.135254,0.00206597,0.04425343,1.016661,1.016127,-0.529069,-0.0001,101.0114,0,269.574,308.964,310.023,839.381,0,0
,,101,20.93859624,112.62364,0.00196102,0.04404247,1.017043,1.016302,-0.529069,-0.0001,101.0097,0,269.571,308.937,310.012,839.346,0,0
,,102,20.94206809,115.683875,0.00196107,0.04501715,1.017542,1.016582,-0.529069,0.0001,101.0093,0,269.576,308.961,310.032,839.234,0,0
,,103,20.94652113,114.492089,0.00209299,0.04742684,1.017779,1.016764,-0.529069,0.0002,101.0076,0,269.569,308.978,310.068,839.11,0,0
,,104,20.94848588,113.345443,0.00225188,0.04769572,1.01859,1.017079,-0.529069,0.0001,101.0089,0,269.556,308.974,310.074,838.95,0,0
,,105,20.94759574,115.839321,0.0020789,0.04546025,1.017547,1.017376,-0.529069,0.0002,101.0057,0,269.571,308.96,310.061,838.832,0,0
,,106,20.94373493,115.436825,0.00179071,0.0441152,1.018528,1.017567,-0.529069,0.0001,101.0058,0,269.551,308.938,310.034,838.792,0,0
,,107,20.94056486,113.319006,0.00165224,0.04413478,1.019218,1.017824,-0.529069,0.0002,101.0024,0,269.555,308.959,310.062,838.738,0,0
,,108,20.94379044,117.418235,0.00168099,0.04577773,1.018157,1.018001,-0.529069,0.0001,101.0014,0,269.549,308.956,310.073,841.165,0,0
,,109,20.94698582,117.106927,0.00189615,0.04759018,1.01904,1.018085,-0.529069,-0.0003,101,0,269.547,308.956,310.074,839.281,0,0
,,110,20.94842772,113.906538,0.00217803,0.04700683,1.018434,1.018217,-0.529069,-0.0001,101.0005,0,269.553,308.981,310.082,838.821,0,0
,,111,20.94710038,114.982837,0.00211023,0.04502287,1.019285,1.018468,-0.529069,0,100.9993,0,269.54,308.97,310.062,838.832,0,0
,,112,20.94311792,116.571039,0.00196755,0.04404605,1.019297,1.018562,-0.529069,0,101.0007,0,269.56,308.964,310.05,838.875,0,0
,,113,20.94248567,117.157169,0.00181483,0.04413071,1.018684,1.018691,-0.528959,0.0001,101.0016,0,269.564,308.961,310.052,838.899,0,0
,,114,20.9462576,115.275797,0.00187782,0.0459864,1.0187,1.018823,-0.528993,0,101.0003,0,269.556,308.964,310.055,838.964,0,0
,,115,20.94786604,114.939777,0.00209347,0.04791953,1.020263,1.019061,18.331182,0,101.0001,0,269.551,308.956,310.042,839.022,0,0
,,116,20.94760621,114.911764,0.00231805,0.04649612,1.019644,1.019272,21.927993,0.0001,101.0006,0,269.57,308.949,310.034,839.137,0,0
,,117,20.94470084,114.484,0.00217296,0.04464961,1.019679,1.01917,22.011348,-0.0002,101.0029,0,269.56,308.986,310.076,841.967,0,0
,,118,20.93993463,113.961,0.00201465,0.04391036,1.019085,1.01917,22.014969,-0.0001,101.0039,0,269.538,308.998,310.109,839.786,0,0
,,119,20.93942834,113.994213,0.00188766,0.04437305,1.019631,1.019461,22.024894,-0.0001,101.004,0,269.54,309.021,310.142,839.3,0,0
,,120,20.94314947,118.358042,0.00199271,0.04662632,1.018161,1.019459,21.94463,0,101.004,0,269.529,309.032,310.159,839.323,0,0
,,121,20.94591956,115.623826,0.00220568,0.04783664,1.018679,1.019543,21.910818,-0.0001,101.0048,0,269.55,309.026,310.139,839.345,0,0
,,122,20.94793646,115.932493,0.00229662,0.04681336,1.01988,1.019598,21.925173,-0.0002,101.0022,0,269.546,309.019,310.151,839.436,0,0
,,123,20.94608892,112.262676,0.00209521,0.0446446,1.020199,1.019629,21.928395,-0.0001,101.0012,0,269.53,309.026,310.171,839.366,0,0
,,124,20.94127365,112.267127,0.00193424,0.0439253,1.016737,1.019899,21.925587,0,100.9997,0,269.555,309.055,310.192,839.154,0,0
,,125,20.94333551,116.662253,0.00187944,0.04460373,1.017506,1.019793,21.676168,-0.0001,101.0002,0,269.536,309.073,310.196,839.052,0,0
,,126,20.94768538,114.414752,0.00198407,0.0470504,1.019012,1.019848,21.712981,0.0001,100.9998,0,269.531,309.076,310.212,838.996,0,0
,,127,20.95014902,115.25521,0.00222247,0.04776028,1.017969,1.019912,21.8972,0.0002,101,0,269.536,309.098,310.228,838.985,0,0
,,128,20.95001163,117.617701,0.00221277,0.04553704,1.017939,1.020055,21.928629,-0.0001,100.9989,0,269.52,309.083,310.234,839.009,0,0
,,129,20.94701271,117.367563,0.00196926,0.04417793,1.016881,1.020067,21.928177,-0.0001,101.0037,0,269.534,309.112,310.232,839.026,0,0
,,130,20.94116016,118.509618,0.00183241,0.04388116,1.018291,1.020268,21.928134,-0.0001,101.0038,0,269.537,309.131,310.274,839.064,0,0
,,131,20.94268359,117.828937,0.00182113,0.04603562,1.017305,1.020309,21.928254,0,101.0045,0,269.537,309.147,310.312,839.053,0,0
,,132,20.94535451,114.896885,0.00195157,0.04796084,1.016764,1.020489,21.927727,0.0002,101.003,0,269.524,309.182,310.356,839.032,0,0
,,133,20.94654083,118.076291,0.00219574,0.0487763,1.015967,1.020608,21.927729,0.0003,101.0016,0,269.538,309.188,310.368,839.033,0,0
,,134,20.94580239,115.000758,0.00227815,0.0463437,1.017029,1.020649,22.011076,-0.0003,101.0016,0,269.521,309.194,310.415,839.052,0,0
,,135,20.94232856,117.79465,0.00221258,0.04490845,1.016129,1.020702,21.943821,0.0001,101.0017,0,269.537,309.235,310.437,839.066,0,0
,,136,20.93860549,113.555141,0.00214472,0.0448666,1.015491,1.020784,21.928134,0,101.0034,0,269.552,309.232,310.448,839.097,0,0
,,137,20.94140539,114.937011,0.00219287,0.04605484,1.014806,1.020809,22.011606,0,101.0037,0,269.54,309.254,310.463,839.143,0,0
,,138,20.94501565,115.081168,0.00235788,0.04893283,1.015391,1.020909,21.943296,0,101.0042,0,269.526,309.275,310.512,839.177,0,0
,,139,20.94716966,112.808581,0.00252583,0.04941871,1.013238,1.021034,21.927794,0.0002,101.0049,0,269.507,309.296,310.552,839.172,0,0
,,140,20.94718574,116.195595,0.00242758,0.04734057,1.013727,1.021056,21.928024,0.0003,101.0058,0,269.515,309.308,310.553,839.193,0,0
,,141,20.94329736,117.172113,0.00207738,0.04565272,1.011952,1.021104,21.928134,0.0002,101.0084,0,269.525,309.291,310.53,839.226,0,0
,,142,20.94065217,116.331744,0.00186461,0.04636127,1.011449,1.021233,21.84413,-0.0002,101.0073,0,269.499,309.271,310.515,839.257,0,0
,,143,20.94397296,117.031057,0.00180397,0.04726324,1.007832,1.021221,21.911916,0.0001,101.0064,0,269.508,309.274,310.553,839.29,0,0
,,144,20.94731498,116.381399,0.00193856,0.05005921,1.011508,1.021322,21.92832,0.0003,101.0057,0,269.531,309.303,310.587,839.329,0,0
,,145,20.94842935,114.228559,0.00212721,0.04925533,1.010158,1.021391,21.9279,0,101.0048,0,269.522,309.364,310.653,839.327,0,0
,,146,20.94679621,113.910576,0.00200533,0.0473224,1.010545,1.021364,21.927927,0.0013,101.006,0,269.53,309.394,310.7,839.329,0,0
,,147,20.94235122,111.634677,0.00180623,0.04634302,1.007431,1.021357,21.928336,0.0001,101.0105,0,269.546,309.428,310.745,841.69,0,0
,,148,20.94101758,113.543465,0.00178716,0.04648046,1.007251,1.021417,21.844783,-0.0002,101.0142,0,269.529,309.446,310.757,839.908,0,0
,,149,20.944777,110.627739,0.00191536,0.04857864,1.00336,1.021381,21.828058,0,101.0146,0,269.537,309.449,310.795,839.431,0,0
,,150,20.94932252,113.010111,0.00219279,0.05008609,1.003065,1.021384,21.827948,-0.0002,101.0101,0,269.552,309.5,310.83,839.466,0,0
,,151,20.95034682,115.222192,0.00232408,0.04841307,0.9999,1.021458,21.827817,0,101.009,0,269.55,309.497,310.832,839.517,0,0
,,152,20.94842104,116.938324,0.00229327,0.04735491,0.996997,1.021448,21.827685,0,101.0054,0,269.532,309.512,310.872,839.594,0,0
,,153,20.94364007,113.97732,0.00221526,0.04638214,0.99548,1.021504,21.825736,0.0002,101.0036,0,269.514,309.526,310.876,839.636,0,0
,,154,20.94181668,114.260858,0.00218407,0.04655127,0.999992,1.021503,21.827406,0.0003,100.9981,0,269.539,309.544,310.888,839.683,0,0
,,155,20.9454283,112.937781,0.00228436,0.04916798,0.993952,1.02144,21.827961,0.0001,100.9993,0,269.545,309.567,310.927,842.408,0,0
,,156,20.94804642,118.514184,0.00250762,0.05079673,0.994528,1.021502,21.812367,-0.0001,101.0003,0,269.551,309.565,310.956,840.205,0,0
,,157,20.948276,111.26685,0.00246349,0.04877883,0.99031,1.021527,21.741448,0.0001,101.0018,0,269.546,309.594,310.974,839.678,0,0
,,158,20.94394712,111.002986,0.00226224,0.04733046,0.989968,1.021673,21.728737,0.0001,101.0034,0,269.54,309.594,310.992,839.689,0,0
,,159,20.93793453,110.254449,0.00213472,0.04701346,0.996436,1.021594,21.717319,0.0002,101.0037,0,269.541,309.593,311.017,839.656,0,0
,,160,20.93817364,115.098806,0.00222206,0.04855043,0.989021,1.021621,21.726314,-0.0001,101.0031,0,269.528,309.615,311.015,839.58,0,0
,,161,20.94165124,114.765197,0.00249845,0.05106756,0.984443,1.021594,21.728507,0,101.0033,0,269.533,309.619,311.047,839.549,0,0
,,162,20.94259012,111.915137,0.00285557,0.05139152,0.992017,1.021647,21.728386,0.0004,101.0025,0,269.538,309.655,311.062,839.518,0,0
,,163,20.94216068,113.968949,0.00301427,0.05043483,0.989598,1.021695,21.728255,0.0001,101.0013,0,269.531,309.654,311.082,843.496,0,0
,,164,20.93891562,112.677638,0.00297946,0.04897287,0.990819,1.02175,21.644203,0,101.0033,0,269.532,309.686,311.117,846.979,0,0
,,165,20.93476472,109.652941,0.00298585,0.04875752,0.987983,1.021868,21.712425,0.0001,101.0037,0,269.535,309.714,311.139,840.618,0,0
,,166,20.93710598,117.182321,0.00317887,0.05085192,0.986748,1.021998,21.644733,0.0001,101.0039,0,269.532,309.748,311.172,839.281,0,0
,,167,20.94080251,116.210428,0.00362392,0.05325006,0.985599,1.022054,21.544176,0,101.0048,0,269.538,309.756,311.203,839.349,0,0
,,168,20.94407753,115.160963,0.00408388,0.05356232,0.986123,1.022109,21.612155,-0.0001,101.008,0,269.531,309.765,311.219,839.385,0,0
,,169,20.94367478,115.374252,0.00427668,0.05159832,0.986265,1.022286,21.628902,0.0003,101.0113,0,269.552,309.781,311.242,839.391,0,0
,,170,20.93993227,115.795117,0.00439876,0.05093251,0.994141,1.022284,21.545505,0.0001,101.01,0,269.545,309.792,311.254,839.407,0,0
,,171,20.93673395,115.444784,0.00462292,0.05111132,0.986066,1.0223,21.528924,0,101.0077,0,269.551,309.775,311.256,839.441,0,0
,,172,20.93959751,113.736004,0.00489569,0.05229732,0.983649,1.022365,21.528473,-0.0001,101.0073,0,269.547,309.784,311.279,839.486,0,0
,,173,20.94311958,113.875272,0.00536842,0.05535491,0.978189,1.022305,21.528719,-0.0001,101.007,0,269.548,309.789,311.301,839.528,0,0
,,174,20.94455535,114.791452,0.0057457,0.0552622,0.986165,1.022424,21.528837,0.0001,101.0045,0,269.545,309.789,311.307,839.574,0,0
,,175,20.94334346,110.915097,0.00586258,0.05309686,0.994121,1.022316,21.441849,-0.0001,101.0054,0,269.571,309.823,311.335,839.597,0,0
